date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c5h8fire,isoprene_isoprene,isoprene_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,c2h6sfire,other_dms
2020-11-28,4.230000e+01,-9.770000e+01,2.964978e-10,2.349392e-11,3.067482e-11,6.578280e-12,2.301094e-11,2.823789e-09,1.194463e-11,4.969868e-14,5.883082e-13,3.628569e-12,1.908881e-12,,1.338476e-12,8.574717e-13,1.209937e-12,6.325287e-12,8.310411e-12,3.388546e-12,3.481703e-12,4.376872e-13,9.007886e-13,1.933731e-13,5.548180e-13,1.510162e-13,9.691243e-14,1.050449e-14,9.403216e-14,1.731547e-13,7.143338e-13,2.031998e-13,2.756393e-11,1.184721e-12,1.209937e-12,2.995859e-11,6.092268e-12,2.584331e-13,8.574717e-13,7.208172e-12,9.007886e-13,1.776163e-12,1.933731e-13,2.870325e-12,1.463570e-11,3.388546e-12,1.199432e-11,3.001857e-11,,,2.964978e-10,6.578280e-12,2.301094e-11,3.067482e-11,2.823789e-09,3.180551e-09,1.169048e-12,1.169048e-12,1.169048e-12,,,,,,
2020-11-28,4.230000e+01,-1.203000e+02,7.115948e-10,3.524088e-11,4.089976e-11,2.388954e-11,8.948699e-11,7.059472e-09,1.433355e-11,1.242467e-13,1.764924e-12,7.982850e-12,3.817763e-12,1.539247e-12,6.692379e-12,3.286975e-12,2.001050e-12,1.502256e-11,6.463653e-12,4.659251e-12,5.064296e-12,2.626123e-12,3.603154e-12,3.384028e-13,1.941863e-12,6.418190e-13,6.460829e-13,3.851648e-14,8.933056e-13,5.256483e-13,3.484555e-13,2.249712e-13,4.207010e-11,1.992381e-12,2.001050e-12,4.606353e-11,1.374248e-11,1.326418e-12,3.286975e-12,1.835587e-11,3.603154e-12,9.318503e-12,3.384028e-13,1.326006e-11,2.148621e-11,4.659251e-12,1.445780e-11,4.060326e-11,1.539247e-12,1.539247e-12,7.115948e-10,2.388954e-11,8.948699e-11,4.089976e-11,7.059472e-09,7.925888e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,5.458948e-13,5.458948e-13
2020-11-28,4.250000e+01,-1.211000e+02,2.075485e-09,9.397569e-11,1.124743e-10,6.751393e-11,2.556771e-10,1.976652e-08,3.822280e-11,3.478908e-13,5.294773e-12,2.322284e-11,1.145329e-11,4.416970e-12,2.007714e-11,9.432189e-12,5.677396e-12,4.269568e-11,1.939096e-11,1.355419e-11,1.424333e-11,7.878371e-12,1.080946e-11,9.668653e-13,5.617532e-12,1.812195e-12,1.841336e-12,1.050449e-13,2.554541e-12,1.490367e-12,1.010521e-12,6.313709e-13,1.135138e-10,5.686800e-12,5.677396e-12,1.248780e-10,4.029366e-11,3.758575e-12,9.432189e-12,5.348442e-11,1.080946e-11,2.795551e-11,9.668653e-13,3.973184e-11,6.208664e-11,1.355419e-11,3.857070e-11,1.142115e-10,4.416970e-12,4.416970e-12,2.075485e-09,6.751393e-11,2.556771e-10,1.124743e-10,1.976652e-08,2.227926e-08,1.948414e-12,1.948414e-12,1.948414e-12,,,,,1.592193e-12,1.592193e-12
2020-11-28,4.270000e+01,-9.670000e+01,3.557974e-10,2.936740e-11,3.749144e-11,8.655632e-12,3.068126e-11,3.670925e-09,1.433355e-11,6.460829e-14,5.883082e-13,5.079996e-12,1.908881e-12,3.346190e-14,2.676952e-12,1.000384e-12,1.535689e-12,7.906609e-12,1.015717e-11,4.235683e-12,4.747777e-12,8.753745e-13,9.007886e-13,2.538021e-13,7.628747e-13,1.887703e-13,9.691243e-14,1.400599e-14,1.253762e-13,2.226275e-13,9.408299e-13,2.685141e-13,3.470349e-11,1.557348e-12,1.535689e-12,3.779653e-11,7.751752e-12,2.996887e-13,1.000384e-12,9.051825e-12,9.007886e-13,3.552326e-12,2.538021e-13,4.706917e-12,1.806378e-11,4.235683e-12,1.439816e-11,3.669762e-11,3.346190e-14,3.346190e-14,3.557974e-10,8.655632e-12,3.068126e-11,3.749144e-11,3.670925e-09,4.103551e-09,1.558731e-12,1.558731e-12,1.558731e-12,,,,,,
2020-11-28,4.270000e+01,-1.115000e+02,3.083577e-09,1.115961e-10,1.704157e-10,1.069836e-10,2.480068e-10,5.054582e-08,7.405668e-11,8.896064e-13,4.412311e-12,4.209139e-11,1.717993e-11,7.361617e-13,2.409256e-11,1.600614e-11,6.701190e-12,3.557974e-11,2.493123e-11,2.456696e-11,1.645896e-11,8.753745e-12,1.441262e-11,7.614064e-13,8.114213e-12,3.095833e-12,4.522580e-12,2.871228e-13,1.300778e-12,7.606440e-13,3.658783e-12,9.869706e-13,1.324674e-10,6.707176e-12,6.701190e-12,1.458758e-10,6.738553e-11,7.905536e-12,1.600614e-11,9.129721e-11,1.441262e-11,3.284631e-11,7.614064e-13,4.802033e-11,6.051097e-11,2.456696e-11,7.494629e-11,1.600242e-10,7.361617e-13,7.361617e-13,3.083577e-09,1.069836e-10,2.480068e-10,1.704157e-10,5.054582e-08,5.415485e-08,1.169048e-12,1.169048e-12,1.169048e-12,,,,,4.549124e-14,4.549124e-14
2020-11-28,4.290000e+01,-9.750000e+01,6.522952e-10,5.873481e-11,6.816626e-11,1.558014e-11,5.624897e-11,6.777093e-09,2.627818e-11,1.192768e-13,1.176616e-12,8.708564e-12,3.817763e-12,3.346190e-14,4.015428e-12,1.857855e-12,2.745626e-12,1.423190e-11,1.846758e-11,7.624229e-12,8.545999e-12,1.313062e-12,1.801577e-12,4.592610e-13,1.387045e-12,3.397865e-13,1.938249e-13,2.100899e-14,2.194084e-13,4.019663e-13,1.655164e-12,4.717139e-13,6.845742e-11,2.748252e-12,2.745626e-12,7.395130e-11,1.391337e-11,5.546203e-13,1.857855e-12,1.632585e-11,1.801577e-12,5.328489e-12,4.592610e-13,7.589328e-12,3.269948e-11,7.624229e-12,2.639745e-11,6.672116e-11,3.346190e-14,3.346190e-14,6.522952e-10,1.558014e-11,5.624897e-11,6.816626e-11,6.777093e-09,7.569383e-09,2.727780e-12,2.727780e-12,2.727780e-12,,,,,,
2020-11-28,4.310000e+01,-9.830000e+01,6.522952e-10,6.460828e-11,7.157457e-11,1.696504e-11,6.136251e-11,7.341851e-09,2.627818e-11,1.292166e-13,1.176616e-12,9.434278e-12,3.817763e-12,3.346190e-14,4.015428e-12,2.000767e-12,2.978306e-12,1.541789e-11,2.031434e-11,8.471366e-12,9.179036e-12,1.313062e-12,1.801577e-12,4.955184e-13,1.456397e-12,3.775406e-13,1.938249e-13,2.451049e-14,2.350804e-13,4.328868e-13,1.794546e-12,5.152567e-13,7.496394e-11,2.977770e-12,2.978306e-12,8.092001e-11,1.470844e-11,5.958759e-13,2.000767e-12,1.730508e-11,1.801577e-12,5.328489e-12,4.955184e-13,7.625585e-12,3.573222e-11,8.471366e-12,2.640739e-11,7.061098e-11,3.346190e-14,3.346190e-14,6.522952e-10,1.696504e-11,6.136251e-11,7.157457e-11,7.341851e-09,8.144048e-09,3.117463e-12,3.117463e-12,3.117463e-12,,,,,,
2020-11-28,4.310000e+01,-9.730000e+01,1.778987e-10,1.762044e-11,1.704156e-11,4.154703e-12,1.534063e-11,1.694273e-09,7.166776e-12,2.981921e-14,2.941541e-13,2.177141e-12,9.544406e-13,,1.338476e-12,5.716478e-13,7.445766e-13,3.953304e-12,4.616895e-12,2.117841e-12,2.215629e-12,4.376872e-13,9.007886e-13,1.208582e-13,3.467612e-13,7.550811e-14,6.460829e-14,7.002996e-15,6.268811e-14,1.051297e-13,4.529922e-13,1.306285e-13,2.013022e-11,7.514384e-13,7.445766e-13,2.162624e-11,3.478343e-12,1.471194e-13,5.716478e-13,4.197110e-12,9.007886e-13,1.776163e-12,1.208582e-13,2.797810e-12,8.570198e-12,2.117841e-12,7.196595e-12,1.788463e-11,,,1.778987e-10,4.154703e-12,1.534063e-11,1.704156e-11,1.694273e-09,1.908709e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,,
2020-11-28,4.330000e+01,-9.770000e+01,2.371983e-10,1.762044e-11,2.385819e-11,5.539604e-12,2.045417e-11,2.259031e-09,9.555701e-12,3.975894e-14,2.941541e-13,2.902855e-12,9.544406e-13,,1.338476e-12,7.145598e-13,9.307208e-13,5.139296e-12,6.463653e-12,2.541410e-12,2.848666e-12,4.376872e-13,9.007886e-13,1.571156e-13,4.854658e-13,1.132622e-13,6.460829e-14,7.002996e-15,7.836014e-14,1.360501e-13,5.749516e-13,1.669141e-13,2.076326e-11,9.562760e-13,9.307208e-13,2.265026e-11,4.342761e-12,1.848734e-13,7.145598e-13,5.242195e-12,9.007886e-13,1.776163e-12,1.571156e-13,2.834067e-12,1.160295e-11,2.541410e-12,9.595460e-12,2.373982e-11,,,2.371983e-10,5.539604e-12,2.045417e-11,2.385819e-11,2.259031e-09,2.546081e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,,
2020-11-28,4.350000e+01,-9.709999e+01,9.487930e-10,8.810221e-11,1.022494e-10,2.354332e-11,8.437345e-11,1.016564e-08,3.822280e-11,1.789153e-13,1.764924e-12,1.378856e-11,5.726644e-12,6.692380e-14,5.353904e-12,2.858239e-12,4.141707e-12,2.174317e-11,2.862475e-11,1.143634e-11,1.266074e-11,1.750749e-12,2.702366e-12,6.768057e-13,2.011215e-12,5.285567e-13,2.907373e-13,3.501498e-14,3.291126e-13,5.998575e-13,2.491457e-12,7.111994e-13,1.025279e-10,4.131626e-12,4.141707e-12,1.108012e-10,2.152642e-11,8.543090e-13,2.858239e-12,2.523897e-11,2.702366e-12,7.104652e-12,6.768057e-13,1.048382e-11,5.036792e-11,1.143634e-11,3.840172e-11,1.002060e-10,6.692380e-14,6.692380e-14,9.487930e-10,2.354332e-11,8.437345e-11,1.022494e-10,1.016564e-08,1.132460e-08,3.896829e-12,3.896829e-12,3.896829e-12,,,,,,
2020-11-28,4.350000e+01,-1.237000e+02,8.301939e-10,3.524088e-11,4.430807e-11,2.700557e-11,1.022709e-10,7.906609e-09,1.433355e-11,1.391563e-13,2.059078e-12,9.434278e-12,4.772203e-12,1.773480e-12,8.030855e-12,3.715710e-12,2.280266e-12,1.699921e-11,7.387031e-12,5.506388e-12,5.697333e-12,3.063811e-12,4.503943e-12,3.867461e-13,2.219272e-12,7.173270e-13,7.429953e-13,4.201798e-14,1.018682e-12,5.936733e-13,4.007239e-13,2.539998e-13,4.299729e-11,2.267079e-12,2.280266e-12,4.754464e-11,1.642575e-11,1.502340e-12,3.715710e-12,2.164380e-11,4.503943e-12,1.109467e-11,3.867461e-13,1.598536e-11,2.438624e-11,5.506388e-12,1.447271e-11,4.436533e-11,1.773480e-12,1.773480e-12,8.301939e-10,2.700557e-11,1.022709e-10,4.430807e-11,7.906609e-09,8.911024e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,6.368773e-13,6.368773e-13
2020-11-28,4.390000e+01,-1.205000e+02,3.142877e-09,1.174696e-10,1.738240e-10,1.090610e-10,2.531204e-10,5.139296e-08,7.644561e-11,9.045160e-13,4.412311e-12,4.281711e-11,1.717993e-11,7.361617e-13,2.409256e-11,1.629196e-11,6.794261e-12,3.637040e-11,2.585461e-11,2.499053e-11,1.645896e-11,9.191432e-12,1.441262e-11,7.734922e-13,8.252917e-12,3.171341e-12,4.587188e-12,2.941258e-13,1.332122e-12,7.730121e-13,3.711051e-12,1.001485e-12,1.383409e-10,6.817671e-12,6.794261e-12,1.519528e-10,6.824995e-11,8.052655e-12,1.629196e-11,9.259457e-11,1.441262e-11,3.328400e-11,7.734922e-13,4.847011e-11,6.222501e-11,2.499053e-11,7.735012e-11,1.645657e-10,7.361617e-13,7.361617e-13,3.142877e-09,1.090610e-10,2.531204e-10,1.738240e-10,5.139296e-08,5.507188e-08,1.169048e-12,1.169048e-12,1.169048e-12,,,,,4.549124e-14,4.549124e-14
2020-11-28,4.430000e+01,-9.830000e+01,1.126692e-09,9.984917e-11,1.192910e-10,2.769802e-11,9.971408e-11,1.214229e-08,4.538958e-11,2.137043e-13,2.059078e-12,1.596570e-11,6.681084e-12,6.692380e-14,6.692379e-12,3.429887e-12,4.932820e-12,2.569648e-11,3.324164e-11,1.355419e-11,1.487637e-11,2.188436e-12,3.603154e-12,8.097497e-13,2.427329e-12,6.040649e-13,3.230414e-13,3.851648e-14,3.761287e-13,7.173553e-13,2.979295e-12,8.490850e-13,1.167846e-10,4.921864e-12,4.932820e-12,1.266393e-10,2.507411e-11,9.656228e-13,3.429887e-12,2.946962e-11,3.603154e-12,8.880815e-12,8.097497e-13,1.329372e-11,5.893812e-11,1.355419e-11,4.560329e-11,1.180956e-10,6.692380e-14,6.692380e-14,1.126692e-09,2.769802e-11,9.971408e-11,1.192910e-10,1.214229e-08,1.351569e-08,4.676194e-12,4.676194e-12,4.676194e-12,,,,,,
2020-11-28,4.450000e+01,-9.830000e+01,1.778987e-10,1.762044e-11,2.044988e-11,5.193379e-12,1.789740e-11,2.259031e-09,7.166776e-12,3.975894e-14,2.941541e-13,2.902855e-12,9.544406e-13,,1.338476e-12,5.716478e-13,8.841847e-13,4.743965e-12,6.463653e-12,2.541410e-12,2.848666e-12,4.376872e-13,9.007886e-13,1.450298e-13,4.161135e-13,1.132622e-13,6.460829e-14,7.002996e-15,6.268811e-14,1.298660e-13,5.401060e-13,1.523999e-13,2.076326e-11,8.850600e-13,8.841847e-13,2.253251e-11,4.273409e-12,1.848734e-13,5.716478e-13,5.029930e-12,9.007886e-13,1.776163e-12,1.450298e-13,2.821982e-12,1.120762e-11,2.541410e-12,7.206535e-12,2.095556e-11,,,1.778987e-10,5.193379e-12,1.789740e-11,2.044988e-11,2.259031e-09,2.480470e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,,
2020-11-28,4.450000e+01,-9.650000e+01,9.487930e-10,8.810221e-11,1.022494e-10,2.354332e-11,8.437345e-11,1.016564e-08,3.822280e-11,1.789153e-13,1.764924e-12,1.378856e-11,5.726644e-12,6.692380e-14,5.353904e-12,2.858239e-12,4.141707e-12,2.174317e-11,2.862475e-11,1.143634e-11,1.266074e-11,1.750749e-12,2.702366e-12,6.888915e-13,2.080567e-12,5.285567e-13,2.907373e-13,3.501498e-14,3.291126e-13,6.060415e-13,2.508880e-12,7.184565e-13,1.025279e-10,4.162491e-12,4.141707e-12,1.108321e-10,2.159577e-11,8.543090e-13,2.858239e-12,2.530832e-11,2.702366e-12,7.104652e-12,6.888915e-13,1.049591e-11,5.036792e-11,1.143634e-11,3.840172e-11,1.002060e-10,6.692380e-14,6.692380e-14,9.487930e-10,2.354332e-11,8.437345e-11,1.022494e-10,1.016564e-08,1.132460e-08,4.286511e-12,4.286511e-12,4.286511e-12,,,,,,
2020-11-28,4.570000e+01,-9.690001e+01,4.743965e-10,4.698784e-11,5.112469e-11,1.211788e-11,4.346511e-11,5.365199e-09,1.911140e-11,9.442750e-14,8.824622e-13,7.257137e-12,2.863322e-12,3.346190e-14,2.676952e-12,1.429120e-12,2.140658e-12,1.106925e-11,1.477406e-11,5.929956e-12,6.330369e-12,8.753745e-13,1.801577e-12,3.504887e-13,1.040284e-12,2.642784e-13,1.615207e-13,1.750749e-14,1.723923e-13,3.092049e-13,1.289285e-12,3.701140e-13,5.420068e-11,2.140997e-12,2.140658e-12,5.848233e-11,1.116074e-11,4.433066e-13,1.429120e-12,1.303317e-11,1.801577e-12,3.552326e-12,3.504887e-13,5.704392e-12,2.584331e-11,5.929956e-12,1.920583e-11,5.097910e-11,3.346190e-14,3.346190e-14,4.743965e-10,1.211788e-11,4.346511e-11,5.112469e-11,5.365199e-09,5.946303e-09,1.948414e-12,1.948414e-12,1.948414e-12,,,,,,
2020-11-28,4.590000e+01,-9.830000e+01,2.964978e-10,2.349392e-11,3.067482e-11,6.924505e-12,2.556771e-11,3.106168e-09,1.194463e-11,5.466855e-14,5.883082e-13,4.354282e-12,1.908881e-12,,1.338476e-12,8.574717e-13,1.256473e-12,6.720617e-12,8.310411e-12,3.388546e-12,3.798222e-12,4.376872e-13,9.007886e-13,2.054589e-13,6.241703e-13,1.510162e-13,9.691243e-14,1.050449e-14,9.403216e-14,1.793388e-13,7.491794e-13,2.177141e-13,2.788045e-11,1.240264e-12,1.256473e-12,3.037719e-11,6.887334e-12,2.584331e-13,8.574717e-13,8.003239e-12,9.007886e-13,1.776163e-12,2.054589e-13,2.882411e-12,1.503103e-11,3.388546e-12,1.199929e-11,3.041887e-11,,,2.964978e-10,6.924505e-12,2.556771e-11,3.067482e-11,3.106168e-09,3.465833e-09,1.169048e-12,1.169048e-12,1.169048e-12,,,,,,
2020-11-28,4.590000e+01,-9.709999e+01,2.964978e-10,2.936740e-11,3.067482e-11,7.270730e-12,2.556771e-11,3.106168e-09,1.194463e-11,5.466855e-14,5.883082e-13,4.354282e-12,1.908881e-12,,1.338476e-12,8.574717e-13,1.303009e-12,6.720617e-12,9.233789e-12,3.812115e-12,3.798222e-12,4.376872e-13,9.007886e-13,2.175447e-13,6.241703e-13,1.510162e-13,9.691243e-14,1.050449e-14,9.403216e-14,1.855229e-13,7.840249e-13,2.249712e-13,3.375393e-11,1.288551e-12,1.303009e-12,3.634550e-11,6.887334e-12,2.584331e-13,8.574717e-13,8.003239e-12,9.007886e-13,1.776163e-12,2.175447e-13,2.894496e-12,1.595441e-11,3.812115e-12,1.199929e-11,3.176582e-11,,,2.964978e-10,7.270730e-12,2.556771e-11,3.067482e-11,3.106168e-09,3.466179e-09,1.169048e-12,1.169048e-12,1.169048e-12,,,,,,
2020-11-28,4.610000e+01,-9.850000e+01,3.083577e-09,2.760536e-10,3.271980e-10,7.616956e-11,2.710178e-10,3.303833e-08,1.218352e-10,5.814745e-13,5.294773e-12,4.354283e-11,1.908881e-11,1.673095e-13,1.873866e-11,9.289277e-12,1.335584e-11,6.997349e-11,9.049114e-11,3.727401e-11,4.083088e-11,6.127621e-12,9.908675e-12,2.211704e-12,6.657816e-12,1.661178e-12,9.045160e-13,1.120479e-13,1.034354e-12,1.947991e-12,8.084168e-12,2.315027e-12,3.221793e-10,1.338154e-11,1.335584e-11,3.489166e-10,6.928945e-11,2.677742e-12,9.289277e-12,8.125647e-11,9.908675e-12,2.486628e-11,2.211704e-12,3.698666e-11,1.604646e-10,3.727401e-11,1.224167e-10,3.201553e-10,1.673095e-13,1.673095e-13,3.083577e-09,7.616956e-11,2.710178e-10,3.271980e-10,3.303833e-08,3.679633e-08,1.285953e-11,1.285953e-11,1.285953e-11,,,,,4.549124e-14,4.549124e-14
2020-11-28,4.610000e+01,-9.790001e+01,9.487930e-10,8.810221e-11,9.884107e-11,2.319709e-11,8.437345e-11,1.016564e-08,3.822280e-11,1.789153e-13,1.764924e-12,1.378856e-11,5.726644e-12,6.692380e-14,5.353904e-12,2.858239e-12,4.095171e-12,2.134784e-11,2.770137e-11,1.143634e-11,1.266074e-11,1.750749e-12,2.702366e-12,6.768057e-13,2.011215e-12,4.908027e-13,2.907373e-13,3.501498e-14,3.134405e-13,5.998575e-13,2.474034e-12,7.111994e-13,1.025279e-10,4.098531e-12,4.095171e-12,1.107216e-10,2.152642e-11,8.165549e-13,2.858239e-12,2.520121e-11,2.702366e-12,7.104652e-12,6.768057e-13,1.048382e-11,4.904921e-11,1.143634e-11,3.840172e-11,9.888727e-11,6.692380e-14,6.692380e-14,9.487930e-10,2.319709e-11,8.437345e-11,9.884107e-11,1.016564e-08,1.132084e-08,3.896829e-12,3.896829e-12,3.896829e-12,,,,,,
2020-11-28,4.610000e+01,-9.770000e+01,2.727780e-09,2.466862e-10,2.931149e-10,6.786015e-11,2.428933e-10,2.964978e-08,1.098906e-10,5.218362e-13,5.000619e-12,3.918854e-11,1.717993e-11,1.338476e-13,1.606171e-11,8.288893e-12,1.200630e-11,6.246221e-11,8.218072e-11,3.346190e-11,3.671614e-11,5.252247e-12,9.007886e-12,1.982074e-12,5.894941e-12,1.472408e-12,8.076036e-13,9.804194e-14,9.246496e-13,1.743915e-12,7.247875e-12,2.068284e-12,2.884029e-10,1.198472e-11,1.200630e-11,3.123939e-10,6.226342e-11,2.378054e-12,8.288893e-12,7.293036e-11,9.007886e-12,2.131396e-11,1.982074e-12,3.230392e-11,1.446429e-10,3.346190e-11,1.104124e-10,2.885172e-10,1.338476e-13,1.338476e-13,2.727780e-09,6.786015e-11,2.428933e-10,2.931149e-10,2.964978e-08,3.298148e-08,1.169049e-11,1.169049e-11,1.169049e-11,,,,,4.549124e-14,4.549124e-14
2020-11-28,4.610000e+01,-9.730000e+01,1.363890e-09,1.233431e-10,1.465575e-10,3.393008e-11,1.227250e-10,1.468370e-08,5.494528e-11,2.584331e-13,2.353233e-12,1.959427e-11,8.589966e-12,6.692380e-14,8.030855e-12,4.144447e-12,6.003149e-12,3.123110e-11,4.062867e-11,1.651916e-11,1.835807e-11,2.626123e-12,4.503943e-12,9.910369e-13,2.982147e-12,7.550811e-13,4.199539e-13,4.902097e-14,4.701608e-13,8.719577e-13,3.623938e-12,1.030513e-12,1.440544e-10,5.996570e-12,6.003149e-12,1.560541e-10,3.116638e-11,1.224056e-12,4.144447e-12,3.653488e-11,4.503943e-12,1.065698e-11,9.910369e-13,1.615196e-11,7.185978e-11,1.651916e-11,5.520371e-11,1.435827e-10,6.692380e-14,6.692380e-14,1.363890e-09,3.393008e-11,1.227250e-10,1.465575e-10,1.468370e-08,1.635080e-08,5.845243e-12,5.845243e-12,5.845243e-12,,,,,,
2020-11-28,4.610000e+01,-1.171000e+02,7.708943e-10,2.936740e-11,4.089976e-11,2.596690e-11,6.136251e-11,1.214229e-08,1.911140e-11,2.137043e-13,1.176616e-12,1.015999e-11,3.817763e-12,1.673095e-13,5.353904e-12,3.858623e-12,1.628761e-12,8.697269e-12,6.463653e-12,5.929956e-12,3.798222e-12,2.188436e-12,3.603154e-12,1.812872e-13,1.941863e-12,7.550811e-13,1.098341e-12,7.002996e-14,3.134405e-13,1.855229e-13,8.885616e-13,2.394855e-13,3.434224e-11,1.627011e-12,1.628761e-12,3.759801e-11,1.591962e-11,1.923452e-12,3.858623e-12,2.170169e-11,3.603154e-12,7.542340e-12,1.812872e-13,1.132678e-11,1.516092e-11,5.929956e-12,1.932511e-11,4.041598e-11,1.673095e-13,1.673095e-13,7.708943e-10,2.596690e-11,6.136251e-11,4.089976e-11,1.214229e-08,1.304142e-08,3.896828e-13,3.896828e-13,3.896828e-13,,,,,,
2020-11-28,4.630000e+01,-9.890001e+01,8.894935e-10,8.222872e-11,9.543276e-11,2.250464e-11,7.925990e-11,9.883260e-09,3.583388e-11,1.739454e-13,1.764924e-12,1.306285e-11,5.726644e-12,6.692380e-14,5.353904e-12,2.715327e-12,3.955563e-12,2.055718e-11,2.677799e-11,1.101278e-11,1.202770e-11,1.750749e-12,3.603154e-12,6.526340e-13,1.941863e-12,4.908027e-13,2.907373e-13,3.151348e-14,3.134406e-13,5.751211e-13,2.386920e-12,6.821709e-13,9.602134e-11,3.957653e-12,3.955563e-12,1.039346e-10,2.073135e-11,8.130535e-13,2.715327e-12,2.425973e-11,3.603154e-12,7.104652e-12,6.526340e-13,1.136044e-11,4.733517e-11,1.101278e-11,3.600782e-11,9.435577e-11,6.692380e-14,6.692380e-14,8.894935e-10,2.250464e-11,7.925990e-11,9.543276e-11,9.883260e-09,1.096995e-08,3.896829e-12,3.896829e-12,3.896829e-12,,,,,,
2020-11-28,4.630000e+01,-9.709999e+01,2.371983e-10,1.762044e-11,2.385819e-11,5.193379e-12,1.789740e-11,2.259031e-09,9.555701e-12,3.975894e-14,2.941541e-13,2.902855e-12,9.544406e-13,,1.338476e-12,7.145598e-13,9.307208e-13,4.743965e-12,6.463653e-12,2.541410e-12,2.848666e-12,4.376872e-13,9.007886e-13,1.571156e-13,4.854658e-13,1.132622e-13,6.460829e-14,7.002996e-15,7.836014e-14,1.360501e-13,5.575288e-13,1.596570e-13,2.076326e-11,9.315962e-13,9.307208e-13,2.262558e-11,4.342761e-12,1.848734e-13,7.145598e-13,5.242195e-12,9.007886e-13,1.776163e-12,1.571156e-13,2.834067e-12,1.120762e-11,2.541410e-12,9.595460e-12,2.334449e-11,,,2.371983e-10,5.193379e-12,1.789740e-11,2.385819e-11,2.259031e-09,2.543178e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,,
2020-11-28,4.650000e+01,-9.730000e+01,2.964978e-10,2.936740e-11,3.067482e-11,7.270730e-12,2.556771e-11,3.106168e-09,1.194463e-11,5.466855e-14,5.883082e-13,4.354282e-12,1.908881e-12,,1.338476e-12,8.574717e-13,1.256473e-12,6.720617e-12,8.310411e-12,3.388546e-12,3.798222e-12,4.376872e-13,9.007886e-13,2.054589e-13,6.241703e-13,1.510162e-13,9.691243e-14,1.050449e-14,9.403216e-14,1.855229e-13,7.666022e-13,2.177141e-13,3.375393e-11,1.263871e-12,1.256473e-12,3.627428e-11,6.887334e-12,2.584331e-13,8.574717e-13,8.003239e-12,9.007886e-13,1.776163e-12,2.054589e-13,2.882411e-12,1.503103e-11,3.388546e-12,1.199929e-11,3.041887e-11,,,2.964978e-10,7.270730e-12,2.556771e-11,3.067482e-11,3.106168e-09,3.466179e-09,1.169048e-12,1.169048e-12,1.169048e-12,,,,,,
2020-11-28,4.670000e+01,-9.850000e+01,2.964978e-10,2.349392e-11,3.067482e-11,6.924505e-12,2.556771e-11,3.106168e-09,1.194463e-11,5.466855e-14,5.883082e-13,4.354282e-12,1.908881e-12,,1.338476e-12,8.574717e-13,1.256473e-12,6.325287e-12,8.310411e-12,3.388546e-12,3.798222e-12,4.376872e-13,9.007886e-13,2.054589e-13,6.241703e-13,1.510162e-13,9.691243e-14,1.050449e-14,9.403216e-14,1.793388e-13,7.491794e-13,2.177141e-13,2.788045e-11,1.240264e-12,1.256473e-12,3.037719e-11,6.887334e-12,2.584331e-13,8.574717e-13,8.003239e-12,9.007886e-13,1.776163e-12,2.054589e-13,2.882411e-12,1.463570e-11,3.388546e-12,1.199929e-11,3.002354e-11,,,2.964978e-10,6.924505e-12,2.556771e-11,3.067482e-11,3.106168e-09,3.465833e-09,1.169048e-12,1.169048e-12,1.169048e-12,,,,,,
