date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c2h6sfire,other_dms
2018-07-30,3.750000e+01,-1.191000e+02,3.700020e+03,1.450021e+03,5.623462e-09,2.552407e-10,3.030730e-10,1.814250e-10,6.840266e-10,5.327725e-08,1.005821e-10,9.376795e-13,1.439018e-11,6.286182e-11,3.021561e-11,5.383223e-12,1.186484e-11,5.239817e-11,2.523210e-11,1.524262e-11,1.148018e-10,5.217441e-11,3.583427e-11,3.816249e-11,2.147606e-11,2.799861e-11,2.583947e-12,1.507213e-11,4.890851e-12,4.981423e-12,2.823694e-13,6.840799e-12,3.995794e-12,2.717140e-12,1.694216e-12,3.077933e-10,1.524795e-11,1.524262e-11,3.382839e-10,1.081496e-10,1.015464e-11,2.523210e-11,1.435363e-10,5.383223e-12,5.383223e-12,2.799861e-11,7.387423e-11,2.583947e-12,1.044568e-10,1.669762e-10,3.583427e-11,1.015198e-10,3.043303e-10,1.186484e-11,1.186484e-11,5.623462e-09,1.814250e-10,6.840266e-10,3.030730e-10,3.700020e+03,1.450021e+03,5.327725e-08,5.150041e+03,4.320785e-12,4.320785e-12
2018-07-30,3.750000e+01,-1.197000e+02,1.724857e+02,1.994029e+02,2.324364e-08,1.054995e-09,1.252701e-09,7.498901e-10,2.827310e-09,2.202126e-07,4.157394e-10,3.875742e-12,5.947943e-11,2.598289e-10,1.258068e-10,2.265440e-11,4.904135e-11,2.165791e-10,1.042927e-10,6.300283e-11,4.745142e-10,2.156542e-10,1.481150e-10,1.577383e-10,8.876770e-11,1.171794e-10,1.068031e-11,6.229815e-11,2.021552e-11,2.058988e-11,1.167127e-12,2.827530e-11,1.651595e-11,1.123084e-11,7.002761e-12,1.272212e-09,6.302485e-11,6.300283e-11,1.398240e-09,4.479339e-10,4.197253e-11,1.042927e-10,5.941991e-10,2.265440e-11,2.265440e-11,1.171794e-10,3.053468e-10,1.068031e-11,4.332065e-10,6.901684e-10,1.481150e-10,4.196151e-10,1.257899e-09,4.904135e-11,4.904135e-11,2.324364e-08,7.498901e-10,2.827310e-09,1.252701e-09,1.724857e+02,1.994029e+02,2.202126e-07,3.718886e+02,1.785924e-11,1.785924e-11
2018-07-30,3.770000e+01,-1.085000e+02,,,7.685397e-09,3.488289e-10,4.141997e-10,2.479475e-10,9.348363e-10,7.281223e-08,1.374622e-10,1.281495e-12,1.966659e-11,8.591116e-11,4.230186e-11,7.401931e-12,1.621529e-11,7.161084e-11,3.448388e-11,2.083158e-11,1.568958e-10,7.130502e-11,4.897351e-11,5.215541e-11,2.935061e-11,3.940545e-11,3.531393e-12,2.059858e-11,6.684164e-12,6.807944e-12,3.859049e-13,9.349091e-12,5.460918e-12,3.713424e-12,2.315429e-12,4.206509e-10,2.083886e-11,2.083158e-11,4.623213e-10,1.488116e-10,1.387801e-11,3.448388e-11,1.971735e-10,7.401931e-12,7.401931e-12,3.940545e-11,1.009614e-10,3.531393e-12,1.438983e-10,2.282008e-10,4.897351e-11,1.387437e-10,4.159181e-10,1.621529e-11,1.621529e-11,7.685397e-09,2.479475e-10,9.348363e-10,4.141997e-10,,,7.281223e-08,8.210052e-08,5.905072e-12,5.905072e-12
2018-07-30,3.770000e+01,-1.199000e+02,1.072610e+03,1.545917e+03,3.233490e-08,1.467634e-09,1.742670e-09,1.043194e-09,3.933153e-09,3.063442e-07,5.783471e-10,5.391658e-12,8.274358e-11,3.614555e-10,1.752506e-10,3.162643e-11,6.822285e-11,3.012895e-10,1.450846e-10,8.764508e-11,6.601104e-10,3.000029e-10,2.060471e-10,2.194343e-10,1.234873e-10,1.633252e-10,1.485769e-11,8.666477e-11,2.812240e-11,2.864318e-11,1.623624e-12,3.933459e-11,2.297581e-11,1.562355e-11,9.741745e-12,1.769812e-09,8.767570e-11,8.764508e-11,1.945132e-09,6.233709e-10,5.838920e-11,1.450846e-10,8.268447e-10,3.162643e-11,3.162643e-11,1.633252e-10,4.247768e-10,1.485769e-11,6.029597e-10,9.601133e-10,2.060471e-10,5.837387e-10,1.749899e-09,6.822285e-11,6.822285e-11,3.233490e-08,1.043194e-09,3.933153e-09,1.742670e-09,1.072610e+03,1.545917e+03,3.063442e-07,2.618527e+03,2.484452e-11,2.484452e-11
2018-07-30,3.770000e+01,-1.197000e+02,2.317569e+03,1.632825e+03,3.252235e-08,1.476142e-09,1.752772e-09,1.049241e-09,3.955954e-09,3.081201e-07,5.816999e-10,5.422913e-12,8.322323e-11,3.635509e-10,1.763493e-10,3.162643e-11,6.861835e-11,3.030361e-10,1.459257e-10,8.815316e-11,6.639372e-10,3.017420e-10,2.072416e-10,2.207064e-10,1.242032e-10,1.638437e-10,1.494382e-11,8.716717e-11,2.828542e-11,2.880923e-11,1.633036e-12,3.956262e-11,2.310901e-11,1.571412e-11,9.798219e-12,1.780071e-09,8.818397e-11,8.815316e-11,1.956409e-09,6.270673e-10,5.872768e-11,1.459257e-10,8.317207e-10,3.162643e-11,3.162643e-11,1.638437e-10,4.272393e-10,1.494382e-11,6.060268e-10,9.656792e-10,2.072416e-10,5.871228e-10,1.760044e-09,6.861835e-11,6.861835e-11,3.252235e-08,1.049241e-09,3.955954e-09,1.752772e-09,2.317569e+03,1.632825e+03,3.081201e-07,3.950395e+03,2.498854e-11,2.498854e-11
2018-07-30,3.810000e+01,-9.470000e+01,,,1.874487e-10,1.276203e-11,1.515365e-11,3.023750e-12,1.140044e-11,1.775908e-09,6.705474e-12,3.125599e-14,2.398364e-13,2.095394e-12,1.098750e-12,6.729029e-13,,8.733029e-13,4.205351e-13,7.621310e-13,3.826727e-12,4.347868e-12,1.791714e-12,1.908125e-12,3.579343e-13,5.184928e-13,1.291973e-13,2.512022e-13,8.151419e-14,8.302371e-14,4.706157e-15,,6.659656e-14,4.075709e-13,1.129478e-13,1.490999e-11,5.871153e-13,7.621310e-13,1.625924e-11,3.445346e-12,1.692441e-13,4.205351e-13,4.035125e-12,6.729029e-13,6.729029e-13,5.184928e-13,1.231237e-12,1.291973e-13,1.878927e-12,8.174595e-12,1.791714e-12,6.736730e-12,1.670304e-11,,,1.874487e-10,3.023750e-12,1.140044e-11,1.515365e-11,,,1.775908e-09,1.992935e-09,,
2018-07-30,3.810000e+01,-1.215000e+02,,,2.624282e-09,9.784224e-11,1.464853e-10,9.071251e-11,2.166084e-10,4.262180e-08,6.370201e-11,7.501437e-13,3.597546e-12,3.562170e-11,1.483312e-11,1.121505e-12,5.932421e-13,2.008597e-11,1.345712e-11,5.588961e-12,3.061382e-11,2.173934e-11,2.090333e-11,1.399291e-11,7.516620e-12,1.192533e-11,6.459866e-13,7.033662e-12,2.608454e-12,3.819091e-12,2.447202e-13,1.140133e-12,6.659656e-13,3.124711e-12,8.471082e-13,1.154327e-10,5.777918e-12,5.588961e-12,1.267996e-10,5.748848e-11,6.672265e-12,1.345712e-11,7.761787e-11,1.121505e-12,1.121505e-12,1.192533e-11,2.760259e-11,6.459866e-13,4.017391e-11,5.235315e-11,2.090333e-11,6.445215e-11,1.377086e-10,5.932421e-13,5.932421e-13,2.624282e-09,9.071251e-11,2.166084e-10,1.464853e-10,,,4.262180e-08,4.569996e-08,7.201308e-14,7.201308e-14
2018-07-30,3.850000e+01,-1.087000e+02,2.366651e+03,9.333353e+02,8.322723e-08,3.037364e-09,4.616811e-09,2.875586e-09,6.680660e-09,1.354130e-06,1.989850e-09,2.383269e-11,1.170402e-10,1.137799e-09,4.609255e-10,3.476664e-11,1.957699e-11,6.357645e-10,4.306279e-10,1.796089e-10,9.585951e-10,6.730499e-10,6.539755e-10,4.375966e-10,2.394580e-10,3.759072e-10,2.032705e-11,2.180435e-10,8.338902e-11,1.212976e-10,7.718097e-12,3.488807e-11,2.044514e-11,9.804346e-11,2.640154e-11,3.592000e-09,1.797782e-10,1.796089e-10,3.951388e-09,1.816768e-09,2.124048e-10,4.306279e-10,2.459801e-09,3.476664e-11,3.476664e-11,3.759072e-10,8.752226e-10,2.032705e-11,1.271457e-09,1.631645e-09,6.539755e-10,2.013682e-09,4.299303e-09,1.957699e-11,1.957699e-11,8.322723e-08,2.875586e-09,6.680660e-09,4.616811e-09,2.366651e+03,9.333353e+02,1.354130e-06,3.299986e+03,1.512275e-12,1.512275e-12
2018-07-30,3.850000e+01,-1.125000e+02,2.799294e+03,1.035373e+03,5.370405e-08,1.961099e-09,2.980217e-09,1.856583e-09,4.320768e-09,8.737468e-07,1.284098e-09,1.537795e-11,7.554847e-11,7.344356e-10,2.972118e-10,2.243009e-11,1.265583e-11,4.104524e-10,2.779737e-10,1.160980e-10,6.180164e-10,4.339172e-10,4.222472e-10,2.824024e-10,1.546276e-10,2.426546e-10,1.309200e-11,1.406733e-10,5.388088e-11,7.829136e-11,4.983820e-12,2.257463e-11,1.318612e-11,6.326407e-11,1.705511e-11,2.319050e-09,1.160799e-10,1.160980e-10,2.551228e-09,1.172321e-09,1.371561e-10,2.779737e-10,1.587450e-09,2.243009e-11,2.243009e-11,2.426546e-10,5.650800e-10,1.309200e-11,8.208266e-10,1.051934e-09,4.222472e-10,1.299476e-09,2.773657e-09,1.265583e-11,1.265583e-11,5.370405e-08,1.856583e-09,4.320768e-09,2.980217e-09,2.799294e+03,1.035373e+03,8.737468e-07,3.834667e+03,9.361702e-13,9.361702e-13
2018-07-30,3.890000e+01,-1.229000e+02,1.192885e+03,5.357311e+02,1.768579e-07,6.449079e-09,9.814513e-09,6.110999e-09,1.420495e-08,2.876971e-06,4.229478e-09,5.063469e-11,2.489502e-10,2.418085e-09,9.789859e-10,7.401932e-11,4.152695e-11,1.350126e-09,9.146637e-10,3.818276e-10,2.035819e-09,1.428709e-09,1.389176e-09,9.305288e-10,5.089826e-10,7.979604e-10,4.315190e-11,4.632169e-10,1.772118e-10,2.577886e-10,1.640096e-11,7.422266e-11,4.342096e-11,2.083140e-10,5.610680e-11,7.628558e-09,3.820645e-10,3.818276e-10,8.392450e-09,3.860288e-09,4.514014e-10,9.146637e-10,5.226353e-09,7.401932e-11,7.401932e-11,7.979604e-10,1.859109e-09,4.315190e-11,2.700221e-09,3.464528e-09,1.389176e-09,4.280113e-09,9.133816e-09,4.152695e-11,4.152695e-11,1.768579e-07,6.110999e-09,1.420495e-08,9.814513e-09,1.192885e+03,5.357311e+02,2.876971e-06,1.728617e+03,3.168575e-12,3.168575e-12
2018-07-30,3.890000e+01,-1.231000e+02,,,9.372436e-10,3.403209e-11,5.556337e-11,3.326125e-11,7.980310e-11,1.598317e-08,2.346916e-11,2.813039e-13,1.439019e-12,1.362006e-11,5.493748e-12,4.486019e-13,1.977474e-13,6.986423e-12,5.046421e-12,2.032349e-12,1.148018e-11,7.826162e-12,7.764093e-12,5.088333e-12,2.863474e-12,4.147942e-12,2.153289e-13,2.512022e-12,9.781702e-13,1.411403e-12,8.941698e-14,4.560532e-13,2.663863e-13,1.132141e-12,3.106064e-13,4.055944e-11,2.165187e-12,2.032349e-12,4.475698e-11,2.162583e-11,2.478990e-12,5.046421e-12,2.915124e-11,4.486019e-13,4.486019e-13,4.147942e-12,9.849898e-12,2.153289e-13,1.421317e-11,1.930634e-11,7.764093e-12,2.375047e-11,5.082090e-11,1.977474e-13,1.977474e-13,9.372436e-10,3.326125e-11,7.980310e-11,5.556337e-11,,,1.598317e-08,1.708904e-08,,
2018-07-30,3.910000e+01,-1.229000e+02,1.026637e+03,8.976466e+02,1.724528e-07,6.287428e-09,9.567002e-09,5.956788e-09,1.384014e-08,2.805047e-06,4.122190e-09,4.936883e-11,2.427145e-10,2.357319e-09,9.548136e-10,7.200061e-11,4.034047e-11,1.316067e-09,8.915344e-10,3.721740e-10,1.982245e-09,1.393057e-09,1.354536e-09,9.069951e-10,4.960969e-10,7.782576e-10,4.207527e-11,4.516616e-10,1.728101e-10,2.513128e-10,1.598682e-11,7.228444e-11,4.235541e-11,2.030609e-10,5.469496e-11,7.437137e-09,3.723957e-10,3.721740e-10,8.181707e-09,3.763794e-09,4.401097e-10,8.915344e-10,5.095438e-09,7.200061e-11,7.200061e-11,7.782576e-10,1.812164e-09,4.207527e-11,2.632497e-09,3.375302e-09,1.354536e-09,4.171559e-09,8.901396e-09,4.034047e-11,4.034047e-11,1.724528e-07,5.956788e-09,1.384014e-08,9.567002e-09,1.026637e+03,8.976466e+02,2.805047e-06,1.924284e+03,3.096562e-12,3.096562e-12
2018-07-30,3.910000e+01,-1.231000e+02,6.275317e+02,9.139780e+02,1.483657e-07,5.419609e-09,8.228431e-09,5.122233e-09,1.194766e-08,2.408131e-06,3.543843e-09,4.238311e-11,2.096170e-10,2.026246e-09,8.207659e-10,6.235566e-11,3.618777e-11,1.134420e-09,7.666355e-10,3.206031e-10,1.714374e-09,1.200011e-09,1.164614e-09,7.810589e-10,4.277315e-10,6.693743e-10,3.634751e-11,3.886098e-10,1.486004e-10,2.157786e-10,1.372315e-11,6.293535e-11,3.676130e-11,1.741687e-10,4.704274e-11,6.410285e-09,3.209081e-10,3.206031e-10,7.051796e-09,3.235622e-09,3.781021e-10,7.666355e-10,4.380360e-09,6.235566e-11,6.235566e-11,6.693743e-10,1.562152e-09,3.634751e-11,2.267874e-09,2.914385e-09,1.164614e-09,3.586226e-09,7.665226e-09,3.618777e-11,3.618777e-11,1.483657e-07,5.122233e-09,1.194766e-08,8.228431e-09,6.275317e+02,9.139780e+02,2.408131e-06,1.541510e+03,3.168575e-12,3.168575e-12
2018-07-30,3.930000e+01,-1.099000e+02,2.409991e+03,3.856783e+03,1.218416e-08,4.466711e-10,6.768629e-10,4.203013e-10,9.804381e-10,1.980138e-07,2.900118e-10,3.485042e-12,1.726822e-11,1.655362e-10,6.702373e-11,5.158922e-12,2.768463e-12,9.257011e-11,6.308026e-11,2.616650e-11,1.396755e-10,9.826180e-11,9.555807e-11,6.360415e-11,3.507757e-11,5.496023e-11,2.971538e-12,3.190268e-11,1.222713e-11,1.776708e-11,1.124771e-12,5.130599e-12,2.996845e-12,1.435555e-11,3.840224e-12,5.275435e-10,2.632322e-11,2.616650e-11,5.800332e-10,2.644626e-10,3.111898e-11,6.308026e-11,3.586618e-10,5.158922e-12,5.158922e-12,5.496023e-11,1.276477e-10,2.971538e-12,1.855794e-10,2.379373e-10,9.555807e-11,2.934968e-10,6.269922e-10,2.768463e-12,2.768463e-12,1.218416e-08,4.203013e-10,9.804381e-10,6.768629e-10,2.409991e+03,3.856783e+03,1.980138e-07,6.266774e+03,2.160392e-13,2.160392e-13
2018-07-30,3.930000e+01,-1.229000e+02,9.389659e+02,8.483855e+02,4.270081e-07,1.556542e-08,2.368515e-08,1.474985e-08,3.429253e-08,6.944690e-06,1.020908e-08,1.222265e-10,6.007902e-10,5.836720e-09,2.362861e-09,1.785436e-10,1.000602e-10,3.259166e-09,2.207809e-09,9.216705e-10,4.911604e-09,3.448728e-09,3.353491e-09,2.245226e-09,1.228430e-09,1.926200e-09,1.041761e-10,1.118101e-09,4.277865e-10,6.221797e-10,3.958349e-11,1.792289e-10,1.048896e-10,5.027614e-10,1.354244e-10,1.841144e-08,9.223042e-10,9.216705e-10,2.025542e-08,9.317683e-09,1.089550e-09,2.207809e-09,1.261504e-08,1.785436e-10,1.785436e-10,1.926200e-09,4.487597e-09,1.041761e-10,6.517974e-09,8.360333e-09,3.353491e-09,1.033131e-08,2.204513e-08,1.000602e-10,1.000602e-10,4.270081e-07,1.474985e-08,3.429253e-08,2.368515e-08,9.389659e+02,8.483855e+02,6.944690e-06,1.787351e+03,7.633386e-12,7.633386e-12
