date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total
2020-08-19,3.110000e+01,-9.490001e+01,6.364030e+02,4.545389e+02,8.733221e-09,3.963881e-10,4.706716e-10,2.817526e-10,1.062292e-09,8.275413e-08,1.566225e-10,1.456473e-12,2.234792e-11,9.762426e-11,4.744279e-11,8.498795e-12,1.842607e-11,8.137424e-11,3.918539e-11,2.367175e-11,1.782869e-10,8.102673e-11,5.565055e-11,5.926626e-11,6.710168e-12,3.335227e-11,4.400911e-11,4.012863e-12,2.340699e-11,7.595481e-12,7.739166e-12,4.392693e-13,1.062374e-11,6.205458e-12,4.231426e-12,2.631114e-12,4.780023e-10,2.369174e-11,2.367175e-11,5.253658e-10,1.684740e-10,1.577392e-11,3.918539e-11,2.234333e-10,8.498795e-12,8.498795e-12,4.400911e-11,1.147265e-10,4.012863e-12,1.627485e-10,2.593137e-10,5.565055e-11,1.580790e-10,4.730432e-10,1.842607e-11,1.842607e-11,8.733221e-09,2.817526e-10,1.062292e-09,4.706716e-10,6.710168e-12,6.364030e+02,4.545389e+02,8.275413e-08,1.090942e+03
2020-08-19,3.130000e+01,-1.017000e+02,,,4.024527e-10,1.461339e-11,2.168993e-11,1.428239e-11,3.426747e-11,6.723773e-09,9.883947e-12,1.183384e-13,6.179149e-13,5.398577e-12,2.186304e-12,1.902715e-13,8.491278e-14,2.999972e-12,2.166935e-12,8.726914e-13,4.929593e-12,3.360556e-12,3.077450e-12,2.184931e-12,,1.229577e-12,1.825263e-12,9.246228e-14,1.078663e-12,4.200266e-13,6.024501e-13,3.832551e-14,1.468720e-13,8.578974e-14,4.868012e-13,1.333745e-13,1.741623e-11,8.528374e-13,8.726914e-13,1.914176e-11,8.663544e-12,1.060802e-12,2.166935e-12,1.189128e-11,1.902715e-13,1.902715e-13,1.825263e-12,4.229549e-12,9.246228e-14,6.147274e-12,8.290148e-12,3.077450e-12,1.000229e-11,2.136988e-11,8.491278e-14,8.491278e-14,4.024527e-10,1.428239e-11,3.426747e-11,2.168993e-11,,,,6.723773e-09,7.196466e-09
2020-08-19,3.130000e+01,-9.770000e+01,1.817855e+02,9.092057e+01,2.253735e-09,8.220030e-11,1.258016e-10,7.790395e-11,1.811281e-10,3.672215e-08,5.398155e-11,6.463098e-13,3.192560e-12,3.104182e-11,1.246193e-11,9.513576e-13,5.094767e-13,1.724984e-11,1.173756e-11,4.908888e-12,2.629116e-11,1.829636e-11,1.795179e-11,1.201712e-11,3.092244e-14,6.455278e-12,1.034315e-11,5.547737e-13,5.932647e-12,2.275144e-12,3.290304e-12,2.093162e-13,9.301896e-13,5.433350e-13,2.658683e-12,7.153720e-13,9.740998e-11,4.847580e-12,4.908888e-12,1.071664e-10,4.943640e-11,5.774764e-12,1.173756e-11,6.694872e-11,9.513576e-13,9.513576e-13,1.034315e-11,2.370512e-11,5.547737e-13,3.460305e-11,4.458752e-11,1.795179e-11,5.462786e-11,1.171672e-10,5.094767e-13,5.094767e-13,2.253735e-09,7.790395e-11,1.811281e-10,1.258016e-10,3.092244e-14,1.817855e+02,9.092057e+01,3.672215e-08,2.727061e+02
2020-08-19,3.170000e+01,-1.017000e+02,,,2.414716e-09,8.768032e-11,1.344776e-10,8.309754e-11,1.958141e-10,3.930821e-08,5.778307e-11,6.918245e-13,3.398532e-12,3.284134e-11,1.333645e-11,1.014781e-12,5.943894e-13,1.837483e-11,1.245987e-11,5.236148e-12,2.793436e-11,1.941654e-11,1.897761e-11,1.256335e-11,3.092244e-14,6.916369e-12,1.095158e-11,5.917586e-13,6.364112e-12,2.415153e-12,3.522016e-12,2.240568e-13,1.028104e-12,6.005282e-13,2.845915e-12,7.638719e-13,1.036422e-10,5.238419e-12,5.236148e-12,1.141168e-10,5.254191e-11,6.161226e-12,1.245987e-11,7.116301e-11,1.014781e-12,1.014781e-12,1.095158e-11,2.529120e-11,5.917586e-13,3.683453e-11,4.735090e-11,1.897761e-11,5.847490e-11,1.248034e-10,5.943894e-13,5.943894e-13,2.414716e-09,8.309754e-11,1.958141e-10,1.344776e-10,3.092244e-14,,,3.930821e-08,4.213635e-08
2020-08-19,3.290000e+01,-9.470000e+01,,,1.247603e-09,5.662687e-11,6.723880e-11,4.025037e-11,1.517560e-10,1.189591e-08,2.204880e-11,2.093680e-13,3.192560e-12,1.394632e-11,6.777542e-12,1.205053e-12,2.632296e-12,1.162489e-11,5.597914e-12,3.381679e-12,2.546956e-11,1.157525e-11,7.950078e-12,8.466608e-12,9.585955e-13,4.764610e-12,6.287016e-12,5.732661e-13,3.343855e-12,1.085069e-12,1.112216e-12,6.191044e-14,1.517678e-12,8.864940e-13,5.991399e-13,3.758735e-13,6.828604e-11,3.379185e-12,3.381679e-12,7.504690e-11,2.406772e-11,2.259195e-12,5.597914e-12,3.192483e-11,1.205053e-12,1.205053e-12,6.287016e-12,1.638950e-11,5.732661e-13,2.324978e-11,3.704481e-11,7.950078e-12,2.225817e-11,6.725306e-11,2.632296e-12,2.632296e-12,1.247603e-09,4.025037e-11,1.517560e-10,6.723880e-11,9.585955e-13,,,1.189591e-08,1.340371e-08
2020-08-19,3.330000e+01,-9.450000e+01,5.166823e+02,6.249990e+02,2.817169e-09,1.022937e-10,1.561675e-10,9.867834e-11,2.300816e-10,4.603199e-08,6.766702e-11,8.101629e-13,3.913461e-12,3.823992e-11,1.574139e-11,1.141629e-12,6.793022e-13,2.137480e-11,1.444623e-11,5.999754e-12,3.286395e-11,2.277710e-11,2.205506e-11,1.474829e-11,3.092244e-14,8.145945e-12,1.277684e-11,6.842209e-13,7.334909e-12,2.800177e-12,4.124466e-12,2.623823e-13,1.174976e-12,6.863180e-13,3.332716e-12,8.851214e-13,1.209555e-10,6.079132e-12,5.999754e-12,1.330343e-10,6.131622e-11,7.187025e-12,1.444623e-11,8.294947e-11,1.141629e-12,1.141629e-12,1.277684e-11,2.952075e-11,6.842209e-13,4.298181e-11,5.564105e-11,2.205506e-11,6.847718e-11,1.461733e-10,6.793022e-13,6.793022e-13,2.817169e-09,9.867834e-11,2.300816e-10,1.561675e-10,3.092244e-14,5.166823e+02,6.249990e+02,4.603199e-08,1.141681e+03
2020-08-19,3.350000e+01,-1.109000e+02,5.874962e+02,5.749991e+02,3.030468e-08,1.105138e-09,1.680970e-09,1.047808e-09,2.437886e-09,4.929043e-07,7.245693e-10,8.675116e-12,4.263613e-11,4.147906e-10,1.679081e-10,1.268477e-11,7.132673e-12,2.313728e-10,1.567416e-10,6.545185e-11,3.483579e-10,2.449472e-10,2.382459e-10,1.592269e-10,5.566038e-13,8.729995e-11,1.368947e-10,7.396982e-12,7.938960e-11,3.038192e-11,4.416422e-11,2.809555e-12,1.272891e-11,7.463708e-12,3.568627e-11,9.615086e-12,1.307001e-09,6.549397e-11,6.545185e-11,1.437946e-09,6.620884e-10,7.735571e-11,1.567416e-10,8.961857e-10,1.268477e-11,1.268477e-11,1.368947e-10,3.186728e-10,7.396982e-12,4.629644e-10,5.933051e-10,2.382459e-10,7.332445e-10,1.564795e-09,7.132673e-12,7.132673e-12,3.030468e-08,1.047808e-09,2.437886e-09,1.680970e-09,5.566038e-13,5.874962e+02,5.749991e+02,4.929043e-07,1.162495e+03
2020-08-19,3.350000e+01,-1.107000e+02,8.227510e+02,7.409195e+02,7.928317e-09,2.904410e-10,4.403057e-10,2.739622e-10,6.363959e-10,1.293033e-07,1.900759e-10,2.275739e-12,1.112247e-11,1.084214e-10,4.372608e-11,3.298040e-12,1.783168e-12,6.074943e-11,4.099118e-11,1.712657e-11,9.119747e-11,6.422396e-11,6.231836e-11,4.178680e-11,1.236897e-13,2.290086e-11,3.569402e-11,1.941708e-12,2.081820e-11,7.945503e-12,1.158558e-11,7.370290e-13,3.329100e-12,1.944567e-12,9.361562e-12,2.509865e-12,3.433503e-10,1.714509e-11,1.712657e-11,3.776220e-10,1.729657e-10,2.026811e-11,4.099118e-11,2.342249e-10,3.298040e-12,3.298040e-12,3.569402e-11,8.365030e-11,1.941708e-12,1.212860e-10,1.554214e-10,6.231836e-11,1.923516e-10,4.100914e-10,1.783168e-12,1.783168e-12,7.928317e-09,2.739622e-10,6.363959e-10,4.403057e-10,1.236897e-13,8.227510e+02,7.409195e+02,1.293033e-07,1.563671e+03
2020-08-19,3.370000e+01,-9.630000e+01,,,6.036789e-10,2.192008e-11,3.253490e-11,2.077439e-11,4.895353e-11,9.827053e-09,1.444577e-11,1.729561e-13,8.238865e-13,8.097865e-12,3.279456e-12,2.536954e-13,1.698256e-13,4.499958e-12,3.069824e-12,1.309037e-12,6.572790e-12,4.854136e-12,4.616175e-12,3.004280e-12,,1.690668e-12,2.636490e-12,1.479396e-13,1.510128e-12,5.950376e-13,8.805039e-13,5.601420e-14,2.447867e-13,1.429829e-13,7.114787e-13,1.939992e-13,2.574825e-11,1.293248e-12,1.309037e-12,2.835053e-11,1.288745e-11,1.531556e-12,3.069824e-12,1.748883e-11,2.536954e-13,2.536954e-13,2.636490e-12,6.190626e-12,1.479396e-13,8.975056e-12,1.142693e-11,4.616175e-12,1.461872e-11,3.066183e-11,1.698256e-13,1.698256e-13,6.036789e-10,2.077439e-11,4.895353e-11,3.253490e-11,,,,9.827053e-09,1.053299e-08
2020-08-19,3.370000e+01,-1.109000e+02,,,2.374471e-09,8.585364e-11,1.323086e-10,8.179914e-11,1.909188e-10,3.879100e-08,5.702277e-11,6.827216e-13,3.295546e-12,3.239146e-11,1.311782e-11,1.014781e-12,5.943894e-13,1.799983e-11,1.227930e-11,5.127062e-12,2.711276e-11,1.904315e-11,1.872115e-11,1.256335e-11,3.092244e-14,6.916369e-12,1.074877e-11,5.732661e-13,6.256246e-12,2.380151e-12,3.475674e-12,2.211087e-13,9.791469e-13,5.719316e-13,2.808468e-12,7.517469e-13,1.017125e-10,5.111293e-12,5.127062e-12,1.119509e-10,5.176553e-11,6.076933e-12,1.227930e-11,7.012176e-11,1.014781e-12,1.014781e-12,1.074877e-11,2.491620e-11,5.732661e-13,3.623824e-11,4.615591e-11,1.872115e-11,5.770549e-11,1.225826e-10,5.943894e-13,5.943894e-13,2.374471e-09,8.179914e-11,1.909188e-10,1.323086e-10,3.092244e-14,,,3.879100e-08,4.157053e-08
