date,lat,lon,apt,other_altitude_of_plume_top,mami,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_mean_altitude_of_maximum_injection,other_combustion_rate,other_total
2018-08-14,3.990000e+01,-1.077000e+02,1.171498e+03,1.171498e+03,2.701154e+03,1.047326e-08,4.772586e-10,5.644495e-10,3.378899e-10,1.273946e-09,9.922469e-08,1.880496e-10,1.746354e-12,2.688968e-11,1.170752e-10,5.695411e-11,1.014246e-11,2.209734e-11,9.771397e-11,4.699282e-11,2.838818e-11,2.138093e-10,9.717074e-11,6.673852e-11,7.107464e-11,8.047121e-12,4.001056e-11,5.260887e-11,4.812397e-12,2.807066e-11,9.108827e-12,9.277508e-12,5.258909e-13,1.274045e-11,7.441852e-12,5.060459e-12,3.155345e-12,5.752229e-10,2.839811e-11,2.838818e-11,6.320092e-10,2.021000e-10,1.891222e-11,4.699282e-11,2.680050e-10,1.014246e-11,1.014246e-11,5.260887e-11,1.377245e-10,4.812397e-12,1.951458e-10,3.109801e-10,6.673852e-11,1.897960e-10,5.675146e-10,2.209734e-11,2.209734e-11,1.047326e-08,3.378899e-10,1.273946e-09,5.644495e-10,8.047121e-12,2.701154e+03,9.922469e-08,3.872652e+03
2018-08-14,3.990000e+01,-1.075000e+02,1.172716e+03,1.172716e+03,2.702973e+03,3.714428e-08,1.353476e-09,2.057962e-09,1.282302e-09,2.983090e-09,6.039763e-07,8.871698e-10,1.062998e-11,5.228548e-11,5.075683e-10,2.053983e-10,1.558476e-11,8.646785e-12,2.837953e-10,1.920576e-10,8.005115e-11,4.276187e-10,2.999618e-10,2.918256e-10,1.951242e-10,6.497677e-13,1.066948e-10,1.675478e-10,9.056872e-12,9.728839e-11,3.722738e-11,5.410919e-11,3.442788e-12,1.558925e-11,9.105868e-12,4.372111e-11,1.177865e-11,1.600885e-09,8.019487e-11,8.005115e-11,1.761131e-09,8.102550e-10,9.477936e-11,1.920576e-10,1.097092e-09,1.558476e-11,1.558476e-11,1.675478e-10,3.904902e-10,9.056872e-12,5.670949e-10,7.275805e-10,2.918256e-10,8.977998e-10,1.917206e-09,8.646785e-12,8.646785e-12,3.714428e-08,1.282302e-09,2.983090e-09,2.057962e-09,6.497677e-13,2.702973e+03,6.039763e-07,3.875689e+03
2018-08-14,4.010000e+01,-1.111000e+02,2.000218e+02,2.000218e+02,2.500259e+02,4.553589e-10,1.491433e-11,2.454129e-11,1.469086e-11,3.165082e-11,6.779326e-09,1.061571e-11,1.193162e-13,5.602017e-13,5.817402e-12,2.423579e-12,2.473771e-13,1.372505e-13,3.398747e-12,2.335046e-12,8.816206e-13,5.312034e-12,3.621270e-12,3.316200e-12,2.207287e-12,,1.111405e-12,1.715507e-12,8.967200e-14,1.046112e-12,4.526125e-13,6.338670e-13,3.919683e-14,1.582665e-13,9.244536e-14,5.029027e-13,1.371889e-13,1.768182e-11,8.908034e-13,8.816206e-13,1.945424e-11,9.287093e-12,1.125676e-12,2.335046e-12,1.274782e-11,2.473771e-13,2.473771e-13,1.715507e-12,4.510151e-12,8.967200e-14,6.315330e-12,8.933304e-12,3.316200e-12,1.073502e-11,2.298453e-11,1.372505e-13,1.372505e-13,4.553589e-10,1.469086e-11,3.165082e-11,2.454129e-11,,2.500259e+02,6.779326e-09,4.500478e+02
2018-08-14,4.010000e+01,-1.109000e+02,1.369852e+03,1.369852e+03,3.538455e+03,3.337130e-08,1.215518e-09,1.851114e-09,1.152183e-09,2.682407e-09,5.423461e-07,7.976945e-10,9.545292e-12,4.687021e-11,4.559388e-10,1.847979e-10,1.385312e-11,7.823281e-12,2.549060e-10,1.725016e-10,7.194024e-11,3.837944e-10,2.691810e-10,2.619798e-10,1.752586e-10,5.997856e-13,9.585863e-11,1.503928e-10,8.130260e-12,8.735033e-11,3.343675e-11,4.863489e-11,3.093283e-12,1.400658e-11,8.181415e-12,3.928928e-11,1.058314e-11,1.437647e-09,7.206042e-11,7.194024e-11,1.581647e-09,7.280871e-10,8.516492e-11,1.725016e-10,9.857536e-10,1.385312e-11,1.385312e-11,1.503928e-10,3.507646e-10,8.130260e-12,5.092877e-10,6.529755e-10,2.619798e-10,8.072398e-10,1.722195e-09,7.823281e-12,7.823281e-12,3.337130e-08,1.152183e-09,2.682407e-09,1.851114e-09,5.997856e-13,3.538455e+03,5.423461e-07,4.908307e+03
2018-08-14,4.010000e+01,-1.065000e+02,6.499807e+02,6.499807e+02,8.500397e+02,1.821436e-09,8.202882e-11,9.816514e-11,5.876344e-11,2.215558e-10,1.725647e-08,3.184712e-11,3.037138e-13,4.668347e-12,2.036091e-11,9.694316e-12,1.731640e-12,3.843015e-12,1.699373e-11,8.172663e-12,4.937075e-12,3.718424e-11,1.689926e-11,1.160670e-11,1.236081e-11,1.399499e-12,6.946279e-12,9.149368e-12,8.369386e-13,4.881854e-12,1.584144e-12,1.613480e-12,9.145928e-14,2.215730e-12,1.294235e-12,8.800798e-13,5.487556e-13,9.905798e-11,4.938801e-12,4.937075e-12,1.089338e-10,3.493708e-11,3.289083e-12,8.172663e-12,4.639882e-11,1.731640e-12,1.731640e-12,9.149368e-12,2.394001e-11,8.369386e-13,3.392632e-11,5.408349e-11,1.160670e-11,3.215083e-11,9.784103e-11,3.843015e-12,3.843015e-12,1.821436e-09,5.876344e-11,2.215558e-10,9.816514e-11,1.399499e-12,8.500397e+02,1.725647e-08,1.500020e+03
2018-08-14,4.070000e+01,-1.225000e+02,,,,3.285089e-08,1.491433e-09,1.770478e-09,1.059841e-09,3.995917e-09,3.112327e-07,5.884134e-10,5.477696e-12,8.403025e-11,3.672235e-10,1.787389e-10,3.191165e-11,6.931152e-11,3.058872e-10,1.473998e-10,8.904368e-11,6.706443e-10,3.047902e-10,2.093351e-10,2.229360e-10,2.524097e-11,1.255887e-10,1.658323e-10,1.509479e-11,8.804774e-11,2.857116e-11,2.910026e-11,1.649533e-12,3.996228e-11,2.334245e-11,1.587287e-11,9.897200e-12,1.798399e-09,8.907481e-11,8.904368e-11,1.976518e-09,6.340101e-10,5.932096e-11,1.473998e-10,8.407309e-10,3.191165e-11,3.191165e-11,1.658323e-10,4.314759e-10,1.509479e-11,6.124030e-10,9.754344e-10,2.093351e-10,5.938911e-10,1.778661e-09,6.931152e-11,6.931152e-11,3.285089e-08,1.059841e-09,3.995917e-09,1.770478e-09,2.524097e-11,,3.112327e-07,3.509351e-07
2018-08-14,4.090000e+01,-1.223000e+02,3.999986e+02,3.999986e+02,5.499722e+02,2.042610e-08,9.284171e-10,1.100852e-09,6.589900e-10,2.484590e-09,1.935189e-07,3.654836e-10,3.405934e-12,5.228549e-11,2.283330e-10,1.108787e-10,1.979017e-11,4.309667e-11,1.903298e-10,9.165058e-11,5.536577e-11,4.169946e-10,1.895131e-10,1.301608e-10,1.386176e-10,1.569439e-11,7.807617e-11,1.029304e-10,9.385668e-12,5.474651e-11,1.776504e-11,1.809402e-11,1.025650e-12,2.484783e-11,1.451392e-11,9.869467e-12,6.153903e-12,1.119320e-09,5.538513e-11,5.536577e-11,1.230071e-09,3.939583e-10,3.688471e-11,9.165058e-11,5.224935e-10,1.979017e-11,1.979017e-11,1.029304e-10,2.684060e-10,9.385668e-12,3.807220e-10,6.065077e-10,1.301608e-10,3.688895e-10,1.105558e-09,4.309667e-11,4.309667e-11,2.042610e-08,6.589900e-10,2.484590e-09,1.100852e-09,1.569439e-11,5.499722e+02,1.935189e-07,9.499707e+02
2018-08-14,4.090000e+01,-1.225000e+02,1.352853e+03,1.352853e+03,1.362668e+03,9.406414e-08,4.269228e-09,5.069528e-09,3.034712e-09,1.144177e-08,8.911732e-07,1.683348e-09,1.568465e-11,2.407000e-10,1.051495e-09,5.113752e-10,9.177692e-11,1.984643e-10,8.768767e-10,4.220596e-10,2.549647e-10,1.920300e-09,8.727260e-10,5.994032e-10,6.383474e-10,7.227415e-11,3.595393e-10,4.734798e-10,4.322190e-11,2.521129e-10,8.180971e-11,8.332469e-11,4.723218e-12,1.144266e-10,6.683799e-11,4.544984e-11,2.833931e-11,5.148275e-09,2.550538e-10,2.549647e-10,5.658293e-09,1.814983e-09,1.698576e-10,4.220596e-10,2.406901e-09,9.177692e-11,9.177692e-11,4.734798e-10,1.236416e-09,4.322190e-11,1.753118e-09,2.793026e-09,5.994032e-10,1.699032e-09,5.091462e-09,1.984643e-10,1.984643e-10,9.406414e-08,3.034712e-09,1.144177e-08,5.069528e-09,7.227415e-11,1.362668e+03,8.911732e-07,2.715521e+03
2018-08-14,4.190000e+01,-1.235000e+02,4.999644e+02,4.999644e+02,4.091076e+02,2.354856e-08,1.066375e-09,1.269135e-09,7.597274e-10,2.864400e-09,2.231015e-07,4.185621e-10,3.926586e-12,6.012831e-11,2.632374e-10,1.272379e-10,2.300607e-11,4.968469e-11,2.183695e-10,1.056609e-10,6.382934e-11,4.807391e-10,2.184832e-10,1.500580e-10,1.598076e-10,1.809353e-11,8.974592e-11,1.183700e-10,1.082042e-11,6.311540e-11,2.048071e-11,2.085999e-11,1.182438e-12,2.864623e-11,1.673261e-11,1.137817e-11,7.094627e-12,1.286311e-09,6.385165e-11,6.382934e-11,1.413992e-09,4.535907e-10,4.252314e-11,1.056609e-10,6.017747e-10,2.300607e-11,2.300607e-11,1.183700e-10,3.081154e-10,1.082042e-11,4.373058e-10,6.992223e-10,1.500580e-10,4.224887e-10,1.271769e-09,4.968469e-11,4.968469e-11,2.354856e-08,7.597274e-10,2.864400e-09,1.269135e-09,1.809353e-11,4.091076e+02,2.231015e-07,9.090720e+02
2018-08-14,4.230000e+01,-1.237000e+02,5.029855e+02,5.029855e+02,4.636985e+02,3.135471e-08,1.424319e-09,1.689843e-09,1.011571e-09,3.813924e-09,2.970578e-07,5.611159e-10,5.228217e-12,8.029557e-11,3.504984e-10,1.702564e-10,3.067476e-11,6.615476e-11,2.931419e-10,1.406865e-10,8.498822e-11,6.401000e-10,2.909087e-10,1.998011e-10,2.127824e-10,2.409138e-11,1.197538e-10,1.583984e-10,1.440730e-11,8.403764e-11,2.726990e-11,2.777490e-11,1.574406e-12,3.814222e-11,2.227933e-11,1.514995e-11,9.446436e-12,1.717397e-09,8.501792e-11,8.498822e-11,1.887403e-09,6.047924e-10,5.661921e-11,1.406865e-10,8.020982e-10,3.067476e-11,3.067476e-11,1.583984e-10,4.128958e-10,1.440730e-11,5.857015e-10,9.310087e-10,1.998011e-10,5.663441e-10,1.697154e-09,6.615476e-11,6.615476e-11,3.135471e-08,1.011571e-09,3.813924e-09,1.689843e-09,2.409138e-11,4.636985e+02,2.970578e-07,9.666840e+02
2018-08-14,4.250000e+01,-1.237000e+02,3.160850e+02,3.160850e+02,4.380610e+02,3.187512e-09,1.454147e-10,1.717890e-10,1.028360e-10,3.877226e-10,3.019882e-08,5.762811e-11,5.314992e-13,8.216291e-12,3.563159e-11,1.696505e-11,3.215903e-12,6.725277e-12,2.973903e-11,1.430216e-11,8.639882e-12,6.507241e-11,2.957370e-11,2.031173e-11,2.163141e-11,2.449124e-12,1.222545e-11,1.601140e-11,1.464643e-12,8.543245e-12,2.772251e-12,2.823589e-12,1.600537e-13,3.877528e-12,2.264911e-12,1.540140e-12,9.603224e-13,1.752624e-10,8.642901e-12,8.639882e-12,1.925452e-10,6.113988e-11,5.755894e-12,1.430216e-11,8.119794e-11,3.215903e-12,3.215903e-12,1.601140e-11,4.196448e-11,1.464643e-12,5.944052e-11,9.464612e-11,2.031173e-11,5.815961e-11,1.731175e-10,6.725277e-12,6.725277e-12,3.187512e-09,1.028360e-10,3.877226e-10,1.717890e-10,2.449124e-12,4.380610e+02,3.019882e-08,7.541459e+02
2018-08-14,4.250000e+01,-1.239000e+02,1.363539e+02,1.363539e+02,4.545595e+02,4.553589e-09,2.088006e-10,2.454129e-10,1.469086e-10,5.538894e-10,4.314117e-08,8.189259e-11,7.592846e-13,1.176424e-11,5.090227e-11,2.484168e-11,4.452788e-12,9.607538e-12,4.248434e-11,2.043166e-11,1.234269e-11,9.296060e-11,4.224815e-11,2.901675e-11,3.090202e-11,3.498749e-12,1.750462e-11,2.287342e-11,2.092347e-12,1.220464e-11,3.960359e-12,4.033699e-12,2.286482e-13,5.539326e-12,3.235588e-12,2.200200e-12,1.371889e-12,2.514669e-10,1.234700e-11,1.234269e-11,2.761566e-10,8.794859e-11,8.222706e-12,2.043166e-11,1.166029e-10,4.452788e-12,4.452788e-12,2.287342e-11,5.998896e-11,2.092347e-12,8.495473e-11,1.352087e-10,2.901675e-11,8.265187e-11,2.468774e-10,9.607538e-12,9.607538e-12,4.553589e-09,1.469086e-10,5.538894e-10,2.454129e-10,3.498749e-12,4.545595e+02,4.314117e-08,5.909135e+02
2018-08-14,4.290000e+01,-1.119000e+02,9.500135e+02,9.500135e+02,2.400055e+03,8.977076e-09,3.281153e-10,4.978375e-10,3.106068e-10,7.200563e-10,1.466800e-07,2.153471e-10,2.581568e-12,1.269790e-11,1.228926e-10,4.968336e-11,3.710657e-12,2.058758e-12,6.882462e-11,4.640905e-11,1.939565e-11,1.035846e-10,7.302893e-11,7.088376e-11,4.723594e-11,1.499464e-13,2.584015e-11,4.060032e-11,2.182018e-12,2.353751e-11,8.995673e-12,1.313833e-11,8.361991e-13,3.798395e-12,2.218689e-12,1.059239e-11,2.861369e-12,3.880491e-10,1.947084e-11,1.939565e-11,4.269156e-10,1.961135e-10,2.297021e-11,4.640905e-11,2.654927e-10,3.710657e-12,3.710657e-12,4.060032e-11,9.466478e-11,2.182018e-12,1.374471e-10,1.766136e-10,7.088376e-11,2.179287e-10,4.654261e-10,2.058758e-12,2.058758e-12,8.977076e-09,3.106068e-10,7.200563e-10,4.978375e-10,1.499464e-13,2.400055e+03,1.466800e-07,3.350068e+03
2018-08-14,4.370000e+01,-1.079000e+02,4.249787e+02,4.249787e+02,1.299989e+03,8.586768e-09,3.132010e-10,4.768021e-10,2.980146e-10,6.884054e-10,1.399006e-07,2.062480e-10,2.462251e-12,1.213770e-11,1.178024e-10,4.786568e-11,3.710657e-12,2.058758e-12,6.542587e-11,4.436588e-11,1.851403e-11,9.960063e-11,6.940767e-11,6.756758e-11,4.502866e-11,1.499464e-13,2.472875e-11,3.888482e-11,2.092347e-12,2.249140e-11,8.599637e-12,1.256209e-11,7.970023e-13,3.640129e-12,2.126243e-12,1.012092e-11,2.724180e-12,3.703673e-10,1.861147e-11,1.851403e-11,4.074928e-10,1.881595e-10,2.195873e-11,4.436588e-11,2.544841e-10,3.710657e-12,3.710657e-12,3.888482e-11,9.015462e-11,2.092347e-12,1.311318e-10,1.690083e-10,6.756758e-11,2.087103e-10,4.452861e-10,2.058758e-12,2.058758e-12,8.586768e-09,2.980146e-10,6.884054e-10,4.768021e-10,1.499464e-13,1.299989e+03,1.399006e-07,1.724968e+03
2018-08-14,4.370000e+01,-1.077000e+02,4.249787e+02,4.249787e+02,1.299989e+03,1.515695e-08,5.518302e-10,8.414155e-10,5.246736e-10,1.218557e-09,2.465210e-07,3.624505e-10,4.338769e-12,2.128766e-11,2.072449e-10,8.421937e-11,6.431805e-12,3.568514e-12,1.155574e-10,7.851593e-11,3.279629e-11,1.739691e-10,1.225196e-10,1.189687e-10,7.990379e-11,2.499106e-13,4.362262e-11,6.862026e-11,3.706443e-12,3.975224e-11,1.521910e-11,2.207010e-11,1.404553e-12,6.330658e-12,3.744037e-12,1.785305e-11,4.801612e-12,6.530217e-10,3.272935e-11,3.279629e-11,7.185473e-10,3.312166e-10,3.869375e-11,7.851593e-11,4.484262e-10,6.431805e-12,6.431805e-12,6.862026e-11,1.591800e-10,3.706443e-12,2.315067e-10,2.964887e-10,1.189687e-10,3.667893e-10,7.822467e-10,3.568514e-12,3.568514e-12,1.515695e-08,5.246736e-10,1.218557e-09,8.414155e-10,2.499106e-13,1.299989e+03,2.465210e-07,1.724968e+03
2018-08-14,4.390000e+01,-1.077000e+02,4.249787e+02,4.249787e+02,1.299989e+03,4.098231e-09,1.491433e-10,2.278834e-10,1.406125e-10,3.323337e-10,6.656066e-08,9.857443e-11,1.171468e-12,5.788751e-12,5.599250e-11,2.241811e-11,1.731640e-12,9.607538e-13,3.143841e-11,2.130730e-11,8.816206e-12,4.648030e-11,3.319497e-11,3.233295e-11,2.163142e-11,4.998212e-14,1.166975e-11,1.829874e-11,9.863921e-13,1.080982e-11,4.130089e-12,5.992924e-12,3.789027e-13,1.740931e-12,1.016899e-12,4.840439e-12,1.293495e-12,1.765635e-10,8.891765e-12,8.816206e-12,1.942715e-10,8.922042e-11,1.050192e-11,2.130730e-11,1.210296e-10,1.731640e-12,1.731640e-12,1.829874e-11,4.310816e-11,9.863921e-13,6.239328e-11,7.967527e-11,3.233295e-11,9.974589e-11,2.117541e-10,9.607538e-13,9.607538e-13,4.098231e-09,1.406125e-10,3.323337e-10,2.278834e-10,4.998212e-14,1.299989e+03,6.656066e-08,1.724968e+03
2018-08-14,4.450000e+01,-1.213000e+02,5.749951e+02,5.749951e+02,1.500034e+03,2.602051e-08,9.470601e-10,1.444430e-09,8.982412e-10,2.088955e-09,4.227834e-07,6.217771e-10,7.440989e-12,3.659984e-11,3.555887e-10,1.442029e-10,1.088459e-11,6.039024e-12,1.988267e-10,1.345570e-10,5.607107e-11,2.988019e-10,2.100336e-10,2.043608e-10,1.368518e-10,4.498391e-13,7.474195e-11,1.172263e-10,6.336821e-12,6.817161e-11,2.608179e-11,3.791677e-11,2.410605e-12,1.092039e-11,6.378730e-12,3.061421e-11,8.250933e-12,1.120512e-09,5.616425e-11,5.607107e-11,1.232747e-09,5.679632e-10,6.640918e-11,1.345570e-10,7.689294e-10,1.088459e-11,1.088459e-11,1.172263e-10,2.735686e-10,6.336821e-12,3.971317e-10,5.088355e-10,2.043608e-10,6.292181e-10,1.342414e-09,6.039024e-12,6.039024e-12,2.602051e-08,8.982412e-10,2.088955e-09,1.444430e-09,4.498391e-13,1.500034e+03,4.227834e-07,2.075029e+03
2018-08-14,4.490000e+01,-1.141000e+02,6.795602e+02,6.795602e+02,1.813628e+03,9.399909e-08,4.265499e-09,5.066022e-09,3.032613e-09,1.143386e-08,8.905570e-07,1.680314e-09,1.567380e-11,2.405132e-10,1.050768e-09,5.107693e-10,9.152954e-11,1.983270e-10,8.760270e-10,4.217678e-10,2.547884e-10,1.918972e-09,8.721224e-10,5.989886e-10,6.379060e-10,7.222416e-11,3.589836e-10,4.734798e-10,4.319201e-11,2.519386e-10,8.175313e-11,8.326707e-11,4.719952e-12,1.143475e-10,6.679177e-11,4.541841e-11,2.831971e-11,5.143918e-09,2.548774e-10,2.547884e-10,5.653584e-09,1.813476e-09,1.697402e-10,4.217678e-10,2.404984e-09,9.152954e-11,9.152954e-11,4.734798e-10,1.235011e-09,4.319201e-11,1.751682e-09,2.791094e-09,5.989886e-10,1.695988e-09,5.086071e-09,1.983270e-10,1.983270e-10,9.399909e-08,3.032613e-09,1.143386e-08,5.066022e-09,7.222416e-11,1.813628e+03,8.905570e-07,2.493188e+03
2018-08-14,4.490000e+01,-1.143000e+02,1.668983e+03,1.668983e+03,1.650826e+03,4.852825e-08,2.199864e-09,2.615400e-09,1.565626e-09,5.902879e-09,4.597616e-07,8.659384e-10,8.091804e-12,1.238046e-10,5.424727e-10,2.629583e-10,4.724903e-11,1.023889e-10,4.511836e-10,2.177431e-10,1.315378e-10,9.906942e-10,4.502445e-10,3.092356e-10,3.293273e-10,3.728667e-11,1.847710e-10,2.436019e-10,2.229844e-11,1.300666e-10,4.220611e-11,4.298771e-11,2.436737e-12,5.903339e-11,3.448212e-11,2.344784e-11,1.462042e-11,2.652996e-09,1.315838e-10,1.315378e-10,2.916118e-09,9.354976e-10,8.763056e-11,2.177431e-10,1.240871e-09,4.724903e-11,4.724903e-11,2.436019e-10,6.359547e-10,2.229844e-11,9.018551e-10,1.440939e-09,3.092356e-10,8.740302e-10,2.624205e-09,1.023889e-10,1.023889e-10,4.852825e-08,1.565626e-09,5.902879e-09,2.615400e-09,3.728667e-11,1.650826e+03,4.597616e-07,3.319809e+03
2018-08-14,4.510000e+01,-1.119000e+02,1.000109e+02,1.000109e+02,1.000225e+02,3.642871e-09,1.640576e-10,1.963303e-10,1.175269e-10,4.431115e-10,3.451293e-08,6.521077e-11,6.074276e-13,9.336695e-12,4.072181e-11,1.999453e-11,3.463280e-12,7.686031e-12,3.398747e-11,1.634533e-11,9.874151e-12,7.436847e-11,3.379852e-11,2.321340e-11,2.472162e-11,2.798999e-12,1.389256e-11,1.829874e-11,1.673877e-12,9.763709e-12,3.168287e-12,3.226959e-12,1.829185e-13,4.431461e-12,2.588470e-12,1.760160e-12,1.097511e-12,1.981160e-10,9.877601e-12,9.874151e-12,2.178677e-10,7.048005e-11,6.578165e-12,1.634533e-11,9.340354e-11,3.463280e-12,3.463280e-12,1.829874e-11,4.788003e-11,1.673877e-12,6.785264e-11,1.081670e-10,2.321340e-11,6.581820e-11,1.971986e-10,7.686031e-12,7.686031e-12,3.642871e-09,1.175269e-10,4.431115e-10,1.963303e-10,2.798999e-12,1.000225e+02,3.451293e-08,2.000334e+02
2018-08-14,4.510000e+01,-1.135000e+02,1.374992e+03,1.374992e+03,2.010216e+03,2.901287e-08,1.316190e-09,1.563630e-09,9.360177e-10,3.529067e-09,2.748709e-07,5.201696e-10,4.837727e-12,7.432008e-11,3.243202e-10,1.581385e-10,2.820099e-11,6.121374e-11,2.702004e-10,1.301789e-10,7.864056e-11,5.922917e-10,2.691810e-10,1.848782e-10,1.968900e-10,2.229203e-11,1.108626e-10,1.458181e-10,1.333124e-11,7.776096e-11,2.523315e-11,2.570043e-11,1.456816e-12,3.529342e-11,2.061532e-11,1.401841e-11,8.740893e-12,1.587400e-09,7.866804e-11,7.864056e-11,1.744708e-09,5.602196e-10,5.239039e-11,1.301789e-10,7.427889e-10,2.820099e-11,2.820099e-11,1.458181e-10,3.810630e-10,1.333124e-11,5.402123e-10,8.614727e-10,1.848782e-10,5.250073e-10,1.571358e-09,6.121374e-11,6.121374e-11,2.901287e-08,9.360177e-10,3.529067e-09,1.563630e-09,2.229203e-11,2.010216e+03,2.748709e-07,3.385208e+03
2018-08-14,4.530000e+01,-1.163000e+02,,,,2.667102e-09,1.193147e-10,1.437418e-10,8.604648e-11,3.244210e-10,2.526840e-08,4.701241e-11,4.447238e-13,6.722420e-12,2.981418e-11,1.454147e-11,2.473771e-12,5.627273e-12,2.464091e-11,1.196711e-11,7.229289e-12,5.444835e-11,2.474534e-11,1.699552e-11,1.809975e-11,2.049267e-12,1.000264e-11,1.315222e-11,1.225517e-12,7.148430e-12,2.319639e-12,2.362595e-12,1.339225e-13,3.244462e-12,1.895130e-12,1.288688e-12,8.035351e-13,1.441368e-10,7.231816e-12,7.229289e-12,1.585979e-10,5.150409e-11,4.816157e-12,1.196711e-11,6.828735e-11,2.473771e-12,2.473771e-12,1.315222e-11,3.464356e-11,1.225517e-12,4.902129e-11,7.919369e-11,1.699552e-11,4.745714e-11,1.436463e-10,5.627273e-12,5.627273e-12,2.667102e-09,8.604648e-11,3.244210e-10,1.437418e-10,2.049267e-12,,2.526840e-08,2.849176e-08
2018-08-14,4.530000e+01,-1.181000e+02,,,,3.252564e-10,1.118575e-11,1.752949e-11,1.049347e-11,2.373812e-11,4.930419e-09,7.582647e-12,8.677537e-14,3.734678e-13,4.363051e-12,1.817684e-12,2.473771e-13,1.372505e-13,2.549060e-12,1.459404e-12,7.052964e-13,3.984025e-12,2.414180e-12,2.487150e-12,1.765830e-12,,8.335534e-13,1.143671e-12,5.978134e-14,8.717597e-13,2.828828e-13,4.609942e-13,2.939762e-14,1.582665e-13,9.244536e-14,3.457456e-13,9.799208e-14,1.332505e-11,6.944495e-13,7.052964e-13,1.472479e-11,7.052495e-12,7.732746e-13,1.459404e-12,9.285173e-12,2.473771e-13,2.473771e-13,1.143671e-12,3.382614e-12,5.978134e-14,4.586066e-12,6.398205e-12,2.487150e-12,7.669422e-12,1.655478e-11,1.372505e-13,1.372505e-13,3.252564e-10,1.049347e-11,2.373812e-11,1.752949e-11,,,4.930419e-09,5.307437e-09
2018-08-14,4.590000e+01,-1.075000e+02,,,,1.235974e-09,4.474299e-11,7.011796e-11,4.407259e-11,1.028652e-10,2.033798e-08,3.033059e-11,3.579484e-13,1.680605e-12,1.745220e-11,6.664842e-12,4.947542e-13,2.745011e-13,9.346554e-12,6.421378e-12,2.644862e-12,1.460809e-11,1.026026e-11,9.948600e-12,6.621861e-12,,3.612065e-12,5.718355e-12,2.989067e-13,3.312687e-12,1.244684e-12,1.843977e-12,1.175905e-13,5.539326e-13,3.235588e-13,1.477277e-12,3.919683e-13,5.304546e-11,2.746737e-12,2.644862e-12,5.843706e-11,2.742973e-11,3.206252e-12,6.421378e-12,3.705736e-11,4.947542e-13,4.947542e-13,5.718355e-12,1.295862e-11,2.989067e-13,1.897588e-11,2.486836e-11,9.948600e-12,3.068854e-11,6.550550e-11,2.745011e-13,2.745011e-13,1.235974e-09,4.407259e-11,1.028652e-10,7.011796e-11,,,2.033798e-08,2.179101e-08
2018-08-14,4.610000e+01,-1.137000e+02,,,,5.204102e-10,2.610008e-11,2.804718e-11,1.678956e-11,6.330165e-11,4.930419e-09,9.099176e-12,8.677537e-14,1.307137e-12,5.817402e-12,3.029474e-12,4.947542e-13,1.098004e-12,5.098120e-12,2.335046e-12,1.410593e-12,1.062407e-11,4.828360e-12,3.316200e-12,3.531659e-12,3.998570e-13,1.944958e-12,2.859178e-12,2.391253e-13,1.394816e-12,4.526125e-13,4.609942e-13,2.613122e-14,6.330658e-13,3.697814e-13,2.514514e-13,1.567873e-13,3.093888e-11,1.411086e-12,1.410593e-12,3.376056e-11,1.024169e-11,9.397379e-13,2.335046e-12,1.351648e-11,4.947542e-13,4.947542e-13,2.859178e-12,7.043078e-12,2.391253e-13,1.014138e-11,1.545243e-11,3.316200e-12,9.185951e-12,2.795458e-11,1.098004e-12,1.098004e-12,5.204102e-10,1.678956e-11,6.330165e-11,2.804718e-11,3.998570e-13,,4.930419e-09,5.559368e-09
