date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,c2h6sfire,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-10-19,3.190000e+01,-1.031000e+02,6.761475e-10,2.455147e-11,3.644055e-11,2.290468e-11,5.345940e-11,1.089001e-08,1.572178e-11,1.916642e-13,9.516271e-13,9.069972e-12,3.673138e-12,2.960482e-13,1.426592e-13,5.040155e-12,3.488904e-12,1.466180e-12,7.591877e-12,5.332295e-12,5.170323e-12,3.441404e-12,1.936661e-12,3.066564e-12,1.708771e-13,1.721615e-12,6.762699e-13,9.882688e-13,6.280976e-14,2.878807e-13,1.681546e-13,7.840810e-13,2.138927e-13,2.894450e-11,1.454009e-12,1.466180e-12,3.186469e-11,1.446473e-11,1.727349e-12,3.488904e-12,1.968098e-11,2.960482e-13,2.960482e-13,3.066564e-12,6.976816e-12,1.708771e-13,1.021426e-11,1.292417e-11,5.170323e-12,1.591345e-11,3.400794e-11,1.426592e-13,1.426592e-13,6.761475e-10,2.290468e-11,5.345940e-11,3.644055e-11,1.089001e-08,1.167897e-08,,,,,,
2020-10-19,3.350000e+01,-1.091000e+02,3.076471e-09,1.212229e-10,1.694486e-10,1.036164e-10,2.919706e-10,4.291947e-08,6.711993e-11,7.553826e-13,5.536739e-12,3.930321e-11,1.689643e-11,1.874972e-12,2.710525e-12,2.520077e-11,1.516915e-11,7.239265e-12,4.486109e-11,2.603415e-11,2.262016e-11,1.766588e-11,9.812415e-12,1.448100e-11,9.786600e-13,8.064408e-12,2.940304e-12,3.863233e-12,2.410537e-13,2.138542e-12,1.249149e-12,2.891299e-12,9.574245e-13,1.444255e-10,7.236415e-12,7.239265e-12,1.589012e-10,6.426405e-11,7.044590e-12,1.516915e-11,8.647779e-11,1.874972e-12,1.874972e-12,1.448100e-11,3.501319e-11,9.786600e-13,5.047284e-11,7.089524e-11,2.262016e-11,6.787532e-11,1.613907e-10,2.710525e-12,2.710525e-12,3.076471e-09,1.036164e-10,2.919706e-10,1.694486e-10,4.291947e-08,2.022679e+02,9.998737e+01,1.022805e+02,8.312284e-13,8.312284e-13,9.998737e+01,1.022805e+02
2020-10-19,3.430000e+01,-1.125000e+02,5.747254e-10,1.994807e-11,3.097447e-11,1.963258e-11,4.523487e-11,9.288541e-09,1.330305e-11,1.634783e-13,7.786040e-13,7.558310e-12,3.122167e-12,2.302597e-13,1.426592e-13,4.410135e-12,2.882139e-12,1.191271e-12,6.211536e-12,4.391302e-12,4.308602e-12,2.982551e-12,1.678439e-12,2.555470e-12,1.398086e-13,1.449781e-12,5.586577e-13,8.085836e-13,5.262439e-14,2.467549e-13,1.441325e-13,6.534008e-13,1.731512e-13,2.370923e-11,1.217439e-12,1.191271e-12,2.611794e-11,1.213026e-11,1.419866e-12,2.882139e-12,1.643226e-11,2.302597e-13,2.302597e-13,2.555470e-12,6.088575e-12,1.398086e-13,8.783853e-12,1.060284e-11,4.308602e-12,1.346653e-11,2.837797e-11,1.426592e-13,1.426592e-13,5.747254e-10,1.963258e-11,4.523487e-11,3.097447e-11,9.288541e-09,2.178552e+03,1.523806e+03,6.547465e+02,,,1.523806e+03,6.547465e+02
2020-10-19,3.430000e+01,-1.123000e+02,8.789917e-09,3.207036e-10,4.864814e-10,3.032143e-10,7.031967e-10,1.428514e-07,2.098254e-10,2.514184e-12,1.237115e-11,1.201771e-10,4.866907e-11,3.684156e-12,2.068558e-12,6.709706e-11,4.535575e-11,1.896871e-11,1.007649e-10,7.088816e-11,6.893763e-11,4.611482e-11,2.530570e-11,3.969497e-11,2.143731e-12,2.301528e-11,8.791508e-12,1.278760e-11,8.131317e-13,3.701324e-12,2.161988e-12,1.034007e-11,2.780605e-12,3.791896e-10,1.898398e-11,1.896871e-11,4.171423e-10,1.918615e-10,2.239224e-11,4.535575e-11,2.596095e-10,3.684156e-12,3.684156e-12,3.969497e-11,9.240276e-11,2.143731e-12,1.342415e-10,1.716531e-10,6.893763e-11,2.123395e-10,4.529302e-10,2.068558e-12,2.068558e-12,8.789917e-09,3.032143e-10,7.031967e-10,4.864814e-10,1.428514e-07,2.117062e+03,1.554571e+03,5.624914e+02,1.558553e-13,1.558553e-13,1.554571e+03,5.624914e+02
2020-10-19,3.610000e+01,-1.053000e+02,7.877119e-09,3.575308e-10,4.245324e-10,2.541329e-10,9.581569e-10,7.462862e-08,1.408914e-10,1.313464e-12,2.015719e-11,8.805431e-11,4.279205e-11,7.664360e-12,1.661979e-11,7.339725e-11,3.534412e-11,2.135125e-11,1.608098e-10,7.308381e-11,5.019521e-11,5.345648e-11,3.008280e-11,3.969497e-11,3.619488e-12,2.111244e-11,6.850908e-12,6.977776e-12,3.955317e-13,9.582316e-12,5.597147e-12,3.806060e-12,2.373190e-12,4.311445e-10,2.135871e-11,2.135125e-11,4.738545e-10,1.519588e-10,1.422422e-11,3.534412e-11,2.015271e-10,7.664360e-12,7.664360e-12,3.969497e-11,1.034801e-10,3.619488e-12,1.467945e-10,2.338936e-10,5.019521e-11,1.422049e-10,4.262936e-10,1.661979e-11,1.661979e-11,7.877119e-09,2.541329e-10,9.581569e-10,4.245324e-10,7.462862e-08,2.874949e+03,2.099965e+03,7.749836e+02,6.052382e-12,6.052382e-12,2.099965e+03,7.749836e+02
2020-10-19,3.610000e+01,-1.213000e+02,4.394959e-09,1.595846e-10,2.423297e-10,1.516072e-10,3.536545e-10,7.110538e-08,1.046103e-10,1.251455e-12,6.142320e-12,5.971065e-11,2.424271e-11,1.842078e-12,9.986143e-13,3.339103e-11,2.260203e-11,9.438535e-12,5.038246e-11,3.544408e-11,3.446882e-11,2.294270e-11,1.265285e-11,1.976230e-11,1.071866e-12,1.150764e-11,4.381053e-12,6.378826e-12,4.057171e-13,1.850662e-12,1.080994e-12,5.161867e-12,1.385210e-12,1.886696e-10,9.478732e-12,9.438535e-12,2.075869e-10,9.546099e-11,1.116560e-11,2.260203e-11,1.292286e-10,1.842078e-12,1.842078e-12,1.976230e-11,4.604388e-11,1.071866e-12,6.687804e-11,8.582654e-11,3.446882e-11,1.058618e-10,2.261571e-10,9.986143e-13,9.986143e-13,4.394959e-09,1.516072e-10,3.536545e-10,2.423297e-10,7.110538e-08,7.624801e-08,,,7.792766e-14,7.792766e-14,,
2020-10-19,3.630000e+01,-1.055000e+02,1.014221e-09,4.603401e-11,5.466082e-11,3.272097e-11,1.233678e-10,9.608836e-09,1.814052e-11,1.691155e-13,2.595346e-12,1.133747e-11,5.509706e-12,9.868275e-13,2.139888e-12,9.450290e-12,4.550745e-12,2.749088e-12,2.070512e-11,9.409933e-12,6.462904e-12,6.882809e-12,3.873322e-12,5.110939e-12,4.660285e-13,2.718340e-12,8.820911e-13,8.984261e-13,5.092683e-14,1.233774e-12,7.206627e-13,4.900507e-13,3.055610e-13,5.551216e-11,2.750049e-12,2.749088e-12,6.101130e-11,1.956551e-11,1.831444e-12,4.550745e-12,2.594770e-11,9.868275e-13,9.868275e-13,5.110939e-12,1.332361e-11,4.660285e-13,1.890058e-11,3.011506e-11,6.462904e-12,1.830964e-11,5.488759e-11,2.139888e-12,2.139888e-12,1.014221e-09,3.272097e-11,1.233678e-10,5.466082e-11,9.608836e-09,1.674996e+03,1.049983e+03,6.250134e+02,7.792766e-13,7.792766e-13,1.049983e+03,6.250134e+02
2020-10-19,3.630000e+01,-1.053000e+02,1.908088e-07,8.660532e-09,1.028352e-08,6.155905e-09,2.320960e-08,1.807742e-06,3.412837e-09,3.181626e-11,4.882712e-10,2.132955e-09,1.036560e-09,1.856551e-10,4.025842e-10,1.777915e-09,8.561467e-10,5.171951e-10,3.895324e-09,1.770322e-09,1.215888e-09,1.294886e-09,7.287010e-10,9.615382e-10,8.767551e-11,5.114103e-10,1.659507e-10,1.690239e-10,9.581034e-12,2.321141e-10,1.355807e-10,9.219486e-11,5.748621e-11,1.044369e-08,5.173759e-10,5.171951e-10,1.147826e-08,3.680925e-09,3.445557e-10,8.561467e-10,4.881627e-09,1.856551e-10,1.856551e-10,9.615382e-10,2.506616e-09,8.767551e-11,3.555829e-09,5.665646e-09,1.215888e-09,3.444653e-09,1.032619e-08,4.025842e-10,4.025842e-10,1.908088e-07,6.155905e-09,2.320960e-08,1.028352e-08,1.807742e-06,1.674998e+03,1.192848e+03,4.821502e+02,1.466079e-10,1.466079e-10,1.192848e+03,4.821502e+02
2020-10-19,3.630000e+01,-1.185000e+02,1.521332e-09,6.905101e-11,8.199123e-11,4.908145e-11,1.850518e-10,1.441325e-08,2.721078e-11,2.536733e-13,3.893020e-12,1.700620e-11,8.264560e-12,1.480241e-12,3.209832e-12,1.417544e-11,6.826116e-12,4.123632e-12,3.105768e-11,1.411490e-11,9.694355e-12,1.032421e-11,5.809983e-12,7.666409e-12,6.990428e-13,4.077510e-12,1.323137e-12,1.347639e-12,7.639024e-14,1.850662e-12,1.080994e-12,7.350760e-13,4.583415e-13,8.326824e-11,4.125074e-12,4.123632e-12,9.151695e-11,2.934827e-11,2.747166e-12,6.826116e-12,3.892155e-11,1.480241e-12,1.480241e-12,7.666409e-12,1.998542e-11,6.990428e-13,2.835087e-11,4.517258e-11,9.694355e-12,2.746446e-11,8.233139e-11,3.209832e-12,3.209832e-12,1.521332e-09,4.908145e-11,1.850518e-10,8.199123e-11,1.441325e-08,1.133743e+03,8.253219e+02,3.084210e+02,1.168915e-12,1.168915e-12,8.253219e+02,3.084210e+02
2020-10-19,3.730000e+01,-1.191000e+02,5.159005e-08,1.950307e-09,2.849651e-09,1.763660e-09,4.465916e-09,7.856825e-07,1.186390e-09,1.382801e-11,8.158039e-11,6.855388e-10,2.846682e-10,2.592066e-11,2.681993e-11,4.069925e-10,2.613644e-10,1.156450e-10,6.632541e-10,4.262700e-10,3.935907e-10,2.833423e-10,1.558366e-10,2.368069e-10,1.427601e-11,1.355545e-10,5.063203e-11,7.070614e-11,4.449308e-12,2.788330e-11,1.631100e-11,5.529405e-11,1.623547e-11,2.315230e-09,1.157238e-10,1.156450e-10,2.546599e-09,1.105761e-09,1.257875e-10,2.613644e-10,1.492913e-09,2.592066e-11,2.592066e-11,2.368069e-10,5.628291e-10,1.427601e-11,8.139120e-10,1.089524e-09,3.935907e-10,1.200218e-09,2.683333e-09,2.681993e-11,2.681993e-11,5.159005e-08,1.763660e-09,4.465916e-09,2.849651e-09,7.856825e-07,2.336883e+03,1.363347e+03,9.735363e+02,6.805681e-12,6.805681e-12,1.363347e+03,9.735363e+02
