date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_combustion_rate,other_total
2018-01-03,3.270000e+01,-1.151000e+02,2.340397e-09,8.533933e-11,1.298152e-10,8.085140e-11,1.879414e-10,3.806563e-08,5.595647e-11,6.699550e-13,3.292677e-12,3.199035e-11,1.295373e-11,9.847430e-13,5.504823e-13,1.786420e-11,1.210106e-11,5.051309e-12,2.692382e-11,1.890720e-11,1.838189e-11,1.230662e-11,4.288755e-14,6.733810e-12,1.055940e-11,5.709844e-13,6.128566e-12,2.344843e-12,3.410680e-12,2.169741e-13,9.820932e-13,5.747910e-13,2.755951e-12,7.422798e-13,1.009386e-10,5.055116e-12,5.051309e-12,1.110450e-10,5.107266e-11,5.972497e-12,1.210106e-11,6.914622e-11,9.847430e-13,9.847430e-13,1.055940e-11,2.459801e-11,5.709844e-13,3.572840e-11,4.583102e-11,1.838189e-11,5.662643e-11,1.208393e-10,5.504823e-13,5.504823e-13,2.340397e-09,8.085140e-11,1.879414e-10,1.298152e-10,4.288755e-14,3.806563e-08,4.080468e-08
2018-01-03,3.310000e+01,-9.550000e+01,1.043309e-09,3.804284e-11,5.786943e-11,3.604219e-11,8.378111e-11,1.696901e-08,2.494445e-11,2.986547e-13,1.467820e-12,1.426076e-11,5.774556e-12,4.391422e-13,2.469453e-13,7.963559e-12,5.394450e-12,2.251788e-12,1.200218e-11,8.428510e-12,8.194338e-12,5.486083e-12,1.876331e-14,3.001819e-12,4.707205e-12,2.545352e-13,2.732011e-12,1.045291e-12,1.520424e-12,9.672338e-14,4.378006e-13,2.562321e-13,1.228557e-12,3.308958e-13,4.499674e-11,2.253485e-12,2.251788e-12,4.950201e-11,2.276733e-11,2.662438e-12,5.394450e-12,3.082421e-11,4.391422e-13,4.391422e-13,4.707205e-12,1.096538e-11,2.545352e-13,1.592712e-11,2.043069e-11,8.194338e-12,2.524311e-11,5.386814e-11,2.469453e-13,2.469453e-13,1.043309e-09,3.604219e-11,8.378111e-11,5.786943e-11,1.876331e-14,1.696901e-08,1.819004e-08
2018-01-03,3.330000e+01,-9.509999e+01,5.075559e-10,1.850732e-11,2.815270e-11,1.753404e-11,4.075838e-11,8.255197e-09,1.213514e-11,1.452915e-13,7.140745e-13,6.937667e-12,2.809243e-12,2.129174e-13,1.183280e-13,3.874164e-12,2.624327e-12,1.095465e-12,5.838901e-12,4.100356e-12,3.986434e-12,2.668905e-12,8.041417e-15,1.460344e-12,2.289992e-12,1.238279e-13,1.329087e-12,5.085201e-13,7.396656e-13,4.705462e-14,2.129841e-13,1.246535e-13,5.976762e-13,1.609763e-13,2.189030e-11,1.096290e-12,1.095465e-12,2.408206e-11,1.107600e-11,1.295240e-12,2.624327e-12,1.499556e-11,2.129174e-13,2.129174e-13,2.289992e-12,5.334508e-12,1.238279e-13,7.748328e-12,9.939256e-12,3.986434e-12,1.228043e-11,2.620612e-11,1.183280e-13,1.183280e-13,5.075559e-10,1.753404e-11,4.075838e-11,2.815270e-11,8.041417e-15,8.255197e-09,8.849206e-09
2018-01-03,3.330000e+01,-9.409999e+01,1.294268e-08,4.719368e-10,7.178937e-10,4.471180e-10,1.039339e-09,2.105075e-07,3.094461e-10,3.704932e-12,1.820890e-11,1.769105e-10,7.163570e-11,5.402779e-12,3.030225e-12,9.879118e-11,6.692034e-11,2.793435e-11,1.488920e-10,1.045591e-10,1.016541e-10,6.805708e-11,2.305206e-13,3.723878e-11,5.839478e-11,3.157613e-12,3.389171e-11,1.296726e-11,1.886147e-11,1.199893e-12,5.431094e-12,3.178663e-12,1.524074e-11,4.104897e-12,5.582027e-10,2.795540e-11,2.793435e-11,6.140924e-10,2.824379e-10,3.302863e-11,6.692034e-11,3.823869e-10,5.402779e-12,5.402779e-12,5.839478e-11,1.360300e-10,3.157613e-12,1.975823e-10,2.534510e-10,1.016541e-10,3.131510e-10,6.682561e-10,3.030225e-12,3.030225e-12,1.294268e-08,4.471180e-10,1.039339e-09,7.178937e-10,2.305206e-13,2.105075e-07,2.256548e-07
2018-01-03,3.350000e+01,-9.490001e+01,6.626424e-10,2.416234e-11,3.675491e-11,2.289166e-11,5.321233e-11,1.077762e-08,1.584310e-11,1.896861e-13,9.322639e-13,9.057510e-12,3.667623e-12,2.794541e-13,1.543408e-13,5.057936e-12,3.426205e-12,1.430190e-12,7.623009e-12,5.353243e-12,5.204512e-12,3.484404e-12,1.072189e-14,1.906561e-12,2.989711e-12,1.616643e-13,1.735196e-12,6.639012e-13,9.656746e-13,6.143242e-14,2.780625e-13,1.627420e-13,7.802995e-13,2.101635e-13,2.857901e-11,1.431268e-12,1.430190e-12,3.144046e-11,1.446033e-11,1.691008e-12,3.426205e-12,1.957754e-11,2.794541e-13,2.794541e-13,2.989711e-12,6.964497e-12,1.616643e-13,1.011587e-11,1.297625e-11,5.204512e-12,1.603278e-11,3.421355e-11,1.543408e-13,1.543408e-13,6.626424e-10,2.289166e-11,5.321233e-11,3.675491e-11,1.072189e-14,1.077762e-08,1.155313e-08
2018-01-03,3.370000e+01,-9.490001e+01,4.229632e-10,1.542277e-11,2.346058e-11,1.461170e-11,3.396532e-11,6.879330e-09,1.011262e-11,1.210762e-13,5.950621e-13,5.781389e-12,2.341036e-12,1.729954e-13,9.774919e-14,3.228470e-12,2.186939e-12,9.128872e-13,4.865750e-12,3.416963e-12,3.322029e-12,2.224087e-12,8.041417e-15,1.216954e-12,1.908326e-12,1.031900e-13,1.107572e-12,4.237668e-13,6.163880e-13,3.921218e-14,1.774867e-13,1.038779e-13,4.980635e-13,1.341469e-13,1.824192e-11,9.135751e-13,9.128872e-13,2.006838e-11,9.229998e-12,1.079367e-12,2.186939e-12,1.249630e-11,1.729954e-13,1.729954e-13,1.908326e-12,4.445423e-12,1.031900e-13,6.456939e-12,8.282713e-12,3.322029e-12,1.023369e-11,2.183843e-11,9.774919e-14,9.774919e-14,4.229632e-10,1.461170e-11,3.396532e-11,2.346058e-11,8.041417e-15,6.879330e-09,7.374339e-09
2018-01-03,3.410000e+01,-9.470000e+01,2.424989e-09,1.105299e-10,1.313793e-10,7.841611e-11,2.954983e-10,2.293110e-08,4.348425e-11,4.035874e-13,6.228316e-12,2.717253e-11,1.318784e-11,2.368706e-12,5.129260e-12,2.270690e-11,1.093470e-11,6.603217e-12,4.963065e-11,2.255196e-11,1.550280e-11,1.653238e-11,1.868289e-12,9.289412e-12,1.227690e-11,1.117891e-12,6.534676e-12,2.118834e-12,2.157358e-12,1.215578e-13,2.958112e-12,1.727836e-12,1.178750e-12,7.333366e-13,1.332905e-10,6.598035e-12,6.603217e-12,1.464918e-10,4.689504e-11,4.397750e-12,1.093470e-11,6.222749e-11,2.368706e-12,2.368706e-12,1.227690e-11,3.199632e-11,1.117891e-12,4.539110e-11,7.218261e-11,1.550280e-11,4.388783e-11,1.315733e-10,5.129260e-12,5.129260e-12,2.424989e-09,7.841611e-11,2.954983e-10,1.313793e-10,1.868289e-12,2.293110e-08,2.586325e-08
2018-01-03,3.530000e+01,-9.650000e+01,2.777459e-09,1.012762e-10,1.540578e-10,9.595015e-11,2.230389e-10,4.517427e-08,6.640618e-11,7.950671e-13,3.907574e-12,3.796445e-11,1.537280e-11,1.157738e-12,6.533762e-13,2.120028e-11,1.436090e-11,5.994625e-12,3.195176e-11,2.243806e-11,2.181465e-11,1.460484e-11,5.092897e-14,7.991328e-12,1.253134e-11,6.776141e-13,7.273058e-12,2.782735e-12,4.047615e-12,2.574933e-13,1.165496e-12,6.821315e-13,3.270617e-12,8.808983e-13,1.197886e-10,5.999143e-12,5.994625e-12,1.317824e-10,6.061032e-11,7.087843e-12,1.436090e-11,8.205906e-11,1.157738e-12,1.157738e-12,1.253134e-11,2.919161e-11,6.776141e-13,4.240057e-11,5.438982e-11,2.181465e-11,6.720124e-11,1.434057e-10,6.533762e-13,6.533762e-13,2.777459e-09,9.595015e-11,2.230389e-10,1.540578e-10,5.092897e-14,4.517427e-08,4.842482e-08
2018-01-03,3.750000e+01,-9.570000e+01,6.344449e-10,2.313416e-11,3.519087e-11,2.191755e-11,5.094798e-11,1.031900e-08,1.516892e-11,1.816143e-13,8.925931e-13,8.672084e-12,3.511554e-12,2.661468e-13,1.491961e-13,4.842705e-12,3.280409e-12,1.369331e-12,7.298625e-12,5.125445e-12,4.983043e-12,3.336131e-12,1.072189e-14,1.825430e-12,2.862489e-12,1.547849e-13,1.661358e-12,6.356501e-13,9.245820e-13,5.881827e-14,2.662301e-13,1.558168e-13,7.470953e-13,2.012204e-13,2.736288e-11,1.370363e-12,1.369331e-12,3.010257e-11,1.384500e-11,1.619050e-12,3.280409e-12,1.874446e-11,2.661468e-13,2.661468e-13,2.862489e-12,6.668135e-12,1.547849e-13,9.685410e-12,1.242407e-11,4.983043e-12,1.535054e-11,3.275765e-11,1.491961e-13,1.491961e-13,6.344449e-10,2.191755e-11,5.094798e-11,3.519087e-11,1.072189e-14,1.031900e-08,1.106151e-08
2018-01-03,3.790000e+01,-9.770000e+01,2.537779e-10,2.364825e-11,2.815270e-11,6.331735e-12,2.264355e-11,2.751732e-09,1.044970e-11,4.843048e-14,4.562143e-13,3.661546e-12,1.638725e-12,1.131124e-12,1.543408e-14,1.614235e-12,8.018777e-13,1.125894e-12,6.001092e-12,7.745117e-12,3.211294e-12,3.484404e-12,2.680472e-15,5.273466e-13,8.905522e-13,1.891816e-13,5.537861e-13,1.412556e-13,8.218507e-14,9.149509e-15,8.874336e-14,1.662046e-13,6.806868e-13,1.967489e-13,2.758887e-11,1.132384e-12,1.125894e-12,2.984715e-11,5.854058e-12,2.325902e-13,8.018777e-13,6.888525e-12,1.131124e-12,1.131124e-12,8.905522e-13,2.141581e-12,1.891816e-13,3.221315e-12,1.374621e-11,3.211294e-12,1.049813e-11,2.745564e-11,1.543408e-14,1.543408e-14,2.537779e-10,6.331735e-12,2.264355e-11,2.815270e-11,2.680472e-15,2.751732e-09,3.062641e-09
2018-01-03,3.950000e+01,-9.590001e+01,8.177289e-10,2.981736e-11,4.535712e-11,2.824928e-11,6.566628e-11,1.330004e-08,1.955106e-11,2.340807e-13,1.150453e-12,1.117735e-11,4.526003e-12,3.459908e-13,1.903537e-13,6.241708e-12,4.228082e-12,1.764915e-12,9.407117e-12,6.606129e-12,6.422589e-12,4.299902e-12,1.340236e-14,2.352777e-12,3.689431e-12,1.995006e-13,2.141306e-12,8.192824e-13,1.191683e-12,7.581022e-14,3.431410e-13,2.008306e-13,9.629228e-13,2.593508e-13,3.526771e-11,1.766245e-12,1.764915e-12,3.879887e-11,1.784466e-11,2.086776e-12,4.228082e-12,2.415952e-11,3.459908e-13,3.459908e-13,3.689431e-12,8.594484e-12,1.995006e-13,1.248342e-11,1.601325e-11,6.422589e-12,1.978514e-11,4.222097e-11,1.903537e-13,1.903537e-13,8.177289e-10,2.824928e-11,6.566628e-11,4.535712e-11,1.340236e-14,1.330004e-08,1.425705e-08
2018-01-03,4.010000e+01,-9.870000e+01,7.895314e-10,7.145884e-11,8.445809e-11,1.948226e-11,7.019499e-11,8.484507e-09,3.168620e-11,1.493273e-13,1.408314e-12,1.137007e-11,4.838141e-12,3.419986e-12,4.115755e-14,4.735089e-12,2.405633e-12,3.468971e-12,1.800328e-11,2.357705e-11,9.633883e-12,1.052735e-11,8.041417e-15,1.582040e-12,2.608046e-12,5.709844e-13,1.698277e-12,4.237668e-13,2.465552e-13,2.875560e-14,2.662301e-13,5.020765e-13,2.091867e-12,5.947181e-13,8.339450e-11,3.454892e-12,3.468971e-12,9.031836e-11,1.790648e-11,6.990776e-13,2.405633e-12,2.101119e-11,3.419986e-12,3.419986e-12,2.608046e-12,6.317129e-12,5.709844e-13,9.496159e-12,4.158032e-11,9.633883e-12,3.183552e-11,8.304973e-11,4.115755e-14,4.115755e-14,7.895314e-10,1.948226e-11,7.019499e-11,8.445809e-11,8.041417e-15,8.484507e-09,9.448182e-09
2018-01-03,4.050000e+01,-1.219000e+02,9.446179e-10,4.318376e-11,5.083126e-11,3.068457e-11,1.154821e-10,8.943130e-09,1.685436e-11,1.573991e-13,2.419919e-12,1.059921e-11,5.150280e-12,9.182063e-13,1.996141e-12,8.824484e-12,4.228082e-12,2.556084e-12,1.930081e-11,8.770206e-12,6.090386e-12,6.449854e-12,7.290884e-13,3.610295e-12,4.770816e-12,4.368375e-13,2.547416e-12,8.192824e-13,8.423970e-13,4.705462e-14,1.153664e-12,6.717437e-13,4.648593e-13,2.861802e-13,5.205353e-11,2.576447e-12,2.556084e-12,5.718606e-11,1.829691e-11,1.708734e-12,4.228082e-12,2.423372e-11,9.182063e-13,9.182063e-13,4.770816e-12,1.243478e-11,4.368375e-13,1.764243e-11,2.807101e-11,6.090386e-12,1.701176e-11,5.117316e-11,1.996141e-12,1.996141e-12,9.446179e-10,3.068457e-11,1.154821e-10,5.083126e-11,7.290884e-13,8.943130e-09,1.008547e-08
2018-01-03,4.210000e+01,-1.209000e+02,1.330924e-08,6.040585e-10,7.171118e-10,4.290969e-10,1.619013e-09,1.261211e-07,2.379835e-10,2.219731e-12,3.405739e-11,1.487744e-10,7.225998e-11,1.294804e-11,2.807460e-11,1.239732e-10,5.970344e-11,3.605904e-11,2.716711e-10,1.234663e-10,8.482246e-11,9.029795e-11,1.022332e-11,5.082809e-11,6.704586e-11,6.115725e-12,3.566383e-11,1.156883e-11,1.179356e-11,6.679142e-13,1.618679e-11,9.456351e-12,6.425019e-12,4.010993e-12,7.284138e-10,3.607915e-11,3.605904e-11,8.005520e-10,2.566982e-10,2.403030e-11,5.970344e-11,3.404320e-10,1.294804e-11,1.294804e-11,6.704586e-11,1.748013e-10,6.115725e-12,2.479629e-10,3.951374e-10,8.482246e-11,2.402033e-10,7.201632e-10,2.807460e-11,2.807460e-11,1.330924e-08,4.290969e-10,1.619013e-09,7.171118e-10,1.022332e-11,1.261211e-07,1.422057e-07
2018-01-03,4.270000e+01,-1.205000e+02,7.049387e-10,2.570462e-11,3.910097e-11,2.435283e-11,5.660886e-11,1.146555e-08,1.685436e-11,2.017937e-13,9.917701e-13,9.635649e-12,3.901727e-12,2.927614e-13,1.646302e-13,5.380783e-12,3.644899e-12,1.521479e-12,8.109584e-12,5.694939e-12,5.536714e-12,3.706813e-12,1.340236e-14,2.028256e-12,3.180544e-12,1.719833e-13,1.845954e-12,7.062779e-13,1.027313e-12,6.535364e-14,2.958112e-13,1.731298e-13,8.301058e-13,2.235782e-13,3.040320e-11,1.522625e-12,1.521479e-12,3.344730e-11,1.538333e-11,1.798945e-12,3.644899e-12,2.082717e-11,2.927614e-13,2.927614e-13,3.180544e-12,7.409039e-12,1.719833e-13,1.076157e-11,1.380452e-11,5.536714e-12,1.705615e-11,3.639739e-11,1.646302e-13,1.646302e-13,7.049387e-10,2.435283e-11,5.660886e-11,3.910097e-11,1.340236e-14,1.146555e-08,1.229057e-08
2018-01-03,4.370000e+01,-1.189000e+02,1.184297e-09,4.318376e-11,6.568963e-11,4.091275e-11,9.510289e-11,1.926212e-08,2.831532e-11,3.390134e-13,1.666174e-12,1.618789e-11,6.554901e-12,4.923715e-13,2.778135e-13,9.039715e-12,6.123429e-12,2.556084e-12,1.362410e-11,9.567498e-12,9.301680e-12,6.227445e-12,2.144378e-14,3.407470e-12,5.343313e-12,2.889319e-13,3.101202e-12,1.186547e-12,1.725886e-12,1.097941e-13,4.969628e-13,2.908581e-13,1.394578e-12,3.756114e-13,5.107738e-11,2.558010e-12,2.556084e-12,5.619147e-11,2.584399e-11,3.022227e-12,6.123429e-12,3.498965e-11,4.923715e-13,4.923715e-13,5.343313e-12,1.244718e-11,2.889319e-13,1.807943e-11,2.319160e-11,9.301680e-12,2.865434e-11,6.114761e-11,2.778135e-13,2.778135e-13,1.184297e-09,4.091275e-11,9.510289e-11,6.568963e-11,2.144378e-14,1.926212e-08,2.064815e-08
