date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c2h6sfire,other_dms
2018-08-08,3.250000e+01,-1.029000e+02,2.800024e+03,7.999971e+02,1.366077e-09,4.847158e-11,7.712975e-11,4.826997e-11,1.107779e-10,2.218689e-08,3.336365e-11,3.904892e-13,1.867339e-12,1.890656e-11,7.876633e-12,4.947542e-13,2.745011e-13,1.019624e-11,7.005140e-12,2.997510e-12,1.593610e-11,1.086381e-11,1.077765e-11,7.063319e-12,3.889916e-12,6.290191e-12,3.287973e-13,3.661391e-12,1.357837e-12,2.016850e-12,1.273897e-13,5.539326e-13,3.235588e-13,1.603003e-12,4.311652e-13,5.740224e-11,2.911659e-12,2.997510e-12,6.331141e-11,3.044458e-11,3.502077e-12,7.005140e-12,4.095179e-11,4.947542e-13,4.947542e-13,6.290191e-12,1.408616e-11,3.287973e-13,2.070514e-11,2.679991e-11,1.077765e-11,3.375413e-11,7.133169e-11,2.745011e-13,2.745011e-13,1.366077e-09,4.826997e-11,1.107779e-10,7.712975e-11,2.800024e+03,7.999971e+02,2.218689e-08,3.600021e+03,,
2018-08-08,3.310000e+01,-1.107000e+02,,,5.854615e-10,2.237150e-11,3.155308e-11,2.098694e-11,4.747624e-11,9.860838e-09,1.364876e-11,1.735507e-13,7.469356e-13,7.998927e-12,3.029474e-12,2.473771e-13,1.372505e-13,4.248434e-12,3.210689e-12,1.234269e-12,6.640042e-12,4.828360e-12,4.559775e-12,3.090202e-12,1.667107e-12,2.859178e-12,1.494533e-13,1.569168e-12,6.223422e-13,8.643641e-13,5.552885e-14,2.373997e-13,1.386680e-13,6.914913e-13,1.959842e-13,2.620863e-11,1.263543e-12,1.234269e-12,2.870645e-11,1.259757e-11,1.542235e-12,3.210689e-12,1.735049e-11,2.473771e-13,2.473771e-13,2.859178e-12,5.915541e-12,1.494533e-13,8.924172e-12,1.146840e-11,4.559775e-12,1.382231e-11,2.985049e-11,1.372505e-13,1.372505e-13,5.854615e-10,2.098694e-11,4.747624e-11,3.155308e-11,,,9.860838e-09,1.054632e-08,,
2018-08-08,3.350000e+01,-1.109000e+02,,,1.235974e-09,4.474299e-11,6.661206e-11,4.197389e-11,9.495248e-11,1.972168e-08,2.881406e-11,3.471015e-13,1.680605e-12,1.672503e-11,6.664842e-12,4.947542e-13,2.745011e-13,9.346554e-12,6.129497e-12,2.644862e-12,1.328008e-11,9.656719e-12,9.534075e-12,6.180404e-12,3.612065e-12,5.718355e-12,2.989067e-13,3.138335e-12,1.188108e-12,1.786353e-12,1.110577e-13,4.747993e-13,2.773361e-13,1.414414e-12,3.919683e-13,5.260400e-11,2.558518e-12,2.644862e-12,5.780738e-11,2.652821e-11,3.085518e-12,6.129497e-12,3.574322e-11,4.947542e-13,4.947542e-13,5.718355e-12,1.295862e-11,2.989067e-13,1.897588e-11,2.293680e-11,9.534075e-12,2.916116e-11,6.163204e-11,2.745011e-13,2.745011e-13,1.235974e-09,4.197389e-11,9.495248e-11,6.661206e-11,,,1.972168e-08,2.116119e-08,,
2018-08-08,3.370000e+01,-1.175000e+02,1.066947e+03,2.023395e+03,1.539763e-07,5.615245e-09,8.543873e-09,5.320191e-09,1.236756e-08,2.505269e-06,3.680617e-09,4.409274e-11,2.166113e-10,2.105172e-09,8.524939e-10,6.456543e-11,3.609689e-11,1.175966e-09,7.962508e-10,3.323710e-10,1.771563e-09,1.243906e-09,1.209169e-09,8.100743e-10,4.428947e-10,6.947803e-10,3.757257e-11,4.032761e-10,1.542843e-10,2.245042e-10,1.427745e-11,6.465185e-11,3.785637e-11,1.813593e-10,4.881965e-11,6.641931e-09,3.326872e-10,3.323710e-10,7.306989e-09,3.360942e-09,3.930659e-10,7.962508e-10,4.550259e-09,6.456543e-11,6.456543e-11,6.947803e-10,1.618861e-09,3.757257e-11,2.351214e-09,3.015469e-09,1.209169e-09,3.724710e-09,7.949348e-09,3.609689e-11,3.609689e-11,1.539763e-07,5.320191e-09,1.236756e-08,8.543873e-09,1.066947e+03,2.023395e+03,2.505269e-06,3.090342e+03,2.749017e-12,2.749017e-12
2018-08-08,3.390000e+01,-1.111000e+02,1.334988e+03,1.140656e+03,1.567736e-08,5.704732e-10,8.694627e-10,5.414633e-10,1.266033e-09,2.551492e-07,3.745828e-10,4.490626e-12,2.203460e-11,2.145167e-10,8.664296e-11,6.431806e-12,3.705765e-12,1.189561e-10,8.114287e-11,3.367791e-11,1.792812e-10,1.261409e-10,1.231139e-10,8.211107e-11,4.528973e-11,7.090761e-11,3.826005e-12,4.114706e-11,1.567171e-11,2.287684e-11,1.453549e-12,6.568058e-12,3.882705e-12,1.845024e-11,4.977998e-12,6.746189e-10,3.387900e-11,3.367791e-11,7.421758e-10,3.423067e-10,4.000209e-11,8.114287e-11,4.634517e-10,6.431806e-12,6.431806e-12,7.090761e-11,1.642459e-10,3.826005e-12,2.389795e-10,3.054221e-10,1.231139e-10,3.790734e-10,8.076094e-10,3.705765e-12,3.705765e-12,1.567736e-08,5.414633e-10,1.266033e-09,8.694627e-10,1.334988e+03,1.140656e+03,2.551492e-07,2.475645e+03,2.499106e-13,2.499106e-13
2018-08-08,3.410000e+01,-9.790001e+01,,,5.659461e-09,2.088006e-10,3.155308e-10,1.951786e-10,4.589370e-10,9.244536e-08,1.364876e-10,1.627038e-12,8.029557e-12,7.780775e-11,3.150653e-11,2.473771e-12,1.372505e-12,4.333402e-11,2.947996e-11,1.234269e-11,6.507241e-11,4.586942e-11,4.476870e-11,3.001911e-11,1.639322e-11,2.573260e-11,1.374971e-12,1.481992e-11,5.714232e-12,8.297895e-12,5.258909e-13,2.373997e-12,1.386680e-12,6.694893e-12,1.803054e-12,2.468493e-10,1.225862e-11,1.234269e-11,2.714506e-10,1.241342e-10,1.453802e-11,2.947996e-11,1.681522e-10,2.473771e-12,2.473771e-12,2.573260e-11,5.972724e-11,1.374971e-12,8.683480e-11,1.109418e-10,4.476870e-11,1.381147e-10,2.938252e-10,1.372505e-12,1.372505e-12,5.659461e-09,1.951786e-10,4.589370e-10,3.155308e-10,,,9.244536e-08,9.907457e-08,9.996425e-14,9.996425e-14
2018-08-08,3.410000e+01,-9.450000e+01,,,6.505128e-10,2.982866e-11,3.505898e-11,2.098694e-11,7.912707e-11,6.163024e-09,1.213224e-11,1.084692e-13,1.680605e-12,7.271752e-12,3.635368e-12,7.421314e-13,1.372505e-12,5.947807e-12,2.918808e-12,1.763241e-12,1.328008e-11,6.035449e-12,4.145250e-12,4.414574e-12,2.500660e-12,3.431013e-12,2.989067e-13,1.743519e-12,5.657656e-13,5.762427e-13,3.266403e-14,7.913323e-13,4.622268e-13,3.143142e-13,1.959842e-13,3.592384e-11,1.763858e-12,1.763241e-12,3.945094e-11,1.265064e-11,1.174672e-12,2.918808e-12,1.674412e-11,7.421314e-13,7.421314e-13,3.431013e-12,8.448468e-12,2.989067e-13,1.217839e-11,1.931553e-11,4.145250e-12,1.224070e-11,3.570149e-11,1.372505e-12,1.372505e-12,6.505128e-10,2.098694e-11,7.912707e-11,3.505898e-11,,,6.163024e-09,6.949209e-09,4.998213e-13,4.998213e-13
2018-08-08,3.430000e+01,-1.051000e+02,,,9.107178e-10,3.355725e-11,5.258847e-11,3.148042e-11,7.121436e-11,1.479126e-08,2.123141e-11,2.603261e-13,1.307137e-12,1.236198e-11,4.847158e-12,4.947542e-13,2.745011e-13,6.797494e-12,4.670093e-12,1.939565e-12,1.062407e-11,7.242539e-12,7.046925e-12,4.856031e-12,2.778511e-12,4.002849e-12,2.092347e-13,2.440927e-12,9.052250e-13,1.325358e-12,8.492647e-14,3.956661e-13,2.311134e-13,1.068668e-12,2.939762e-13,3.972042e-11,1.989424e-12,1.939565e-12,4.364941e-11,1.965006e-11,2.315510e-12,4.670093e-12,2.663567e-11,4.947542e-13,4.947542e-13,4.002849e-12,9.576005e-12,2.092347e-13,1.378809e-11,1.786661e-11,7.046925e-12,2.149174e-11,4.640527e-11,2.745011e-13,2.745011e-13,9.107178e-10,3.148042e-11,7.121436e-11,5.258847e-11,,,1.479126e-08,1.585726e-08,,
2018-08-08,3.430000e+01,-1.103000e+02,2.050007e+03,1.125010e+03,8.261512e-09,3.765868e-10,4.452490e-10,2.665342e-10,1.004914e-09,7.827040e-08,1.486199e-10,1.377559e-12,2.110093e-11,9.235124e-11,4.483621e-11,7.916069e-12,1.743082e-11,7.732148e-11,3.706887e-11,2.239316e-11,1.686571e-10,7.665020e-11,5.264468e-11,5.606509e-11,3.167503e-11,4.174400e-11,3.796114e-12,2.214270e-11,7.185223e-12,7.318283e-12,4.148332e-13,1.004992e-11,5.870280e-12,3.991790e-12,2.488999e-12,4.537529e-10,2.240099e-11,2.239316e-11,4.985470e-10,1.593302e-10,1.491834e-11,3.706887e-11,2.113174e-10,7.916069e-12,7.916069e-12,4.174400e-11,1.089965e-10,3.796114e-12,1.545366e-10,2.453073e-10,5.264468e-11,1.499975e-10,4.479494e-10,1.743082e-11,1.743082e-11,8.261512e-09,2.665342e-10,1.004914e-09,4.452490e-10,2.050007e+03,1.125010e+03,7.827040e-08,3.175017e+03,6.347730e-12,6.347730e-12
2018-08-08,3.450000e+01,-1.109000e+02,3.454507e+03,1.045470e+03,5.204102e-09,1.901577e-10,2.874836e-10,1.783890e-10,4.193735e-10,8.443343e-08,1.243554e-10,1.486028e-12,7.282622e-12,7.126317e-11,2.847705e-11,2.226394e-12,1.235255e-12,3.993527e-11,2.685304e-11,1.128474e-11,5.976038e-11,4.164460e-11,4.062345e-11,2.737036e-11,1.500396e-11,2.344526e-11,1.255408e-12,1.359945e-11,5.205043e-12,7.548780e-12,4.801612e-13,2.215730e-12,1.294235e-12,6.097696e-12,1.646267e-12,2.248107e-10,1.125393e-11,1.128474e-11,2.473494e-10,1.133397e-10,1.323399e-11,2.685304e-11,1.534267e-10,2.226394e-12,2.226394e-12,2.344526e-11,5.493923e-11,1.255408e-12,7.963990e-11,1.014050e-10,4.062345e-11,1.258414e-10,2.678699e-10,1.235255e-12,1.235255e-12,5.204102e-09,1.783890e-10,4.193735e-10,2.874836e-10,3.454507e+03,1.045470e+03,8.443343e-08,4.499977e+03,9.996425e-14,9.996425e-14
