date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,c5h8fire,terpenesfire,c2h6sfire,isoprene_isoprene,isoprene_total,terpenes_monoterpenes,terpenes_total,other_dms
2018-08-26,4.170000e+01,-1.161000e+02,1.590961e-07,5.796547e-09,8.821484e-09,5.492719e-09,1.277129e-08,2.585998e-06,3.801780e-09,4.551357e-11,2.240266e-10,2.173097e-09,8.813641e-10,1.212635e-09,8.222004e-10,3.434149e-10,1.831436e-09,1.283416e-09,1.249483e-09,8.359432e-10,4.576493e-10,7.174805e-10,3.876391e-11,4.161725e-10,1.593708e-10,2.317726e-10,1.474178e-11,6.674308e-11,3.898545e-11,1.872691e-10,5.041828e-11,6.856517e-09,3.434160e-10,3.434149e-10,7.543348e-09,3.470634e-09,4.058852e-10,8.222004e-10,4.698719e-09,7.174805e-10,1.670284e-09,3.876391e-11,2.426529e-09,3.114852e-09,1.249483e-09,3.847294e-09,8.211629e-09,1.590961e-07,5.492719e-09,1.277129e-08,8.821484e-09,2.585998e-06,4.458586e+03,2.758183e+03,1.700403e+03,2.758183e+03,1.700403e+03,6.615741e-11,3.740460e-11,2.818246e-12,6.615741e-11,6.615741e-11,3.740460e-11,3.740460e-11,2.818246e-12
2018-08-26,4.170000e+01,-1.159000e+02,8.061785e-07,2.940210e-08,4.472517e-08,2.785312e-08,6.474876e-08,1.311243e-05,1.928181e-08,2.307788e-10,1.134135e-09,1.102266e-08,4.462852e-09,6.156619e-09,4.169975e-09,1.740273e-09,9.275742e-09,6.512312e-09,6.332142e-09,4.239870e-09,2.319497e-09,3.637426e-09,1.966988e-10,2.111175e-09,8.077532e-10,1.175109e-09,7.474490e-11,3.383633e-10,1.980765e-10,9.494161e-10,2.557289e-10,3.477611e-08,1.741585e-09,1.740273e-09,3.825797e-08,1.759669e-08,2.057607e-09,4.169975e-09,2.382427e-08,3.637426e-09,8.476116e-09,1.966988e-10,1.231024e-08,1.578805e-08,6.332142e-09,1.951259e-08,4.163278e-08,8.061785e-07,2.785312e-08,6.474876e-08,4.472517e-08,1.311243e-05,4.029250e+03,1.588457e+03,2.440793e+03,1.588457e+03,2.440793e+03,3.363518e-10,1.889577e-10,1.444351e-11,3.363518e-10,3.363518e-10,1.889577e-10,1.889577e-10,1.444351e-11
2018-08-26,4.170000e+01,-1.157000e+02,9.796405e-08,3.569256e-09,5.444445e-09,3.392271e-09,7.882134e-09,1.595616e-06,2.346263e-09,2.808284e-11,1.381497e-10,1.341101e-09,5.421449e-10,7.475439e-10,5.074464e-10,2.116828e-10,1.129438e-09,7.926120e-10,7.703358e-10,5.154638e-10,2.819509e-10,4.430656e-10,2.394655e-11,2.568309e-10,9.836060e-11,1.429626e-10,9.093708e-12,4.108697e-11,2.399940e-11,1.154925e-10,3.107976e-11,4.222870e-09,2.116586e-10,2.116828e-10,4.646211e-09,2.140077e-09,2.504169e-10,5.074464e-10,2.897941e-09,4.430656e-10,1.029495e-09,2.394655e-11,1.496507e-09,1.922050e-09,7.703358e-10,2.374346e-09,5.066731e-09,9.796405e-08,3.392271e-09,7.882134e-09,5.444445e-09,1.595616e-06,6.443975e+02,2.943830e+02,3.500145e+02,2.943830e+02,3.500145e+02,4.080737e-11,2.321665e-11,1.761404e-12,4.080737e-11,4.080737e-11,2.321665e-11,2.321665e-11,1.761404e-12
2018-08-26,4.190000e+01,-1.161000e+02,6.113202e-10,2.795762e-11,4.118340e-11,2.465313e-11,5.576982e-11,1.158342e-08,1.516163e-11,2.038682e-13,9.334442e-13,8.542047e-12,3.028743e-12,4.247408e-12,3.428692e-12,1.242756e-12,6.239988e-12,5.860348e-12,4.869380e-12,3.111452e-12,2.083381e-12,2.858488e-12,1.404490e-13,1.638475e-12,6.645987e-13,9.476685e-13,6.139212e-14,3.718278e-13,2.171891e-13,8.122872e-13,2.302205e-13,3.200252e-11,1.631525e-12,1.242756e-12,3.487680e-11,1.320927e-11,1.673659e-12,3.428692e-12,1.831162e-11,2.858488e-12,6.330789e-12,1.404490e-13,9.329727e-12,1.210034e-11,4.869380e-12,1.536550e-11,3.233522e-11,6.113202e-10,2.465313e-11,5.576982e-11,4.118340e-11,1.158342e-08,1.109264e+03,7.861063e+02,3.231578e+02,7.861063e+02,3.231578e+02,,,,,,,,
2018-08-26,4.190000e+01,-1.235000e+02,1.314338e-08,5.964294e-10,7.083545e-10,4.240339e-10,1.598735e-09,1.245218e-07,2.350053e-10,2.191583e-12,3.360399e-11,1.469232e-10,7.117545e-11,1.231748e-10,5.897351e-11,3.562568e-11,2.683195e-10,1.216022e-10,8.375334e-11,8.919494e-11,5.000114e-11,6.574522e-11,6.039306e-12,3.522720e-11,1.143110e-11,1.164278e-11,6.599653e-13,1.598859e-11,9.339132e-12,6.350610e-12,3.959792e-12,7.192283e-10,3.563813e-11,3.562568e-11,7.904921e-10,2.533259e-10,2.373385e-11,5.897351e-11,3.360333e-10,6.574522e-11,1.731760e-10,6.039306e-12,2.449605e-10,3.899217e-10,8.375334e-11,2.371969e-10,7.108720e-10,1.314338e-08,4.240339e-10,1.598735e-09,7.083545e-10,1.245218e-07,4.997238e+02,3.702089e+02,1.295149e+02,3.702089e+02,1.295149e+02,1.298417e-11,2.773099e-11,1.009871e-11,1.298417e-11,1.298417e-11,2.773099e-11,2.773099e-11,1.009871e-11
2018-08-26,4.210000e+01,-1.055000e+02,6.113201e-10,2.795762e-11,3.294672e-11,2.465314e-11,5.576982e-11,1.013549e-08,1.516164e-11,1.783847e-13,9.334441e-13,8.542046e-12,3.028742e-12,4.247408e-12,3.428692e-12,1.242756e-12,6.239987e-12,5.860348e-12,4.869380e-12,3.111451e-12,2.083381e-12,2.858488e-12,1.404490e-13,1.638475e-12,6.645987e-13,9.476685e-13,6.139212e-14,1.859139e-13,1.085946e-13,7.384430e-13,1.841764e-13,3.200252e-11,1.217128e-12,1.242756e-12,3.446240e-11,1.320926e-11,1.673659e-12,3.428692e-12,1.831161e-11,2.858488e-12,6.330789e-12,1.404490e-13,9.329726e-12,1.210033e-11,4.869380e-12,1.534002e-11,3.230973e-11,6.113201e-10,2.465314e-11,5.576982e-11,3.294672e-11,1.013549e-08,7.466997e+03,5.441986e+03,2.025010e+03,5.441986e+03,2.025010e+03,,,,,,,,
2018-08-26,4.210000e+01,-1.053000e+02,2.274111e-07,8.303414e-09,1.261859e-08,7.859419e-09,1.827391e-08,3.699455e-06,5.439236e-09,6.511040e-11,3.197046e-10,3.111013e-09,1.259957e-09,1.737190e-09,1.176727e-09,4.913029e-10,2.617675e-09,1.837219e-09,1.787062e-09,1.196871e-09,6.548759e-10,1.026197e-09,5.547733e-11,5.955855e-10,2.279573e-10,3.315486e-10,2.109587e-11,9.537381e-11,5.581760e-11,2.679810e-10,7.215109e-11,9.819989e-09,4.913235e-10,4.913029e-10,1.080262e-08,4.966556e-09,5.806017e-10,1.176727e-09,6.723885e-09,1.026197e-09,2.392066e-09,5.547733e-11,3.473741e-09,4.454894e-09,1.787062e-09,5.504347e-09,1.174630e-08,2.274111e-07,7.859419e-09,1.827391e-08,1.261859e-08,3.699455e-06,3.665327e+03,1.890344e+03,1.774984e+03,1.890344e+03,1.774984e+03,9.521722e-11,5.352727e-11,3.992515e-12,9.521722e-11,9.521722e-11,5.352727e-11,5.352727e-11,3.992515e-12
2018-08-26,4.230000e+01,-1.239000e+02,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,7.580818e-12,7.645056e-14,1.400166e-12,5.125229e-12,3.028742e-12,4.247408e-12,2.057215e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,2.083381e-12,2.858488e-12,2.106735e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,2.315003e-11,1.243190e-12,1.242756e-12,2.563598e-11,9.382828e-12,8.279249e-13,2.057215e-12,1.226797e-11,2.858488e-12,6.330789e-12,2.106735e-13,9.399950e-12,1.375524e-11,2.921628e-12,7.657269e-12,2.433414e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,4.343782e-09,3.863290e+02,2.726840e+02,1.136450e+02,2.726840e+02,1.136450e+02,6.182936e-13,9.673603e-13,3.522807e-13,6.182936e-13,6.182936e-13,9.673603e-13,9.673603e-13,3.522807e-13
2018-08-26,4.250000e+01,-1.207000e+02,3.545657e-08,1.602904e-09,1.910910e-09,1.143905e-09,4.312866e-09,3.359192e-07,6.329983e-10,5.912177e-12,9.054409e-11,3.963510e-10,1.923252e-10,3.312979e-10,1.590913e-10,9.610648e-11,7.238385e-10,3.296446e-10,2.259392e-10,2.406189e-10,1.354197e-10,1.772262e-10,1.629208e-11,9.503153e-11,3.083738e-11,3.140844e-11,1.780372e-12,4.313202e-11,2.519394e-11,1.713188e-11,1.068223e-11,1.934066e-09,9.614007e-11,9.610648e-11,2.126313e-09,6.837076e-10,6.402619e-11,1.590913e-10,9.068252e-10,1.772262e-10,4.667176e-10,1.629208e-11,6.602359e-10,1.053483e-09,2.259392e-10,6.389104e-10,1.918333e-09,3.545657e-08,1.143905e-09,4.312866e-09,1.910910e-09,3.359192e-07,3.369312e+03,1.357272e+03,2.012040e+03,1.357272e+03,2.012040e+03,3.462444e-11,7.480919e-11,2.724304e-11,3.462444e-11,3.462444e-11,7.480919e-11,7.480919e-11,2.724304e-11
2018-08-26,4.250000e+01,-1.229000e+02,1.528300e-10,9.319209e-12,8.236680e-12,4.930627e-12,1.858994e-11,1.447927e-09,3.790409e-12,2.548352e-14,4.667221e-13,1.708409e-12,1.514371e-12,2.123704e-12,6.857384e-13,4.142520e-13,3.119994e-12,1.465087e-12,9.738759e-13,1.037150e-12,6.944602e-13,1.429244e-12,7.022448e-14,4.096187e-13,1.329197e-13,1.353812e-13,7.674015e-15,1.859139e-13,1.085946e-13,7.384430e-14,4.604409e-14,1.082308e-11,4.143968e-13,4.142520e-13,1.165173e-11,3.632400e-12,2.759750e-13,6.857384e-13,4.594113e-12,1.429244e-12,2.818164e-12,7.022448e-14,4.317633e-12,4.585081e-12,9.738759e-13,3.815892e-12,9.374848e-12,1.528300e-10,4.930627e-12,1.858994e-11,8.236680e-12,1.447927e-09,3.712603e+02,2.546015e+02,1.166588e+02,2.546015e+02,1.166588e+02,,3.224534e-13,1.174269e-13,,,3.224534e-13,3.224534e-13,1.174269e-13
2018-08-26,4.250000e+01,-1.239000e+02,8.573765e-08,3.895429e-09,4.620778e-09,2.766082e-09,1.042896e-08,8.122873e-07,1.535116e-09,1.429626e-11,2.193594e-10,9.584177e-10,4.649120e-10,7.985128e-10,3.846993e-10,2.323954e-10,1.750316e-09,7.955423e-10,5.463445e-10,5.818414e-10,3.270908e-10,4.316317e-10,3.939593e-11,2.297961e-10,7.456797e-11,7.594887e-11,4.305123e-12,1.042977e-10,6.092155e-11,4.142665e-11,2.583074e-11,4.696629e-09,2.324766e-10,2.323954e-10,5.161501e-09,1.653126e-09,1.548220e-10,3.846993e-10,2.192647e-09,4.316317e-10,1.125604e-09,3.939593e-11,1.596631e-09,2.545859e-09,5.463445e-10,1.549412e-09,4.641615e-09,8.573765e-08,2.766082e-09,1.042896e-08,4.620778e-09,8.122873e-07,8.543055e+02,4.355470e+02,4.187585e+02,4.355470e+02,4.187585e+02,8.346963e-11,1.808964e-10,6.587651e-11,8.346963e-11,8.346963e-11,1.808964e-10,1.808964e-10,6.587651e-11
2018-08-26,4.270000e+01,-1.115000e+02,1.681130e-09,6.523446e-11,9.060348e-11,5.916753e-11,1.301296e-10,2.751062e-08,4.169449e-11,4.841869e-13,2.333610e-12,2.391773e-11,9.086228e-12,1.274222e-11,8.914599e-12,3.728268e-12,1.871996e-11,1.318578e-11,1.363426e-11,9.334354e-12,4.861221e-12,7.146219e-12,4.213468e-13,4.505805e-12,1.727957e-12,2.436862e-12,1.611543e-13,7.436555e-13,4.343782e-13,1.993796e-12,5.525291e-13,7.690242e-11,3.724359e-12,3.728268e-12,8.435505e-11,3.750977e-11,4.325973e-12,8.914599e-12,5.075034e-11,7.146219e-12,1.760345e-11,4.213468e-13,2.517101e-11,3.190575e-11,1.363426e-11,4.217868e-11,8.771869e-11,1.681130e-09,5.916753e-11,1.301296e-10,9.060348e-11,2.751062e-08,2.477336e+03,1.909150e+03,5.681870e+02,1.909150e+03,5.681870e+02,6.182936e-13,3.224534e-13,,6.182936e-13,6.182936e-13,3.224534e-13,3.224534e-13,
2018-08-26,4.270000e+01,-1.207000e+02,3.133016e-08,1.425839e-09,1.688519e-09,1.010779e-09,3.810938e-09,2.968251e-07,5.571902e-10,5.224122e-12,8.027620e-11,3.502240e-10,1.711240e-10,2.909475e-10,1.405764e-10,8.492167e-11,6.395988e-10,2.900873e-10,1.996446e-10,2.126158e-10,1.201416e-10,1.586461e-10,1.439602e-11,8.397182e-11,2.724855e-11,2.775315e-11,1.573173e-12,3.811235e-11,2.226188e-11,1.513808e-11,9.439039e-12,1.718731e-09,8.495136e-11,8.492167e-11,1.888604e-09,6.053198e-10,5.657487e-11,1.405764e-10,8.024710e-10,1.586461e-10,4.110891e-10,1.439602e-11,5.841312e-10,9.296861e-10,1.996446e-10,5.624143e-10,1.691745e-09,3.133016e-08,1.010779e-09,3.810938e-09,1.688519e-09,2.968251e-07,1.316234e+03,7.724238e+02,5.438100e+02,7.724238e+02,5.438100e+02,3.029639e-11,6.610296e-11,2.407252e-11,3.029639e-11,3.029639e-11,6.610296e-11,6.610296e-11,2.407252e-11
2018-08-26,4.270000e+01,-1.209000e+02,3.239997e-08,1.472435e-09,1.746176e-09,1.045293e-09,3.941067e-09,3.069606e-07,5.799325e-10,5.402507e-12,8.307652e-11,3.621828e-10,1.756671e-10,3.015660e-10,1.453766e-10,8.782144e-11,6.614387e-10,3.003429e-10,2.064617e-10,2.198759e-10,1.236139e-10,1.629338e-10,1.488759e-11,8.683915e-11,2.817898e-11,2.870082e-11,1.626891e-12,3.941374e-11,2.302205e-11,1.565499e-11,9.761347e-12,1.775387e-09,8.785213e-11,8.782144e-11,1.951061e-09,6.246890e-10,5.850669e-11,1.453766e-10,8.285723e-10,1.629338e-10,4.251799e-10,1.488759e-11,6.030013e-10,9.617815e-10,2.064617e-10,5.853351e-10,1.753578e-09,3.239997e-08,1.045293e-09,3.941067e-09,1.746176e-09,3.069606e-07,1.190249e+03,8.726611e+02,3.175881e+02,8.726611e+02,3.175881e+02,3.153297e-11,6.836013e-11,2.489450e-11,3.153297e-11,3.153297e-11,6.836013e-11,6.836013e-11,2.489450e-11
2018-08-26,4.270000e+01,-1.231000e+02,1.528300e-10,9.319209e-12,8.236680e-12,4.930627e-12,1.858994e-11,1.447927e-09,3.790409e-12,2.548352e-14,4.667221e-13,1.708409e-12,1.514371e-12,2.123704e-12,6.857384e-13,4.142520e-13,3.119994e-12,1.465087e-12,9.738758e-13,1.037150e-12,6.944602e-13,1.429244e-12,7.022448e-14,4.096187e-13,1.329197e-13,1.353812e-13,7.674015e-15,1.859139e-13,1.085946e-13,7.384430e-14,4.604409e-14,1.082308e-11,4.143968e-13,4.142520e-13,1.165173e-11,3.632400e-12,2.759750e-13,6.857384e-13,4.594113e-12,1.429244e-12,2.818165e-12,7.022448e-14,4.317633e-12,4.585081e-12,9.738758e-13,3.815892e-12,9.374850e-12,1.528300e-10,4.930627e-12,1.858994e-11,8.236680e-12,1.447927e-09,4.249752e+02,2.749744e+02,1.500008e+02,2.749744e+02,1.500008e+02,,3.224534e-13,1.174269e-13,,,3.224534e-13,3.224534e-13,1.174269e-13
2018-08-26,4.390000e+01,-1.147000e+02,2.598111e-09,1.211497e-10,1.400236e-10,8.382067e-11,3.160290e-10,2.461477e-08,4.548491e-11,4.332199e-13,6.534110e-12,2.904296e-11,1.362934e-11,2.336075e-11,1.165755e-11,7.042284e-12,5.303990e-11,2.490648e-11,1.655589e-11,1.763156e-11,9.722444e-12,1.286320e-11,1.193816e-12,6.963517e-12,2.259635e-12,2.301481e-12,1.304583e-13,3.160536e-12,1.846107e-12,1.255353e-12,7.827496e-13,1.453153e-10,7.044746e-12,7.042284e-12,1.594024e-10,4.963582e-11,4.691574e-12,1.165755e-11,6.598495e-11,1.286320e-11,3.308319e-11,1.193816e-12,4.714020e-11,7.794639e-11,1.655589e-11,4.591813e-11,1.404204e-10,2.598111e-09,8.382067e-11,3.160290e-10,1.400236e-10,2.461477e-08,1.211396e+03,6.227610e+02,5.886347e+02,6.227610e+02,5.886347e+02,2.473175e-12,5.481708e-12,1.996258e-12,2.473175e-12,2.473175e-12,5.481708e-12,5.481708e-12,1.996258e-12
2018-08-26,4.410000e+01,-1.147000e+02,5.807542e-09,2.609378e-10,3.129938e-10,1.873638e-10,7.064177e-10,5.502124e-08,1.023410e-10,9.683738e-13,1.493511e-11,6.491956e-11,3.180180e-11,5.309260e-11,2.605806e-11,1.574158e-11,1.185598e-10,5.274313e-11,3.700729e-11,3.941171e-11,2.222273e-11,2.858488e-11,2.668530e-12,1.556551e-11,5.050950e-12,5.144486e-12,2.916126e-13,7.064727e-12,4.126593e-12,2.806083e-12,1.749675e-12,3.152846e-10,1.574708e-11,1.574158e-11,3.467733e-10,1.122869e-10,1.048705e-11,2.605806e-11,1.488320e-10,2.858488e-11,7.531533e-11,2.668530e-12,1.065687e-10,1.713029e-10,3.700729e-11,1.033094e-10,3.116196e-10,5.807542e-09,1.873638e-10,7.064177e-10,3.129938e-10,5.502124e-08,1.025029e+03,4.500130e+02,5.750156e+02,4.500130e+02,5.750156e+02,5.564642e-12,1.225323e-11,4.462222e-12,5.564642e-12,5.564642e-12,1.225323e-11,1.225323e-11,4.462222e-12
2018-08-26,4.410000e+01,-1.145000e+02,6.113202e-10,1.863842e-11,3.294672e-11,1.972251e-11,5.576982e-11,1.013549e-08,1.516164e-11,1.783847e-13,9.334441e-13,8.542047e-12,3.028742e-12,4.247408e-12,3.428692e-12,1.242756e-12,6.239988e-12,4.395261e-12,4.869379e-12,3.111451e-12,2.083381e-12,2.858488e-12,1.404489e-13,1.638475e-12,6.645987e-13,9.476685e-13,6.139212e-14,1.859139e-13,1.085946e-13,7.384430e-13,1.841764e-13,2.268331e-11,1.217128e-12,1.242756e-12,2.514319e-11,1.320926e-11,1.673659e-12,3.428692e-12,1.831161e-11,2.858488e-12,6.330789e-12,1.404489e-13,9.329726e-12,1.063525e-11,4.869379e-12,1.534002e-11,3.084465e-11,6.113202e-10,1.972251e-11,5.576982e-11,3.294672e-11,1.013549e-08,1.025029e+03,4.500130e+02,5.750156e+02,4.500130e+02,5.750156e+02,,,,,,,,
2018-08-26,4.410000e+01,-1.153000e+02,6.113202e-10,2.795762e-11,3.294672e-11,1.972251e-11,7.435976e-11,5.791710e-09,1.137123e-11,1.019341e-13,1.400166e-12,6.833638e-12,3.028743e-12,6.371112e-12,2.742954e-12,1.657008e-12,1.247998e-11,5.860348e-12,3.895504e-12,4.148602e-12,2.083381e-12,2.858488e-12,2.808979e-13,1.638475e-12,5.316789e-13,5.415248e-13,3.069606e-14,7.436555e-13,4.343782e-13,2.953772e-13,1.841764e-13,3.350639e-11,1.657587e-12,1.657008e-12,3.682099e-11,1.150086e-11,1.103900e-12,2.742954e-12,1.534771e-11,2.858488e-12,8.454493e-12,2.808979e-13,1.159388e-11,1.834032e-11,3.895504e-12,1.147316e-11,3.370899e-11,6.113202e-10,1.972251e-11,7.435976e-11,3.294672e-11,5.791710e-09,6.530529e-09,,,,,6.182936e-13,1.289814e-12,4.697077e-13,6.182936e-13,6.182936e-13,1.289814e-12,1.289814e-12,4.697077e-13
2018-08-26,4.410000e+01,-1.223000e+02,3.362261e-09,1.211497e-10,1.812070e-10,1.134044e-10,2.602591e-10,5.357331e-08,7.959858e-11,9.428903e-13,4.667221e-12,4.441865e-11,1.817246e-11,2.548445e-11,1.714346e-11,7.042285e-12,3.743993e-11,2.637157e-11,2.629465e-11,1.763156e-11,9.722444e-12,1.429244e-11,7.724693e-13,8.601992e-12,3.322993e-12,4.873724e-12,3.069606e-13,1.301397e-12,7.601619e-13,3.913748e-12,1.059014e-12,1.434485e-10,7.034321e-12,7.042285e-12,1.575251e-10,7.119310e-11,8.503679e-12,1.714346e-11,9.684024e-11,1.429244e-11,3.520689e-11,7.724693e-13,5.027180e-11,6.381150e-11,2.629465e-11,8.054148e-11,1.706476e-10,3.362261e-09,1.134044e-10,2.602591e-10,1.812070e-10,5.357331e-08,5.203302e+02,3.281370e+02,1.921933e+02,3.281370e+02,1.921933e+02,1.236587e-12,6.449069e-13,1.174269e-13,1.236587e-12,1.236587e-12,6.449069e-13,6.449069e-13,1.174269e-13
2018-08-26,4.430000e+01,-1.151000e+02,1.375470e-09,6.523446e-11,7.413012e-11,4.437565e-11,1.673095e-10,1.303135e-08,2.653286e-11,2.293517e-13,3.733777e-12,1.537569e-11,7.571856e-12,1.274222e-11,6.171646e-12,3.728268e-12,2.807995e-11,1.318578e-11,8.764884e-12,9.334354e-12,5.555682e-12,7.146220e-12,6.320203e-13,3.686568e-12,1.196278e-12,1.218431e-12,6.906614e-14,1.673225e-12,9.773510e-13,6.645987e-13,4.143968e-13,7.830259e-11,3.729571e-12,3.728268e-12,8.576043e-11,2.663411e-11,2.483775e-12,6.171646e-12,3.528953e-11,7.146220e-12,1.829791e-11,6.320203e-13,2.607615e-11,4.126573e-11,8.764884e-12,2.676221e-11,7.679283e-11,1.375470e-09,4.437565e-11,1.673095e-10,7.413012e-11,1.303135e-08,1.469369e-08,,,,,1.236587e-12,2.902081e-12,1.056842e-12,1.236587e-12,1.236587e-12,2.902081e-12,2.902081e-12,1.056842e-12
2018-08-26,4.490000e+01,-1.141000e+02,1.314338e-08,5.964294e-10,7.083544e-10,4.240339e-10,1.598735e-09,1.245218e-07,2.350053e-10,2.191583e-12,3.360399e-11,1.469232e-10,7.117545e-11,1.210511e-10,5.897350e-11,3.562567e-11,2.683195e-10,1.216022e-10,8.375334e-11,8.919493e-11,5.000114e-11,6.574522e-11,6.039305e-12,3.522720e-11,1.143110e-11,1.164278e-11,6.599653e-13,1.598859e-11,9.339132e-12,6.350609e-12,3.959792e-12,7.192283e-10,3.563812e-11,3.562567e-11,7.904921e-10,2.533259e-10,2.373385e-11,5.897350e-11,3.360332e-10,6.574522e-11,1.710523e-10,6.039305e-12,2.428368e-10,3.899217e-10,8.375334e-11,2.371969e-10,7.108720e-10,1.314338e-08,4.240339e-10,1.598735e-09,7.083544e-10,1.245218e-07,4.352375e+03,2.694050e+03,1.658325e+03,2.694050e+03,1.658325e+03,1.298416e-11,2.773099e-11,1.009871e-11,1.298416e-11,1.298416e-11,2.773099e-11,2.773099e-11,1.009871e-11
2018-08-26,4.490000e+01,-1.143000e+02,4.584901e-10,2.795762e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,7.580818e-12,7.645056e-14,1.400166e-12,5.125229e-12,3.028743e-12,4.247408e-12,2.057215e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,2.083381e-12,2.858488e-12,2.106734e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,3.246924e-11,1.243190e-12,1.242756e-12,3.495518e-11,9.382828e-12,8.279249e-13,2.057215e-12,1.226797e-11,2.858488e-12,6.330789e-12,2.106734e-13,9.399950e-12,1.375524e-11,2.921628e-12,7.657269e-12,2.433414e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,4.343782e-09,4.897896e-09,,,,,6.182936e-13,9.673603e-13,3.522807e-13,6.182936e-13,6.182936e-13,9.673603e-13,9.673603e-13,3.522807e-13
2018-08-26,4.490000e+01,-1.157000e+02,1.436602e-08,6.523446e-10,7.742479e-10,4.634789e-10,1.747454e-09,1.361052e-07,2.577478e-10,2.395451e-12,3.687104e-11,1.605905e-10,7.723294e-11,1.337934e-10,6.445941e-11,3.893969e-11,2.932794e-10,1.333229e-10,9.154434e-11,9.749214e-11,5.486236e-11,7.289144e-11,6.601101e-12,3.850415e-11,1.249446e-11,1.272583e-11,7.213574e-13,1.747590e-11,1.020789e-11,6.941364e-12,4.328145e-12,7.867078e-10,3.895330e-11,3.893969e-11,8.646008e-10,2.763276e-10,2.594165e-11,6.445941e-11,3.667286e-10,7.289144e-11,1.886557e-10,6.601101e-12,2.681483e-10,4.266024e-10,9.154434e-11,2.601432e-10,7.782899e-10,1.436602e-08,4.634789e-10,1.747454e-09,7.742479e-10,1.361052e-07,3.425026e+03,2.600021e+03,8.250042e+02,2.600021e+03,8.250042e+02,1.422075e-11,3.031062e-11,1.103813e-11,1.422075e-11,1.422075e-11,3.031062e-11,3.031062e-11,1.103813e-11
2018-08-26,4.490000e+01,-1.155000e+02,5.043391e-08,2.292526e-09,2.718104e-09,1.627107e-09,6.134680e-09,4.778161e-07,9.021173e-10,8.409562e-12,1.292820e-10,5.637752e-10,2.741012e-10,4.693386e-10,2.262937e-10,1.367032e-10,1.029598e-09,4.688279e-10,3.213791e-10,3.422596e-10,1.930600e-10,2.544054e-10,2.317408e-11,1.351742e-10,4.386351e-11,4.467580e-11,2.532425e-12,6.135158e-11,3.583620e-11,2.436862e-11,1.519455e-11,2.764067e-09,1.367510e-10,1.367032e-10,3.037521e-09,9.730506e-10,9.107174e-11,2.262937e-10,1.290416e-09,2.544054e-10,6.623986e-10,2.317408e-11,9.399781e-10,1.498426e-09,3.213791e-10,9.105269e-10,2.730332e-09,5.043391e-08,1.627107e-09,6.134680e-09,2.718104e-09,4.778161e-07,3.412513e+03,2.600021e+03,8.124914e+02,2.600021e+03,8.124914e+02,4.884520e-11,1.064096e-10,3.875089e-11,4.884520e-11,4.884520e-11,1.064096e-10,1.064096e-10,3.875089e-11
2018-08-26,4.710000e+01,-1.085000e+02,4.737731e-09,1.770650e-10,2.635737e-10,1.676413e-10,3.903887e-10,7.818808e-08,1.137123e-10,1.376110e-12,6.534109e-12,6.491956e-11,2.725869e-11,3.610297e-11,2.468658e-11,1.035630e-11,5.615989e-11,3.809227e-11,3.798116e-11,2.489161e-11,1.388920e-11,2.143866e-11,1.193816e-12,1.269818e-11,4.785110e-12,7.039823e-12,4.450929e-13,2.045053e-12,1.194540e-12,5.686011e-12,1.519455e-12,2.084907e-10,1.044506e-11,1.035630e-11,2.292920e-10,1.048764e-10,1.227003e-11,2.468658e-11,1.418330e-10,2.143866e-11,4.999218e-11,1.193816e-12,7.262466e-11,9.425216e-11,3.798116e-11,1.150884e-10,2.473217e-10,4.737731e-09,1.676413e-10,3.903887e-10,2.635737e-10,7.818808e-08,2.249985e+03,1.699995e+03,5.499901e+02,1.699995e+03,5.499901e+02,1.854881e-12,9.673603e-13,1.174269e-13,1.854881e-12,1.854881e-12,9.673603e-13,9.673603e-13,1.174269e-13
