date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c2h6sfire,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-12-15,3.150000e+01,-1.109000e+02,1.490027e-10,5.433180e-12,8.264763e-12,5.147452e-12,1.297454e-11,2.423471e-09,3.562502e-12,4.265309e-14,2.057507e-13,2.036685e-12,8.247072e-13,5.290221e-14,4.091838e-14,1.137335e-12,7.704214e-13,3.215946e-13,1.781631e-12,1.203738e-12,1.170294e-12,7.835081e-13,4.287120e-13,6.725864e-13,3.564511e-14,3.901788e-13,1.492858e-13,2.171430e-13,1.381378e-14,5.897979e-14,3.445082e-14,1.754593e-13,4.725768e-14,6.422439e-12,3.161476e-13,3.215946e-13,7.060181e-12,3.251571e-12,3.802426e-13,7.704214e-13,4.402235e-12,5.290221e-14,5.290221e-14,6.725864e-13,1.566047e-12,3.564511e-14,2.274278e-12,2.985369e-12,1.170294e-12,3.605155e-12,7.760818e-12,4.091838e-14,4.091838e-14,1.490027e-10,5.147452e-12,1.297454e-11,8.264763e-12,2.423471e-09,2.598860e-09,,,,,,
2020-12-15,3.170000e+01,-1.019000e+02,2.776869e-09,1.012547e-10,1.540251e-10,9.592979e-11,2.229263e-10,4.516469e-08,6.639209e-11,7.948984e-13,3.909263e-12,3.795640e-11,1.536954e-11,1.163849e-12,6.546941e-13,2.119579e-11,1.435785e-11,5.993354e-12,3.187139e-11,2.243330e-11,2.181003e-11,1.460174e-11,7.989632e-12,1.253457e-11,6.772571e-13,7.271514e-12,2.782145e-12,4.046756e-12,2.574387e-13,1.167800e-12,6.821261e-13,3.269923e-12,8.807114e-13,1.197657e-10,6.000560e-12,5.993354e-12,1.317596e-10,6.059746e-11,7.086339e-12,1.435785e-11,8.204165e-11,1.163849e-12,1.163849e-12,1.253457e-11,2.918542e-11,6.772571e-13,4.239724e-11,5.430469e-11,2.181003e-11,6.718699e-11,1.433017e-10,6.546941e-13,6.546941e-13,2.776869e-09,9.592979e-11,2.229263e-10,1.540251e-10,4.516469e-08,4.841449e-08,5.215394e-14,5.215394e-14,,,,
2020-12-15,3.170000e+01,-1.017000e+02,6.786398e-09,2.474566e-10,3.764224e-10,2.344430e-10,5.449309e-10,1.103781e-07,1.622558e-10,1.942654e-12,9.533115e-12,9.276174e-11,3.756166e-11,2.830268e-12,1.595817e-12,5.180044e-11,3.508919e-11,1.464717e-11,7.799584e-11,5.482479e-11,5.330157e-11,3.568523e-11,1.952588e-11,3.063326e-11,1.653042e-12,1.777087e-11,6.799290e-12,9.889876e-12,6.291551e-13,2.842826e-12,1.667419e-12,7.991373e-12,2.152373e-12,2.926750e-10,1.465399e-11,1.464717e-11,3.219761e-10,1.480943e-10,1.731832e-11,3.508919e-11,2.005018e-10,2.830268e-12,2.830268e-12,3.063326e-11,7.132632e-11,1.653042e-12,1.036126e-10,1.328206e-10,5.330157e-11,1.641984e-10,3.503206e-10,1.595817e-12,1.595817e-12,6.786398e-09,2.344430e-10,5.449309e-10,3.764224e-10,1.103781e-07,1.183204e-07,1.192090e-13,1.192090e-13,,,,
2020-12-15,3.170000e+01,-1.097000e+02,1.354570e-10,4.939254e-12,7.513420e-12,4.679502e-12,1.061554e-11,2.203155e-09,3.238638e-12,3.877554e-14,1.714589e-13,1.851532e-12,7.497338e-13,5.290221e-14,4.091838e-14,1.033941e-12,7.003831e-13,2.923587e-13,1.583672e-12,1.094307e-12,1.063904e-12,7.122801e-13,3.897382e-13,6.114423e-13,3.118947e-14,3.547080e-13,1.357144e-13,1.974027e-13,1.255799e-14,5.897979e-14,3.445082e-14,1.595084e-13,4.296153e-14,5.822993e-12,2.959006e-13,2.923587e-13,6.411252e-12,2.955974e-12,3.456751e-13,7.003831e-13,4.002032e-12,5.290221e-14,5.290221e-14,6.114423e-13,1.423679e-12,3.118947e-14,2.066311e-12,2.677979e-12,1.063904e-12,3.277414e-12,7.019297e-12,4.091838e-14,4.091838e-14,1.354570e-10,4.679502e-12,1.061554e-11,7.513420e-12,2.203155e-09,2.361421e-09,,,,,,
2020-12-15,3.190000e+01,-1.103000e+02,8.669251e-10,3.161122e-11,4.808589e-11,2.994881e-11,6.959074e-11,1.410019e-08,2.072729e-11,2.481634e-13,1.200212e-12,1.184980e-11,4.798296e-12,3.703155e-13,2.045919e-13,6.617221e-12,4.482452e-12,1.871096e-12,9.897949e-12,7.003567e-12,6.808984e-12,4.558593e-12,2.494324e-12,3.913230e-12,2.094150e-13,2.270131e-12,8.685720e-13,1.263377e-12,8.037111e-14,3.656747e-13,2.135951e-13,1.020854e-12,2.749538e-13,3.737003e-11,1.875078e-12,1.871096e-12,4.111620e-11,1.891823e-11,2.212320e-12,4.482452e-12,2.561300e-11,3.703155e-13,3.703155e-13,3.913230e-12,9.111546e-12,2.094150e-13,1.323419e-11,1.690151e-11,6.808984e-12,2.097545e-11,4.468595e-11,2.045919e-13,2.045919e-13,8.669251e-10,2.994881e-11,6.959074e-11,4.808589e-11,1.410019e-08,1.511476e-08,1.490113e-14,1.490113e-14,,,,
2020-12-15,3.230000e+01,-1.017000e+02,7.043766e-10,2.568412e-11,3.906979e-11,2.433341e-11,5.661619e-11,1.145641e-08,1.684092e-11,2.016328e-13,9.944617e-13,9.627965e-12,3.898615e-12,2.909622e-13,1.636735e-13,5.376492e-12,3.641992e-12,1.520265e-12,8.116318e-12,5.690398e-12,5.532299e-12,3.703857e-12,2.026639e-12,3.179500e-12,1.693143e-13,1.844482e-12,7.057147e-13,1.026494e-12,6.530152e-14,2.948990e-13,1.722541e-13,8.294439e-13,2.234000e-13,3.038244e-11,1.519997e-12,1.520265e-12,3.342270e-11,1.537106e-11,1.797510e-12,3.641992e-12,2.081057e-11,2.909622e-13,2.909622e-13,3.179500e-12,7.403131e-12,1.693143e-13,1.075194e-11,1.380672e-11,5.532299e-12,1.704255e-11,3.638157e-11,1.636735e-13,1.636735e-13,7.043766e-10,2.433341e-11,5.661619e-11,3.906979e-11,1.145641e-08,1.228082e-08,1.490113e-14,1.490113e-14,,,,
2020-12-15,3.230000e+01,-9.790001e+01,1.164931e-09,4.247758e-11,6.461542e-11,4.024372e-11,9.436033e-11,1.894714e-08,2.785229e-11,3.334696e-13,1.646005e-12,1.592317e-11,6.447710e-12,4.761199e-13,2.659695e-13,8.891891e-12,6.023295e-12,2.514285e-12,1.346121e-11,9.411042e-12,9.149572e-12,6.125609e-12,3.351748e-12,5.258403e-12,2.851609e-13,3.050489e-12,1.167144e-12,1.697663e-12,1.079987e-13,4.954303e-13,2.893868e-13,1.371773e-12,3.694692e-13,5.024920e-11,2.526059e-12,2.514285e-12,5.528954e-11,2.542137e-11,2.972806e-12,6.023295e-12,3.441747e-11,4.761199e-13,4.761199e-13,5.258403e-12,1.224364e-11,2.851609e-13,1.778720e-11,2.287225e-11,9.149572e-12,2.818576e-11,6.020758e-11,2.659695e-13,2.659695e-13,1.164931e-09,4.024372e-11,9.436033e-11,6.461542e-11,1.894714e-08,2.031131e-08,2.235169e-14,2.235169e-14,,,,
2020-12-15,3.350000e+01,-1.109000e+02,1.408753e-09,5.136824e-11,7.813958e-11,4.866682e-11,1.132324e-10,2.291281e-08,3.368184e-11,4.032656e-13,1.988923e-12,1.925593e-11,7.797231e-12,5.819243e-13,3.273471e-13,1.075298e-11,7.283984e-12,3.040531e-12,1.623264e-11,1.138080e-11,1.106460e-11,7.407713e-12,4.053277e-12,6.358999e-12,3.430842e-13,3.688963e-12,1.411429e-12,2.052988e-12,1.306030e-13,5.897980e-13,3.445081e-13,1.658888e-12,4.467999e-13,6.076488e-11,3.039994e-12,3.040531e-12,6.684540e-11,3.074212e-11,3.595021e-12,7.283984e-12,4.162113e-11,5.819243e-13,5.819243e-13,6.358999e-12,1.480626e-11,3.430842e-13,2.150835e-11,2.761343e-11,1.106460e-11,3.408510e-11,7.276314e-11,3.273471e-13,3.273471e-13,1.408753e-09,4.866682e-11,1.132324e-10,7.813958e-11,2.291281e-08,2.456163e-08,2.235169e-14,2.235169e-14,,,,
2020-12-15,3.630000e+01,-1.121000e+02,9.888363e-10,4.494721e-11,5.334529e-11,3.182061e-11,1.203094e-10,9.473568e-09,1.781251e-11,1.667348e-13,2.537592e-12,1.110919e-11,5.398083e-12,9.522398e-13,2.086837e-12,9.202073e-12,4.482452e-12,2.689700e-12,2.019182e-11,9.192181e-12,6.277032e-12,6.695433e-12,3.780460e-12,5.013827e-12,4.544752e-13,2.660310e-12,8.685720e-13,8.685720e-13,5.023194e-14,1.203188e-12,7.027966e-13,4.785254e-13,3.007307e-13,5.418024e-11,2.685241e-12,2.689700e-12,5.955518e-11,1.916758e-11,1.787376e-12,4.482452e-12,2.543741e-11,9.522398e-13,9.522398e-13,5.013827e-12,1.298253e-11,4.544752e-13,1.845083e-11,2.938400e-11,6.277032e-12,1.797924e-11,5.364027e-11,2.086837e-12,2.086837e-12,9.888363e-10,3.182061e-11,1.203094e-10,5.334529e-11,9.473568e-09,1.066864e-08,7.599574e-13,7.599574e-13,,,,
2020-12-15,3.690000e+01,-1.139000e+02,1.625485e-09,5.927105e-11,9.016105e-11,5.615402e-11,1.309250e-10,2.643786e-08,3.886366e-11,4.653064e-13,2.297549e-12,2.221838e-11,8.996805e-12,6.877288e-13,3.887246e-13,1.240729e-11,8.404597e-12,3.508305e-12,1.880610e-11,1.313169e-11,1.276684e-11,8.547362e-12,4.676858e-12,7.337307e-12,3.965519e-13,4.256496e-12,1.628572e-12,2.368833e-12,1.506958e-13,6.841656e-13,3.996294e-13,1.914101e-12,5.155383e-13,7.011596e-11,3.513435e-12,3.508305e-12,7.713770e-11,3.547168e-11,4.148101e-12,8.404597e-12,4.802438e-11,6.877288e-13,6.877288e-13,7.337307e-12,1.708415e-11,3.965519e-13,2.481801e-11,3.193779e-11,1.276684e-11,3.932896e-11,8.403360e-11,3.887246e-13,3.887246e-13,1.625485e-09,5.615402e-11,1.309250e-10,9.016105e-11,2.643786e-08,2.834062e-08,2.980225e-14,2.980225e-14,,,,
