date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,c5h8fire,terpenesfire,c2h6sfire,isoprene_isoprene,isoprene_total,terpenes_monoterpenes,terpenes_total,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-08-21,4.190000e+01,-1.235000e+02,8.864141e-09,4.007259e-10,4.777274e-10,2.859764e-10,1.078217e-09,8.397978e-08,1.554068e-10,1.478044e-12,2.286938e-11,9.908774e-11,4.845988e-11,8.282446e-11,3.977283e-11,2.402662e-11,1.809596e-10,8.204487e-11,5.648481e-11,6.015472e-11,3.402855e-11,4.430656e-11,4.073019e-12,2.375788e-11,7.709344e-12,7.852110e-12,4.450929e-13,1.078300e-11,6.298484e-12,4.282969e-12,2.670557e-12,4.837500e-10,2.403502e-11,2.402662e-11,5.318117e-10,1.713055e-10,1.600655e-11,3.977283e-11,2.270849e-10,4.430656e-11,1.168530e-10,4.073019e-12,1.652326e-10,2.630045e-10,5.648481e-11,1.568848e-10,4.763741e-10,8.864141e-09,2.859764e-10,1.078217e-09,4.777274e-10,8.397978e-08,6.165497e+02,2.864869e+02,3.300627e+02,8.037816e-12,1.870230e-11,6.810760e-12,8.037816e-12,8.037816e-12,1.870230e-11,1.870230e-11,6.810760e-12,2.864869e+02,3.300627e+02
2018-08-21,4.230000e+01,-1.237000e+02,1.314338e-08,5.964294e-10,7.083545e-10,4.240339e-10,1.598735e-09,1.245218e-07,2.350053e-10,2.191583e-12,3.360399e-11,1.469232e-10,7.117545e-11,1.231748e-10,5.897351e-11,3.562568e-11,2.683195e-10,1.216022e-10,8.375334e-11,8.919493e-11,5.000114e-11,6.574523e-11,6.039306e-12,3.522720e-11,1.143110e-11,1.164278e-11,6.599653e-13,1.598859e-11,9.339132e-12,6.350610e-12,3.959792e-12,7.192283e-10,3.563813e-11,3.562568e-11,7.904921e-10,2.533259e-10,2.373385e-11,5.897351e-11,3.360333e-10,6.574523e-11,1.731760e-10,6.039306e-12,2.449605e-10,3.899217e-10,8.375334e-11,2.371969e-10,7.108720e-10,1.314338e-08,4.240339e-10,1.598735e-09,7.083545e-10,1.245218e-07,4.122625e+02,2.913692e+02,1.208933e+02,1.298417e-11,2.773099e-11,1.009872e-11,1.298417e-11,1.298417e-11,2.773099e-11,2.773099e-11,1.009872e-11,2.913692e+02,1.208933e+02
2018-08-21,4.230000e+01,-1.239000e+02,1.192074e-08,5.405141e-10,6.424610e-10,3.845889e-10,1.450015e-09,1.129383e-07,2.122629e-10,1.987715e-12,3.080366e-11,1.332559e-10,6.511796e-11,1.104326e-10,5.348760e-11,3.231166e-11,2.433595e-10,1.113466e-10,7.596232e-11,8.089773e-11,4.583437e-11,6.002825e-11,5.477510e-12,3.195025e-11,1.036774e-11,1.055973e-11,5.985732e-13,1.450128e-11,8.470375e-12,5.759855e-12,3.591439e-12,6.522154e-10,3.232295e-11,3.231166e-11,7.168501e-10,2.303241e-10,2.152605e-11,5.348760e-11,3.053378e-10,6.002825e-11,1.562670e-10,5.477510e-12,2.217728e-10,3.547062e-10,7.596232e-11,2.142506e-10,6.449191e-10,1.192074e-08,3.845889e-10,1.450015e-09,6.424610e-10,1.129383e-07,3.863290e+02,2.726840e+02,1.136450e+02,1.174758e-11,2.515137e-11,9.159299e-12,1.174758e-11,1.174758e-11,2.515137e-11,2.515137e-11,9.159299e-12,2.726840e+02,1.136450e+02
2018-08-21,4.250000e+01,-1.205000e+02,1.069810e-09,3.727683e-11,5.765676e-11,3.451439e-11,7.435976e-11,1.592720e-08,2.274245e-11,2.803187e-13,1.400166e-12,1.366728e-11,6.057486e-12,8.494817e-12,5.485907e-12,2.071260e-12,1.247998e-11,8.790522e-12,7.791007e-12,5.185752e-12,2.777841e-12,4.287732e-12,2.106734e-13,2.457712e-12,1.063358e-12,1.489193e-12,9.208818e-14,3.718278e-13,2.171891e-13,1.181509e-12,3.223086e-13,4.386275e-11,2.092834e-12,2.071260e-12,4.802684e-11,2.218247e-11,2.644639e-12,5.485907e-12,3.031302e-11,4.287732e-12,1.127266e-11,2.106734e-13,1.577106e-11,2.127050e-11,7.791007e-12,2.302277e-11,5.208428e-11,1.069810e-09,3.451439e-11,7.435976e-11,5.765676e-11,1.592720e-08,4.249935e+02,1.999924e+02,2.250011e+02,6.182936e-13,3.224534e-13,,6.182936e-13,6.182936e-13,3.224534e-13,3.224534e-13,,1.999924e+02,2.250011e+02
2018-08-21,4.250000e+01,-1.207000e+02,4.508487e-08,2.040907e-09,2.429821e-09,1.454535e-09,5.484032e-09,4.271386e-07,8.073571e-10,7.517639e-12,1.152804e-10,5.039809e-10,2.453282e-10,4.204934e-10,2.022928e-10,1.222044e-10,9.203983e-10,4.175499e-10,2.872934e-10,3.059594e-10,1.722262e-10,2.272498e-10,2.071622e-11,1.208375e-10,3.921132e-11,3.993746e-11,2.263835e-12,5.484459e-11,3.203540e-11,2.178407e-11,1.358301e-11,2.462146e-09,1.222471e-10,1.222044e-10,2.706598e-09,8.701466e-10,8.141261e-11,2.022928e-10,1.153852e-09,2.272498e-10,5.927195e-10,2.071622e-11,8.406856e-10,1.337948e-09,2.872934e-10,8.148747e-10,2.440116e-09,4.508487e-08,1.454535e-09,5.484032e-09,2.429821e-09,4.271386e-07,1.434532e+03,9.762135e+02,4.583187e+02,4.389885e-11,9.512376e-11,3.464094e-11,4.389885e-11,4.389885e-11,9.512376e-11,9.512376e-11,3.464094e-11,9.762135e+02,4.583187e+02
2018-08-21,4.250000e+01,-1.237000e+02,1.528301e-10,9.319209e-12,8.236680e-12,4.930627e-12,1.858994e-11,1.447927e-09,3.790409e-12,2.548352e-14,4.667221e-13,1.708410e-12,1.514371e-12,2.123704e-12,6.857385e-13,4.142520e-13,3.119994e-12,1.465087e-12,9.738759e-13,1.037150e-12,6.944602e-13,1.429244e-12,7.022448e-14,4.096187e-13,1.329197e-13,1.353812e-13,7.674015e-15,1.859139e-13,1.085946e-13,7.384430e-14,4.604409e-14,1.082308e-11,4.143968e-13,4.142520e-13,1.165173e-11,3.632400e-12,2.759750e-13,6.857385e-13,4.594113e-12,1.429244e-12,2.818165e-12,7.022448e-14,4.317633e-12,4.585081e-12,9.738759e-13,3.815892e-12,9.374850e-12,1.528301e-10,4.930627e-12,1.858994e-11,8.236680e-12,1.447927e-09,2.737857e+02,1.904689e+02,8.331680e+01,,3.224534e-13,1.174269e-13,,,3.224534e-13,3.224534e-13,1.174269e-13,1.904689e+02,8.331680e+01
2018-08-21,4.250000e+01,-1.239000e+02,9.933952e-09,4.473220e-10,5.353842e-10,3.204907e-10,1.208346e-09,9.411528e-08,1.743588e-10,1.656429e-12,2.520299e-11,1.110466e-10,5.300299e-11,9.131929e-11,4.457300e-11,2.692638e-11,2.027996e-10,9.083539e-11,6.330194e-11,6.741478e-11,3.750085e-11,5.002354e-11,4.564591e-12,2.662521e-11,8.639783e-12,8.799779e-12,4.988110e-13,1.208440e-11,7.058646e-12,4.799879e-12,2.992866e-12,5.399398e-10,2.693579e-11,2.692638e-11,5.938020e-10,1.906748e-10,1.793837e-11,4.457300e-11,2.531862e-10,5.002354e-11,1.288201e-10,4.564591e-12,1.834083e-10,2.936350e-10,6.330194e-11,1.760152e-10,5.329522e-10,9.933952e-09,3.204907e-10,1.208346e-09,5.353842e-10,9.411528e-08,3.526231e+02,1.995704e+02,1.530527e+02,9.892698e-12,2.095947e-11,7.632749e-12,9.892698e-12,9.892698e-12,2.095947e-11,2.095947e-11,7.632749e-12,1.995704e+02,1.530527e+02
2018-08-21,4.270000e+01,-1.115000e+02,2.445281e-09,8.387287e-11,1.317869e-10,8.382066e-11,1.858994e-10,3.909404e-08,5.685613e-11,6.880551e-13,3.267055e-12,3.245978e-11,1.362934e-11,1.911334e-11,1.234329e-11,5.385276e-12,2.807995e-11,1.904613e-11,1.850364e-11,1.244580e-11,6.944602e-12,1.143395e-11,5.617958e-13,6.144280e-12,2.392555e-12,3.519912e-12,2.225464e-13,9.295694e-13,5.429728e-13,2.806083e-12,7.827496e-13,9.958573e-11,5.061375e-12,5.385276e-12,1.100324e-10,5.223341e-11,6.135013e-12,1.234329e-11,7.071171e-11,1.143395e-11,2.605794e-11,5.617958e-13,3.805369e-11,4.712608e-11,1.850364e-11,5.754418e-11,1.231739e-10,2.445281e-09,8.382066e-11,1.858994e-10,1.317869e-10,3.909404e-08,4.194083e-08,,,1.236587e-12,6.449069e-13,,1.236587e-12,1.236587e-12,6.449069e-13,6.449069e-13,,,
2018-08-21,4.270000e+01,-1.207000e+02,2.741771e-07,1.245046e-08,1.477660e-08,8.845547e-09,3.335035e-08,2.597582e-06,4.908580e-09,4.571744e-11,7.014832e-10,3.064887e-09,1.490141e-09,2.556940e-09,1.230215e-09,7.431681e-10,5.597270e-09,2.543391e-09,1.747133e-09,1.860648e-09,1.047941e-09,1.382079e-09,1.259827e-10,7.348559e-10,2.384580e-10,2.428739e-10,1.376718e-11,3.335295e-10,1.948186e-10,1.324767e-10,8.260310e-11,1.501259e-08,7.434279e-10,7.431681e-10,1.649919e-08,5.289884e-09,4.950991e-10,1.230215e-09,7.015197e-09,1.382079e-09,3.604880e-09,1.259827e-10,5.112942e-09,8.140661e-09,1.747133e-09,4.954297e-09,1.484209e-08,2.741771e-07,8.845547e-09,3.335035e-08,1.477660e-08,2.597582e-06,9.742384e+02,2.869892e+02,6.872492e+02,2.664846e-10,5.784815e-10,2.106639e-10,2.664846e-10,2.664846e-10,5.784815e-10,5.784815e-10,2.106639e-10,2.869892e+02,6.872492e+02
2018-08-21,4.270000e+01,-1.209000e+02,1.008678e-08,4.566412e-10,5.436209e-10,3.254214e-10,1.226936e-09,9.556321e-08,1.819396e-10,1.681912e-12,2.613644e-11,1.127550e-10,5.451737e-11,9.556669e-11,4.525873e-11,2.734063e-11,2.059196e-10,9.376558e-11,6.427581e-11,6.845192e-11,3.888977e-11,5.145278e-11,4.634816e-12,2.703483e-11,8.772702e-12,8.935160e-12,5.064850e-13,1.227032e-11,7.167241e-12,4.873724e-12,3.038910e-12,5.512295e-10,2.735019e-11,2.734063e-11,6.059203e-10,1.943072e-10,1.821435e-11,4.525873e-11,2.577803e-10,5.145278e-11,1.344565e-10,4.634816e-12,1.905441e-10,2.996852e-10,6.427581e-11,1.836215e-10,5.475825e-10,1.008678e-08,3.254214e-10,1.226936e-09,5.436209e-10,9.556321e-08,4.890406e+02,2.353135e+02,2.537271e+02,9.892698e-12,2.128193e-11,7.750176e-12,9.892698e-12,9.892698e-12,2.128193e-11,2.128193e-11,7.750176e-12,2.353135e+02,2.537271e+02
2018-08-21,4.290000e+01,-1.227000e+02,3.056601e-10,9.319209e-12,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,3.790409e-12,5.096704e-14,9.334442e-13,3.416819e-12,1.514371e-12,2.123704e-12,1.371477e-12,8.285040e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388920e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,1.232695e-11,8.287937e-13,8.285040e-13,1.398425e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,3.512625e-12,1.404490e-13,5.082317e-12,9.170162e-12,1.947752e-12,3.841376e-12,1.495929e-11,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,2.895855e-09,3.265264e-09,,,,6.449069e-13,2.348538e-13,,,6.449069e-13,6.449069e-13,2.348538e-13,,
2018-08-21,4.410000e+01,-1.223000e+02,2.292450e-09,8.387287e-11,1.235502e-10,7.889003e-11,1.858994e-10,3.764611e-08,5.306572e-11,6.625716e-13,3.267055e-12,3.075137e-11,1.211497e-11,1.698963e-11,1.165755e-11,4.971024e-12,2.495995e-11,1.904613e-11,1.752977e-11,1.244581e-11,6.250142e-12,1.000471e-11,5.617958e-13,6.144280e-12,2.259635e-12,3.384530e-12,2.148724e-13,9.295694e-13,5.429728e-13,2.658395e-12,7.367055e-13,9.958574e-11,4.867642e-12,4.971024e-12,1.094244e-10,4.901062e-11,5.859038e-12,1.165755e-11,6.652721e-11,1.000471e-11,2.323978e-11,5.617958e-13,3.380628e-11,4.400608e-11,1.752977e-11,5.372829e-11,1.152641e-10,2.292450e-09,7.889003e-11,1.858994e-10,1.235502e-10,3.764611e-08,4.124624e+02,2.749744e+02,1.374880e+02,1.236587e-12,6.449069e-13,,1.236587e-12,1.236587e-12,6.449069e-13,6.449069e-13,,2.749744e+02,1.374880e+02
2018-08-21,4.530000e+01,-1.205000e+02,2.598111e-08,9.505594e-10,1.441419e-09,8.973741e-10,2.082073e-09,4.242427e-07,6.216271e-10,7.466672e-12,3.640432e-11,3.553492e-10,1.438653e-10,1.996282e-10,1.344047e-10,5.633827e-11,2.995194e-10,2.109725e-10,2.045139e-10,1.369038e-10,7.500171e-11,1.171980e-10,6.320203e-12,6.799670e-11,2.605227e-11,3.790674e-11,2.417315e-12,1.096892e-11,6.407079e-12,3.064538e-11,8.241892e-12,1.123868e-09,5.626327e-11,5.633827e-11,1.236469e-09,5.672112e-10,6.637632e-11,1.344047e-10,7.679922e-10,1.171980e-10,2.746299e-10,6.320203e-12,3.981481e-10,5.104919e-10,2.045139e-10,6.290938e-10,1.344100e-09,2.598111e-08,8.973741e-10,2.082073e-09,1.441419e-09,4.242427e-07,8.863977e+02,5.909359e+02,2.954618e+02,1.112928e-11,6.126615e-12,4.697077e-13,1.112928e-11,1.112928e-11,6.126615e-12,6.126615e-12,4.697077e-13,5.909359e+02,2.954618e+02
2018-08-21,4.650000e+01,-1.213000e+02,3.056601e-10,1.863842e-11,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,7.580818e-12,5.096704e-14,9.334442e-13,3.416819e-12,1.514371e-12,4.247408e-12,1.371477e-12,8.285040e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388920e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,2.164616e-11,8.287937e-13,8.285040e-13,2.330346e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,5.636329e-12,1.404490e-13,7.206022e-12,9.170162e-12,1.947752e-12,7.631785e-12,1.874970e-11,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,2.895855e-09,3.265264e-09,,,6.182936e-13,6.449069e-13,2.348538e-13,6.182936e-13,6.182936e-13,6.449069e-13,6.449069e-13,2.348538e-13,,
2018-08-21,4.770000e+01,-1.205000e+02,3.056601e-10,1.863842e-11,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,7.580818e-12,5.096704e-14,9.334441e-13,3.416819e-12,1.514371e-12,4.247408e-12,1.371477e-12,8.285040e-13,6.239987e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388920e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,2.164616e-11,8.287937e-13,8.285040e-13,2.330346e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,5.636329e-12,1.404490e-13,7.206022e-12,9.170161e-12,1.947752e-12,7.631785e-12,1.874970e-11,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,2.895855e-09,3.422306e+03,2.590016e+03,8.322906e+02,6.182936e-13,6.449069e-13,2.348538e-13,6.182936e-13,6.182936e-13,6.449069e-13,6.449069e-13,2.348538e-13,2.590016e+03,8.322906e+02
2018-08-21,4.790000e+01,-1.205000e+02,5.960371e-09,2.702570e-10,3.212305e-10,1.922944e-10,7.250077e-10,5.646917e-08,1.061314e-10,9.938573e-13,1.540183e-11,6.662797e-11,3.180179e-11,5.521631e-11,2.674380e-11,1.615583e-11,1.216798e-10,5.567331e-11,3.798116e-11,4.044887e-11,2.291719e-11,3.001412e-11,2.738755e-12,1.597513e-11,5.183870e-12,5.279867e-12,2.992866e-13,7.250641e-12,4.235188e-12,2.879928e-12,1.795720e-12,3.261077e-10,1.616148e-11,1.615583e-11,3.584250e-10,1.144049e-10,1.076302e-11,2.674380e-11,1.519117e-10,3.001412e-11,7.813350e-11,2.738755e-12,1.108864e-10,1.773531e-10,3.798116e-11,1.071253e-10,3.224595e-10,5.960371e-09,1.922944e-10,7.250077e-10,3.212305e-10,5.646917e-08,3.531183e+02,2.044527e+02,1.486656e+02,5.564642e-12,1.257568e-11,4.579649e-12,5.564642e-12,5.564642e-12,1.257568e-11,1.257568e-11,4.579649e-12,2.044527e+02,1.486656e+02
2018-08-21,4.830000e+01,-1.161000e+02,1.222640e-09,4.659604e-11,7.413012e-11,4.437565e-11,1.115396e-10,2.027098e-08,3.032327e-11,3.567693e-13,1.866888e-12,1.708409e-11,7.571856e-12,1.061852e-11,6.857384e-12,2.899764e-12,1.559997e-11,1.025561e-11,9.738759e-12,6.222902e-12,3.472301e-12,5.716976e-12,2.808979e-13,3.276949e-12,1.329197e-12,1.895337e-12,1.151102e-13,5.577416e-13,3.257837e-13,1.476886e-12,4.143968e-13,5.468583e-11,2.774808e-12,2.899764e-12,6.036040e-11,2.793290e-11,3.339645e-12,6.857384e-12,3.812993e-11,5.716976e-12,1.409082e-11,2.808979e-13,2.008870e-11,2.585558e-11,9.738759e-12,3.068004e-11,6.627437e-11,1.222640e-09,4.437565e-11,1.115396e-10,7.413012e-11,2.027098e-08,2.172367e-08,,,6.182936e-13,3.224534e-13,,6.182936e-13,6.182936e-13,3.224534e-13,3.224534e-13,,,
2018-08-21,4.830000e+01,-1.205000e+02,3.820751e-09,1.770649e-10,2.059170e-10,1.232657e-10,4.647485e-10,3.619818e-08,6.822735e-11,6.370880e-13,9.801164e-12,4.271024e-11,1.968683e-11,3.610297e-11,1.714346e-11,1.035630e-11,7.799985e-11,3.662718e-11,2.434690e-11,2.592876e-11,1.458366e-11,1.858017e-11,1.755612e-12,1.024047e-11,3.322993e-12,3.384530e-12,1.918504e-13,4.647847e-12,2.714864e-12,1.846107e-12,1.151102e-12,2.127949e-10,1.035992e-11,1.035630e-11,2.335111e-10,7.263753e-11,6.899374e-12,1.714346e-11,9.668037e-11,1.858017e-11,5.068664e-11,1.755612e-12,7.102242e-11,1.146270e-10,2.434690e-11,6.886444e-11,2.078384e-10,3.820751e-09,1.232657e-10,4.647485e-10,2.059170e-10,3.619818e-08,1.655973e+03,9.898959e+02,6.660766e+02,3.709762e-12,8.061336e-12,2.935673e-12,3.709762e-12,3.709762e-12,8.061336e-12,8.061336e-12,2.935673e-12,9.898959e+02,6.660766e+02
2018-08-21,4.850000e+01,-1.155000e+02,4.432071e-09,1.957034e-10,2.388637e-10,1.429882e-10,5.391083e-10,4.198990e-08,7.959858e-11,7.390221e-13,1.120133e-11,4.954388e-11,2.422994e-11,4.035038e-11,1.988641e-11,1.201331e-11,9.047982e-11,4.102244e-11,2.824240e-11,3.007736e-11,1.666704e-11,2.143866e-11,2.036510e-12,1.187894e-11,3.854672e-12,3.926055e-12,2.225464e-13,5.391502e-12,3.149242e-12,2.141485e-12,1.335279e-12,2.369820e-10,1.201751e-11,1.201331e-11,2.610129e-10,8.565276e-11,8.003274e-12,1.988641e-11,1.135424e-10,2.143866e-11,5.701743e-11,2.036510e-12,8.049259e-11,1.315023e-10,2.824240e-11,8.033760e-11,2.400823e-10,4.432071e-09,1.429882e-10,5.391083e-10,2.388637e-10,4.198990e-08,8.329086e+02,6.021470e+02,2.307616e+02,4.328055e-12,9.351149e-12,3.405380e-12,4.328055e-12,4.328055e-12,9.351149e-12,9.351149e-12,3.405380e-12,6.021470e+02,2.307616e+02
2018-08-21,4.870000e+01,-1.141000e+02,4.584901e-08,2.078183e-09,2.471004e-09,1.479188e-09,5.576982e-09,4.343782e-07,8.187283e-10,7.645056e-12,1.171472e-10,5.125229e-10,2.483569e-10,4.268645e-10,2.057215e-10,1.242756e-10,9.359982e-10,4.248752e-10,2.921628e-10,3.111451e-10,1.750040e-10,2.315375e-10,2.106734e-11,1.228856e-10,3.987592e-11,4.061436e-11,2.302205e-12,5.577416e-11,3.257837e-11,2.215329e-11,1.381323e-11,2.506475e-09,1.243191e-10,1.242756e-10,2.755070e-09,8.837653e-10,8.279249e-11,2.057215e-10,1.172279e-09,2.315375e-10,6.018686e-10,2.106734e-11,8.544734e-10,1.360873e-09,2.921628e-10,8.263734e-10,2.479410e-09,4.584901e-08,1.479188e-09,5.576982e-09,2.471004e-09,4.343782e-07,9.500069e+02,6.500054e+02,3.000015e+02,4.451714e-11,9.673603e-11,3.522807e-11,4.451714e-11,4.451714e-11,9.673603e-11,9.673603e-11,3.522807e-11,6.500054e+02,3.000015e+02
2018-08-21,4.870000e+01,-1.139000e+02,8.772444e-08,3.979301e-09,4.727854e-09,2.830180e-09,1.067063e-08,8.311103e-07,1.569229e-09,1.462754e-11,2.244933e-10,9.806270e-10,4.755126e-10,8.176261e-10,3.936138e-10,2.377807e-10,1.790877e-09,8.131234e-10,5.590048e-10,5.953243e-10,3.347299e-10,4.416364e-10,4.030885e-11,2.351211e-10,7.629593e-11,7.770882e-11,4.404885e-12,1.067146e-10,6.233328e-11,4.238663e-11,2.642931e-11,4.799119e-09,2.378638e-10,2.377807e-10,5.274763e-09,1.691261e-09,1.584096e-10,3.936138e-10,2.243284e-09,4.416364e-10,1.152356e-09,4.030885e-11,1.634301e-09,2.604000e-09,5.590048e-10,1.583857e-09,4.746862e-09,8.772444e-08,2.830180e-09,1.067063e-08,4.727854e-09,8.311103e-07,1.201672e+03,8.466223e+02,3.550501e+02,8.532451e-11,1.850883e-10,6.740304e-11,8.532451e-11,8.532451e-11,1.850883e-10,1.850883e-10,6.740304e-11,8.466223e+02,3.550501e+02
2018-08-21,4.870000e+01,-1.181000e+02,7.794332e-09,3.541299e-10,4.200707e-10,2.514620e-10,9.480869e-10,7.384430e-08,1.402451e-10,1.299660e-12,2.006905e-11,8.712889e-11,4.240240e-11,7.220594e-11,3.497266e-11,2.112685e-11,1.591197e-10,7.325435e-11,4.966767e-11,5.289467e-11,2.986179e-11,4.001883e-11,3.581449e-12,2.089055e-11,6.778906e-12,6.904442e-12,3.913748e-13,9.481607e-12,5.538322e-12,3.766059e-12,2.348249e-12,4.270936e-10,2.113424e-11,2.112685e-11,4.693547e-10,1.504218e-10,1.407472e-11,3.497266e-11,1.994692e-10,4.001883e-11,1.020677e-10,3.581449e-12,1.456680e-10,2.323740e-10,4.966767e-11,1.415448e-10,4.235865e-10,7.794332e-09,2.514620e-10,9.480869e-10,4.200707e-10,7.384430e-08,8.326424e-08,,,7.419523e-12,1.644512e-11,5.988772e-12,7.419523e-12,7.419523e-12,1.644512e-11,1.644512e-11,5.988772e-12,,
2018-08-21,4.870000e+01,-1.203000e+02,3.133016e-08,1.425839e-09,1.688519e-09,1.010778e-09,3.810938e-09,2.968251e-07,5.609804e-10,5.224122e-12,8.027620e-11,3.502240e-10,1.711239e-10,2.930712e-10,1.405764e-10,8.492167e-11,6.395988e-10,2.915523e-10,1.996446e-10,2.126158e-10,1.201416e-10,1.572168e-10,1.439602e-11,8.397183e-11,2.724855e-11,2.775315e-11,1.573173e-12,3.811235e-11,2.226188e-11,1.513808e-11,9.439039e-12,1.718731e-09,8.495136e-11,8.492167e-11,1.888604e-09,6.053197e-10,5.657487e-11,1.405764e-10,8.024710e-10,1.572168e-10,4.132128e-10,1.439602e-11,5.848256e-10,9.311510e-10,1.996446e-10,5.662045e-10,1.697000e-09,3.133016e-08,1.010778e-09,3.810938e-09,1.688519e-09,2.968251e-07,1.744222e+03,6.188733e+02,1.125349e+03,3.091468e-11,6.610295e-11,2.407252e-11,3.091468e-11,3.091468e-11,6.610295e-11,6.610295e-11,2.407252e-11,6.188733e+02,1.125349e+03
2018-08-21,4.870000e+01,-1.205000e+02,5.654711e-09,2.609378e-10,3.047572e-10,1.824332e-10,6.878278e-10,5.357331e-08,1.023410e-10,9.428903e-13,1.446838e-11,6.321114e-11,3.028743e-11,5.309260e-11,2.537232e-11,1.532732e-11,1.154398e-10,5.274314e-11,3.603341e-11,3.837456e-11,2.152827e-11,2.858488e-11,2.598306e-12,1.515589e-11,4.918030e-12,5.009105e-12,2.839386e-13,6.878813e-12,4.017999e-12,2.732239e-12,1.703631e-12,3.137808e-10,1.533268e-11,1.532732e-11,3.444408e-10,1.086545e-10,1.021107e-11,2.537232e-11,1.442378e-10,2.858488e-11,7.462087e-11,2.598306e-12,1.058041e-10,1.681829e-10,3.603341e-11,1.032839e-10,3.075002e-10,5.654711e-09,1.824332e-10,6.878278e-10,3.047572e-10,5.357331e-08,4.734030e+03,3.609024e+03,1.125006e+03,5.564642e-12,1.193078e-11,4.344796e-12,5.564642e-12,5.564642e-12,1.193078e-11,1.193078e-11,4.344796e-12,3.609024e+03,1.125006e+03
2018-08-21,4.890000e+01,-1.181000e+02,3.056601e-09,1.397881e-10,1.647336e-10,9.861255e-11,3.717988e-10,2.895855e-08,5.306572e-11,5.096704e-13,7.934276e-12,3.416819e-11,1.665808e-11,2.760816e-11,1.371477e-11,8.285040e-12,6.239988e-11,2.783665e-11,1.947752e-11,2.074301e-11,1.180582e-11,1.572168e-11,1.404490e-12,8.192373e-12,2.658395e-12,2.707624e-12,1.534803e-13,3.718277e-12,2.171891e-12,1.476886e-12,9.208819e-13,1.684654e-10,8.287936e-12,8.285040e-12,1.850384e-10,5.901864e-11,5.519500e-12,1.371477e-11,7.825291e-11,1.572168e-11,3.941398e-11,1.404490e-12,5.654015e-11,9.023653e-11,1.947752e-11,5.357539e-11,1.632895e-10,3.056601e-09,9.861255e-11,3.717988e-10,1.647336e-10,2.895855e-08,3.727481e+02,2.636427e+02,1.091053e+02,3.091468e-12,6.449069e-12,2.348538e-12,3.091468e-12,3.091468e-12,6.449069e-12,6.449069e-12,2.348538e-12,2.636427e+02,1.091053e+02
