date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c2h6sfire,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-07-28,3.170000e+01,-1.063000e+02,7.497948e-10,2.552406e-11,4.040973e-11,2.419000e-11,5.700222e-11,1.243136e-08,1.844006e-11,2.187919e-13,9.593457e-13,1.047697e-11,3.845624e-12,2.243010e-13,1.977474e-13,5.239817e-12,3.784816e-12,1.524262e-12,7.653454e-12,6.087014e-12,5.972379e-12,3.816249e-12,2.147606e-12,3.110957e-12,1.722631e-13,2.009618e-12,7.336277e-13,1.079308e-12,7.059236e-14,3.420399e-13,1.997897e-13,8.604276e-13,2.258955e-13,3.029966e-11,1.628153e-12,1.524262e-12,3.345208e-11,1.633221e-11,1.883528e-12,3.784816e-12,2.200056e-11,2.243010e-13,2.243010e-13,3.110957e-12,7.387423e-12,1.722631e-13,1.067064e-11,1.374047e-11,5.972379e-12,1.865885e-11,3.837169e-11,1.977474e-13,1.977474e-13,7.497948e-10,2.419000e-11,5.700222e-11,4.040973e-11,1.243136e-08,1.330276e-08,,,,,,
2018-07-28,3.230000e+01,-1.019000e+02,1.030968e-09,3.828610e-11,5.556337e-11,3.326125e-11,7.980310e-11,1.598317e-08,2.346916e-11,2.813039e-13,1.439019e-12,1.362006e-11,5.493748e-12,4.486019e-13,1.977474e-13,7.859726e-12,5.046421e-12,2.032349e-12,1.148018e-11,7.826162e-12,7.764093e-12,5.088333e-12,2.863474e-12,4.666435e-12,2.583947e-13,2.512022e-12,9.781702e-13,1.411403e-12,9.412313e-14,4.560532e-13,2.663863e-13,1.177427e-12,3.106064e-13,4.481345e-11,2.210473e-12,2.032349e-12,4.905627e-11,2.162583e-11,2.483696e-12,5.046421e-12,2.915595e-11,4.486019e-13,4.486019e-13,4.666435e-12,1.072320e-11,2.583947e-13,1.564803e-11,1.930634e-11,7.764093e-12,2.375047e-11,5.082090e-11,1.977474e-13,1.977474e-13,1.030968e-09,3.326125e-11,7.980310e-11,5.556337e-11,1.598317e-08,1.718277e-08,,,,,,
2018-07-28,3.250000e+01,-1.069000e+02,6.560705e-10,2.552406e-11,4.040973e-11,2.419000e-11,5.700222e-11,1.154340e-08,1.676369e-11,2.031639e-13,9.593457e-13,9.429273e-12,3.845624e-12,2.243010e-13,1.977474e-13,5.239817e-12,3.364281e-12,1.524262e-12,7.653454e-12,5.217441e-12,5.375141e-12,3.816249e-12,2.147606e-12,3.110957e-12,1.722631e-13,1.758416e-12,6.521135e-13,9.962845e-13,6.118004e-14,3.420399e-13,1.997897e-13,8.151419e-13,2.258955e-13,3.029966e-11,1.582867e-12,1.524262e-12,3.340679e-11,1.503331e-11,1.709578e-12,3.364281e-12,2.010717e-11,2.243010e-13,2.243010e-13,3.110957e-12,7.387423e-12,1.722631e-13,1.067064e-11,1.287090e-11,5.375141e-12,1.696685e-11,3.521289e-11,1.977474e-13,1.977474e-13,6.560705e-10,2.419000e-11,5.700222e-11,4.040973e-11,1.154340e-08,1.232108e-08,,,,,,
2018-07-28,3.310000e+01,-1.093000e+02,7.497948e-10,3.403209e-11,4.040973e-11,2.419000e-11,9.120354e-11,7.103633e-09,1.341095e-11,1.250239e-13,1.918691e-12,8.381577e-12,4.394999e-12,6.729029e-13,1.581979e-12,6.986423e-12,3.364281e-12,2.032349e-12,1.530691e-11,6.956588e-12,4.777904e-12,5.088333e-12,2.863474e-12,3.629450e-12,3.445262e-13,2.009618e-12,6.521135e-13,6.641897e-13,3.764926e-14,9.121064e-13,5.327725e-13,3.622853e-13,2.258955e-13,4.103911e-11,2.033060e-12,2.032349e-12,4.510452e-11,1.478619e-11,1.353952e-12,3.364281e-12,1.950443e-11,6.729029e-13,6.729029e-13,3.629450e-12,9.849898e-12,3.445262e-13,1.382387e-11,2.226350e-11,4.777904e-12,1.353597e-11,4.057737e-11,1.581979e-12,1.581979e-12,7.497948e-10,2.419000e-11,9.120354e-11,4.040973e-11,7.103633e-09,8.009807e-09,5.761046e-13,5.761046e-13,,,,
2018-07-28,3.310000e+01,-1.169000e+02,4.686218e-10,1.701604e-11,3.030729e-11,1.814250e-11,4.560177e-11,7.991587e-09,1.173458e-11,1.406519e-13,7.195093e-13,7.333879e-12,2.746874e-12,2.243010e-13,1.977474e-13,3.493212e-12,2.523210e-12,1.016175e-12,5.740091e-12,4.347868e-12,4.180666e-12,2.544166e-12,1.431737e-12,2.073971e-12,1.291973e-13,1.256011e-12,4.890851e-13,7.472134e-13,4.706157e-14,2.280266e-13,1.331931e-13,5.887136e-13,1.694216e-13,2.027972e-11,1.119355e-12,1.016175e-12,2.241525e-11,1.133676e-11,1.283360e-12,2.523210e-12,1.514333e-11,2.243010e-13,2.243010e-13,2.073971e-12,4.924949e-12,1.291973e-13,7.128118e-12,1.008796e-11,4.180666e-12,1.187523e-11,2.614386e-11,1.977474e-13,1.977474e-13,4.686218e-10,1.814250e-11,4.560177e-11,3.030729e-11,7.991587e-09,8.554260e-09,,,,,,
2018-07-28,3.370000e+01,-1.167000e+02,1.312141e-08,4.807033e-10,7.324263e-10,4.565864e-10,1.060241e-09,2.148849e-07,3.151573e-10,3.781974e-12,1.846740e-11,1.802039e-10,7.361623e-11,5.607524e-12,3.163958e-12,1.013031e-10,6.854722e-11,2.845290e-11,1.511557e-10,1.060880e-10,1.033222e-10,6.932854e-11,3.794104e-11,6.014516e-11,3.229933e-12,3.466591e-11,1.328681e-11,1.917848e-11,1.228307e-12,5.586652e-12,3.263231e-12,1.557827e-11,4.179067e-12,5.684992e-10,2.860722e-11,2.845290e-11,6.255593e-10,2.884860e-10,3.369360e-11,6.854722e-11,3.907269e-10,5.607524e-12,5.607524e-12,6.014516e-11,1.392442e-10,3.229933e-12,2.026193e-10,2.572437e-10,1.033222e-10,3.189393e-10,6.795051e-10,3.163958e-12,3.163958e-12,1.312141e-08,4.565864e-10,1.060241e-09,7.324263e-10,2.148849e-07,2.103553e+03,2.160392e-13,2.160392e-13,8.499542e+02,1.253599e+03,8.499542e+02,1.253599e+03
2018-07-28,3.390000e+01,-1.121000e+02,1.687038e-09,6.381016e-11,9.597310e-11,6.047501e-11,1.368053e-10,2.841453e-08,4.190922e-11,5.000958e-13,2.398364e-12,2.409703e-11,9.339372e-12,6.729029e-13,3.954948e-13,1.309954e-11,8.831237e-12,3.810654e-12,1.913363e-11,1.391317e-11,1.373647e-11,8.904582e-12,5.011080e-12,7.777391e-12,4.306578e-13,4.521640e-12,1.711798e-12,2.490711e-12,1.600093e-13,6.840799e-13,3.995793e-13,2.037855e-12,5.365019e-13,7.511310e-11,3.658016e-12,3.810654e-12,8.258177e-11,3.795804e-11,4.362519e-12,8.831237e-12,5.115180e-11,6.729029e-13,6.729029e-13,7.777391e-12,1.811062e-11,4.306578e-13,2.631867e-11,3.304681e-11,1.373647e-11,4.240931e-11,8.919259e-11,3.954948e-13,3.954948e-13,1.687038e-09,6.047501e-11,1.368053e-10,9.597310e-11,2.841453e-08,1.924942e+03,,,1.449953e+03,4.749891e+02,1.449953e+03,4.749891e+02
2018-07-28,3.390000e+01,-1.119000e+02,2.155660e-09,8.082619e-11,1.212292e-10,7.559375e-11,1.710066e-10,3.551817e-08,5.196742e-11,6.251197e-13,3.117873e-12,2.933551e-11,1.208625e-11,8.972038e-13,5.932421e-13,1.659275e-11,1.135445e-11,4.826829e-12,2.487372e-11,1.739147e-11,1.731990e-11,1.144875e-11,6.442818e-12,9.851363e-12,5.167892e-13,5.777651e-12,2.200883e-12,3.154901e-12,2.023647e-13,9.121064e-13,5.327725e-13,2.581283e-12,6.776866e-13,9.539281e-11,4.703848e-12,4.826829e-12,1.049235e-10,4.719941e-11,5.558149e-12,1.135445e-11,6.411201e-11,8.972038e-13,8.972038e-13,9.851363e-12,2.303557e-11,5.167892e-13,3.340372e-11,4.226519e-11,1.731990e-11,5.259254e-11,1.121776e-10,5.932421e-13,5.932421e-13,2.155660e-09,7.559375e-11,1.710066e-10,1.212292e-10,3.551817e-08,1.924942e+03,7.201308e-14,7.201308e-14,1.449953e+03,4.749891e+02,1.449953e+03,4.749891e+02
2018-07-28,3.470000e+01,-1.129000e+02,5.623461e-10,2.127005e-11,3.535851e-11,2.116625e-11,4.560177e-11,9.767495e-09,1.508732e-11,1.719079e-13,9.593457e-13,8.381576e-12,3.296249e-12,2.243010e-13,1.977474e-13,4.366515e-12,2.943745e-12,1.270218e-12,7.653454e-12,5.217441e-12,4.777904e-12,3.180207e-12,1.789671e-12,2.592464e-12,1.291973e-13,1.507213e-12,5.705993e-13,9.132608e-13,5.647388e-14,2.280266e-13,1.331931e-13,7.245706e-13,1.976586e-13,2.540960e-11,1.283449e-12,1.270218e-12,2.796327e-11,1.318504e-11,1.540334e-12,2.943745e-12,1.766912e-11,2.243010e-13,2.243010e-13,2.592464e-12,6.156186e-12,1.291973e-13,8.877846e-12,1.287090e-11,4.777904e-12,1.525922e-11,3.290802e-11,1.977474e-13,1.977474e-13,5.623461e-10,2.116625e-11,4.560177e-11,3.535851e-11,9.767495e-09,3.682939e+03,,,2.682943e+03,9.999958e+02,2.682943e+03,9.999958e+02
2018-07-28,3.550000e+01,-1.117000e+02,5.998359e-09,2.722567e-10,3.232778e-10,1.935200e-10,7.296284e-10,5.682906e-08,1.072876e-10,1.000192e-12,1.534953e-11,6.705261e-11,3.241311e-11,5.831825e-12,1.265583e-11,5.589139e-11,2.691425e-11,1.625879e-11,1.224553e-10,5.565270e-11,3.822323e-11,4.070666e-11,2.290780e-11,3.007258e-11,2.756210e-12,1.607694e-11,5.216908e-12,5.313517e-12,3.011940e-13,7.296851e-12,4.262180e-12,2.898282e-12,1.807164e-12,3.283128e-10,1.626448e-11,1.625879e-11,3.608361e-10,1.155427e-10,1.083162e-11,2.691425e-11,1.532885e-10,5.831825e-12,5.831825e-12,3.007258e-11,7.879918e-11,2.756210e-12,1.116280e-10,1.781080e-10,3.822323e-11,1.082878e-10,3.246190e-10,1.265583e-11,1.265583e-11,5.998359e-09,1.935200e-10,7.296284e-10,3.232778e-10,5.682906e-08,2.164195e+03,4.608837e-12,4.608837e-12,1.594866e+03,5.693283e+02,1.594866e+03,5.693283e+02
2018-07-28,3.570000e+01,-9.670000e+01,3.748974e-10,1.276203e-11,2.020486e-11,1.209500e-11,3.420133e-11,6.215679e-09,1.005821e-11,1.093959e-13,4.796728e-13,5.238485e-12,2.197499e-12,2.243010e-13,,2.619909e-12,2.102675e-12,7.621310e-13,3.826727e-12,3.478294e-12,2.986190e-12,1.908125e-12,1.073803e-12,1.555478e-12,8.613155e-14,1.004809e-12,4.075709e-13,5.811660e-13,3.764926e-14,1.140133e-13,6.659656e-14,4.528566e-13,1.129478e-13,1.514983e-11,7.464142e-13,7.621310e-13,1.665838e-11,8.440794e-12,1.026386e-12,2.102675e-12,1.156986e-11,2.243010e-13,2.243010e-13,1.555478e-12,3.693712e-12,8.613155e-14,5.335322e-12,7.305021e-12,2.986190e-12,1.016761e-11,2.045882e-11,,,3.748974e-10,1.209500e-11,3.420133e-11,2.020486e-11,6.215679e-09,6.657078e-09,,,,,,
2018-07-28,3.570000e+01,-1.069000e+02,5.061115e-09,2.297166e-10,2.727656e-10,1.632825e-10,6.156239e-10,4.794952e-08,9.052390e-11,8.439116e-13,1.295117e-11,5.657564e-11,2.746874e-11,4.934621e-12,1.067836e-11,4.715836e-11,2.270889e-11,1.371836e-11,1.033216e-10,4.695697e-11,3.225084e-11,3.434624e-11,1.932845e-11,2.540615e-11,2.325552e-12,1.356492e-11,4.401766e-12,4.483281e-12,2.541325e-13,6.156719e-12,3.596214e-12,2.445426e-12,1.524795e-12,2.770140e-10,1.372315e-11,1.371836e-11,3.044555e-10,9.760930e-11,9.139180e-12,2.270889e-11,1.294574e-10,4.934621e-12,4.934621e-12,2.540615e-11,6.648681e-11,2.325552e-12,9.421851e-11,1.502786e-10,3.225084e-11,9.136781e-11,2.738972e-10,1.067836e-11,1.067836e-11,5.061115e-09,1.632825e-10,6.156239e-10,2.727656e-10,4.794952e-08,2.810789e+03,3.888706e-12,3.888706e-12,2.057588e+03,7.532008e+02,2.057588e+03,7.532008e+02
