date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c2h6sfire,other_dms
2018-08-02,3.390000e+01,-9.470000e+01,1.424942e+03,5.874852e+02,9.107178e-10,3.355725e-11,5.258847e-11,3.148042e-11,7.121436e-11,1.479126e-08,2.123141e-11,2.603261e-13,1.307137e-12,1.236198e-11,4.847158e-12,4.947542e-13,2.745011e-13,6.797494e-12,4.670093e-12,1.939565e-12,1.062407e-11,7.242540e-12,7.046925e-12,4.856031e-12,2.500660e-12,4.002849e-12,2.092347e-13,2.440927e-12,9.052250e-13,1.325358e-12,8.492647e-14,3.956661e-13,2.311134e-13,1.068668e-12,2.939762e-13,3.972042e-11,1.989424e-12,1.939565e-12,4.364941e-11,1.965006e-11,2.315510e-12,4.670093e-12,2.663567e-11,4.947542e-13,4.947542e-13,4.002849e-12,9.298154e-12,2.092347e-13,1.351024e-11,1.786661e-11,7.046925e-12,2.149174e-11,4.640528e-11,2.745011e-13,2.745011e-13,9.107178e-10,3.148042e-11,7.121436e-11,5.258847e-11,1.424942e+03,5.874852e+02,1.479126e-08,2.012427e+03,,
2018-08-02,3.390000e+01,-1.111000e+02,,,3.903077e-09,1.416861e-10,2.173657e-10,1.364151e-10,3.165083e-10,6.409545e-08,9.402482e-11,1.128080e-12,5.602017e-12,5.381097e-11,2.181221e-11,1.731640e-12,9.607538e-13,2.973903e-11,2.043166e-11,8.463558e-12,4.515228e-11,3.198788e-11,3.108937e-11,2.074850e-11,1.139190e-11,1.772690e-11,9.565014e-13,1.028677e-11,3.960359e-12,5.762427e-12,3.658371e-13,1.661798e-12,9.706762e-13,4.620419e-12,1.254299e-12,1.680367e-10,8.507191e-12,8.463558e-12,1.850074e-10,8.590994e-11,1.008862e-11,2.043166e-11,1.164302e-10,1.731640e-12,1.731640e-12,1.772690e-11,4.113093e-11,9.565014e-13,5.981433e-11,7.714017e-11,3.108937e-11,9.515290e-11,2.033824e-10,9.607538e-13,9.607538e-13,3.903077e-09,1.364151e-10,3.165083e-10,2.173657e-10,,,6.409545e-08,6.866887e-08,4.998212e-14,4.998212e-14
2018-08-02,3.390000e+01,-1.177000e+02,,,8.456665e-10,2.982866e-11,4.908257e-11,2.938172e-11,7.121436e-11,1.417496e-08,1.971488e-11,2.494792e-13,1.120403e-12,1.163480e-11,4.847158e-12,2.473771e-13,1.372505e-13,6.797494e-12,4.378212e-12,1.763241e-12,9.296059e-12,6.638994e-12,6.632400e-12,4.414574e-12,2.500660e-12,4.002849e-12,2.092347e-13,2.266575e-12,8.486484e-13,1.267734e-12,7.839366e-14,3.956661e-13,2.311134e-13,1.005805e-12,2.743778e-13,3.536364e-11,1.906963e-12,1.763241e-12,3.903385e-11,1.874854e-11,2.194776e-12,4.378212e-12,2.532153e-11,2.473771e-13,2.473771e-13,4.002849e-12,9.298154e-12,2.092347e-13,1.351024e-11,1.593505e-11,6.632400e-12,1.996436e-11,4.253181e-11,1.372505e-13,1.372505e-13,8.456665e-10,2.938172e-11,7.121436e-11,4.908257e-11,,,1.417496e-08,1.517030e-08,,
2018-08-02,3.410000e+01,-9.709999e+01,2.249991e+03,6.750060e+02,2.146692e-09,7.830023e-11,1.192005e-10,7.345431e-11,1.740795e-10,3.512924e-08,5.156200e-11,6.182746e-13,2.987742e-12,2.908701e-11,1.211789e-11,9.895085e-13,5.490022e-13,1.614405e-11,1.109147e-11,4.584427e-12,2.523216e-11,1.750280e-11,1.699552e-11,1.147789e-11,6.112725e-12,9.721204e-12,5.380320e-13,5.579262e-12,2.149909e-12,3.111711e-12,1.992506e-13,8.704655e-13,5.084495e-13,2.514514e-12,6.859446e-13,9.276587e-11,4.579373e-12,4.584427e-12,1.019297e-10,4.678417e-11,5.460871e-12,1.109147e-11,6.333651e-11,9.895085e-13,9.895085e-13,9.721204e-12,2.225677e-11,5.380320e-13,3.251601e-11,4.273496e-11,1.699552e-11,5.218028e-11,1.119108e-10,5.490022e-13,5.490022e-13,2.146692e-09,7.345431e-11,1.740795e-10,1.192005e-10,2.249991e+03,6.750060e+02,3.512924e-08,2.924997e+03,4.998212e-14,4.998212e-14
2018-08-02,3.430000e+01,-1.103000e+02,2.349953e+03,6.999862e+02,6.505127e-10,2.982866e-11,3.505898e-11,2.098695e-11,7.912707e-11,6.163024e-09,1.061571e-11,1.084692e-13,1.680605e-12,7.271752e-12,3.635368e-12,4.947542e-13,1.372505e-12,5.947807e-12,2.918808e-12,1.763241e-12,1.328008e-11,6.035449e-12,4.145250e-12,4.414575e-12,2.500660e-12,3.431013e-12,2.989067e-13,1.743519e-12,5.657656e-13,5.762427e-13,3.266403e-14,7.913323e-13,4.622268e-13,3.143142e-13,1.959842e-13,3.592384e-11,1.763858e-12,1.763241e-12,3.945094e-11,1.265064e-11,1.174672e-12,2.918808e-12,1.674412e-11,4.947542e-13,4.947542e-13,3.431013e-12,8.448467e-12,2.989067e-13,1.217839e-11,1.931553e-11,4.145250e-12,1.072418e-11,3.418496e-11,1.372505e-12,1.372505e-12,6.505127e-10,2.098695e-11,7.912707e-11,3.505898e-11,2.349953e+03,6.999862e+02,6.163024e-09,3.049939e+03,4.998212e-13,4.998212e-13
2018-08-02,3.450000e+01,-1.109000e+02,3.627256e+02,1.843754e+02,3.252564e-10,1.118575e-11,2.103539e-11,1.259217e-11,3.165082e-11,5.546722e-09,9.099176e-12,9.762230e-14,5.602017e-13,5.090226e-12,1.817684e-12,2.473771e-13,1.372505e-13,2.549060e-12,1.751285e-12,7.052964e-13,3.984026e-12,3.017725e-12,2.901675e-12,1.765830e-12,1.111404e-12,1.715507e-12,8.967200e-14,8.717597e-13,3.394594e-13,5.186185e-13,3.266403e-14,1.582665e-13,9.244536e-14,4.086085e-13,1.175905e-13,1.351178e-11,7.769108e-13,7.052964e-13,1.499399e-11,7.779670e-12,8.907419e-13,1.751285e-12,1.042170e-11,2.473771e-13,2.473771e-13,1.715507e-12,3.660464e-12,8.967200e-14,5.465643e-12,7.001750e-12,2.901675e-12,9.196799e-12,1.910022e-11,1.372505e-13,1.372505e-13,3.252564e-10,1.259217e-11,3.165082e-11,2.103539e-11,3.627256e+02,1.843754e+02,5.546722e-09,5.471011e+02,,
2018-08-02,3.490000e+01,-1.115000e+02,2.549998e+03,1.000019e+03,6.505128e-10,2.982866e-11,3.505898e-11,2.098694e-11,7.912707e-11,6.163024e-09,1.213223e-11,1.084692e-13,1.680605e-12,7.271753e-12,3.635368e-12,7.421315e-13,1.372505e-12,5.947807e-12,2.918808e-12,1.763241e-12,1.328008e-11,6.035449e-12,4.145250e-12,4.414575e-12,2.500660e-12,3.431014e-12,2.989067e-13,1.743519e-12,5.657656e-13,5.762427e-13,3.266403e-14,7.913323e-13,4.622268e-13,3.143142e-13,1.959842e-13,3.592384e-11,1.763858e-12,1.763241e-12,3.945094e-11,1.265064e-11,1.174672e-12,2.918808e-12,1.674412e-11,7.421315e-13,7.421315e-13,3.431014e-12,8.448468e-12,2.989067e-13,1.217839e-11,1.931553e-11,4.145250e-12,1.224070e-11,3.570149e-11,1.372505e-12,1.372505e-12,6.505128e-10,2.098694e-11,7.912707e-11,3.505898e-11,2.549998e+03,1.000019e+03,6.163024e-09,3.550017e+03,4.998213e-13,4.998213e-13
2018-08-02,3.550000e+01,-1.001000e+02,1.599996e+03,5.000095e+02,7.806154e-10,2.982866e-11,4.557667e-11,2.728303e-11,6.330165e-11,1.294235e-08,1.971488e-11,2.277854e-13,1.120403e-12,1.090763e-11,4.241263e-12,2.473771e-13,1.372505e-13,5.947807e-12,4.086332e-12,1.763241e-12,9.296059e-12,6.638994e-12,6.217875e-12,4.414575e-12,2.222809e-12,3.431014e-12,2.092347e-13,2.092223e-12,7.920719e-13,1.152485e-12,7.512726e-14,3.165329e-13,1.848907e-13,9.429427e-13,2.547794e-13,3.536364e-11,1.699146e-12,1.763241e-12,3.882603e-11,1.724111e-11,2.019685e-12,4.086332e-12,2.334713e-11,2.473771e-13,2.473771e-13,3.431014e-12,8.170616e-12,2.092347e-13,1.181086e-11,1.593505e-11,6.217875e-12,1.994267e-11,4.209560e-11,1.372505e-13,1.372505e-13,7.806154e-10,2.728303e-11,6.330165e-11,4.557667e-11,1.599996e+03,5.000095e+02,1.294235e-08,2.100006e+03,,
2018-08-02,3.570000e+01,-9.990001e+01,5.374769e+02,4.500040e+02,1.626282e-09,5.965733e-11,9.115334e-11,5.666476e-11,1.266033e-10,2.650100e-08,3.942977e-11,4.664176e-13,2.240807e-12,2.254243e-11,9.088422e-12,7.421315e-13,4.117516e-13,1.274530e-11,8.464543e-12,3.526482e-12,1.992013e-11,1.327799e-11,1.285028e-11,8.829148e-12,4.723469e-12,7.433863e-12,3.885787e-13,4.184447e-12,1.640720e-12,2.420220e-12,1.535209e-13,6.330658e-13,4.160041e-13,1.948748e-12,5.291572e-13,7.072729e-11,3.526975e-12,3.526482e-12,7.778075e-11,3.581530e-11,4.214461e-12,8.464543e-12,4.849431e-11,7.421315e-13,7.421315e-13,7.433863e-12,1.746877e-11,3.885787e-13,2.529121e-11,3.319812e-11,1.285028e-11,3.989618e-11,8.594458e-11,4.117516e-13,4.117516e-13,1.626282e-09,5.666476e-11,1.266033e-10,9.115334e-11,5.374769e+02,4.500040e+02,2.650100e-08,9.874810e+02,,
2018-08-02,3.590000e+01,-1.019000e+02,,,4.553589e-10,1.864292e-11,2.454129e-11,1.678956e-11,3.956353e-11,7.395629e-09,1.061571e-11,1.301631e-13,7.469356e-13,6.544577e-12,2.423579e-12,2.473771e-13,1.372505e-13,3.398747e-12,2.335046e-12,1.057945e-12,5.312034e-12,3.621270e-12,3.730725e-12,2.648745e-12,1.389256e-12,2.287342e-12,1.195627e-13,1.220464e-12,4.526125e-13,6.914913e-13,4.246324e-14,1.582665e-13,1.386680e-13,5.657656e-13,1.567873e-13,2.203859e-11,1.019487e-12,1.057945e-12,2.411603e-11,1.018862e-11,1.186567e-12,2.335046e-12,1.371023e-11,2.473771e-13,2.473771e-13,2.287342e-12,4.788002e-12,1.195627e-13,7.194907e-12,8.933304e-12,3.730725e-12,1.074587e-11,2.340990e-11,1.372505e-13,1.372505e-13,4.553589e-10,1.678956e-11,3.956353e-11,2.454129e-11,,,7.395629e-09,7.931883e-09,,
2018-08-02,3.710000e+01,-9.630000e+01,,,2.276795e-09,8.202882e-11,1.262123e-10,7.765170e-11,1.819923e-10,3.636184e-08,5.307853e-11,6.399684e-13,3.174476e-12,3.054136e-11,1.272379e-11,9.895085e-13,5.490022e-13,1.699373e-11,1.167523e-11,4.760751e-12,2.523216e-11,1.810635e-11,1.782458e-11,1.191935e-11,6.390576e-12,1.029304e-11,5.380320e-13,5.927966e-12,2.263062e-12,3.284584e-12,2.090498e-13,9.495987e-13,5.546721e-13,2.640239e-12,7.055430e-13,9.712264e-11,4.850053e-12,4.760751e-12,1.067334e-10,4.919311e-11,5.756695e-12,1.167523e-11,6.662504e-11,9.895085e-13,9.895085e-13,1.029304e-11,2.338431e-11,5.380320e-13,3.421538e-11,4.333851e-11,1.782458e-11,5.371849e-11,1.148816e-10,5.490022e-13,5.490022e-13,2.276795e-09,7.765170e-11,1.819923e-10,1.262123e-10,,,3.636184e-08,3.902455e-08,4.998212e-14,4.998212e-14
2018-08-02,3.750000e+01,-1.191000e+02,2.223787e+03,8.293962e+02,1.548220e-08,7.009736e-10,8.344037e-10,4.994893e-10,1.883224e-09,1.466800e-07,2.760084e-10,2.581568e-12,3.958758e-11,1.730677e-10,8.421936e-11,1.509001e-11,3.266563e-11,1.444467e-10,6.946763e-11,4.196514e-11,3.160660e-10,1.436437e-10,9.865695e-11,1.050669e-10,5.918229e-11,7.776964e-11,7.113979e-12,4.149577e-11,1.346522e-11,1.371458e-11,7.774039e-13,1.883371e-11,1.100100e-11,7.480678e-12,4.664423e-12,8.456280e-10,4.197981e-11,4.196514e-11,9.295730e-10,2.987828e-10,2.795720e-11,6.946763e-11,3.962077e-10,1.509001e-11,1.509001e-11,7.776964e-11,2.036290e-10,7.113979e-12,2.885127e-10,4.597097e-10,9.865695e-11,2.785900e-10,8.369566e-10,3.266563e-11,3.266563e-11,1.548220e-08,4.994893e-10,1.883224e-09,8.344037e-10,2.223787e+03,8.293962e+02,1.466800e-07,3.053184e+03,1.189575e-11,1.189575e-11
2018-08-02,3.750000e+01,-1.197000e+02,2.237192e+03,1.468285e+03,6.888929e-08,3.124553e-09,3.712746e-09,2.222518e-09,8.379556e-09,6.526643e-07,1.232938e-09,1.148689e-11,1.762768e-10,7.700786e-10,3.744430e-10,6.703921e-11,1.453483e-10,6.415134e-10,3.091018e-10,1.867272e-10,1.406361e-09,6.391542e-10,4.389820e-10,4.675034e-10,2.628472e-10,3.471042e-10,3.165421e-11,1.846387e-10,5.991458e-11,6.102411e-11,3.459121e-12,8.380209e-11,4.894982e-11,3.328588e-11,2.075472e-11,3.768333e-09,1.867925e-10,1.867272e-10,4.141853e-09,1.329160e-09,1.243978e-10,3.091018e-10,1.762660e-09,6.703921e-11,6.703921e-11,3.471042e-10,9.043606e-10,3.165421e-11,1.283119e-09,2.045515e-09,4.389820e-10,1.244425e-09,3.728923e-09,1.453483e-10,1.453483e-10,6.888929e-08,2.222518e-09,8.379556e-09,3.712746e-09,2.237192e+03,1.468285e+03,6.526643e-07,3.705477e+03,5.293107e-11,5.293107e-11
2018-08-02,3.770000e+01,-1.085000e+02,2.497712e+03,8.147868e+02,7.155640e-10,3.355725e-11,3.856488e-11,2.308564e-11,8.703977e-11,6.779326e-09,1.364876e-11,1.193162e-13,1.867339e-12,7.998927e-12,4.241263e-12,7.421313e-13,1.509756e-12,6.797494e-12,3.210689e-12,1.939565e-12,1.460809e-11,6.638995e-12,4.559775e-12,4.856031e-12,2.778511e-12,3.431013e-12,3.287973e-13,1.917871e-12,6.223422e-13,6.338670e-13,3.593043e-14,8.704655e-13,5.084495e-13,3.457456e-13,2.155826e-13,4.028062e-11,1.940243e-12,1.939565e-12,4.416043e-11,1.415806e-11,1.292140e-12,3.210689e-12,1.866089e-11,7.421313e-13,7.421313e-13,3.431013e-12,9.576005e-12,3.287973e-13,1.333582e-11,2.124709e-11,4.559775e-12,1.376808e-11,3.957494e-11,1.509756e-12,1.509756e-12,7.155640e-10,2.308564e-11,8.703977e-11,3.856488e-11,2.497712e+03,8.147868e+02,6.779326e-09,3.312499e+03,5.498034e-13,5.498034e-13
2018-08-02,3.770000e+01,-1.199000e+02,3.509583e+02,4.881506e+02,5.841604e-08,2.651022e-09,3.148296e-09,1.884628e-09,7.105610e-09,5.534395e-07,1.044889e-09,9.740536e-12,1.495738e-10,6.530033e-10,3.174888e-10,5.689673e-11,1.232510e-10,5.446492e-10,2.621089e-10,1.583390e-10,1.192552e-09,5.419833e-10,3.722434e-10,3.964288e-10,2.233923e-10,2.944953e-10,2.684182e-11,1.565681e-10,5.080575e-11,5.174660e-11,2.933230e-12,7.106164e-11,4.150797e-11,2.822542e-11,1.759938e-11,3.197025e-09,1.583944e-10,1.583390e-10,3.513758e-09,1.127060e-09,1.054856e-10,2.621089e-10,1.494655e-09,5.689673e-11,5.689673e-11,2.944953e-10,7.680415e-10,2.684182e-11,1.089379e-09,1.734535e-09,3.722434e-10,1.054629e-09,3.161408e-09,1.232510e-10,1.232510e-10,5.841604e-08,1.884628e-09,7.105610e-09,3.148296e-09,3.509583e+02,4.881506e+02,5.534395e-07,8.391089e+02,4.488394e-11,4.488394e-11
