date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,c2h6sfire,other_dms
2018-09-10,4.650000e+01,-1.165000e+02,2.659075e-10,2.564694e-11,3.045320e-11,6.434062e-12,2.425834e-11,3.149043e-09,1.129565e-11,5.542316e-14,5.342531e-13,4.087112e-12,1.805661e-12,1.181449e-12,,1.548542e-12,8.948321e-13,1.261318e-12,6.107002e-12,8.326417e-12,3.388874e-12,3.834621e-12,5.077517e-13,1.004986e-12,1.985472e-13,6.236050e-13,1.445411e-13,8.833066e-14,1.001396e-14,8.086743e-14,1.889426e-13,7.387655e-13,2.102931e-13,3.001582e-11,1.218869e-12,1.261318e-12,3.249600e-11,6.516378e-12,2.428857e-13,8.948321e-13,7.654096e-12,1.181449e-12,1.181449e-12,1.004986e-12,2.056294e-12,1.985472e-13,3.259826e-12,1.443342e-11,3.388874e-12,1.135107e-11,2.917337e-11,,,2.659075e-10,6.434062e-12,2.425834e-11,3.045320e-11,3.149043e-09,3.476096e-09,,,,,,
2018-09-10,4.670000e+01,-1.195000e+02,2.326690e-10,9.051863e-12,1.253955e-11,8.578749e-12,2.021528e-11,3.778852e-09,5.350571e-12,6.650779e-14,3.205519e-13,3.344000e-12,1.263963e-12,6.949699e-14,7.012919e-14,1.858250e-12,1.193109e-12,5.405648e-13,2.714223e-12,1.850315e-12,1.906241e-12,1.127830e-12,6.346896e-13,1.004985e-12,6.109144e-14,6.236050e-13,2.312657e-13,3.533227e-13,2.169691e-14,8.086743e-14,4.723565e-14,2.730220e-13,7.009770e-14,1.050024e-11,4.712228e-13,5.405648e-13,1.151203e-11,5.231568e-12,6.062853e-13,1.193109e-12,7.030963e-12,6.949699e-14,6.949699e-14,1.004985e-12,2.492940e-12,6.109144e-14,3.559017e-12,4.564538e-12,1.906241e-12,5.417079e-12,1.188786e-11,7.012919e-14,7.012919e-14,2.326690e-10,8.578749e-12,2.021528e-11,1.253955e-11,3.778852e-09,8.250347e+02,5.250149e+02,3.000198e+02,5.250149e+02,3.000198e+02,,
2018-09-10,4.670000e+01,-1.213000e+02,1.528968e-09,6.939761e-11,8.240277e-11,4.932781e-11,1.859806e-10,1.448560e-08,2.734736e-11,2.549465e-13,3.953473e-12,1.709156e-11,8.306042e-12,1.459437e-12,3.225943e-12,1.424659e-11,6.860379e-12,4.144330e-12,3.121357e-11,1.418575e-11,9.743014e-12,1.037603e-11,5.839145e-12,7.704890e-12,7.025515e-13,4.097976e-12,1.329778e-12,1.354403e-12,7.677367e-14,1.859951e-12,1.086420e-12,7.387655e-13,4.606420e-13,8.372711e-11,4.145778e-12,4.144330e-12,9.201722e-11,2.949558e-11,2.760955e-12,6.860379e-12,3.911691e-11,1.459437e-12,1.459437e-12,7.704890e-12,2.008573e-11,7.025515e-13,2.849317e-11,4.539931e-11,9.743014e-12,2.760231e-11,8.274464e-11,3.225943e-12,3.225943e-12,1.528968e-09,4.932781e-11,1.859806e-10,8.240277e-11,1.448560e-08,1.633345e-08,,,,,1.174782e-12,1.174782e-12
2018-09-10,4.750000e+01,-1.013000e+02,8.309609e-10,7.694082e-11,8.956823e-11,2.037453e-11,7.681807e-11,9.132225e-09,3.388695e-11,1.607272e-13,1.495909e-12,1.188978e-11,5.236418e-12,3.613844e-12,7.012919e-14,4.955334e-12,2.535358e-12,3.693859e-12,1.899956e-11,2.528763e-11,1.037843e-11,1.127830e-11,1.650193e-12,2.847459e-12,6.109144e-13,1.781729e-12,4.625314e-13,2.649920e-13,3.004187e-14,2.830360e-13,5.432100e-13,2.232357e-12,6.408933e-13,8.971503e-11,3.699496e-12,3.693859e-12,9.710838e-11,1.890793e-11,7.575653e-13,2.535358e-12,2.220085e-11,3.613844e-12,3.613844e-12,2.847459e-12,6.605527e-12,6.109144e-13,1.006390e-11,4.428720e-11,1.037843e-11,3.404767e-11,8.871330e-11,7.012919e-14,7.012919e-14,8.309609e-10,2.037453e-11,7.681807e-11,8.956823e-11,9.132225e-09,1.014995e-08,,,,,,
2018-09-10,4.750000e+01,-1.133000e+02,7.345694e-09,3.334102e-10,3.958916e-10,2.369880e-10,8.935155e-10,6.959385e-08,1.313862e-10,1.224852e-12,1.880571e-11,8.211378e-11,3.990512e-11,7.158189e-12,1.549855e-11,6.844555e-11,3.295965e-11,1.991080e-11,1.499608e-10,6.815326e-11,4.680883e-11,4.985008e-11,2.805328e-11,3.701697e-11,3.375302e-12,1.968810e-11,6.388716e-12,6.507025e-12,3.688474e-13,8.935850e-12,5.219539e-12,3.549287e-12,2.213085e-12,4.020660e-10,1.991776e-11,1.991080e-11,4.418946e-10,1.417070e-10,1.326459e-11,3.295965e-11,1.879312e-10,7.158189e-12,7.158189e-12,3.701697e-11,9.649884e-11,3.375302e-12,1.368911e-10,2.181141e-10,4.680883e-11,1.326111e-10,3.975340e-10,1.549855e-11,1.549855e-11,7.345694e-09,2.369880e-10,8.935155e-10,3.958916e-10,6.959385e-08,2.245427e+03,1.379528e+03,8.658996e+02,1.379528e+03,8.658996e+02,5.644061e-12,5.644061e-12
2018-09-10,4.770000e+01,-1.133000e+02,6.647687e-10,3.017287e-11,3.582729e-11,2.144687e-11,8.086113e-11,6.298086e-09,1.189016e-11,1.108463e-13,1.709610e-12,7.431112e-12,3.611323e-12,6.254729e-13,1.402584e-12,6.194168e-12,2.982773e-12,1.801882e-12,1.357112e-11,6.167716e-12,4.236093e-12,4.511319e-12,2.538759e-12,3.349952e-12,3.054572e-13,1.781729e-12,5.781643e-13,5.888711e-13,3.337986e-14,8.086743e-13,4.723565e-13,3.212024e-13,2.002791e-13,3.639380e-11,1.802512e-12,1.801882e-12,3.999819e-11,1.282416e-11,1.200415e-12,2.982773e-12,1.700735e-11,6.254729e-13,6.254729e-13,3.349952e-12,8.732927e-12,3.054572e-13,1.238834e-11,1.973883e-11,4.236093e-12,1.200100e-11,3.597593e-11,1.402584e-12,1.402584e-12,6.647687e-10,2.144687e-11,8.086113e-11,3.582729e-11,6.298086e-09,2.045408e+03,1.363599e+03,6.818091e+02,1.363599e+03,6.818091e+02,5.107748e-13,5.107748e-13
2018-09-10,4.770000e+01,-1.131000e+02,1.263060e-09,5.732845e-11,6.807186e-11,4.074906e-11,1.536361e-10,1.196636e-08,2.259130e-11,2.106080e-13,3.205519e-12,1.411911e-11,6.861513e-12,1.250946e-12,2.664909e-12,1.176892e-11,5.667270e-12,3.423577e-12,2.578512e-11,1.171866e-11,8.048577e-12,8.571506e-12,4.823641e-12,6.364909e-12,5.803687e-13,3.385284e-12,1.098512e-12,1.118855e-12,6.342173e-14,1.536481e-12,8.974773e-13,6.102846e-13,3.805304e-13,6.910548e-11,3.424773e-12,3.423577e-12,7.595383e-11,2.436591e-11,2.280789e-12,5.667270e-12,3.231397e-11,1.250946e-12,1.250946e-12,6.364909e-12,1.659256e-11,5.803687e-13,2.353784e-11,3.750378e-11,8.048577e-12,2.280191e-11,6.835427e-11,2.664909e-12,2.664909e-12,1.263060e-09,4.074906e-11,1.536361e-10,6.807186e-11,1.196636e-08,1.349285e-08,,,,,9.704721e-13,9.704721e-13
2018-09-10,4.790000e+01,-1.025000e+02,1.661922e-10,1.659508e-11,1.791365e-11,4.289374e-12,1.617223e-11,1.889426e-09,7.134094e-12,3.325390e-14,3.205519e-13,2.600889e-12,1.083397e-12,7.644669e-13,,9.291252e-13,5.965547e-13,7.207530e-13,4.071335e-12,5.242559e-12,2.118046e-12,2.255660e-12,3.808138e-13,5.024928e-13,1.221829e-13,3.563457e-13,8.672465e-14,5.888711e-14,6.675971e-15,4.043371e-14,1.180891e-13,4.657435e-13,1.301814e-13,1.917129e-11,7.544478e-13,7.207530e-13,2.064649e-11,4.040632e-12,1.522877e-13,5.965547e-13,4.789474e-12,7.644669e-13,7.644669e-13,5.024928e-13,1.309939e-12,1.221829e-13,1.934615e-12,9.313893e-12,2.118046e-12,7.167348e-12,1.859929e-11,,,1.661922e-10,4.289374e-12,1.617223e-11,1.791365e-11,1.889426e-09,2.093993e-09,,,,,,
2018-09-10,4.790000e+01,-1.003000e+02,3.988612e-10,3.771609e-11,4.478412e-11,1.072344e-11,3.638751e-11,4.408661e-09,1.664622e-11,7.759242e-14,7.479543e-13,5.944890e-12,2.527926e-12,1.806922e-12,,2.477667e-12,1.193109e-12,1.801882e-12,9.499781e-12,1.233543e-11,5.083311e-12,5.413583e-12,7.616276e-13,1.339981e-12,3.054572e-13,8.908643e-13,2.312657e-13,1.177742e-13,1.502094e-14,1.213011e-13,2.597961e-13,1.092088e-12,3.104327e-13,4.387763e-11,1.783618e-12,1.801882e-12,4.746313e-11,9.363680e-12,3.640609e-13,1.193109e-12,1.092085e-11,1.806922e-12,1.806922e-12,1.339981e-12,3.239295e-12,3.054572e-13,4.884732e-12,2.183521e-11,5.083311e-12,1.672381e-11,4.364233e-11,,,3.988612e-10,1.072344e-11,3.638751e-11,4.478412e-11,4.408661e-09,4.899417e-09,,,,,,
2018-09-10,4.790000e+01,-1.107000e+02,3.257366e-09,1.191828e-10,1.809278e-10,1.125961e-10,2.627987e-10,5.290392e-08,7.788053e-11,9.311090e-13,4.594576e-12,4.458667e-11,1.805661e-11,1.389940e-12,7.714211e-13,2.477667e-11,1.685267e-11,7.027342e-12,3.732057e-11,2.621279e-11,2.562836e-11,1.714301e-11,9.393407e-12,1.473979e-11,7.941887e-13,8.552297e-12,3.266628e-12,4.740412e-12,3.020877e-13,1.374746e-12,8.030060e-13,3.838369e-12,1.031438e-12,1.409204e-10,7.047559e-12,7.027342e-12,1.549953e-10,7.119558e-11,8.309128e-12,1.685267e-11,9.635738e-11,1.389940e-12,1.389940e-12,1.473979e-11,3.417008e-11,7.941887e-13,4.970406e-11,6.353336e-11,2.562836e-11,7.881164e-11,1.679734e-10,7.714211e-13,7.714211e-13,3.257366e-09,1.125961e-10,2.627987e-10,1.809278e-10,5.290392e-08,5.671766e-08,,,,,5.107748e-14,5.107748e-14
2018-09-10,4.810000e+01,-1.033000e+02,1.329537e-10,1.206915e-11,1.433092e-11,3.217031e-12,1.212917e-11,1.574522e-09,5.350571e-12,2.771158e-14,2.137012e-13,1.857778e-12,9.028307e-13,6.254729e-13,,9.291252e-13,4.474161e-13,6.306589e-13,3.392779e-12,4.009015e-12,1.694437e-12,1.804528e-12,2.538759e-13,5.024928e-13,9.163715e-14,2.672593e-13,8.672465e-14,2.944355e-14,5.006979e-15,4.043371e-14,9.447129e-14,3.693827e-13,1.001396e-13,1.408738e-11,6.044273e-13,6.306589e-13,1.532246e-11,3.027868e-12,1.211752e-13,4.474161e-13,3.596459e-12,6.254729e-13,6.254729e-13,5.024928e-13,1.183001e-12,9.163715e-14,1.777131e-12,7.401794e-12,1.694437e-12,5.378282e-12,1.447451e-11,,,1.329537e-10,3.217031e-12,1.212917e-11,1.433092e-11,1.574522e-09,1.737152e-09,,,,,,
2018-09-10,4.830000e+01,-1.137000e+02,7.179501e-09,3.258670e-10,3.869348e-10,2.316262e-10,8.733002e-10,6.801933e-08,1.284137e-10,1.197140e-12,1.837831e-11,8.025600e-11,3.900228e-11,7.019196e-12,1.514791e-11,6.689702e-11,3.221395e-11,1.946033e-11,1.465680e-10,6.661133e-11,4.574980e-11,4.872225e-11,2.741859e-11,3.617948e-11,3.298938e-12,1.924267e-11,6.244174e-12,6.359808e-12,3.605025e-13,8.733682e-12,5.101450e-12,3.468986e-12,2.163015e-12,3.929676e-10,1.946713e-11,1.946033e-11,4.318950e-10,1.385009e-10,1.296448e-11,3.221395e-11,1.836794e-10,7.019196e-12,7.019196e-12,3.617948e-11,9.431561e-11,3.298938e-12,1.337940e-10,2.131794e-10,4.574980e-11,1.296108e-10,3.885400e-10,1.514791e-11,1.514791e-11,7.179501e-09,2.316262e-10,8.733002e-10,3.869348e-10,6.801933e-08,1.204582e+03,7.272961e+02,4.772863e+02,7.272961e+02,4.772863e+02,5.516368e-12,5.516368e-12
2018-09-10,4.830000e+01,-1.203000e+02,2.060783e-09,9.353590e-11,1.110646e-10,6.648531e-11,2.506695e-10,1.952407e-08,3.685949e-11,3.436236e-13,5.235680e-12,2.303645e-11,1.119510e-11,2.015413e-12,4.348010e-12,1.920192e-11,9.246598e-12,5.585836e-12,4.207046e-11,1.911992e-11,1.313189e-11,1.398509e-11,7.870152e-12,1.038485e-11,9.469172e-13,5.523359e-12,1.792309e-12,1.825500e-12,1.034776e-13,2.506890e-12,1.464305e-12,9.957274e-13,6.208653e-13,1.127567e-10,5.587788e-12,5.585836e-12,1.239303e-10,3.975491e-11,3.721287e-12,9.246598e-12,5.272279e-11,2.015413e-12,2.015413e-12,1.038485e-11,2.707207e-11,9.469172e-13,3.840384e-11,6.119038e-11,1.313189e-11,3.720311e-11,1.115254e-10,4.348010e-12,4.348010e-12,2.060783e-09,6.648531e-11,2.506695e-10,1.110646e-10,1.952407e-08,1.653432e+03,1.051885e+03,6.015473e+02,1.051885e+03,6.015473e+02,1.583402e-12,1.583402e-12
2018-09-10,4.850000e+01,-9.970000e+01,1.296299e-09,1.176742e-10,1.379351e-10,3.217031e-11,1.172486e-10,1.417069e-08,5.231669e-11,2.494042e-13,2.350714e-12,1.857778e-11,7.944909e-12,5.629256e-12,7.012919e-14,7.742710e-12,3.877606e-12,5.675930e-12,2.985645e-11,3.885661e-11,1.588535e-11,1.736858e-11,2.538758e-12,4.354938e-12,9.316444e-13,2.850766e-12,6.937972e-13,3.827662e-13,4.673180e-14,4.447708e-13,8.266238e-13,3.436866e-12,9.813678e-13,1.373935e-10,5.689628e-12,5.675930e-12,1.487591e-10,2.937346e-11,1.123295e-12,3.877606e-12,3.437436e-11,5.629256e-12,5.629256e-12,4.354938e-12,1.028147e-11,9.316444e-13,1.556805e-11,6.871306e-11,1.588535e-11,5.256609e-11,1.371645e-10,7.012919e-14,7.012919e-14,1.296299e-09,3.217031e-11,1.172486e-10,1.379351e-10,1.417069e-08,1.575437e-08,,,,,2.553874e-14,2.553874e-14
2018-09-10,4.870000e+01,-1.139000e+02,7.910748e-09,3.590572e-10,4.263448e-10,2.552178e-10,9.622474e-10,7.494722e-08,1.414929e-10,1.319071e-12,2.019477e-11,8.843024e-11,4.297474e-11,7.714166e-12,1.669075e-11,7.371060e-11,3.549501e-11,2.144240e-11,1.614963e-10,7.339582e-11,5.040950e-11,5.368470e-11,3.021123e-11,3.986443e-11,3.634940e-12,2.120257e-11,6.880155e-12,7.007566e-12,3.972203e-13,9.623224e-12,5.621042e-12,3.822308e-12,2.383322e-12,4.329366e-10,2.144990e-11,2.144240e-11,4.758289e-10,1.526075e-10,1.428494e-11,3.549501e-11,2.023875e-10,7.714166e-12,7.714166e-12,3.986443e-11,1.039218e-10,3.634940e-12,1.474212e-10,2.348921e-10,5.040950e-11,1.428119e-10,4.281135e-10,1.669075e-11,1.669075e-11,7.910748e-09,2.552178e-10,9.622474e-10,4.263448e-10,7.494722e-08,8.450786e-08,,,,,6.078220e-12,6.078220e-12
2018-09-10,4.870000e+01,-1.155000e+02,7.777794e-09,3.530226e-10,4.191794e-10,2.509284e-10,9.460752e-10,7.368761e-08,1.391148e-10,1.296902e-12,1.987422e-11,8.694401e-11,4.225247e-11,7.575173e-12,1.641023e-11,7.247176e-11,3.489845e-11,2.108203e-11,1.587821e-10,7.216228e-11,4.956228e-11,5.278243e-11,2.970348e-11,3.919444e-11,3.573849e-12,2.084622e-11,6.764523e-12,6.889791e-12,3.905443e-13,9.461489e-12,5.526571e-12,3.758068e-12,2.343266e-12,4.256793e-10,2.108939e-11,2.108203e-11,4.678507e-10,1.500427e-10,1.404486e-11,3.489845e-11,1.989860e-10,7.575173e-12,7.575173e-12,3.919444e-11,1.021752e-10,3.573849e-12,1.449435e-10,2.309443e-10,4.956228e-11,1.404117e-10,4.209184e-10,1.641023e-11,1.641023e-11,7.777794e-09,2.509284e-10,9.460752e-10,4.191794e-10,7.368761e-08,1.204528e+03,7.045477e+02,4.999802e+02,7.045477e+02,4.999802e+02,5.976066e-12,5.976066e-12
2018-09-10,4.890000e+01,-9.890001e+01,6.980071e-10,6.487167e-11,7.702868e-11,1.822984e-11,6.468890e-11,7.872607e-09,2.853638e-11,1.385579e-13,1.282207e-12,1.040356e-11,4.333587e-12,3.127365e-12,7.012919e-14,4.335917e-12,2.237080e-12,3.153294e-12,1.628534e-11,2.127862e-11,8.683990e-12,9.473770e-12,1.396317e-12,2.344966e-12,5.192772e-13,1.514469e-12,3.758068e-13,2.061049e-13,2.503489e-14,2.426023e-13,4.487386e-13,1.895094e-12,5.407537e-13,7.562765e-11,3.127189e-12,3.153294e-12,8.190813e-11,1.625161e-11,6.069466e-13,2.237080e-12,1.909564e-11,3.127365e-12,3.127365e-12,2.344966e-12,5.732235e-12,5.192772e-13,8.596479e-12,3.756396e-11,8.683990e-12,2.867493e-11,7.492289e-11,7.012919e-14,7.012919e-14,6.980071e-10,1.822984e-11,6.468890e-11,7.702868e-11,7.872607e-09,8.730562e-09,,,,,,
