time,lat,lon,frpfire,crfire,mami,apt
2020-08-19,31.099998,-105.5,0.0,0.0,,0.0
2020-08-19,31.099998,-105.3,0.0,0.0,,0.0
2020-08-19,31.099998,-105.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-104.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-104.7,0.0,0.0,,0.0
2020-08-19,31.099998,-104.5,0.0,0.0,,0.0
2020-08-19,31.099998,-104.3,0.0,0.0,,0.0
2020-08-19,31.099998,-104.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-103.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-103.7,0.0,0.0,,0.0
2020-08-19,31.099998,-103.5,0.0,0.0,,0.0
2020-08-19,31.099998,-103.3,0.0,0.0,,0.0
2020-08-19,31.099998,-103.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-102.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-102.7,0.0,0.0,,0.0
2020-08-19,31.099998,-102.5,0.0,0.0,,0.0
2020-08-19,31.099998,-102.3,0.0,0.0,,0.0
2020-08-19,31.099998,-102.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-101.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-101.7,0.0,0.0,,0.0
2020-08-19,31.099998,-101.5,0.0,0.0,,0.0
2020-08-19,31.099998,-101.3,0.0,0.0,,0.0
2020-08-19,31.099998,-101.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-100.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-100.7,0.0,0.0,,0.0
2020-08-19,31.099998,-100.5,0.0,0.0,,0.0
2020-08-19,31.099998,-100.3,0.0,0.0,,0.0
2020-08-19,31.099998,-100.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-99.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-99.7,0.0,0.0,,0.0
2020-08-19,31.099998,-99.5,0.0,0.0,,0.0
2020-08-19,31.099998,-99.3,0.0,0.0,,0.0
2020-08-19,31.099998,-99.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-98.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-98.7,0.0,0.0,,0.0
2020-08-19,31.099998,-98.5,0.0,0.0,,0.0
2020-08-19,31.099998,-98.3,0.0,0.0,,0.0
2020-08-19,31.099998,-98.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-97.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-97.7,0.0,0.0,,0.0
2020-08-19,31.099998,-97.5,0.0,0.0,,0.0
2020-08-19,31.099998,-97.3,0.0,0.0,,0.0
2020-08-19,31.099998,-97.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-96.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-96.7,0.0,0.0,,0.0
2020-08-19,31.099998,-96.5,0.0,0.0,,0.0
2020-08-19,31.099998,-96.3,0.0,0.0,,0.0
2020-08-19,31.099998,-96.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-95.90001,0.0,0.0,,0.0
2020-08-19,31.099998,-95.7,0.0,0.0,,0.0
2020-08-19,31.099998,-95.5,0.0,0.0,,0.0
2020-08-19,31.099998,-95.3,0.0,0.0,,0.0
2020-08-19,31.099998,-95.09999,0.0,0.0,,0.0
2020-08-19,31.099998,-94.90001,0.16908897,8.2754134e-08,636.403,454.5389
2020-08-19,31.099998,-94.7,0.0,0.0,,0.0
2020-08-19,31.099998,-94.5,0.0,0.0,,0.0
2020-08-19,31.099998,-94.3,0.0,0.0,,0.0
2020-08-19,31.099998,-94.09999,0.0,0.0,,0.0
2020-08-19,31.3,-105.90001,0.0,0.0,,0.0
2020-08-19,31.3,-105.7,0.0,0.0,,0.0
2020-08-19,31.3,-105.5,0.0,0.0,,0.0
2020-08-19,31.3,-105.3,0.0,0.0,,0.0
2020-08-19,31.3,-105.09999,0.0,0.0,,0.0
2020-08-19,31.3,-104.90001,0.0,0.0,,0.0
2020-08-19,31.3,-104.7,0.0,0.0,,0.0
2020-08-19,31.3,-104.5,0.0,0.0,,0.0
2020-08-19,31.3,-104.3,0.0,0.0,,0.0
2020-08-19,31.3,-104.09999,0.0,0.0,,0.0
2020-08-19,31.3,-103.90001,0.0,0.0,,0.0
2020-08-19,31.3,-103.7,0.0,0.0,,0.0
2020-08-19,31.3,-103.5,0.0,0.0,,0.0
2020-08-19,31.3,-103.3,0.0,0.0,,0.0
2020-08-19,31.3,-103.09999,0.0,0.0,,0.0
2020-08-19,31.3,-102.90001,0.0,0.0,,0.0
2020-08-19,31.3,-102.7,0.0,0.0,,0.0
2020-08-19,31.3,-102.5,0.0,0.0,,0.0
2020-08-19,31.3,-102.3,0.0,0.0,,0.0
2020-08-19,31.3,-102.09999,0.0,0.0,,0.0
2020-08-19,31.3,-101.90001,0.0,0.0,,0.0
2020-08-19,31.3,-101.7,0.008620222,6.723773e-09,0.0,0.0
2020-08-19,31.3,-101.5,0.0,0.0,,0.0
2020-08-19,31.3,-101.3,0.0,0.0,,0.0
2020-08-19,31.3,-101.09999,0.0,0.0,,0.0
2020-08-19,31.3,-100.90001,0.0,0.0,,0.0
2020-08-19,31.3,-100.7,0.0,0.0,,0.0
2020-08-19,31.3,-100.5,0.0,0.0,,0.0
2020-08-19,31.3,-100.3,0.0,0.0,,0.0
2020-08-19,31.3,-100.09999,0.0,0.0,,0.0
2020-08-19,31.3,-99.90001,0.0,0.0,,0.0
2020-08-19,31.3,-99.7,0.0,0.0,,0.0
2020-08-19,31.3,-99.5,0.0,0.0,,0.0
2020-08-19,31.3,-99.3,0.0,0.0,,0.0
2020-08-19,31.3,-99.09999,0.0,0.0,,0.0
2020-08-19,31.3,-98.90001,0.0,0.0,,0.0
2020-08-19,31.3,-98.7,0.0,0.0,,0.0
2020-08-19,31.3,-98.5,0.0,0.0,,0.0
2020-08-19,31.3,-98.3,0.0,0.0,,0.0
2020-08-19,31.3,-98.09999,0.0,0.0,,0.0
2020-08-19,31.3,-97.90001,0.0,0.0,,0.0
2020-08-19,31.3,-97.7,0.047079675,3.6722145e-08,181.78549,90.92057
2020-08-19,31.3,-97.5,0.0,0.0,,0.0
2020-08-19,31.3,-97.3,0.0,0.0,,0.0
2020-08-19,31.3,-97.09999,0.0,0.0,,0.0
2020-08-19,31.3,-96.90001,0.0,0.0,,0.0
2020-08-19,31.3,-96.7,0.0,0.0,,0.0
2020-08-19,31.3,-96.5,0.0,0.0,,0.0
2020-08-19,31.3,-96.3,0.0,0.0,,0.0
2020-08-19,31.3,-96.09999,0.0,0.0,,0.0
2020-08-19,31.3,-95.90001,0.0,0.0,,0.0
2020-08-19,31.3,-95.7,0.0,0.0,,0.0
2020-08-19,31.3,-95.5,0.0,0.0,,0.0
2020-08-19,31.3,-95.3,0.0,0.0,,0.0
2020-08-19,31.3,-95.09999,0.0,0.0,,0.0
2020-08-19,31.3,-94.90001,0.0,0.0,,0.0
2020-08-19,31.3,-94.7,0.0,0.0,,0.0
2020-08-19,31.3,-94.5,0.0,0.0,,0.0
2020-08-19,31.3,-94.3,0.0,0.0,,0.0
2020-08-19,31.3,-94.09999,0.0,0.0,,0.0
2020-08-19,31.5,-111.5,0.0,0.0,,0.0
2020-08-19,31.5,-111.3,0.0,0.0,,0.0
2020-08-19,31.5,-111.09999,0.0,0.0,,0.0
2020-08-19,31.5,-110.90001,0.0,0.0,,0.0
2020-08-19,31.5,-110.7,0.0,0.0,,0.0
2020-08-19,31.5,-110.5,0.0,0.0,,0.0
2020-08-19,31.5,-110.3,0.0,0.0,,0.0
2020-08-19,31.5,-110.09999,0.0,0.0,,0.0
2020-08-19,31.5,-109.90001,0.0,0.0,,0.0
2020-08-19,31.5,-109.7,0.0,0.0,,0.0
2020-08-19,31.5,-109.5,0.0,0.0,,0.0
2020-08-19,31.5,-109.3,0.0,0.0,,0.0
2020-08-19,31.5,-109.09999,0.0,0.0,,0.0
2020-08-19,31.5,-108.90001,0.0,0.0,,0.0
2020-08-19,31.5,-108.7,0.0,0.0,,0.0
2020-08-19,31.5,-108.5,0.0,0.0,,0.0
