date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total
2018-09-11,3.170000e+01,-1.009000e+02,1.100000e+03,3.250149e+02,7.977224e-10,2.866423e-11,4.478412e-11,2.788094e-11,6.468890e-11,1.291108e-08,1.902425e-11,2.272350e-13,1.175357e-12,1.077511e-11,4.333587e-12,3.474850e-13,2.103876e-13,6.194168e-12,4.175883e-12,1.711788e-12,9.499782e-12,6.476102e-12,6.354139e-12,4.285753e-12,2.553874e-14,2.284883e-12,3.684947e-12,1.985472e-13,2.048988e-12,8.094301e-13,1.177742e-12,7.343568e-14,3.234697e-13,1.889426e-13,9.475471e-13,2.503489e-13,3.412534e-11,1.710308e-12,1.711788e-12,3.754743e-11,1.715769e-11,2.060608e-12,4.175883e-12,2.339418e-11,3.474850e-13,3.474850e-13,3.684947e-12,8.479051e-12,1.985472e-13,1.236255e-11,1.597588e-11,6.354139e-12,1.925149e-11,4.158151e-11,2.103876e-13,2.103876e-13,7.977224e-10,2.788094e-11,6.468890e-11,4.478412e-11,2.553874e-14,1.100000e+03,3.250149e+02,1.291108e-08,1.425015e+03
2018-09-11,3.170000e+01,-9.750000e+01,1.299990e+03,3.750050e+02,1.096868e-09,3.922473e-11,6.090640e-11,3.753203e-11,8.894725e-11,1.763464e-08,2.615834e-11,3.103697e-13,1.495909e-12,1.486223e-11,6.139248e-12,4.864790e-13,2.805168e-13,8.362127e-12,5.667270e-12,2.342447e-12,1.289256e-11,8.943188e-12,8.683990e-12,5.639149e-12,2.553874e-14,3.173448e-12,4.857430e-12,2.596386e-13,2.850766e-12,1.098512e-12,1.589952e-12,1.018086e-13,4.447708e-13,2.597961e-13,1.284810e-12,3.504885e-13,4.635979e-11,2.339865e-12,2.342447e-12,5.104210e-11,2.385224e-11,2.790273e-12,5.667270e-12,3.230978e-11,4.864790e-13,4.864790e-13,4.857430e-12,1.153558e-11,2.596386e-13,1.665264e-11,2.183575e-11,8.683990e-12,2.646871e-11,5.698846e-11,2.805168e-13,2.805168e-13,1.096868e-09,3.753203e-11,8.894725e-11,6.090640e-11,2.553874e-14,1.299990e+03,3.750050e+02,1.763464e-08,1.674995e+03
2018-09-11,3.250000e+01,-1.011000e+02,,,4.653381e-10,1.810372e-11,2.687047e-11,1.608515e-11,3.638751e-11,7.872607e-09,1.129565e-11,1.385579e-13,6.411037e-13,6.688001e-12,2.708492e-12,2.084910e-13,1.402584e-13,3.716501e-12,2.535358e-12,9.910354e-13,5.428446e-12,4.009015e-12,3.812483e-12,2.481226e-12,,1.396317e-12,2.177469e-12,1.221829e-13,1.247210e-12,4.914397e-13,7.066453e-13,4.506281e-14,2.021686e-13,1.180891e-13,5.621042e-13,1.502094e-13,2.122605e-11,1.032571e-12,9.910354e-13,2.324966e-11,1.064370e-11,1.243148e-12,2.535358e-12,1.442221e-11,2.084910e-13,2.084910e-13,2.177469e-12,5.112818e-12,1.221829e-13,7.412469e-12,9.437461e-12,3.812483e-12,1.143421e-11,2.468415e-11,1.402584e-13,1.402584e-13,4.653381e-10,1.608515e-11,3.638751e-11,2.687047e-11,,,,7.872607e-09,8.417288e-09
2018-09-11,3.250000e+01,-9.870000e+01,,,5.982918e-10,2.262965e-11,3.403593e-11,2.144687e-11,4.851668e-11,1.007694e-08,1.486270e-11,1.773541e-13,8.548049e-13,8.545779e-12,3.430757e-12,2.779880e-13,1.402584e-13,4.645626e-12,3.131912e-12,1.351412e-12,6.785558e-12,4.934173e-12,4.871507e-12,3.157923e-12,,1.777131e-12,2.847459e-12,1.527286e-13,1.603556e-12,6.070726e-13,8.833066e-13,5.674576e-14,2.426023e-13,1.417069e-13,7.227054e-13,1.902652e-13,2.664238e-11,1.297280e-12,1.351412e-12,2.929107e-11,1.358009e-11,1.547125e-12,3.131912e-12,1.825913e-11,2.779880e-13,2.779880e-13,2.847459e-12,6.422757e-12,1.527286e-13,9.422945e-12,1.171973e-11,4.871507e-12,1.504005e-11,3.163129e-11,1.402584e-13,1.402584e-13,5.982918e-10,2.144687e-11,4.851668e-11,3.403593e-11,,,,1.007694e-08,1.077923e-08
2018-09-11,3.270000e+01,-1.155000e+02,,,3.323843e-10,1.206915e-11,1.791365e-11,1.179578e-11,2.830140e-11,5.353373e-09,8.323110e-12,9.421937e-14,4.274025e-13,4.458667e-12,1.805661e-12,1.389940e-13,7.012919e-14,2.477667e-12,1.789664e-12,7.207530e-13,4.071335e-12,2.775472e-12,2.753460e-12,1.804528e-12,,1.015503e-12,1.507478e-12,7.636430e-14,8.908643e-13,3.468986e-13,5.005404e-13,3.171086e-14,1.617349e-13,9.447129e-14,4.015030e-13,1.101535e-13,1.430108e-11,7.678627e-13,7.207530e-13,1.578970e-11,7.155193e-12,8.791498e-13,1.789664e-12,9.824006e-12,1.389940e-13,1.389940e-13,1.507478e-12,3.493171e-12,7.636430e-14,5.077013e-12,6.846807e-12,2.753460e-12,8.417329e-12,1.801760e-11,7.012919e-14,7.012919e-14,3.323843e-10,1.179578e-11,2.830140e-11,1.791365e-11,,,,5.353373e-09,5.743769e-09
2018-09-11,3.290000e+01,-1.007000e+02,,,1.994306e-10,7.543218e-12,1.074819e-11,7.506405e-12,1.617223e-11,3.149043e-09,4.756063e-12,5.542316e-14,3.205519e-13,2.600889e-12,1.083397e-12,6.949699e-14,7.012919e-14,1.548542e-12,1.043971e-12,4.504706e-13,2.035667e-12,1.541929e-12,1.482632e-12,1.127830e-12,,6.346896e-13,8.374880e-13,4.581858e-14,5.345186e-13,2.023575e-13,2.944355e-13,1.835892e-14,8.086743e-14,4.723565e-14,2.409018e-13,6.008374e-14,8.991599e-12,4.290886e-13,4.504706e-13,9.871159e-12,4.218805e-12,5.151519e-13,1.043971e-12,5.777927e-12,6.949699e-14,6.949699e-14,8.374880e-13,2.183232e-12,4.581858e-14,3.066538e-12,3.577596e-12,1.482632e-12,4.811486e-12,9.871715e-12,7.012919e-14,7.012919e-14,1.994306e-10,7.506405e-12,1.617223e-11,1.074819e-11,,,,3.149043e-09,3.382900e-09
2018-09-11,3.290000e+01,-1.001000e+02,1.174955e+03,3.250149e+02,3.988612e-10,1.508644e-11,2.328774e-11,1.394047e-11,3.234445e-11,6.612991e-09,9.512125e-12,1.163886e-13,5.342531e-13,5.573333e-12,2.166793e-12,1.389940e-13,7.012919e-14,3.097084e-12,2.087942e-12,9.009412e-13,4.749890e-12,3.392244e-12,3.177069e-12,2.030093e-12,,1.142441e-12,1.842474e-12,9.163715e-14,1.069037e-12,4.047150e-13,5.888711e-13,3.671784e-14,1.617349e-13,9.447129e-14,4.818036e-13,1.301814e-13,1.765078e-11,8.681912e-13,9.009412e-13,1.941991e-11,8.809164e-12,1.030304e-12,2.087942e-12,1.192741e-11,1.389940e-13,1.389940e-13,1.842474e-12,4.239525e-12,9.163715e-14,6.173636e-12,8.142134e-12,3.177069e-12,9.628514e-12,2.094772e-11,7.012919e-14,7.012919e-14,3.988612e-10,1.394047e-11,3.234445e-11,2.328774e-11,,1.174955e+03,3.250149e+02,6.612991e-09,1.499970e+03
2018-09-11,3.310000e+01,-1.107000e+02,,,2.326690e-10,9.051862e-12,1.253955e-11,7.506405e-12,2.021528e-11,3.778852e-09,5.350571e-12,6.650779e-14,3.205519e-13,2.972445e-12,1.263963e-12,6.949699e-14,7.012919e-14,1.858250e-12,1.193109e-12,4.504706e-13,2.714223e-12,1.850315e-12,1.694437e-12,1.127830e-12,,6.346896e-13,1.004986e-12,6.109144e-14,6.236050e-13,2.312657e-13,3.238791e-13,2.169691e-14,8.086743e-14,4.723565e-14,2.730220e-13,7.009770e-14,1.050024e-11,4.712228e-13,4.504706e-13,1.142194e-11,4.860013e-12,5.768417e-13,1.193109e-12,6.629964e-12,6.949699e-14,6.949699e-14,1.004986e-12,2.492940e-12,6.109144e-14,3.559017e-12,4.564538e-12,1.694437e-12,5.417079e-12,1.167605e-11,7.012919e-14,7.012919e-14,2.326690e-10,7.506405e-12,2.021528e-11,1.253955e-11,,,,3.778852e-09,4.051782e-09
2018-09-11,3.350000e+01,-1.051000e+02,,,1.229822e-09,5.581981e-11,6.628049e-11,3.967672e-11,1.495931e-10,1.165146e-08,2.199679e-11,2.050657e-13,3.098668e-12,1.374756e-11,6.680947e-12,1.181449e-12,2.594780e-12,1.145921e-11,5.518131e-12,3.333483e-12,2.510656e-11,1.141027e-11,7.836772e-12,8.345940e-12,9.449334e-13,4.696704e-12,6.197412e-12,5.650958e-13,3.296198e-12,1.069604e-12,1.089411e-12,6.175273e-14,1.496047e-12,8.738595e-13,5.942244e-13,3.705164e-13,6.726442e-11,3.334647e-12,3.333483e-12,7.393254e-11,2.372470e-11,2.220768e-12,5.518131e-12,3.146360e-11,1.181449e-12,1.181449e-12,6.197412e-12,1.615591e-11,5.650958e-13,2.291842e-11,3.651684e-11,7.836772e-12,2.220185e-11,6.655547e-11,2.594780e-12,2.594780e-12,1.229822e-09,3.967672e-11,1.495931e-10,6.628049e-11,9.449334e-13,,,1.165146e-08,1.313778e-08
2018-09-11,3.350000e+01,-9.850000e+01,,,3.656228e-10,1.357779e-11,2.149638e-11,1.286812e-11,2.830140e-11,5.983182e-09,8.917618e-12,1.053040e-13,5.342531e-13,5.201778e-12,1.986227e-12,1.389940e-13,7.012919e-14,2.787376e-12,1.938803e-12,8.108471e-13,4.071335e-12,3.083858e-12,2.965265e-12,2.030094e-12,,1.015503e-12,1.674976e-12,9.163715e-14,9.799507e-13,3.758068e-13,5.299839e-13,3.504885e-14,1.617349e-13,9.447129e-14,4.336232e-13,1.201675e-13,1.614214e-11,8.099969e-13,8.108471e-13,1.776298e-11,8.167956e-12,9.408396e-13,1.938803e-12,1.104760e-11,1.389940e-13,1.389940e-13,1.674976e-12,3.802879e-12,9.163715e-14,5.569492e-12,7.155193e-12,2.965265e-12,9.022921e-12,1.914338e-11,7.012919e-14,7.012919e-14,3.656228e-10,1.286812e-11,2.830140e-11,2.149638e-11,,,,5.983182e-09,6.411470e-09
