date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_combustion_rate,other_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2017-12-07,3.290000e+01,-1.141000e+02,7.011772e-10,6.348783e-11,7.479294e-11,1.739079e-11,6.325823e-11,7.602915e-09,2.794071e-11,1.338113e-13,1.239014e-12,1.007573e-11,4.278950e-12,3.036041e-12,3.783625e-14,4.177363e-12,2.138086e-12,3.062290e-12,1.610822e-11,2.096400e-11,8.472571e-12,9.370732e-12,1.377872e-14,1.369716e-12,2.349585e-12,5.026428e-13,1.489987e-12,3.782742e-13,2.096065e-13,2.500189e-14,2.399637e-13,4.459818e-13,1.841894e-12,5.303033e-13,7.409758e-11,3.058143e-12,3.062290e-12,8.021801e-11,1.584467e-11,6.128827e-13,2.138086e-12,1.859564e-11,3.036041e-12,3.036041e-12,2.349585e-12,5.547080e-12,5.026428e-13,8.399308e-12,3.707222e-11,8.472571e-12,2.807452e-11,7.361931e-11,3.783625e-14,3.783625e-14,7.011772e-10,1.739079e-11,6.325823e-11,7.479294e-11,1.377872e-14,7.602915e-09,8.459548e-09,,,,
2017-12-07,3.330000e+01,-1.171000e+02,4.424609e-08,1.613242e-09,2.454206e-09,1.528526e-09,3.551186e-09,7.196451e-07,1.057878e-09,1.266575e-11,6.222604e-11,6.047897e-10,2.448952e-10,1.849542e-11,1.036713e-11,3.376980e-10,2.287752e-10,9.546566e-11,5.088733e-10,3.573863e-10,3.475166e-10,2.326862e-10,7.853868e-13,1.273151e-10,1.996244e-10,1.079446e-11,1.158345e-10,4.433014e-11,6.448020e-11,4.101977e-12,1.856447e-11,1.085647e-11,5.210231e-11,1.403308e-11,1.908154e-09,9.555633e-11,9.546566e-11,2.099176e-09,9.655193e-10,1.129123e-10,2.287752e-10,1.307207e-09,1.849542e-11,1.849542e-11,1.996244e-10,4.650131e-10,1.079446e-11,6.754320e-10,8.662596e-10,3.475166e-10,1.070544e-09,2.284320e-09,1.036713e-11,1.036713e-11,4.424609e-08,1.528526e-09,3.551186e-09,2.454206e-09,7.853868e-13,7.196451e-07,2.950020e+03,1.800002e+03,1.150017e+03,1.800002e+03,1.150017e+03
2017-12-07,3.330000e+01,-1.173000e+02,3.793549e-09,1.383709e-10,2.104175e-10,1.310520e-10,3.053846e-10,6.170058e-08,9.069984e-11,1.085930e-12,5.323171e-12,5.185316e-11,2.099671e-11,1.587814e-12,8.702337e-13,2.890735e-11,1.961461e-11,8.166106e-12,4.356541e-11,3.061410e-11,2.979521e-11,1.995844e-11,6.889357e-14,1.088925e-11,1.707968e-11,9.228851e-13,9.949269e-12,3.800755e-12,5.528372e-12,3.516933e-13,1.592486e-12,9.301907e-13,4.467122e-12,1.203161e-12,1.636525e-10,8.192959e-12,8.166106e-12,1.800116e-10,8.279914e-11,9.680820e-12,1.961461e-11,1.120946e-10,1.587814e-12,1.587814e-12,1.707968e-11,3.979660e-11,9.228851e-13,5.779916e-11,7.417951e-11,2.979521e-11,9.178577e-11,1.957605e-10,8.702337e-13,8.702337e-13,3.793549e-09,1.310520e-10,3.053846e-10,2.104175e-10,6.889357e-14,6.170058e-08,6.614105e-08,,,,
2017-12-07,3.350000e+01,-1.171000e+02,2.319279e-09,8.465045e-11,1.286439e-10,8.012185e-11,1.854121e-10,3.772215e-08,5.545156e-11,6.639098e-13,3.258148e-12,3.170170e-11,1.283685e-11,9.771165e-13,5.297075e-13,1.771202e-11,1.199187e-11,5.006601e-12,2.672500e-11,1.880105e-11,1.821603e-11,1.216978e-11,4.133615e-14,6.643125e-12,1.048276e-11,5.685632e-13,6.056077e-12,2.323685e-12,3.379905e-12,2.150163e-13,9.816697e-13,5.734052e-13,2.731084e-12,7.355820e-13,1.000784e-10,5.021741e-12,5.006601e-12,1.101067e-10,5.059462e-11,5.918606e-12,1.199187e-11,6.850510e-11,9.771165e-13,9.771165e-13,1.048276e-11,2.435515e-11,5.685632e-13,3.540647e-11,4.552605e-11,1.821603e-11,5.611547e-11,1.198575e-10,5.297075e-13,5.297075e-13,2.319279e-09,8.012185e-11,1.854121e-10,1.286439e-10,4.133615e-14,3.772215e-08,4.043565e-08,,,,
2017-12-07,3.410000e+01,-1.185000e+02,1.797891e-10,6.511573e-12,9.972392e-12,6.210997e-12,1.526923e-11,2.924198e-09,4.298571e-12,5.146588e-14,2.753365e-13,2.457496e-12,9.951046e-13,8.724255e-14,3.783625e-14,1.503851e-12,9.296025e-13,3.888622e-13,2.196575e-12,1.497429e-12,1.412095e-12,9.735827e-13,,5.478866e-13,8.133180e-13,4.944028e-14,4.806410e-13,1.801306e-13,2.620081e-13,1.666793e-14,8.725953e-14,5.096935e-14,2.117119e-13,5.702186e-14,7.760492e-12,4.069627e-13,3.888622e-13,8.556317e-12,3.933242e-12,4.588067e-13,9.296025e-13,5.321651e-12,8.724255e-14,8.724255e-14,8.133180e-13,2.051737e-12,4.944028e-14,2.914495e-12,3.694004e-12,1.412095e-12,4.350037e-12,9.456136e-12,3.783625e-14,3.783625e-14,1.797891e-10,6.210997e-12,1.526923e-11,9.972392e-12,,2.924198e-09,5.499966e+02,3.826055e+02,1.673910e+02,3.826055e+02,1.673910e+02
2017-12-07,3.430000e+01,-9.490001e+01,4.661930e-08,2.116261e-09,2.513043e-09,1.504303e-09,5.671428e-09,4.418463e-07,8.339227e-10,7.776495e-12,1.193125e-10,5.212349e-10,2.532541e-10,4.536612e-11,9.837425e-11,4.344458e-10,2.092535e-10,1.263802e-10,9.518493e-10,4.325905e-10,2.971048e-10,3.164143e-10,3.582466e-11,1.780631e-10,2.349585e-10,2.142412e-11,1.249667e-10,4.054740e-11,4.129248e-11,2.341844e-12,5.671870e-11,3.313008e-11,2.252615e-11,1.405019e-11,2.551988e-09,1.264251e-10,1.263802e-10,2.804793e-09,8.994557e-10,8.418172e-11,2.092535e-10,1.192891e-09,4.536612e-11,4.536612e-11,2.349585e-10,6.125089e-10,2.142412e-11,8.688916e-10,1.384440e-09,2.971048e-10,8.416992e-10,2.523244e-09,9.837425e-11,9.837425e-11,4.661930e-08,1.504303e-09,5.671428e-09,2.513043e-09,3.582466e-11,4.418463e-07,4.981902e-07,,,,
2017-12-07,3.430000e+01,-1.185000e+02,2.517047e-10,8.953413e-12,1.396135e-11,8.695394e-12,1.963187e-11,4.093877e-09,6.017999e-12,7.205223e-14,3.671153e-13,3.440494e-12,1.393146e-12,1.046910e-13,7.567250e-14,1.838040e-12,1.301443e-12,5.346855e-13,2.928767e-12,1.996571e-12,1.976933e-12,1.338676e-12,,6.848582e-13,1.084424e-12,5.768032e-14,6.248333e-13,2.521828e-13,3.668114e-13,2.333510e-14,1.090744e-13,6.371169e-14,2.963967e-13,7.983060e-14,1.065920e-11,5.490134e-13,5.346855e-13,1.174290e-11,5.458474e-12,6.423293e-13,1.301443e-12,7.402247e-12,1.046910e-13,1.046910e-13,1.084424e-12,2.522898e-12,5.768032e-14,3.665002e-12,4.925338e-12,1.976933e-12,6.090051e-12,1.299232e-11,7.567250e-14,7.567250e-14,2.517047e-10,8.695394e-12,1.963187e-11,1.396135e-11,,4.093877e-09,1.724940e+03,1.299954e+03,4.249865e+02,1.299954e+03,4.249865e+02
2017-12-07,3.430000e+01,-1.183000e+02,1.267513e-08,4.623217e-10,7.030536e-10,4.378753e-10,1.016494e-09,2.061559e-07,3.030493e-10,3.628345e-12,1.780509e-11,1.732535e-10,7.015487e-11,5.304346e-12,2.989064e-12,9.674773e-11,6.553698e-11,2.731757e-11,1.457062e-10,1.023243e-10,9.955271e-11,6.656871e-11,2.204594e-13,3.643445e-11,5.720337e-11,3.090017e-12,3.316423e-11,1.269921e-11,1.847157e-11,1.175089e-12,5.301017e-12,3.109131e-12,1.492569e-11,4.020041e-12,5.466955e-10,2.735588e-11,2.731757e-11,6.013690e-10,2.765725e-10,3.234587e-11,6.553698e-11,3.744554e-10,5.304346e-12,5.304346e-12,5.720337e-11,1.331822e-10,3.090017e-12,1.934756e-10,2.480305e-10,9.955271e-11,3.066776e-10,6.542608e-10,2.989064e-12,2.989064e-12,1.267513e-08,4.378753e-10,1.016494e-09,7.030536e-10,2.204594e-13,2.061559e-07,1.408250e+03,7.961342e+02,6.121163e+02,7.961342e+02,6.121163e+02
2017-12-07,3.430000e+01,-1.191000e+02,4.789581e-08,1.746729e-09,2.656645e-09,1.654609e-09,3.845664e-09,7.790063e-07,1.145139e-09,1.371051e-11,6.741153e-11,6.546769e-10,2.650958e-10,2.003089e-11,1.119953e-11,3.656028e-10,2.476462e-10,1.033887e-10,5.509743e-10,3.870021e-10,3.761822e-10,2.519145e-10,8.542804e-13,1.377935e-10,2.161619e-10,1.169262e-11,1.254473e-10,4.798679e-11,6.979897e-11,4.440336e-12,2.009151e-11,1.177392e-11,5.640005e-11,1.519062e-11,2.066056e-09,1.034561e-10,1.033887e-10,2.272900e-09,1.045220e-09,1.222261e-10,2.476462e-10,1.415092e-09,2.003089e-11,2.003089e-11,2.161619e-10,5.033963e-10,1.169262e-11,7.312508e-10,9.379764e-10,3.761822e-10,1.158850e-09,2.473008e-09,1.119953e-11,1.119953e-11,4.789581e-08,1.654609e-09,3.845664e-09,2.656645e-09,8.542804e-13,7.790063e-07,2.017726e+03,9.284460e+02,1.089280e+03,9.284460e+02,1.089280e+03
2017-12-07,3.430000e+01,-1.189000e+02,7.587097e-09,2.767419e-10,4.208349e-10,2.621040e-10,6.085878e-10,1.234012e-07,1.813997e-10,2.171860e-12,1.064634e-11,1.037063e-10,4.199341e-11,3.175629e-12,1.778304e-12,5.781471e-11,3.922922e-11,1.638082e-11,8.713082e-11,6.122820e-11,5.959042e-11,3.991689e-11,1.377871e-13,2.184698e-11,3.424972e-11,1.845770e-12,1.985047e-11,7.601511e-12,1.105674e-11,7.033866e-13,3.184973e-12,1.860381e-12,8.934243e-12,2.406322e-12,3.273051e-10,1.638592e-11,1.638082e-11,3.600718e-10,1.655502e-10,1.936164e-11,3.922922e-11,2.241411e-10,3.175629e-12,3.175629e-12,3.424972e-11,7.966169e-11,1.845770e-12,1.157572e-10,1.483590e-10,5.959042e-11,1.835715e-10,3.915210e-10,1.778304e-12,1.778304e-12,7.587097e-09,2.621040e-10,6.085878e-10,4.208349e-10,1.377871e-13,1.234012e-07,6.136194e+02,3.181735e+02,2.954459e+02,3.181735e+02,2.954459e+02
