date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c5h8fire,isoprene_isoprene,isoprene_total,c2h6sfire,other_dms
2018-09-16,3.870000e+01,-1.217000e+02,7.500301e+02,2.749996e+02,5.208318e-11,5.158715e-12,5.987085e-12,1.502762e-12,6.736884e-12,7.440454e-10,2.098208e-12,1.309520e-14,,1.274798e-12,8.382912e-13,,,2.510409e-13,2.861103e-13,1.736106e-12,2.433029e-12,7.440454e-13,8.340005e-13,,,5.307524e-14,1.218250e-13,3.315962e-14,2.837293e-14,3.075388e-15,1.792959e-14,4.189156e-14,1.878217e-13,5.099191e-14,5.992715e-12,2.986347e-13,2.861103e-13,6.577460e-12,2.234914e-12,6.460794e-14,2.510409e-13,2.550563e-12,,,5.307524e-14,5.307524e-14,4.169135e-12,7.440454e-13,2.111303e-12,7.024483e-12,,,5.208318e-11,1.502762e-12,6.736884e-12,5.987085e-12,7.500301e+02,2.749996e+02,7.440454e-10,1.025030e+03,3.422609e-13,3.422609e-13,3.422609e-13,,
2018-09-16,3.970000e+01,-1.195000e+02,,,2.031244e-09,7.738072e-11,1.137546e-10,7.113075e-11,1.661765e-10,3.348204e-08,4.825878e-11,5.892839e-13,2.841931e-12,2.804555e-11,1.173608e-11,4.664626e-13,1.528269e-11,1.066924e-11,4.455145e-12,2.361104e-11,1.622019e-11,1.599697e-11,1.084201e-11,5.766351e-12,9.494018e-12,4.989072e-13,5.360301e-12,2.055896e-12,3.007531e-12,1.906740e-13,8.606203e-13,5.026988e-13,2.424607e-12,6.501468e-13,9.106466e-11,4.438073e-12,4.455145e-12,9.995788e-11,4.514193e-11,5.254101e-12,1.066924e-11,6.106526e-11,9.494018e-12,2.104904e-11,4.989072e-13,3.104197e-11,3.983123e-11,1.599697e-11,4.884807e-11,1.046763e-10,4.664626e-13,4.664626e-13,2.031244e-09,7.113075e-11,1.661765e-10,1.137546e-10,,,3.348204e-08,3.586439e-08,1.026783e-12,1.026783e-12,1.026783e-12,3.995524e-14,3.995524e-14
2018-09-16,3.990000e+01,-9.709999e+01,,,3.645822e-10,3.095229e-11,3.592251e-11,8.515653e-12,3.143879e-11,3.720227e-09,1.468746e-11,6.547599e-14,5.167147e-13,5.099191e-12,2.514873e-12,3.109750e-14,2.351183e-12,1.004164e-12,1.553170e-12,7.986087e-12,1.054312e-11,4.092250e-12,4.726003e-12,7.688468e-13,7.911682e-13,2.547611e-13,7.309502e-13,1.989577e-13,1.134917e-13,1.230155e-14,1.255071e-13,2.199307e-13,9.220337e-13,2.677075e-13,3.619500e-11,1.535179e-12,1.553170e-12,3.928335e-11,8.345014e-12,3.247510e-13,1.004164e-12,9.673928e-12,7.911682e-13,3.120030e-12,2.547611e-13,4.165959e-12,1.852921e-11,4.092250e-12,1.475293e-11,3.737439e-11,3.109750e-14,3.109750e-14,3.645822e-10,8.515653e-12,3.143879e-11,3.592251e-11,,,3.720227e-09,4.160686e-09,1.369043e-12,1.369043e-12,1.369043e-12,,
2018-09-16,3.990000e+01,-1.115000e+02,1.564932e+03,2.588480e+03,2.581763e-07,9.409495e-09,1.431811e-08,8.917391e-09,2.072939e-08,4.198400e-06,6.170829e-09,7.389184e-11,3.632505e-10,3.528003e-09,1.429286e-09,6.045355e-11,1.969116e-09,1.334785e-09,5.570975e-10,2.969088e-09,2.085105e-09,2.027152e-09,1.357475e-09,7.427061e-10,1.163808e-09,6.297908e-11,6.759461e-10,2.586119e-10,3.761683e-10,2.392652e-11,1.083127e-10,6.339241e-11,3.039638e-10,8.186114e-11,1.113022e-08,5.575300e-10,5.570975e-10,1.224485e-08,5.633235e-09,6.587068e-10,1.334785e-09,7.626727e-09,1.163808e-09,2.711822e-09,6.297908e-11,3.938609e-09,5.054194e-09,2.027152e-09,6.244721e-09,1.332607e-08,6.045355e-11,6.045355e-11,2.581763e-07,8.917391e-09,2.072939e-08,1.431811e-08,1.564932e+03,2.588480e+03,4.198400e-06,4.153412e+03,1.078122e-10,1.078122e-10,1.078122e-10,4.634807e-12,4.634807e-12
2018-09-16,3.990000e+01,-1.113000e+02,,,1.145830e-09,4.126972e-11,6.286439e-11,4.007366e-11,9.207075e-11,1.884915e-08,2.727670e-11,3.317450e-13,1.550144e-12,1.593497e-11,6.706329e-12,2.798775e-13,9.404733e-12,6.024982e-12,2.493246e-12,1.319440e-11,9.732114e-12,8.928545e-12,6.116003e-12,3.459811e-12,5.538178e-12,2.866063e-13,3.045626e-12,1.160587e-12,1.702376e-12,1.076386e-13,4.840989e-13,2.827681e-13,1.365976e-12,3.696913e-13,4.893587e-11,2.502534e-12,2.493246e-12,5.393164e-11,2.568693e-11,2.970601e-12,6.024982e-12,3.468251e-11,5.538178e-12,1.286454e-11,2.866063e-13,1.868933e-11,2.292652e-11,8.928545e-12,2.760845e-11,5.946351e-11,2.798775e-13,2.798775e-13,1.145830e-09,4.007366e-11,9.207075e-11,6.286439e-11,,,1.884915e-08,2.019003e-08,3.422609e-13,3.422609e-13,3.422609e-13,3.995524e-14,3.995524e-14
2018-09-16,3.990000e+01,-1.117000e+02,1.404224e+03,2.327076e+03,1.278121e-07,4.658319e-09,7.088708e-09,4.415115e-09,1.026252e-08,2.078615e-06,3.057089e-09,3.658362e-11,1.800751e-10,1.747748e-09,7.075177e-10,2.991580e-11,9.757410e-10,6.607396e-10,2.758102e-10,1.470482e-09,1.032415e-09,1.003717e-09,6.722043e-10,3.678932e-10,5.767616e-10,3.116578e-11,3.346534e-10,1.279961e-10,1.862399e-10,1.184947e-11,5.362740e-11,3.137678e-11,1.504964e-10,4.052582e-11,5.510599e-09,2.760264e-10,2.758102e-10,6.062435e-09,2.789919e-09,3.260855e-10,6.607396e-10,3.776744e-09,5.767616e-10,1.343634e-09,3.116578e-11,1.951562e-09,2.502897e-09,1.003717e-09,3.093673e-09,6.600287e-09,2.991580e-11,2.991580e-11,1.278121e-07,4.415115e-09,1.026252e-08,7.088708e-09,1.404224e+03,2.327076e+03,2.078615e-06,3.731300e+03,5.339269e-11,5.339269e-11,5.339269e-11,2.277448e-12,2.277448e-12
2018-09-16,4.010000e+01,-1.115000e+02,1.096429e+03,6.839203e+02,2.536451e-08,9.234100e-10,1.406965e-09,8.771123e-10,2.039030e-09,4.129452e-07,6.063822e-10,7.267835e-12,3.565332e-11,3.467450e-10,1.408329e-10,5.939623e-12,1.939726e-10,1.312944e-10,5.476968e-11,2.920130e-10,2.051854e-10,1.994042e-10,1.334401e-10,7.304046e-11,1.147194e-10,6.188574e-12,6.645555e-11,2.543343e-11,3.699830e-11,2.352671e-12,1.065018e-11,6.231370e-12,2.989780e-11,8.050348e-12,1.092503e-09,5.482969e-11,5.476968e-11,1.202103e-09,5.540335e-10,6.478440e-11,1.312944e-10,7.501123e-10,1.147194e-10,2.670131e-10,6.188574e-12,3.879211e-10,4.971984e-10,1.994042e-10,6.136501e-10,1.310253e-09,5.939623e-12,5.939623e-12,2.536451e-08,8.771123e-10,2.039030e-09,1.406965e-09,1.096429e+03,6.839203e+02,4.129452e-07,1.780349e+03,1.061009e-11,1.061009e-11,1.061009e-11,4.395076e-13,4.395076e-13
2018-09-16,4.010000e+01,-1.117000e+02,,,2.604159e-10,1.031743e-11,1.496771e-11,9.517494e-12,2.245628e-11,4.464272e-09,6.294624e-12,7.857119e-14,5.167147e-13,3.824393e-12,1.676582e-12,6.219501e-14,2.351183e-12,1.380725e-12,6.130934e-13,3.124991e-12,2.433028e-12,2.232136e-12,1.390001e-12,7.688468e-13,1.582336e-12,6.369028e-14,7.309502e-13,2.652770e-13,3.972210e-13,2.460310e-14,1.255071e-13,7.331024e-14,3.244193e-13,8.923584e-14,1.222415e-11,6.124725e-13,6.130934e-13,1.344971e-11,6.231925e-12,6.871011e-13,1.380725e-12,8.299752e-12,1.582336e-12,3.120030e-12,6.369028e-14,4.766057e-12,5.558019e-12,2.232136e-12,6.373195e-12,1.416335e-11,6.219501e-14,6.219501e-14,2.604159e-10,9.517494e-12,2.245628e-11,1.496771e-11,,,4.464272e-09,4.771629e-09,,,,,
2018-09-16,4.010000e+01,-1.065000e+02,1.261864e+03,5.984809e+02,3.645822e-10,1.547614e-11,1.796126e-11,1.102026e-11,4.266693e-11,3.224196e-09,6.294623e-12,5.674586e-14,7.750721e-13,3.824393e-12,1.676582e-12,7.152426e-13,3.526775e-12,1.506246e-12,9.400765e-13,6.944424e-12,3.244038e-12,2.232136e-12,2.224001e-12,1.153270e-12,1.582336e-12,1.592257e-13,9.136877e-13,2.984366e-13,3.121022e-13,1.845232e-14,4.123806e-13,2.408765e-13,1.707470e-13,1.019838e-13,1.847522e-11,9.259879e-13,9.400765e-13,2.034128e-11,6.414663e-12,6.289912e-13,1.506246e-12,8.549900e-12,1.582336e-12,4.680045e-12,1.592257e-13,6.421608e-12,1.018846e-11,2.232136e-12,6.351369e-12,1.877197e-11,7.152426e-13,7.152426e-13,3.645822e-10,1.102026e-11,4.266693e-11,1.796126e-11,1.261864e+03,5.984809e+02,3.224196e-09,1.860345e+03,3.422609e-13,3.422609e-13,3.422609e-13,2.796867e-13,2.796867e-13
2018-09-16,4.010000e+01,-1.147000e+02,1.045459e+03,4.545664e+02,4.843736e-09,1.753963e-10,2.694188e-10,1.678084e-10,3.907393e-10,7.911682e-08,1.154014e-10,1.392456e-12,6.717291e-12,6.628948e-11,2.682531e-11,1.150608e-12,3.761893e-11,2.510409e-11,1.050433e-11,5.590261e-11,3.892846e-11,3.831833e-11,2.557602e-11,1.383924e-11,2.215271e-11,1.188885e-12,1.273071e-11,4.874465e-12,7.093232e-12,4.520819e-13,2.043973e-12,1.193910e-12,5.720024e-12,1.542505e-12,2.076896e-10,1.050041e-11,1.050433e-11,2.286944e-10,1.058455e-10,1.241978e-11,2.510409e-11,1.433694e-10,2.215271e-11,5.145818e-11,1.188885e-12,7.479977e-11,9.483106e-11,3.831833e-11,1.167939e-10,2.499433e-10,1.150608e-12,1.150608e-12,4.843736e-09,1.678084e-10,3.907393e-10,2.694188e-10,1.045459e+03,4.545664e+02,7.911682e-08,1.500025e+03,2.053565e-12,2.053565e-12,2.053565e-12,7.991048e-14,7.991048e-14
2018-09-16,4.010000e+01,-1.149000e+02,1.045459e+03,4.545664e+02,1.874994e-09,6.706329e-11,1.017804e-10,6.411785e-11,1.482115e-10,3.025784e-08,4.406236e-11,5.325380e-13,2.583574e-12,2.549595e-11,1.005949e-11,4.353651e-13,1.410710e-11,9.665076e-12,4.005543e-12,2.152771e-11,1.540918e-11,1.450888e-11,9.730004e-12,5.381928e-12,8.702851e-12,4.564470e-13,4.873001e-12,1.856939e-12,2.695428e-12,1.722217e-13,7.709724e-13,4.608072e-13,2.185561e-12,5.864070e-13,7.937686e-11,4.003748e-12,4.005543e-12,8.738615e-11,4.042845e-11,4.724589e-12,9.665076e-12,5.481812e-11,8.702851e-12,1.948903e-11,4.564470e-13,2.864833e-11,3.693689e-11,1.450888e-11,4.459490e-11,9.604068e-11,4.353651e-13,4.353651e-13,1.874994e-09,6.411785e-11,1.482115e-10,1.017804e-10,1.045459e+03,4.545664e+02,3.025784e-08,1.500025e+03,6.845217e-13,6.845217e-13,6.845217e-13,3.995524e-14,3.995524e-14
2018-09-16,4.030000e+01,-1.067000e+02,2.288036e+03,8.765416e+02,1.572912e-08,7.119026e-10,8.471725e-10,5.079336e-10,1.915521e-09,1.490571e-07,2.811599e-10,2.623405e-12,4.030375e-11,1.759221e-10,8.550569e-11,3.321213e-11,1.469490e-10,7.066801e-11,4.267130e-11,3.211796e-10,1.459817e-10,1.004461e-10,1.067521e-10,5.997006e-11,7.911683e-11,7.228847e-12,4.221237e-11,1.369492e-11,1.393111e-11,7.903746e-13,1.914880e-11,1.118505e-11,7.598241e-12,4.742247e-12,8.589584e-10,4.267434e-11,4.267130e-11,9.443041e-10,3.036401e-10,2.841641e-11,7.066801e-11,4.027246e-10,7.911683e-11,2.069190e-10,7.228847e-12,2.932647e-10,4.671613e-10,1.004461e-10,2.837833e-10,8.513907e-10,3.321213e-11,3.321213e-11,1.572912e-08,5.079336e-10,1.915521e-09,8.471725e-10,2.288036e+03,8.765416e+02,1.490571e-07,3.164578e+03,1.540174e-11,1.540174e-11,1.540174e-11,1.210644e-11,1.210644e-11
2018-09-16,4.030000e+01,-1.065000e+02,2.378832e+03,9.134093e+02,5.364567e-09,2.424596e-10,2.903736e-10,1.733186e-10,6.534778e-10,5.084310e-08,9.651756e-11,8.948386e-13,1.369294e-11,5.991550e-11,2.934019e-11,1.135059e-11,5.055044e-11,2.409993e-11,1.459162e-11,1.097219e-10,5.028258e-11,3.422609e-11,3.641802e-11,2.037444e-11,2.689972e-11,2.473306e-12,1.443627e-11,4.675507e-12,4.766652e-12,2.706341e-13,6.544300e-12,3.822605e-12,2.595354e-12,1.618993e-12,2.925705e-10,1.458125e-11,1.459162e-11,3.217434e-10,1.036920e-10,9.712793e-12,2.409993e-11,1.375047e-10,2.689972e-11,7.092488e-11,2.473306e-12,1.002979e-10,1.600045e-10,3.422609e-11,9.741240e-11,2.916430e-10,1.135059e-11,1.135059e-11,5.364567e-09,1.733186e-10,6.534778e-10,2.903736e-10,2.378832e+03,9.134093e+02,5.084310e-08,3.292241e+03,5.133913e-12,5.133913e-12,5.133913e-12,4.115390e-12,4.115390e-12
2018-09-16,4.050000e+01,-1.121000e+02,,,6.249981e-10,2.579357e-11,3.592251e-11,2.254143e-11,5.164945e-11,1.041663e-08,1.468746e-11,1.833328e-13,1.033429e-12,8.923584e-12,3.353164e-12,1.554875e-13,4.702367e-12,3.389052e-12,1.389678e-12,7.291645e-12,4.866057e-12,5.208317e-12,3.336002e-12,1.922117e-12,3.164673e-12,1.592257e-13,1.705550e-12,6.631924e-13,9.363067e-13,6.150775e-14,2.689438e-13,1.570934e-13,7.683614e-13,2.039676e-13,3.016300e-11,1.398366e-12,1.389678e-12,3.295105e-11,1.398230e-11,1.661007e-12,3.389052e-12,1.903236e-11,3.164673e-12,6.624484e-12,1.592257e-13,9.948383e-12,1.215770e-11,5.208317e-12,1.487079e-11,3.223681e-11,1.554875e-13,1.554875e-13,6.249981e-10,2.254143e-11,5.164945e-11,3.592251e-11,,,1.041663e-08,1.115175e-08,3.422609e-13,3.422609e-13,3.422609e-13,,
2018-09-16,4.070000e+01,-1.111000e+02,,,8.854140e-10,3.095229e-11,4.789668e-11,3.055617e-11,7.186010e-11,1.438488e-08,2.098208e-11,2.531738e-13,1.291787e-12,1.211058e-11,5.029747e-12,2.176825e-13,7.053550e-12,4.518736e-12,1.921026e-12,1.006941e-11,7.299085e-12,7.068431e-12,4.726003e-12,2.690964e-12,3.955841e-12,2.123009e-13,2.314676e-12,8.953098e-13,1.276782e-12,8.303546e-14,3.765214e-13,2.199307e-13,1.041557e-12,2.804555e-13,3.697007e-11,1.918464e-12,1.921026e-12,4.080956e-11,1.945500e-11,2.255127e-12,4.518736e-12,2.622886e-11,3.955841e-12,9.744514e-12,2.123009e-13,1.391266e-11,1.736850e-11,7.068431e-12,2.123525e-11,4.567218e-11,2.176825e-13,2.176825e-13,8.854140e-10,3.055617e-11,7.186010e-11,4.789668e-11,,,1.438488e-08,1.542060e-08,3.422609e-13,3.422609e-13,3.422609e-13,,
2018-09-16,4.070000e+01,-1.109000e+02,,,1.145830e-09,5.158714e-11,6.286439e-11,3.706813e-11,1.414746e-10,1.091267e-08,2.098208e-11,1.920629e-13,2.841931e-12,1.274798e-11,5.868038e-12,2.425605e-12,1.058032e-11,5.146339e-12,3.147213e-12,2.361104e-11,1.054312e-11,7.440454e-12,7.784004e-12,4.228658e-12,5.538178e-12,5.307524e-13,3.106538e-12,9.947887e-13,1.021425e-12,5.843236e-14,1.398508e-12,8.168855e-13,5.634651e-13,3.505694e-13,6.221307e-11,3.129428e-12,3.147213e-12,6.848971e-11,2.172255e-11,2.074646e-12,5.146339e-12,2.894354e-11,5.538178e-12,1.480898e-11,5.307524e-13,2.087791e-11,3.415416e-11,7.440454e-12,2.117414e-11,6.276876e-11,2.425605e-12,2.425605e-12,1.145830e-09,3.706813e-11,1.414746e-10,6.286439e-11,,,1.091267e-08,1.230078e-08,1.026783e-12,1.026783e-12,1.026783e-12,8.790152e-13,8.790152e-13
2018-09-16,4.070000e+01,-1.085000e+02,1.107324e+03,8.661880e+02,1.249996e-09,4.642843e-11,6.885148e-11,4.358010e-11,1.010533e-10,2.033724e-08,3.147312e-11,3.579354e-13,1.808502e-12,1.720977e-11,7.544620e-12,2.798775e-13,9.404733e-12,6.401543e-12,2.697611e-12,1.458329e-11,9.732114e-12,1.004461e-11,6.672003e-12,3.459811e-12,5.538178e-12,3.078364e-13,3.289276e-12,1.260066e-12,1.815868e-12,1.168647e-13,5.378877e-13,3.141867e-13,1.485499e-12,4.015613e-13,5.490894e-11,2.739134e-12,2.697611e-12,6.034569e-11,2.804366e-11,3.192798e-12,6.401543e-12,3.763800e-11,5.538178e-12,1.286454e-11,3.078364e-13,1.871056e-11,2.431540e-11,1.004461e-11,3.183105e-11,6.619107e-11,2.798775e-13,2.798775e-13,1.249996e-09,4.358010e-11,1.010533e-10,6.885148e-11,1.107324e+03,8.661880e+02,2.033724e-08,1.973512e+03,6.845218e-13,6.845218e-13,6.845218e-13,,
2018-09-16,4.070000e+01,-1.123000e+02,,,2.499992e-09,9.285686e-11,1.377030e-10,8.665928e-11,1.998609e-10,4.067448e-08,6.084803e-11,7.158708e-13,3.617003e-12,3.441954e-11,1.425095e-11,5.908526e-13,1.880947e-11,1.292861e-11,5.395222e-12,2.881936e-11,2.027524e-11,1.971720e-11,1.306601e-11,7.304045e-12,1.107636e-11,6.156727e-13,6.578552e-12,2.520131e-12,3.660108e-12,2.306541e-13,1.057846e-12,6.179006e-13,2.953923e-12,7.967486e-13,1.095399e-10,5.426418e-12,5.395222e-12,1.203615e-10,5.524903e-11,6.410893e-12,1.292861e-11,7.458853e-11,1.107636e-11,2.611351e-11,6.156727e-13,3.780554e-11,4.909459e-11,1.971720e-11,6.156390e-11,1.303757e-10,5.908526e-13,5.908526e-13,2.499992e-09,8.665928e-11,1.998609e-10,1.377030e-10,,,4.067448e-08,4.359874e-08,1.026783e-12,1.026783e-12,1.026783e-12,3.995524e-14,3.995524e-14
2018-09-16,4.090000e+01,-1.067000e+02,2.350028e+03,9.749905e+02,5.223943e-08,1.903566e-09,2.897749e-09,1.804817e-09,4.194833e-09,8.496998e-07,1.248434e-09,1.495472e-11,7.337349e-11,7.138868e-10,2.892105e-10,1.222132e-11,3.985256e-10,2.701200e-10,1.127683e-10,6.010398e-10,4.217249e-10,4.103410e-10,2.746642e-10,1.503096e-10,2.357681e-10,1.274867e-11,1.368095e-10,5.232588e-11,7.612457e-11,4.843735e-12,2.192789e-11,1.282929e-11,6.152014e-11,1.656600e-11,2.251603e-09,1.128433e-10,1.127683e-10,2.477215e-09,1.139907e-09,1.332942e-10,2.701200e-10,1.543321e-09,2.357681e-10,5.488351e-10,1.274867e-11,7.973520e-10,1.022765e-09,4.103410e-10,1.263388e-09,2.696494e-09,1.222132e-11,1.222132e-11,5.223943e-08,1.804817e-09,4.194833e-09,2.897749e-09,2.350028e+03,9.749905e+02,8.496998e-07,3.325018e+03,2.190470e-11,2.190470e-11,2.190470e-11,9.189704e-13,9.189704e-13
2018-09-16,4.090000e+01,-1.225000e+02,2.676264e+02,1.986534e+02,6.249981e-09,2.837293e-10,3.382703e-10,2.023720e-10,7.612679e-10,5.927561e-08,1.112050e-10,1.043251e-12,1.601816e-11,7.011387e-11,3.436993e-11,1.321644e-11,5.877959e-11,2.811658e-11,1.700313e-11,1.277774e-10,5.839269e-11,3.980643e-11,4.253402e-11,2.383425e-11,3.164673e-11,2.876678e-12,1.681185e-11,5.438178e-12,5.561094e-12,3.136895e-13,7.620076e-12,4.450979e-12,3.022222e-12,1.886701e-12,3.422815e-10,1.697998e-11,1.700313e-11,3.762646e-10,1.212957e-10,1.131296e-11,2.811658e-11,1.607252e-10,3.164673e-11,8.261384e-11,2.876678e-12,1.171372e-10,1.861701e-10,3.980643e-11,1.122483e-10,3.382248e-10,1.321644e-11,1.321644e-11,6.249981e-09,2.023720e-10,7.612679e-10,3.382703e-10,2.676264e+02,1.986534e+02,5.927561e-08,4.662797e+02,6.160696e-12,6.160696e-12,6.160696e-12,4.834584e-12,4.834584e-12
2018-09-16,4.110000e+01,-1.047000e+02,2.799996e+03,8.499824e+02,7.447894e-09,2.734119e-10,4.131089e-10,2.574733e-10,5.995827e-10,1.212794e-07,1.783477e-10,2.134517e-12,1.059265e-11,1.019838e-10,4.107627e-11,1.741460e-12,5.642840e-11,3.853478e-11,1.610392e-11,8.576363e-11,6.001470e-11,5.840756e-11,3.919802e-11,2.152771e-11,3.402023e-11,1.815173e-12,1.955292e-11,7.460915e-12,1.086683e-11,6.919622e-13,3.137678e-12,1.832756e-12,8.776395e-12,2.364750e-12,3.232025e-10,1.611158e-11,1.610392e-11,3.554180e-10,1.626130e-10,1.901971e-11,3.853478e-11,2.201675e-10,3.402023e-11,7.795611e-11,1.815173e-12,1.137915e-10,1.457783e-10,5.840756e-11,1.804822e-10,3.846681e-10,1.741460e-12,1.741460e-12,7.447894e-09,2.574733e-10,5.995827e-10,4.131089e-10,2.799996e+03,8.499824e+02,1.212794e-07,3.649978e+03,3.080348e-12,3.080348e-12,3.080348e-12,1.198657e-13,1.198657e-13
2018-09-16,4.110000e+01,-1.225000e+02,1.551907e+03,5.236202e+02,5.729149e-09,2.579357e-10,3.083349e-10,1.848397e-10,6.961447e-10,5.431531e-08,1.028122e-10,9.559495e-13,1.472637e-11,6.373989e-11,3.101677e-11,1.209693e-11,5.290162e-11,2.573169e-11,1.553170e-11,1.170135e-10,5.352662e-11,3.645822e-11,3.892002e-11,2.191214e-11,2.848206e-11,2.632532e-12,1.534995e-11,4.973943e-12,5.078754e-12,2.890864e-13,6.974610e-12,4.073955e-12,2.766101e-12,1.727351e-12,3.115821e-10,1.554202e-11,1.553170e-11,3.426558e-10,1.101066e-10,1.034178e-11,2.573169e-11,1.461801e-10,2.848206e-11,7.481376e-11,2.632532e-12,1.059283e-10,1.705402e-10,3.645822e-11,1.037681e-10,3.107665e-10,1.209693e-11,1.209693e-11,5.729149e-09,1.848397e-10,6.961447e-10,3.083349e-10,1.551907e+03,5.236202e+02,5.431531e-08,2.075528e+03,5.476174e-12,5.476174e-12,5.476174e-12,4.395076e-12,4.395076e-12
2018-09-16,4.230000e+01,-1.237000e+02,3.914834e+02,2.559581e+02,1.979161e-09,8.769814e-11,1.077675e-10,6.411786e-11,2.402822e-10,1.884915e-08,3.566954e-11,3.317450e-13,5.167148e-12,2.230896e-11,1.089778e-11,4.167066e-12,1.880947e-11,8.911952e-12,5.354349e-12,4.027765e-11,1.865322e-11,1.264877e-11,1.334401e-11,7.688469e-12,1.028519e-11,9.128940e-13,5.299389e-12,1.724300e-12,1.759122e-12,9.841240e-14,2.402565e-12,1.403367e-12,9.561832e-13,5.991549e-13,1.062093e-10,5.361270e-12,5.354349e-12,1.169249e-10,3.850613e-11,3.581834e-12,8.911952e-12,5.099992e-11,1.028519e-11,2.649794e-11,9.128940e-13,3.769602e-11,5.893087e-11,1.264877e-11,3.600128e-11,1.075809e-10,4.167066e-12,4.167066e-12,1.979161e-09,6.411786e-11,2.402822e-10,1.077675e-10,3.914834e+02,2.559581e+02,1.884915e-08,6.474415e+02,2.053565e-12,2.053565e-12,2.053565e-12,1.518299e-12,1.518299e-12
2018-09-16,4.250000e+01,-1.237000e+02,5.496547e+02,2.981826e+02,8.333308e-10,3.611100e-11,4.490314e-11,2.755064e-11,1.032989e-10,8.184499e-09,1.468746e-11,1.440472e-13,2.066859e-12,9.560983e-12,5.029747e-12,1.803655e-12,8.229141e-12,3.765614e-12,2.288882e-12,1.736106e-11,8.110094e-12,5.580340e-12,5.838004e-12,3.075388e-12,3.955841e-12,3.927567e-13,2.253763e-12,7.295117e-13,7.660691e-13,4.305542e-14,1.039916e-12,6.074277e-13,4.097928e-13,2.549595e-13,4.401586e-11,2.312096e-12,2.288882e-12,4.861684e-11,1.684449e-11,1.538636e-12,3.765614e-12,2.214874e-11,3.955841e-12,1.130453e-11,3.927567e-13,1.565313e-11,2.547115e-11,5.580340e-12,1.483151e-11,4.588300e-11,1.803655e-12,1.803655e-12,8.333308e-10,2.755064e-11,1.032989e-10,4.490314e-11,5.496547e+02,2.981826e+02,8.184499e-09,8.478373e+02,6.845217e-13,6.845217e-13,6.845217e-13,6.392838e-13,6.392838e-13
2018-09-16,4.250000e+01,-1.239000e+02,4.038190e+02,4.643348e+02,1.562495e-09,7.222200e-11,8.681274e-11,5.109392e-11,1.931240e-10,1.512892e-08,2.937491e-11,2.662690e-13,4.133718e-12,1.784717e-11,8.382911e-12,3.327433e-12,1.528269e-11,7.154666e-12,4.332527e-12,3.263879e-11,1.540918e-11,1.004461e-11,1.084201e-11,6.150776e-12,7.911683e-12,7.324383e-13,4.263876e-12,1.359544e-12,1.418646e-12,7.996007e-14,1.918466e-12,1.120599e-12,7.683615e-13,4.780491e-13,8.719772e-11,4.285476e-12,4.332527e-12,9.581572e-11,3.049396e-11,2.858151e-12,7.154666e-12,4.050678e-11,7.911683e-12,2.143347e-11,7.324383e-13,3.007759e-11,4.804797e-11,1.004461e-11,2.964118e-11,8.773376e-11,3.327433e-12,3.327433e-12,1.562495e-09,5.109392e-11,1.931240e-10,8.681274e-11,4.038190e+02,4.643348e+02,1.512892e-08,8.681538e+02,1.711304e-12,1.711304e-12,1.711304e-12,1.238612e-12,1.238612e-12
2018-09-16,4.270000e+01,-1.115000e+02,5.000618e+02,2.500160e+02,4.166654e-10,1.547614e-11,2.095480e-11,1.402578e-11,3.143879e-11,6.696408e-09,1.049104e-11,1.178568e-13,5.167147e-13,5.736590e-12,2.514873e-12,9.329251e-14,3.526775e-12,2.133848e-12,8.583307e-13,4.513875e-12,3.244038e-12,3.348204e-12,2.224001e-12,1.153270e-12,1.582336e-12,9.553544e-14,1.035513e-12,3.979155e-13,5.958315e-13,3.690465e-14,1.613663e-13,9.425602e-14,4.780916e-13,1.274798e-13,1.821686e-11,8.611937e-13,8.583307e-13,1.993638e-11,9.286977e-12,1.030652e-12,2.133848e-12,1.245148e-11,1.582336e-12,4.680045e-12,9.553544e-14,6.357918e-12,7.757912e-12,3.348204e-12,1.060890e-11,2.171501e-11,9.329251e-14,9.329251e-14,4.166654e-10,1.402578e-11,3.143879e-11,2.095480e-11,5.000618e+02,2.500160e+02,6.696408e-09,7.500779e+02,,,,,
