date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c5h8fire,terpenesfire,c2h6sfire,isoprene_isoprene,isoprene_total,terpenes_monoterpenes,terpenes_total,other_dms
2018-07-31,3.770000e+01,-1.197000e+02,1.892505e+03,1.284838e+03,1.246534e-08,5.657834e-10,6.718117e-10,4.021588e-10,1.516259e-09,1.180979e-07,2.229570e-10,2.078523e-12,3.189824e-11,1.393437e-10,6.757310e-11,1.161493e-10,5.593116e-11,3.378781e-11,2.544774e-10,1.156533e-10,7.943265e-11,8.459353e-11,4.760526e-11,6.273763e-11,5.727748e-12,3.340990e-11,1.084139e-11,1.104215e-11,6.259189e-13,1.516377e-11,8.857342e-12,6.022993e-12,3.755513e-12,6.822752e-10,3.379962e-11,3.378781e-11,7.498627e-10,2.403267e-10,2.250946e-11,5.593116e-11,3.187673e-10,6.273763e-11,1.637546e-10,5.727748e-12,2.322199e-10,3.701306e-10,7.943265e-11,2.250355e-10,6.745988e-10,1.246534e-08,4.021588e-10,1.516259e-09,6.718117e-10,1.892505e+03,1.284838e+03,1.180979e-07,3.177343e+03,1.211225e-11,2.630040e-11,9.577740e-12,1.211225e-11,1.211225e-11,2.630040e-11,2.630040e-11,9.577740e-12
2018-07-31,3.810000e+01,-1.215000e+02,,,4.686218e-10,1.701604e-11,3.030729e-11,1.814250e-11,4.560177e-11,7.991587e-09,1.173458e-11,1.406519e-13,7.195093e-13,7.333879e-12,2.746874e-12,3.493212e-12,2.523210e-12,1.016175e-12,5.740091e-12,4.347868e-12,4.180666e-12,2.544166e-12,1.431737e-12,2.073971e-12,1.291973e-13,1.256011e-12,4.890851e-13,7.472134e-13,4.706157e-14,2.280266e-13,1.331931e-13,5.887136e-13,1.694216e-13,2.027972e-11,1.119355e-12,1.016175e-12,2.241525e-11,1.133676e-11,1.283360e-12,2.523210e-12,1.514333e-11,2.073971e-12,4.924949e-12,1.291973e-13,7.128118e-12,1.008796e-11,4.180666e-12,1.187523e-11,2.614386e-11,4.686218e-10,1.814250e-11,4.560177e-11,3.030729e-11,,,7.991587e-09,8.554260e-09,2.243010e-13,1.977474e-13,,2.243010e-13,2.243010e-13,1.977474e-13,1.977474e-13,
2018-07-31,3.850000e+01,-1.087000e+02,2.565077e+03,7.944520e+02,5.417268e-08,1.978115e-09,3.005473e-09,1.871701e-09,4.354969e-09,8.817385e-07,1.295833e-09,1.551860e-11,7.626798e-11,7.407218e-10,2.999586e-10,4.139456e-10,2.804969e-10,1.171141e-10,6.237565e-10,4.382651e-10,4.258307e-10,2.849466e-10,1.560594e-10,2.447286e-10,1.322119e-11,1.419293e-10,5.428845e-11,7.903857e-11,5.026176e-12,2.280266e-11,1.331931e-11,6.385278e-11,1.719630e-11,2.339330e-09,1.171711e-10,1.171141e-10,2.573615e-09,1.182610e-09,1.383532e-10,2.804969e-10,1.601460e-09,2.447286e-10,5.700049e-10,1.322119e-11,8.279548e-10,1.062022e-09,4.258307e-10,1.311351e-09,2.799204e-09,5.417268e-08,1.871701e-09,4.354969e-09,3.005473e-09,2.565077e+03,7.944520e+02,8.817385e-07,3.359529e+03,2.265440e-11,1.265583e-11,9.361701e-13,2.265440e-11,2.265440e-11,1.265583e-11,1.265583e-11,9.361701e-13
2018-07-31,3.850000e+01,-1.125000e+02,2.799294e+03,1.035373e+03,6.279532e-09,2.297166e-10,3.485339e-10,2.177100e-10,5.016195e-10,1.021147e-07,1.491968e-10,1.797219e-12,8.873948e-12,8.591116e-11,3.461061e-11,4.803166e-11,3.238120e-11,1.346431e-11,7.270781e-11,5.043526e-11,4.957075e-11,3.307416e-11,1.789671e-11,2.851710e-11,1.550368e-12,1.632814e-11,6.276593e-12,9.132608e-12,5.835635e-13,2.622306e-12,1.531721e-12,7.381562e-12,1.976586e-12,2.716647e-10,1.351217e-11,1.346431e-11,2.986412e-10,1.368499e-10,1.599276e-11,3.238120e-11,1.852239e-10,2.851710e-11,6.592837e-11,1.550368e-12,9.599585e-11,1.231431e-10,4.957075e-11,1.509940e-10,3.237078e-10,6.279532e-09,2.177100e-10,5.016195e-10,3.485339e-10,2.799294e+03,1.035373e+03,1.021147e-07,3.834667e+03,2.691611e-12,1.384232e-12,1.440261e-13,2.691611e-12,2.691611e-12,1.384232e-12,1.384232e-12,1.440261e-13
2018-07-31,3.870000e+01,-1.079000e+02,,,3.092904e-09,1.106043e-10,1.717413e-10,1.058313e-10,2.508097e-10,4.972543e-08,7.376022e-11,8.751676e-13,4.317055e-12,4.190788e-11,1.703062e-11,2.357918e-11,1.598033e-11,6.605136e-12,3.444054e-11,2.521763e-11,2.388952e-11,1.590104e-11,8.948358e-12,1.399931e-11,7.321182e-13,8.038471e-12,3.097539e-12,4.483281e-12,2.870756e-13,1.254146e-12,7.325622e-13,3.622853e-12,9.882929e-13,1.308224e-10,6.597854e-12,6.605136e-12,1.440254e-10,6.697698e-11,7.867896e-12,1.598033e-11,9.082521e-11,1.399931e-11,3.252754e-11,7.321182e-13,4.725896e-11,5.965817e-11,2.388952e-11,7.463539e-11,1.581831e-10,3.092904e-09,1.058313e-10,2.508097e-10,1.717413e-10,,,4.972543e-08,5.334679e-08,1.345806e-12,7.909896e-13,7.201308e-14,1.345806e-12,1.345806e-12,7.909896e-13,7.909896e-13,7.201308e-14
2018-07-31,3.870000e+01,-1.077000e+02,,,2.999179e-09,1.106043e-10,1.666901e-10,1.028075e-10,2.394093e-10,4.883748e-08,7.208385e-11,8.595396e-13,4.317055e-12,4.086019e-11,1.648125e-11,2.270588e-11,1.555980e-11,6.351092e-12,3.444054e-11,2.434806e-11,2.329228e-11,1.590104e-11,8.590424e-12,1.348081e-11,7.321182e-13,7.787269e-12,3.016025e-12,4.317233e-12,2.776633e-13,1.254146e-12,7.325622e-13,3.532281e-12,9.600560e-13,1.308224e-10,6.479046e-12,6.351092e-12,1.436525e-10,6.512870e-11,7.610921e-12,1.555980e-11,8.829942e-11,1.348081e-11,3.129630e-11,7.321182e-13,4.550923e-11,5.878860e-11,2.329228e-11,7.294339e-11,1.550243e-10,2.999179e-09,1.028075e-10,2.394093e-10,1.666901e-10,,,4.883748e-08,5.234564e-08,1.345806e-12,7.909896e-13,7.201308e-14,1.345806e-12,1.345806e-12,7.909896e-13,7.909896e-13,7.201308e-14
2018-07-31,3.890000e+01,-1.229000e+02,1.192885e+03,5.357311e+02,3.111649e-08,1.135821e-09,1.727516e-09,1.076455e-09,2.496697e-09,5.061339e-07,7.443077e-10,8.907956e-12,4.389005e-11,4.253650e-10,1.725037e-10,2.375384e-10,1.610649e-10,6.732157e-11,3.577990e-10,2.513067e-10,2.448676e-10,1.634627e-10,8.948357e-11,1.405115e-10,7.579577e-12,8.164072e-11,3.121993e-11,4.541397e-11,2.889580e-12,1.311153e-11,7.658605e-12,3.668138e-11,9.882930e-12,1.343173e-09,6.733445e-11,6.732157e-11,1.477830e-09,6.795093e-10,7.952349e-11,1.610649e-10,9.200978e-10,1.405115e-10,3.270220e-10,7.579577e-12,4.751131e-10,6.091057e-10,2.448676e-10,7.532156e-10,1.607189e-09,3.111649e-08,1.076455e-09,2.496697e-09,1.727516e-09,1.192885e+03,5.357311e+02,5.061339e-07,1.728617e+03,1.300946e-11,7.316653e-12,5.761045e-13,1.300946e-11,1.300946e-11,7.316653e-12,7.316653e-12,5.761045e-13
2018-07-31,3.910000e+01,-1.229000e+02,1.026637e+03,8.976466e+02,3.889561e-08,1.416586e-09,2.156869e-09,1.345569e-09,3.123721e-09,6.322233e-07,9.303845e-10,1.112713e-11,5.492253e-11,5.311824e-10,2.153549e-10,2.969230e-10,2.010158e-10,8.383440e-11,4.477270e-10,3.139160e-10,3.051886e-10,2.048054e-10,1.120334e-10,1.757690e-10,9.474471e-12,1.017369e-10,3.896378e-11,5.670519e-11,3.609622e-12,1.630390e-11,9.523307e-12,4.578380e-11,1.233954e-11,1.676314e-09,8.395055e-11,8.383440e-11,1.844098e-09,8.482742e-10,9.927859e-11,2.010158e-10,1.148569e-09,1.757690e-10,4.089564e-10,9.474471e-12,5.942000e-10,7.616431e-10,3.051886e-10,9.415116e-10,2.008343e-09,3.889561e-08,1.345569e-09,3.123721e-09,2.156869e-09,1.026637e+03,8.976466e+02,6.322233e-07,1.924284e+03,1.637397e-11,9.096380e-12,6.481177e-13,1.637397e-11,1.637397e-11,9.096380e-12,9.096380e-12,6.481177e-13
2018-07-31,3.910000e+01,-1.231000e+02,6.275317e+02,9.139780e+02,4.564377e-08,1.671826e-09,2.530659e-09,1.578397e-09,3.693744e-09,7.387778e-07,1.087963e-09,1.300249e-11,6.499566e-11,6.223320e-10,2.521630e-10,3.501944e-10,2.354996e-10,9.882300e-11,5.300017e-10,3.695687e-10,3.577455e-10,2.410597e-10,1.320778e-10,2.058416e-10,1.128323e-11,1.198235e-10,4.564794e-11,6.616990e-11,4.207304e-12,1.972430e-11,1.152120e-11,5.330122e-11,1.448555e-11,1.977881e-09,9.903228e-11,9.882300e-11,2.175737e-09,9.943185e-10,1.160251e-10,2.354996e-10,1.345843e-09,2.058416e-10,4.822722e-10,1.128323e-11,6.993971e-10,8.995704e-10,3.577455e-10,1.100966e-09,2.358282e-09,4.564377e-08,1.578397e-09,3.693744e-09,2.530659e-09,6.275317e+02,9.139780e+02,7.387778e-07,1.541510e+03,1.951418e-11,1.186484e-11,1.296235e-12,1.951418e-11,1.951418e-11,1.186484e-11,1.186484e-11,1.296235e-12
2018-07-31,3.930000e+01,-1.099000e+02,9.898840e+02,1.533235e+03,2.268130e-08,8.252782e-10,1.262804e-09,7.861751e-10,1.824071e-09,3.693889e-07,5.431435e-10,6.501245e-12,3.189824e-11,3.101183e-10,1.258068e-10,1.729140e-10,1.173293e-10,4.903044e-11,2.621308e-10,1.834800e-10,1.785742e-10,1.195758e-10,6.550199e-11,1.021431e-10,5.555485e-12,5.928372e-11,2.274246e-11,3.312646e-11,2.103652e-12,9.577118e-12,5.594111e-12,2.671854e-11,7.200420e-12,9.767522e-10,4.909019e-11,4.903044e-11,1.074873e-09,4.952089e-10,5.797257e-11,1.173293e-10,6.705108e-10,1.021431e-10,2.384160e-10,5.555485e-12,3.461145e-10,4.456109e-10,1.785742e-10,5.496447e-10,1.173830e-09,2.268130e-08,7.861751e-10,1.824071e-09,1.262804e-09,9.898840e+02,1.533235e+03,3.693889e-07,2.523119e+03,9.644941e-12,5.339179e-12,3.600654e-13,9.644941e-12,9.644941e-12,5.339179e-12,5.339179e-12,3.600654e-13
2018-07-31,3.930000e+01,-1.079000e+02,2.225002e+03,1.450021e+03,2.033818e-08,7.401978e-10,1.131472e-09,7.045338e-10,1.630263e-09,3.303189e-07,4.861470e-10,5.813613e-12,2.854053e-11,2.786874e-10,1.126218e-10,1.554479e-10,1.051338e-10,4.394956e-11,2.334304e-10,1.643494e-10,1.600598e-10,1.068550e-10,5.870123e-11,9.177322e-11,4.952564e-12,5.325487e-11,2.037855e-11,2.963946e-11,1.887169e-12,8.550998e-12,4.994742e-12,2.395611e-11,6.438023e-12,8.755934e-10,4.393988e-11,4.394956e-11,9.634827e-10,4.445641e-10,5.190518e-11,1.051338e-10,6.016031e-10,9.177322e-11,2.141491e-10,4.952564e-12,3.108749e-10,3.977797e-10,1.600598e-10,4.919606e-10,1.049800e-09,2.033818e-08,7.045338e-10,1.630263e-09,1.131472e-09,2.225002e+03,1.450021e+03,3.303189e-07,3.675022e+03,8.523436e-12,4.745937e-12,3.600654e-13,8.523436e-12,8.523436e-12,4.745937e-12,4.745937e-12,3.600654e-13
2018-07-31,3.930000e+01,-1.229000e+02,3.871165e+02,3.549291e+02,2.268130e-07,8.269796e-09,1.257753e-08,7.834537e-09,1.820651e-08,3.688561e-06,5.423052e-09,6.491868e-11,3.192223e-10,3.100136e-09,1.255322e-09,1.731760e-09,1.172452e-09,4.892881e-10,2.609828e-09,1.832191e-09,1.780964e-09,1.192578e-09,6.525143e-10,1.022986e-09,5.533952e-11,5.938420e-10,2.271801e-10,3.305174e-10,2.102240e-11,9.520111e-11,5.567473e-11,2.670495e-10,7.194773e-11,9.781596e-09,4.898731e-10,4.892881e-10,1.076076e-08,4.949299e-09,5.787198e-10,1.172452e-09,6.700471e-09,1.022986e-09,2.384274e-09,5.533952e-11,3.462600e-09,4.442019e-09,1.780964e-09,5.487971e-09,1.171095e-08,2.268130e-07,7.834537e-09,1.820651e-08,1.257753e-08,3.871165e+02,3.549291e+02,3.688561e-06,7.420456e+02,9.487931e-11,5.319405e-11,4.032732e-12,9.487931e-11,9.487931e-11,5.319405e-11,5.319405e-11,4.032732e-12
2018-07-31,3.930000e+01,-1.231000e+02,2.912263e+02,1.664731e+02,2.249384e-09,8.508021e-11,1.262804e-10,7.861751e-11,1.824071e-10,3.729407e-08,5.364379e-11,6.563757e-13,3.117873e-12,3.143091e-11,1.263562e-11,1.746606e-11,1.177498e-11,4.826830e-12,2.678709e-11,1.826104e-11,1.791714e-11,1.208479e-11,6.442818e-12,1.036986e-11,5.598551e-13,6.028853e-12,2.282397e-12,3.320948e-12,2.117771e-13,9.121064e-13,5.327725e-13,2.671854e-12,7.341605e-13,1.002829e-10,4.850894e-12,4.826830e-12,1.099606e-10,5.009539e-11,5.815123e-12,1.177498e-11,6.768549e-11,1.036986e-11,2.390888e-11,5.598551e-13,3.483859e-11,4.504813e-11,1.791714e-11,5.430017e-11,1.172654e-10,2.249384e-09,7.861751e-11,1.824071e-10,1.262804e-10,2.912263e+02,1.664731e+02,3.729407e-08,4.576995e+02,8.972038e-13,5.932421e-13,7.201309e-14,8.972038e-13,8.972038e-13,5.932421e-13,5.932421e-13,7.201309e-14
2018-07-31,3.950000e+01,-1.089000e+02,,,9.372435e-11,4.254011e-12,5.051216e-12,3.023750e-12,1.140044e-11,1.775908e-09,3.352737e-12,3.125599e-14,2.398364e-13,2.095394e-12,5.493748e-13,8.733029e-13,4.205351e-13,2.540437e-13,1.913364e-12,8.695735e-13,1.194476e-12,6.360416e-13,3.579343e-13,5.184928e-13,4.306577e-14,2.512022e-13,8.151419e-14,1.660474e-13,9.412314e-15,,,1.358570e-13,2.823694e-14,5.129889e-12,1.640939e-13,2.540437e-13,5.548026e-12,2.895971e-12,2.569739e-13,4.205351e-13,3.573480e-12,5.184928e-13,1.231237e-12,4.306577e-14,1.792796e-12,2.782937e-12,1.194476e-12,3.383993e-12,7.361407e-12,9.372435e-11,3.023750e-12,1.140044e-11,5.051216e-12,,,1.775908e-09,1.889108e-09,,,,,,,,
2018-07-31,3.950000e+01,-1.079000e+02,8.750198e+02,6.500062e+02,1.968212e-08,7.146738e-10,1.091063e-09,6.773200e-10,1.573261e-09,3.196635e-07,4.693832e-10,5.626078e-12,2.782102e-11,2.692581e-10,1.087762e-10,1.502081e-10,1.017695e-10,4.242529e-11,2.257769e-10,1.591319e-10,1.546846e-10,1.030387e-10,5.655362e-11,8.866227e-11,4.780301e-12,5.149646e-11,1.972643e-11,2.864318e-11,1.825989e-12,8.322972e-12,4.861549e-12,2.314097e-11,6.240364e-12,8.455336e-10,4.256586e-11,4.242529e-11,9.305247e-10,4.295308e-10,5.019560e-11,1.017695e-10,5.814959e-10,8.866227e-11,2.067617e-10,4.780301e-12,3.002043e-10,3.849088e-10,1.546846e-10,4.750093e-10,1.014603e-09,1.968212e-08,6.773200e-10,1.573261e-09,1.091063e-09,8.750198e+02,6.500062e+02,3.196635e-07,1.525026e+03,8.299136e-12,4.745937e-12,3.600654e-13,8.299136e-12,8.299136e-12,4.745937e-12,4.745937e-12,3.600654e-13
2018-07-31,3.970000e+01,-1.107000e+02,2.625001e+03,9.624826e+02,1.405865e-09,6.381017e-11,7.576824e-11,4.535625e-11,1.710066e-10,1.331931e-08,2.514553e-11,2.344199e-13,3.597546e-12,1.571545e-11,7.691248e-12,1.309954e-11,6.308027e-12,3.810655e-12,2.870045e-11,1.304360e-11,8.958569e-12,9.540623e-12,5.369015e-12,7.258899e-12,6.459866e-13,3.768033e-12,1.222713e-12,1.245356e-12,7.059236e-14,1.710200e-12,9.989484e-13,6.792849e-13,4.235541e-13,7.694834e-11,3.811987e-12,3.810655e-12,8.457098e-11,2.717474e-11,2.538661e-12,6.308027e-12,3.602143e-11,7.258899e-12,1.846856e-11,6.459866e-13,2.637345e-11,4.174406e-11,8.958569e-12,2.537995e-11,7.608258e-11,1.405865e-09,4.535625e-11,1.710066e-10,7.576824e-11,2.625001e+03,9.624826e+02,1.331931e-08,3.587484e+03,1.345806e-12,2.966211e-12,1.080196e-12,1.345806e-12,1.345806e-12,2.966211e-12,2.966211e-12,1.080196e-12
2018-07-31,3.970000e+01,-1.087000e+02,3.340825e+03,2.100383e+03,1.463975e-07,5.338783e-09,8.117303e-09,5.058734e-09,1.174246e-08,2.380605e-06,3.498581e-09,4.189865e-11,2.060195e-10,2.001102e-09,8.103279e-10,1.116954e-09,7.569632e-10,3.157763e-10,1.683760e-09,1.181750e-09,1.149086e-09,7.696102e-10,4.209308e-10,6.605598e-10,3.570153e-11,3.833346e-10,1.466440e-10,2.132879e-10,1.356785e-11,6.145318e-11,3.596214e-11,1.723572e-10,4.642153e-11,6.314413e-09,3.161941e-10,3.157763e-10,6.946383e-09,3.194764e-09,3.734998e-10,7.569632e-10,4.325227e-09,6.605598e-10,1.537885e-09,3.570153e-11,2.234146e-09,2.865510e-09,1.149086e-09,3.540480e-09,7.555076e-09,1.463975e-07,5.058734e-09,1.174246e-08,8.117303e-09,3.340825e+03,2.100383e+03,2.380605e-06,5.441208e+03,6.123416e-11,3.421030e-11,2.592471e-12,6.123416e-11,6.123416e-11,3.421030e-11,3.421030e-11,2.592471e-12
2018-07-31,3.970000e+01,-1.193000e+02,2.000578e+02,1.500083e+02,2.155661e-09,7.657220e-11,1.161780e-10,7.257001e-11,1.710066e-10,3.463021e-08,5.029106e-11,6.094917e-13,3.117874e-12,2.933552e-11,1.208625e-11,1.659275e-11,1.093391e-11,4.572786e-12,2.487373e-11,1.739147e-11,1.672266e-11,1.144875e-11,6.084883e-12,9.851363e-12,5.167894e-13,5.526449e-12,2.119369e-12,3.154901e-12,1.976586e-13,9.121064e-13,5.327725e-13,2.535997e-12,6.776866e-13,9.113882e-11,4.658563e-12,4.572786e-12,1.003702e-10,4.694822e-11,5.471928e-12,1.093391e-11,6.335406e-11,9.851363e-12,2.267764e-11,5.167894e-13,3.304579e-11,4.226520e-11,1.672266e-11,5.090055e-11,1.098884e-10,2.155661e-09,7.257001e-11,1.710066e-10,1.161780e-10,2.000578e+02,1.500083e+02,3.463021e-08,3.500661e+02,8.972039e-13,5.932421e-13,7.201309e-14,8.972039e-13,8.972039e-13,5.932421e-13,5.932421e-13,7.201309e-14
2018-07-31,3.970000e+01,-1.195000e+02,1.274436e+03,1.036396e+03,1.827625e-08,6.636257e-10,1.010243e-09,6.289401e-10,1.459257e-09,2.965767e-07,4.358559e-10,5.219750e-12,2.566250e-11,2.493519e-10,1.005356e-10,1.388551e-10,9.419986e-11,3.937677e-11,2.104700e-10,1.469579e-10,1.433371e-10,9.604229e-11,5.225841e-11,8.244035e-11,4.435775e-12,4.772843e-11,1.825918e-11,2.656759e-11,1.684804e-12,7.638891e-12,4.461969e-12,2.146540e-11,5.788573e-12,7.853305e-10,3.935483e-11,3.937677e-11,8.640621e-10,3.976159e-10,4.651157e-11,9.419986e-11,5.383274e-10,8.244035e-11,1.911136e-10,4.435775e-12,2.779897e-10,3.574279e-10,1.433371e-10,4.410756e-10,9.418406e-10,1.827625e-08,6.289401e-10,1.459257e-09,1.010243e-09,1.274436e+03,1.036396e+03,2.965767e-07,2.310832e+03,7.626233e-12,4.350442e-12,2.880523e-13,7.626233e-12,7.626233e-12,4.350442e-12,4.350442e-12,2.880523e-13
2018-07-31,3.990000e+01,-1.077000e+02,9.499832e+02,8.749963e+02,2.643027e-08,1.199631e-09,1.424443e-09,8.526976e-10,3.214925e-09,2.504031e-07,4.727360e-10,4.407094e-12,6.763386e-11,2.954506e-10,1.433868e-10,2.462714e-10,1.185909e-10,7.164032e-11,5.395686e-10,2.452197e-10,1.684211e-10,1.793637e-10,1.009375e-10,1.332526e-10,1.214455e-11,7.083903e-11,2.298700e-11,2.341269e-11,1.327136e-12,3.215175e-11,1.878023e-11,1.277056e-11,7.962817e-12,1.446629e-09,7.166535e-11,7.164032e-11,1.589934e-09,5.096764e-10,4.772683e-11,1.185909e-10,6.759941e-10,1.332526e-10,3.472089e-10,1.214455e-11,4.926061e-10,7.847883e-10,1.684211e-10,4.771430e-10,1.430353e-09,2.643027e-08,8.526976e-10,3.214925e-09,1.424443e-09,9.499832e+02,8.749963e+02,2.504031e-07,1.824979e+03,2.579461e-11,5.576476e-11,2.030769e-11,2.579461e-11,2.579461e-11,5.576476e-11,5.576476e-11,2.030769e-11
2018-07-31,3.990000e+01,-1.197000e+02,3.576791e+02,1.702111e+02,1.780763e-09,6.381016e-11,1.010243e-10,6.349875e-11,1.482058e-10,2.930249e-08,4.358558e-11,5.157237e-13,2.638200e-12,2.514473e-11,9.888747e-12,1.397285e-11,9.251770e-12,3.810655e-12,2.104700e-11,1.478275e-11,1.433371e-11,9.540623e-12,5.369015e-12,8.295885e-12,4.306578e-13,4.772842e-12,1.793312e-12,2.656759e-12,1.694216e-13,7.980931e-13,4.661759e-13,2.128426e-12,5.647388e-13,7.598899e-11,3.957434e-12,3.810655e-12,8.375707e-11,3.980632e-11,4.619493e-12,9.251770e-12,5.367758e-11,8.295885e-12,1.934186e-11,4.306578e-13,2.806840e-11,3.582975e-11,1.433371e-11,4.410131e-11,9.426476e-11,1.780763e-09,6.349875e-11,1.482058e-10,1.010243e-10,3.576791e+02,1.702111e+02,2.930249e-08,5.278902e+02,6.729029e-13,3.954948e-13,,6.729029e-13,6.729029e-13,3.954948e-13,3.954948e-13,
2018-07-31,3.990000e+01,-1.195000e+02,1.265109e+03,1.112936e+03,7.404224e-09,2.680026e-10,4.141997e-10,2.570188e-10,6.042234e-10,1.216497e-07,1.776951e-10,2.141035e-12,1.055280e-11,1.016266e-10,4.120311e-11,5.676468e-11,3.826870e-11,1.600475e-11,8.418798e-11,6.000057e-11,5.852931e-11,3.879853e-11,2.147606e-11,3.370203e-11,1.808763e-12,1.934257e-11,7.417791e-12,1.079308e-11,6.870989e-13,3.192373e-12,1.864704e-12,8.740133e-12,2.371903e-12,3.173540e-10,1.616911e-11,1.600475e-11,3.495279e-10,1.621723e-10,1.889797e-11,3.826870e-11,2.193390e-10,3.370203e-11,7.824074e-11,1.808763e-12,1.137515e-10,1.441885e-10,5.852931e-11,1.798361e-10,3.825540e-10,7.404224e-09,2.570188e-10,6.042234e-10,4.141997e-10,1.265109e+03,1.112936e+03,1.216497e-07,2.378045e+03,3.140213e-12,1.779726e-12,1.440261e-13,3.140213e-12,3.140213e-12,1.779726e-12,1.779726e-12,1.440261e-13
2018-07-31,4.010000e+01,-1.081000e+02,4.369678e+03,1.646086e+03,1.874487e-10,8.508022e-12,1.010243e-11,6.047500e-12,1.140044e-11,3.551816e-09,5.029106e-12,6.251197e-14,2.398364e-13,3.143091e-12,1.098750e-12,1.746606e-12,8.410702e-13,5.080873e-13,1.913363e-12,1.739147e-12,1.791714e-12,1.272083e-12,7.158686e-13,1.036986e-12,4.306577e-14,5.024044e-13,1.630284e-13,2.490711e-13,1.882463e-14,1.140133e-13,6.659656e-14,2.264283e-13,5.647388e-14,1.001994e-11,4.635120e-13,5.080873e-13,1.099154e-11,4.744245e-12,4.309241e-13,8.410702e-13,6.016240e-12,1.036986e-12,2.462474e-12,4.306577e-14,3.542526e-12,3.652511e-12,1.791714e-12,5.091618e-12,1.053584e-11,1.874487e-10,6.047500e-12,1.140044e-11,1.010243e-11,4.369678e+03,1.646086e+03,3.551816e-09,6.015764e+03,,,,,,,,
2018-07-31,4.030000e+01,-1.081000e+02,2.461667e+03,1.124461e+03,1.874487e-10,4.254011e-12,1.010243e-11,6.047500e-12,1.140044e-11,2.663862e-09,3.352737e-12,4.688398e-14,2.398364e-13,2.095394e-12,1.098749e-12,1.746606e-12,8.410702e-13,2.540436e-13,1.913364e-12,1.739147e-12,1.194476e-12,6.360415e-13,3.579343e-13,1.036986e-12,4.306577e-14,5.024044e-13,1.630284e-13,2.490711e-13,1.411847e-14,1.140133e-13,6.659656e-14,2.264283e-13,5.647388e-14,5.129889e-12,4.635120e-13,2.540436e-13,5.847444e-12,3.696548e-12,4.262180e-13,8.410702e-13,4.963836e-12,1.036986e-12,2.104540e-12,4.306577e-14,3.184591e-12,3.652511e-12,1.194476e-12,3.399621e-12,8.246607e-12,1.874487e-10,6.047500e-12,1.140044e-11,1.010243e-11,2.461667e+03,1.124461e+03,2.663862e-09,3.586128e+03,,,,,,,,
2018-07-31,4.030000e+01,-1.067000e+02,2.018182e+03,7.977449e+02,1.433983e-08,6.508636e-10,7.728360e-10,4.626337e-10,1.744268e-09,1.358570e-07,2.564844e-10,2.391083e-12,3.669497e-11,1.602977e-10,7.801123e-11,1.336153e-10,6.434186e-11,3.886868e-11,2.927446e-10,1.330447e-10,9.137740e-11,9.731435e-11,5.476394e-11,7.258899e-11,6.589063e-12,3.843394e-11,1.247167e-11,1.270263e-11,7.200420e-13,1.744404e-11,1.018927e-11,6.928706e-12,4.320252e-12,7.848729e-10,3.888227e-11,3.886868e-11,8.626239e-10,2.767428e-10,2.589434e-11,6.434186e-11,3.669790e-10,7.258899e-11,1.883793e-10,6.589063e-12,2.675573e-10,4.257893e-10,9.137740e-11,2.588754e-10,7.760422e-10,1.433983e-08,4.626337e-10,1.744268e-09,7.728360e-10,2.018182e+03,7.977449e+02,1.358570e-07,2.815927e+03,1.390666e-11,3.025535e-11,1.101800e-11,1.390666e-11,1.390666e-11,3.025535e-11,3.025535e-11,1.101800e-11
2018-07-31,4.050000e+01,-1.131000e+02,4.500135e+02,1.249995e+03,5.623462e-10,1.701604e-11,3.030729e-11,1.814250e-11,4.560177e-11,8.879542e-09,1.173458e-11,1.562799e-13,7.195093e-13,7.333880e-12,3.296249e-12,3.493212e-12,2.523211e-12,1.016175e-12,5.740091e-12,3.478294e-12,4.180666e-12,2.544166e-12,1.431737e-12,2.073971e-12,1.291973e-13,1.507213e-12,4.890851e-13,7.472134e-13,4.706157e-14,2.280266e-13,1.331931e-13,5.887136e-13,1.694216e-13,2.027972e-11,1.119355e-12,1.016175e-12,2.241525e-11,1.213734e-11,1.283360e-12,2.523211e-12,1.594391e-11,2.073971e-12,4.924948e-12,1.291973e-13,7.128117e-12,9.218385e-12,4.180666e-12,1.189086e-11,2.528991e-11,5.623462e-10,1.814250e-11,4.560177e-11,3.030729e-11,4.500135e+02,1.249995e+03,8.879542e-09,1.700008e+03,2.243010e-13,,,2.243010e-13,2.243010e-13,,,
