date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c2h6sfire,other_dms
2018-08-18,3.130000e+01,-9.990001e+01,2.500206e+02,5.499901e+02,1.069810e-09,3.727683e-11,5.765676e-11,3.944502e-11,9.294970e-11,1.737513e-08,2.653286e-11,3.058023e-13,1.400166e-12,1.537569e-11,6.057486e-12,6.182936e-13,3.224534e-13,8.494817e-12,5.485908e-12,2.485512e-12,1.247998e-11,8.790523e-12,8.764884e-12,5.185752e-12,2.777841e-12,4.287732e-12,2.808979e-13,2.867331e-12,1.063358e-12,1.624574e-12,9.976220e-14,3.718278e-13,2.171891e-13,1.255353e-12,3.223086e-13,4.386275e-11,2.166679e-12,2.485512e-12,4.851494e-11,2.430050e-11,2.787695e-12,5.485908e-12,3.257411e-11,6.182936e-13,6.182936e-13,4.287732e-12,1.127266e-11,2.808979e-13,1.584129e-11,2.127050e-11,8.764884e-12,2.683866e-11,5.687405e-11,3.224534e-13,3.224534e-13,1.069810e-09,3.944502e-11,9.294970e-11,5.765676e-11,2.500206e+02,5.499901e+02,1.737513e-08,8.000106e+02,,
2018-08-18,3.190000e+01,-9.930000e+01,,,6.113202e-10,1.863842e-11,3.294672e-11,1.972251e-11,3.717988e-11,8.687564e-09,1.137123e-11,1.529011e-13,9.334442e-13,6.833638e-12,3.028743e-12,,,4.247408e-12,2.742954e-12,1.242756e-12,6.239988e-12,4.395261e-12,3.895504e-12,3.111451e-12,1.388920e-12,2.858488e-12,1.404490e-13,1.228856e-12,5.316789e-13,8.122872e-13,5.371811e-14,1.859139e-13,1.085946e-13,6.645987e-13,1.841764e-13,2.268331e-11,1.143283e-12,1.242756e-12,2.506935e-11,1.109124e-11,1.397684e-12,2.742954e-12,1.523187e-11,,,2.858488e-12,5.636329e-12,1.404490e-13,8.635266e-12,1.063525e-11,3.895504e-12,1.152413e-11,2.605488e-11,,,6.113202e-10,1.972251e-11,3.717988e-11,3.294672e-11,,,8.687564e-09,9.388733e-09,,
2018-08-18,3.210000e+01,-1.021000e+02,,,6.113202e-10,1.863842e-11,3.294672e-11,1.972251e-11,3.717988e-11,8.687564e-09,1.137123e-11,1.529011e-13,9.334442e-13,6.833638e-12,3.028743e-12,,,4.247408e-12,2.742954e-12,1.242756e-12,6.239988e-12,4.395261e-12,3.895504e-12,3.111451e-12,1.388920e-12,2.858488e-12,1.404490e-13,1.228856e-12,5.316789e-13,8.122872e-13,5.371811e-14,1.859139e-13,1.085946e-13,6.645987e-13,1.841764e-13,2.268331e-11,1.143283e-12,1.242756e-12,2.506935e-11,1.109124e-11,1.397684e-12,2.742954e-12,1.523187e-11,,,2.858488e-12,5.636329e-12,1.404490e-13,8.635266e-12,1.063525e-11,3.895504e-12,1.152413e-11,2.605488e-11,,,6.113202e-10,1.972251e-11,3.717988e-11,3.294672e-11,,,8.687564e-09,9.388733e-09,,
2018-08-18,3.210000e+01,-9.530000e+01,,,3.056601e-10,9.319209e-12,1.647336e-11,9.861254e-12,1.858994e-11,4.343782e-09,7.580818e-12,7.645056e-14,4.667221e-13,3.416819e-12,1.514371e-12,,,2.123704e-12,1.371477e-12,4.142520e-13,3.119994e-12,1.465087e-12,1.947752e-12,1.037150e-12,6.944602e-13,1.429244e-12,7.022448e-14,8.192373e-13,2.658395e-13,4.061436e-13,2.302205e-14,1.859139e-13,1.085946e-13,2.953772e-13,9.208818e-14,1.082308e-11,6.819738e-13,4.142520e-13,1.191931e-11,5.750428e-12,6.950051e-13,1.371477e-12,7.816910e-12,,,1.429244e-12,2.818165e-12,7.022448e-14,4.317633e-12,4.585081e-12,1.947752e-12,7.657269e-12,1.419010e-11,,,3.056601e-10,9.861254e-12,1.858994e-11,1.647336e-11,,,4.343782e-09,4.694367e-09,,
2018-08-18,3.330000e+01,-1.035000e+02,,,3.973581e-09,1.397881e-10,2.141537e-10,1.331269e-10,3.160290e-10,6.370880e-08,9.476022e-11,1.121275e-12,5.600665e-12,5.296069e-11,2.120120e-11,1.854881e-12,9.673603e-13,2.973186e-11,1.988641e-11,8.285040e-12,4.367991e-11,3.223192e-11,3.019016e-11,2.074301e-11,1.111136e-11,1.715093e-11,9.831427e-13,1.024047e-11,3.854672e-12,5.686011e-12,3.606787e-13,1.673225e-12,9.773510e-13,4.578346e-12,1.243190e-12,1.661318e-10,8.472113e-12,8.285040e-12,1.828889e-10,8.440236e-11,9.901361e-12,1.988641e-11,1.141901e-10,1.854881e-12,1.854881e-12,1.715093e-11,4.084322e-11,9.831427e-13,5.897730e-11,7.591183e-11,3.019016e-11,9.588150e-11,2.019835e-10,9.673603e-13,9.673603e-13,3.973581e-09,1.331269e-10,3.160290e-10,2.141537e-10,,,6.370880e-08,6.834581e-08,1.174269e-13,1.174269e-13
2018-08-18,3.450000e+01,-1.011000e+02,2.545412e+03,1.159073e+03,1.528300e-08,5.591524e-10,8.483780e-10,5.325078e-10,1.226936e-09,2.490435e-07,3.676696e-10,4.383166e-12,2.146921e-11,2.101344e-10,8.480480e-11,6.182935e-12,3.546988e-12,1.168037e-10,7.954565e-11,3.314016e-11,1.778397e-10,1.245324e-10,1.207606e-10,8.089773e-11,4.444545e-11,6.860371e-11,3.721897e-12,4.014263e-11,1.541869e-11,2.233790e-11,1.419693e-12,6.506986e-12,3.800809e-12,1.809185e-11,4.880674e-12,6.615193e-10,3.328032e-11,3.314016e-11,7.279398e-10,3.350818e-10,3.917628e-11,7.954565e-11,4.538037e-10,6.182935e-12,6.182935e-12,6.860371e-11,1.612492e-10,3.721897e-12,2.335748e-10,3.023721e-10,1.207606e-10,3.720528e-10,7.951855e-10,3.546988e-12,3.546988e-12,1.528300e-08,5.325078e-10,1.226936e-09,8.483780e-10,2.545412e+03,1.159073e+03,2.490435e-07,3.704485e+03,2.348538e-13,2.348538e-13
2018-08-18,3.450000e+01,-1.009000e+02,2.800014e+03,1.275006e+03,3.209431e-09,1.211497e-10,1.812070e-10,1.134044e-10,2.602591e-10,5.357331e-08,7.959858e-11,9.428903e-13,4.667221e-12,4.441865e-11,1.817246e-11,1.236587e-12,6.449069e-13,2.548445e-11,1.714346e-11,7.042284e-12,3.743992e-11,2.637157e-11,2.532077e-11,1.763155e-11,9.722443e-12,1.429244e-11,7.724693e-13,8.601992e-12,3.322993e-12,4.738343e-12,2.992866e-13,1.301397e-12,7.601619e-13,3.839904e-12,1.012970e-12,1.434485e-10,6.914433e-12,7.042284e-12,1.574052e-10,7.119309e-11,8.360623e-12,1.714346e-11,9.669718e-11,1.236587e-12,1.236587e-12,1.429244e-11,3.520689e-11,7.724693e-13,5.027180e-11,6.381148e-11,2.532077e-11,8.054147e-11,1.696737e-10,6.449069e-13,6.449069e-13,3.209431e-09,1.134044e-10,2.602591e-10,1.812070e-10,2.800014e+03,1.275006e+03,5.357331e-08,4.075020e+03,,
2018-08-18,3.630000e+01,-9.730000e+01,,,1.069810e-09,3.727683e-11,5.765676e-11,3.451439e-11,9.294970e-11,1.737513e-08,2.653286e-11,3.058023e-13,1.400166e-12,1.366728e-11,6.057485e-12,6.182936e-13,3.224534e-13,8.494817e-12,5.485907e-12,2.485512e-12,1.247998e-11,8.790522e-12,8.764884e-12,5.185752e-12,2.777841e-12,4.287732e-12,2.808979e-13,2.867331e-12,1.063358e-12,1.489193e-12,9.976220e-14,3.718278e-13,2.171891e-13,1.255353e-12,3.223086e-13,4.386275e-11,2.166679e-12,2.485512e-12,4.851494e-11,2.259209e-11,2.652313e-12,5.485907e-12,3.073031e-11,6.182936e-13,6.182936e-13,4.287732e-12,1.127266e-11,2.808979e-13,1.584129e-11,2.127050e-11,8.764884e-12,2.683866e-11,5.687404e-11,3.224534e-13,3.224534e-13,1.069810e-09,3.451439e-11,9.294970e-11,5.765676e-11,,,1.737513e-08,1.863006e-08,,
2018-08-18,3.710000e+01,-1.033000e+02,,,7.641502e-10,2.795762e-11,4.942008e-11,2.958376e-11,7.435976e-11,1.303135e-08,1.895204e-11,2.293517e-13,1.400166e-12,1.195887e-11,4.543114e-12,6.182936e-13,3.224534e-13,6.371112e-12,4.114431e-12,1.657008e-12,9.359982e-12,7.325435e-12,6.817132e-12,4.148602e-12,2.083381e-12,4.287732e-12,2.106734e-13,2.048093e-12,7.975184e-13,1.218431e-12,7.674016e-14,3.718278e-13,2.171891e-13,9.599759e-13,2.762646e-13,3.350639e-11,1.825257e-12,1.657008e-12,3.698866e-11,1.855007e-11,2.092690e-12,4.114431e-12,2.475719e-11,6.182936e-13,6.182936e-13,4.287732e-12,8.454493e-12,2.106734e-13,1.295290e-11,1.668542e-11,6.817132e-12,1.918139e-11,4.268394e-11,3.224534e-13,3.224534e-13,7.641502e-10,2.958376e-11,7.435976e-11,4.942008e-11,,,1.303135e-08,1.394886e-08,,
2018-08-18,3.750000e+01,-1.193000e+02,1.817893e+02,1.363817e+02,1.833960e-09,8.387287e-11,9.884016e-11,5.916753e-11,2.230793e-10,1.737513e-08,3.411368e-11,3.058023e-13,4.667221e-12,2.050092e-11,1.060060e-11,1.854881e-12,3.869441e-12,1.698963e-11,8.228861e-12,4.971024e-12,3.743993e-11,1.758105e-11,1.168651e-11,1.244580e-11,6.944602e-12,8.575464e-12,8.426938e-13,4.915424e-12,1.595037e-12,1.624574e-12,9.208818e-14,2.230966e-12,1.303135e-12,8.861316e-13,5.525291e-13,1.009859e-10,4.972762e-12,4.971024e-12,1.109297e-10,3.601694e-11,3.311699e-12,8.228861e-12,4.755750e-11,1.854881e-12,1.854881e-12,8.575464e-12,2.393424e-11,8.426938e-13,3.335239e-11,5.502097e-11,1.168651e-11,3.441948e-11,1.011270e-10,3.869441e-12,3.869441e-12,1.833960e-09,5.916753e-11,2.230793e-10,9.884016e-11,1.817893e+02,1.363817e+02,1.737513e-08,3.181710e+02,1.409123e-12,1.409123e-12
