date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total
2018-09-09,3.170000e+01,-9.530000e+01,1.999901e+02,7.498512e+01,1.096868e-09,4.978524e-11,5.911503e-11,3.538734e-11,1.334209e-10,1.039184e-08,1.961876e-11,1.828964e-13,2.778116e-12,1.226133e-11,5.958682e-12,1.042455e-12,2.314263e-12,1.022038e-11,4.921577e-12,2.973106e-12,2.239234e-11,1.017673e-11,6.989553e-12,7.443677e-12,8.427784e-13,4.188952e-12,5.527421e-12,5.040044e-13,2.939852e-12,9.539712e-13,9.716373e-13,5.507677e-14,1.334313e-12,7.793882e-13,5.299839e-13,3.304606e-13,6.000703e-11,2.974145e-12,2.973106e-12,6.595428e-11,2.115987e-11,1.980685e-12,4.921577e-12,2.806213e-11,1.042455e-12,1.042455e-12,5.527421e-12,1.440933e-11,5.040044e-13,2.044075e-11,3.256907e-11,6.989553e-12,1.980166e-11,5.936028e-11,2.314263e-12,2.314263e-12,1.096868e-09,3.538734e-11,1.334209e-10,5.911503e-11,8.427784e-13,1.999901e+02,7.498512e+01,1.039184e-08,2.749752e+02
2018-09-09,3.210000e+01,-9.450000e+01,,,4.985765e-10,2.262965e-11,2.687047e-11,1.608515e-11,6.064585e-11,4.723565e-09,8.917618e-12,8.313474e-14,1.282207e-12,5.573334e-12,2.708492e-12,4.864790e-13,1.051938e-12,4.645626e-12,2.237080e-12,1.351412e-12,1.017834e-11,4.625787e-12,3.177070e-12,3.383489e-12,3.830811e-13,1.904069e-12,2.512464e-12,2.290929e-13,1.336296e-12,4.336232e-13,4.416533e-13,2.503489e-14,6.065057e-13,3.542673e-13,2.409018e-13,1.502094e-13,2.729535e-11,1.351884e-12,1.351412e-12,2.999865e-11,9.618122e-12,9.003114e-13,2.237080e-12,1.275551e-11,4.864790e-13,4.864790e-13,2.512464e-12,6.549695e-12,2.290929e-13,9.291252e-12,1.480412e-11,3.177070e-12,9.000752e-12,2.698194e-11,1.051938e-12,1.051938e-12,4.985765e-10,1.608515e-11,6.064585e-11,2.687047e-11,3.830811e-13,,,4.723565e-09,5.326126e-09
2018-09-09,3.310000e+01,-1.107000e+02,,,1.263060e-09,4.525931e-11,6.986322e-11,4.396609e-11,1.010764e-10,2.046878e-08,3.031990e-11,3.602505e-13,1.816461e-12,1.709156e-11,7.042079e-12,5.559759e-13,2.805168e-13,9.600960e-12,6.562102e-12,2.702824e-12,1.424967e-11,1.017673e-11,9.954818e-12,6.541413e-12,2.553874e-14,3.681200e-12,5.694918e-12,3.054572e-13,3.296198e-12,1.271961e-12,1.825500e-12,1.168295e-13,5.256383e-13,3.070317e-13,1.477531e-12,4.005583e-13,5.361718e-11,2.710759e-12,2.702824e-12,5.903076e-11,2.742983e-11,3.214291e-12,6.562102e-12,3.720623e-11,5.559759e-13,5.559759e-13,5.694918e-12,1.328216e-11,3.054572e-13,1.928254e-11,2.442640e-11,9.954818e-12,3.068015e-11,6.506137e-11,2.805168e-13,2.805168e-13,1.263060e-09,4.396609e-11,1.010764e-10,6.986322e-11,2.553874e-14,,,2.046878e-08,2.194677e-08
2018-09-09,3.350000e+01,-1.051000e+02,,,2.359929e-09,1.071137e-10,1.271869e-10,7.613640e-11,2.870570e-10,2.235821e-08,4.221006e-11,3.935044e-13,5.983635e-12,2.638045e-11,1.282020e-11,2.293401e-12,4.979172e-12,2.198930e-11,1.058885e-11,6.396683e-12,4.817746e-11,2.189539e-11,1.503813e-11,1.601518e-11,1.813251e-12,9.012593e-12,1.189233e-11,1.084373e-12,6.325137e-12,2.052483e-12,2.090492e-12,1.184985e-13,2.870794e-12,1.676865e-12,1.140269e-12,7.109909e-13,1.291125e-10,6.398919e-12,6.396683e-12,1.419081e-10,4.552578e-11,4.261474e-12,1.058885e-11,6.037610e-11,2.293401e-12,2.293401e-12,1.189233e-11,3.100189e-11,1.084373e-12,4.397859e-11,7.007285e-11,1.503813e-11,4.260356e-11,1.277145e-10,4.979172e-12,4.979172e-12,2.359929e-09,7.613640e-11,2.870570e-10,1.271869e-10,1.813251e-12,,,2.235821e-08,2.521033e-08
2018-09-09,3.370000e+01,-9.609999e+01,3.681869e+03,1.340924e+03,1.063630e-09,3.922474e-11,5.911503e-11,3.753203e-11,8.490419e-11,1.731974e-08,2.556384e-11,3.048274e-13,1.495909e-12,1.486223e-11,5.958683e-12,4.169820e-13,2.805168e-13,8.052418e-12,5.518132e-12,2.342447e-12,1.221401e-11,8.634803e-12,8.472186e-12,5.639149e-12,2.553874e-14,3.046511e-12,4.857431e-12,2.596386e-13,2.850766e-12,1.069604e-12,1.560508e-12,1.001396e-13,4.447708e-13,2.597961e-13,1.268749e-12,3.404745e-13,4.635979e-11,2.313791e-12,2.342447e-12,5.101603e-11,2.367168e-11,2.730252e-12,5.518132e-12,3.192006e-11,4.169820e-13,4.169820e-13,4.857431e-12,1.109893e-11,2.596386e-13,1.621600e-11,2.084881e-11,8.472186e-12,2.586867e-11,5.518967e-11,2.805168e-13,2.805168e-13,1.063630e-09,3.753203e-11,8.490419e-11,5.911503e-11,2.553874e-14,3.681869e+03,1.340924e+03,1.731974e-08,5.022793e+03
2018-09-09,3.490000e+01,-1.047000e+02,,,1.495730e-09,5.431117e-11,8.240277e-11,5.147250e-11,1.212917e-10,2.424763e-08,3.567047e-11,4.267583e-13,2.137012e-12,2.043556e-11,8.306042e-12,6.254729e-13,3.506459e-13,1.145921e-11,7.755211e-12,3.243388e-12,1.696390e-11,1.202705e-11,1.164926e-11,7.894809e-12,2.553874e-14,4.315890e-12,6.699904e-12,3.665486e-13,3.919803e-12,1.503227e-12,2.178823e-12,1.385264e-13,6.065057e-13,3.542673e-13,1.750553e-12,4.706560e-13,6.434299e-11,3.181982e-12,3.243388e-12,7.076836e-11,3.266140e-11,3.820577e-12,7.755211e-12,4.423719e-11,6.254729e-13,6.254729e-13,6.699904e-12,1.577510e-11,3.665486e-13,2.284155e-11,2.899094e-11,1.164926e-11,3.609723e-11,7.673742e-11,3.506459e-13,3.506459e-13,1.495730e-09,5.147250e-11,1.212917e-10,8.240277e-11,2.553874e-14,,,2.424763e-08,2.599855e-08
2018-09-09,3.490000e+01,-1.119000e+02,,,2.792028e-09,1.267261e-10,1.504746e-10,9.007687e-11,3.396168e-10,2.645196e-08,4.993866e-11,4.655545e-13,7.052141e-12,3.121067e-11,1.516755e-11,2.710383e-12,5.890852e-12,2.601550e-11,1.252765e-11,7.567906e-12,5.699869e-11,2.590441e-11,1.779159e-11,1.894754e-11,2.145254e-12,1.066279e-11,1.406980e-11,1.282920e-12,7.483260e-12,2.428290e-12,2.473258e-12,1.401954e-13,3.396432e-12,1.983897e-12,1.349050e-12,8.411724e-13,1.527257e-10,7.570552e-12,7.567906e-12,1.678642e-10,5.386148e-11,5.041744e-12,1.252765e-11,7.143088e-11,2.710383e-12,2.710383e-12,1.406980e-11,3.667829e-11,1.282920e-12,5.203101e-11,8.290309e-11,1.779159e-11,5.040422e-11,1.510989e-10,5.890852e-12,5.890852e-12,2.792028e-09,9.007687e-11,3.396168e-10,1.504746e-10,2.145254e-12,,,2.645196e-08,2.982630e-08
2018-09-09,3.570000e+01,-9.830000e+01,,,6.348541e-09,2.308225e-10,3.528988e-10,2.198304e-10,5.094251e-10,1.032886e-07,1.515995e-10,1.817880e-12,8.975451e-12,8.694401e-11,3.521040e-11,2.640886e-12,1.472713e-12,4.831451e-11,3.281051e-11,1.369431e-11,7.328402e-11,5.119204e-11,4.977409e-11,3.338376e-11,1.021550e-13,1.827906e-11,2.864209e-11,1.542559e-12,1.665916e-11,6.359808e-12,9.245276e-12,5.891545e-13,2.668625e-12,1.558776e-12,7.467956e-12,2.012805e-12,2.731817e-10,1.370816e-11,1.369431e-11,3.005842e-10,1.388136e-10,1.619424e-11,3.281051e-11,1.878183e-10,2.640886e-12,2.640886e-12,2.864209e-11,6.659357e-11,1.542559e-12,9.677822e-11,1.244761e-10,4.977409e-11,1.534174e-10,3.276675e-10,1.472713e-12,1.472713e-12,6.348541e-09,2.198304e-10,5.094251e-10,3.528988e-10,1.021550e-13,,,1.032886e-07,1.107194e-07
2018-09-09,3.630000e+01,-9.909999e+01,,,1.628683e-09,5.883710e-11,8.956823e-11,5.576187e-11,1.293778e-10,2.645196e-08,3.864301e-11,4.655545e-13,2.243863e-12,2.229334e-11,9.028307e-12,6.949699e-13,3.506459e-13,1.238834e-11,8.351766e-12,3.513671e-12,1.899956e-11,1.326059e-11,1.270828e-11,8.571506e-12,2.553874e-14,4.696704e-12,7.369895e-12,3.970943e-13,4.276148e-12,1.618860e-12,2.355484e-12,1.502094e-13,6.873731e-13,4.015030e-13,1.911154e-12,5.107118e-13,6.965247e-11,3.510742e-12,3.513671e-12,7.667688e-11,3.559779e-11,4.124554e-12,8.351766e-12,4.807411e-11,6.949699e-13,6.949699e-13,7.369895e-12,1.708504e-11,3.970943e-13,2.485203e-11,3.226015e-11,1.270828e-11,3.910856e-11,8.407700e-11,3.506459e-13,3.506459e-13,1.628683e-09,5.576187e-11,1.293778e-10,8.956823e-11,2.553874e-14,,,2.645196e-08,2.835538e-08
2018-09-09,3.950000e+01,-1.227000e+02,2.215929e+02,8.319778e+01,1.296299e-09,4.676795e-11,7.165459e-11,4.396609e-11,1.051195e-10,2.078368e-08,3.091441e-11,3.657928e-13,1.816461e-12,1.746311e-11,7.042080e-12,5.559759e-13,2.805168e-13,9.910669e-12,6.711241e-12,2.792918e-12,1.492823e-11,1.048512e-11,1.016662e-11,6.766979e-12,2.553874e-14,3.681200e-12,5.862416e-12,3.207300e-13,3.385284e-12,1.300870e-12,1.884387e-12,1.184985e-13,5.256383e-13,3.070317e-13,1.509651e-12,4.105722e-13,5.535139e-11,2.752893e-12,2.792918e-12,6.089720e-11,2.789048e-11,3.303756e-12,6.711241e-12,3.790547e-11,5.559759e-13,5.559759e-13,5.862416e-12,1.359187e-11,3.207300e-13,1.977501e-11,2.541335e-11,1.016662e-11,3.128020e-11,6.686017e-11,2.805168e-13,2.805168e-13,1.296299e-09,4.396609e-11,1.051195e-10,7.165459e-11,2.553874e-14,2.215929e+02,8.319778e+01,2.078368e-08,3.047907e+02
