date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,terpenesfire,c2h6sfire,terpenes_monoterpenes,terpenes_total,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-10-13,3.990000e+01,-1.221000e+02,2.821932e-09,2.562739e-10,3.012361e-10,6.989601e-11,2.522643e-10,3.030975e-08,1.132978e-10,5.334516e-13,5.023843e-12,4.075570e-11,1.738714e-11,1.222222e-11,1.706924e-11,8.534273e-12,1.229615e-11,6.445296e-11,8.430717e-11,3.429141e-11,3.779669e-11,5.514989e-12,9.368830e-12,2.037153e-12,6.134693e-12,1.547010e-12,8.535225e-13,9.872318e-14,9.397253e-13,1.789908e-12,7.461048e-12,2.127744e-12,2.990945e-10,1.231843e-11,1.229615e-11,3.237090e-10,6.427754e-11,2.499255e-12,8.534273e-12,7.531107e-11,1.222222e-11,1.222222e-11,9.368830e-12,2.258423e-11,2.037153e-12,3.399021e-11,1.487601e-10,3.429141e-11,1.138313e-10,2.968829e-10,2.821932e-09,6.989601e-11,2.522643e-10,3.012361e-10,3.030975e-08,3.375510e-08,,,1.417289e-13,2.580649e-14,1.417289e-13,1.417289e-13,2.580649e-14,,
2020-10-13,4.050000e+01,-1.055000e+02,4.791961e-10,1.747322e-11,2.657966e-11,1.655432e-11,3.848100e-11,7.793935e-09,1.145709e-11,1.371733e-13,7.176919e-13,6.550024e-12,2.652276e-12,1.960784e-13,3.657694e-12,2.477692e-12,1.034255e-12,5.485359e-12,3.871248e-12,3.763692e-12,2.519779e-12,1.378747e-12,2.162038e-12,1.234638e-13,1.254824e-12,4.801064e-13,6.983366e-13,4.442543e-14,2.042881e-13,1.193272e-13,5.642809e-13,1.519817e-13,2.071070e-11,1.039878e-12,1.034255e-12,2.278483e-11,1.045712e-11,1.222868e-12,2.477692e-12,1.415768e-11,1.960784e-13,1.960784e-13,2.162038e-12,5.036441e-12,1.234638e-13,7.321943e-12,9.356607e-12,3.763692e-12,1.159426e-11,2.471456e-11,4.791961e-10,1.655432e-11,3.848100e-11,2.657966e-11,7.793935e-09,8.354746e-09,,,1.417289e-13,,1.417289e-13,1.417289e-13,,,
2020-10-13,4.070000e+01,-1.107000e+02,3.194641e-10,1.553175e-11,1.771977e-11,1.103621e-11,4.275666e-11,3.463971e-09,6.365047e-12,6.096589e-14,8.971150e-13,3.638902e-12,1.768184e-12,3.267973e-13,3.251284e-12,1.651795e-12,9.193378e-13,6.856698e-12,3.010971e-12,2.090940e-12,2.239804e-12,1.225553e-12,1.681585e-12,1.543298e-13,9.759740e-13,3.200710e-13,3.103718e-13,1.480848e-14,4.085762e-13,2.386543e-13,1.880936e-13,1.013212e-13,1.866867e-11,9.366453e-13,9.193378e-13,2.052466e-11,6.383060e-12,6.452513e-13,1.651795e-12,8.680106e-12,3.267973e-13,3.267973e-13,1.681585e-12,4.476836e-12,1.543298e-13,6.312751e-12,9.867669e-12,2.090940e-12,6.426013e-12,1.838462e-11,3.194641e-10,1.103621e-11,4.275666e-11,1.771977e-11,3.463971e-09,7.613738e+02,4.139985e+02,3.473753e+02,7.086443e-13,2.580649e-13,7.086443e-13,7.086443e-13,2.580649e-13,4.139985e+02,3.473753e+02
2020-10-13,4.070000e+01,-1.105000e+02,4.153033e-09,1.514346e-10,2.303570e-10,1.434707e-10,3.335020e-10,6.754744e-08,9.929475e-11,1.188835e-12,5.831247e-12,5.676687e-11,2.298639e-11,1.732026e-12,3.170001e-11,2.147333e-11,8.963546e-12,4.731122e-11,3.355081e-11,3.261866e-11,2.183809e-11,1.194914e-11,1.873766e-11,1.003144e-12,1.087514e-11,4.160922e-12,6.052251e-12,3.850204e-13,1.756878e-12,1.026214e-12,4.890435e-12,1.317175e-12,1.791040e-10,8.990702e-12,8.963546e-12,1.970582e-10,9.062840e-11,1.059819e-11,2.147333e-11,1.226999e-10,1.732026e-12,1.732026e-12,1.873766e-11,4.364916e-11,1.003144e-12,6.338996e-11,8.086203e-11,3.261866e-11,1.004836e-10,2.139643e-10,4.153033e-09,1.434707e-10,3.335020e-10,2.303570e-10,6.754744e-08,1.858549e+03,1.404551e+03,4.539975e+02,9.921020e-13,7.741947e-14,9.921020e-13,9.921020e-13,7.741947e-14,1.404551e+03,4.539975e+02
2020-10-13,4.070000e+01,-1.067000e+02,5.856841e-10,2.135617e-11,3.248625e-11,2.023306e-11,4.703233e-11,9.525921e-09,1.400310e-11,1.676562e-13,8.074034e-13,8.005584e-12,3.241671e-12,2.614378e-13,4.470515e-12,3.028291e-12,1.264090e-12,6.856699e-12,4.731525e-12,4.600068e-12,3.079730e-12,1.685135e-12,2.642490e-12,1.388968e-13,1.533673e-12,5.867967e-13,8.535225e-13,5.429775e-14,2.451457e-13,1.431926e-13,6.896767e-13,1.857555e-13,2.524330e-11,1.263771e-12,1.264090e-12,2.777116e-11,1.278093e-11,1.494617e-12,3.028291e-12,1.730384e-11,2.614378e-13,2.614378e-13,2.642490e-12,6.155650e-12,1.388968e-13,8.937038e-12,1.158822e-11,4.600068e-12,1.417076e-11,3.035905e-11,5.856841e-10,2.023306e-11,4.703233e-11,3.248625e-11,9.525921e-09,2.900521e+03,2.140807e+03,7.597144e+02,1.417289e-13,,1.417289e-13,1.417289e-13,,2.140807e+03,7.597144e+02
2020-10-13,4.110000e+01,-1.063000e+02,1.277856e-09,5.824408e-11,7.087909e-11,4.230548e-11,1.581997e-10,1.212390e-08,2.291417e-11,2.133806e-13,3.319325e-12,1.455561e-11,7.072736e-12,1.274510e-12,1.219231e-11,5.781282e-12,3.562435e-12,2.674112e-11,1.204388e-11,8.363758e-12,8.959215e-12,4.902212e-12,6.486113e-12,6.018863e-13,3.485621e-12,1.120248e-12,1.163894e-12,6.417007e-14,1.593447e-12,9.307519e-13,6.269788e-13,3.883978e-13,7.052262e-11,3.539576e-12,3.562435e-12,7.762464e-11,2.511397e-11,2.348313e-12,5.781282e-12,3.324356e-11,1.274510e-12,1.274510e-12,6.486113e-12,1.709453e-11,6.018863e-13,2.418253e-11,3.878501e-11,8.363758e-12,2.312755e-11,7.027631e-11,1.277856e-09,4.230548e-11,1.581997e-10,7.087909e-11,1.212390e-08,1.367415e-08,,,2.763713e-12,1.006453e-12,2.763713e-12,2.763713e-12,1.006453e-12,,
2020-10-13,4.110000e+01,-1.233000e+02,3.727081e-10,1.747322e-11,2.067307e-11,1.103621e-11,4.275666e-11,3.463971e-09,6.365047e-12,6.096589e-14,8.971148e-13,4.366682e-12,2.062882e-12,3.594771e-13,3.251284e-12,1.651795e-12,1.034255e-12,7.542368e-12,3.441109e-12,2.509128e-12,2.519779e-12,1.378747e-12,1.921811e-12,1.697628e-13,9.759740e-13,3.200710e-13,3.103718e-13,1.974464e-14,4.494339e-13,2.625198e-13,1.880936e-13,1.013212e-13,2.089012e-11,1.001368e-12,1.034255e-12,2.292574e-11,7.405538e-12,6.501874e-13,1.651795e-12,9.707520e-12,3.594771e-13,3.594771e-13,1.921811e-12,4.630031e-12,1.697628e-13,6.721605e-12,1.098348e-11,2.509128e-12,6.426013e-12,1.991862e-11,3.727081e-10,1.103621e-11,4.275666e-11,2.067307e-11,3.463971e-09,3.911429e-09,,,7.795087e-13,2.838714e-13,7.795087e-13,7.795087e-13,2.838714e-13,,
2020-10-13,4.270000e+01,-1.115000e+02,1.171368e-09,4.271233e-11,6.497250e-11,4.046611e-11,9.406466e-11,1.905184e-08,2.800621e-11,3.353124e-13,1.704518e-12,1.601117e-11,6.483342e-12,4.901960e-13,8.941029e-12,6.056581e-12,2.528179e-12,1.371340e-11,9.463050e-12,9.200135e-12,6.159461e-12,3.370271e-12,5.284981e-12,2.932266e-13,3.067347e-12,1.173593e-12,1.707045e-12,1.085955e-13,4.902915e-13,2.863852e-13,1.379353e-12,3.715109e-13,5.057631e-11,2.527541e-12,2.528179e-12,5.563203e-11,2.556186e-11,2.989234e-12,6.056581e-12,3.460767e-11,4.901960e-13,4.901960e-13,5.284981e-12,1.231130e-11,2.932266e-13,1.788951e-11,2.317645e-11,9.200135e-12,2.834152e-11,6.071810e-11,1.171368e-09,4.046611e-11,9.406466e-11,6.497250e-11,1.905184e-08,2.042274e-08,,,2.834577e-13,2.580649e-14,2.834577e-13,2.834577e-13,2.580649e-14,,
2020-10-13,4.550000e+01,-1.031000e+02,3.194641e-10,1.164882e-11,1.771977e-11,1.103621e-11,2.565400e-11,5.195957e-09,7.638057e-12,9.144884e-14,4.485574e-13,4.366682e-12,1.768184e-12,1.307189e-13,2.438463e-12,1.651795e-12,6.895035e-13,4.114019e-12,2.580832e-12,2.509128e-12,1.679853e-12,9.191648e-13,1.441358e-12,7.716490e-14,8.365491e-13,3.200710e-13,4.655578e-13,2.961695e-14,1.225729e-13,7.159630e-14,3.761873e-13,1.013212e-13,1.377723e-11,6.716777e-13,6.895035e-13,1.513841e-11,6.971416e-12,8.152457e-13,1.651795e-12,9.438456e-12,1.307189e-13,1.307189e-13,1.441358e-12,3.357628e-12,7.716490e-14,4.876151e-12,6.694851e-12,2.509128e-12,7.729505e-12,1.693348e-11,3.194641e-10,1.103621e-11,2.565400e-11,1.771977e-11,5.195957e-09,5.569831e-09,,,7.086443e-14,,7.086443e-14,7.086443e-14,,,
2020-10-13,4.690000e+01,-1.197000e+02,4.791961e-10,1.747322e-11,2.657966e-11,1.655432e-11,3.848100e-11,7.793935e-09,1.145709e-11,1.371733e-13,6.279804e-13,6.550024e-12,2.652276e-12,1.960784e-13,3.657694e-12,2.477692e-12,1.034255e-12,5.485359e-12,3.871248e-12,3.763692e-12,2.519779e-12,1.378747e-12,2.162038e-12,1.080309e-13,1.254824e-12,4.801064e-13,6.983366e-13,4.442543e-14,2.042881e-13,1.193272e-13,5.642809e-13,1.519817e-13,2.062098e-11,1.039878e-12,1.034255e-12,2.269512e-11,1.045712e-11,1.222868e-12,2.477692e-12,1.415768e-11,1.960784e-13,1.960784e-13,2.162038e-12,5.036441e-12,1.080309e-13,7.306510e-12,9.356607e-12,3.763692e-12,1.159426e-11,2.471456e-11,4.791961e-10,1.655432e-11,3.848100e-11,2.657966e-11,7.793935e-09,8.354746e-09,,,1.417289e-13,,1.417289e-13,1.417289e-13,,,
2020-10-13,4.830000e+01,-9.750000e+01,4.259521e-10,3.882939e-11,4.429943e-11,1.103621e-11,3.848100e-11,4.329964e-09,1.654912e-11,7.620737e-14,7.176919e-13,5.822243e-12,2.652276e-12,1.830065e-12,2.438463e-12,1.376496e-12,1.838676e-12,9.599378e-12,1.247402e-11,5.018255e-12,5.599510e-12,7.659707e-13,1.441358e-12,3.086596e-13,9.759740e-13,2.133806e-13,1.551859e-13,1.480848e-14,1.634305e-13,2.625198e-13,1.128562e-12,3.208503e-13,4.514659e-11,1.875362e-12,1.838676e-12,4.886063e-11,9.450492e-12,3.833750e-13,1.376496e-12,1.121036e-11,1.830065e-12,1.830065e-12,1.441358e-12,3.204433e-12,3.086596e-13,4.954451e-12,2.207340e-11,5.018255e-12,1.662533e-11,4.371698e-11,4.259521e-10,1.103621e-11,3.848100e-11,4.429943e-11,4.329964e-09,4.849733e-09,,,,,,,,,
2020-10-13,4.870000e+01,-9.770000e+01,1.490832e-09,1.359029e-10,1.594779e-10,3.678738e-11,1.325457e-10,1.645386e-08,5.983145e-11,2.895880e-13,2.601633e-12,2.110563e-11,9.135618e-12,6.437907e-12,8.941029e-12,4.404786e-12,6.550283e-12,3.428349e-11,4.473442e-11,1.798208e-11,1.987826e-11,2.910689e-12,4.804528e-12,1.080309e-12,3.206771e-12,8.001774e-13,4.655578e-13,5.429775e-14,4.902915e-13,9.546174e-13,3.949967e-12,1.131420e-12,1.583827e-10,6.526295e-12,6.550283e-12,1.714593e-10,3.344802e-11,1.320033e-12,4.404786e-12,3.917284e-11,6.437907e-12,6.437907e-12,4.804528e-12,1.185172e-11,1.080309e-12,1.773656e-11,7.901791e-11,1.798208e-11,6.012103e-11,1.571210e-10,1.490832e-09,3.678738e-11,1.325457e-10,1.594779e-10,1.645386e-08,1.827353e-08,,,7.086443e-14,2.580649e-14,7.086443e-14,7.086443e-14,2.580649e-14,,
