date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,c2h6sfire,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-10-27,3.350000e+01,-9.509999e+01,5.409180e-10,1.994807e-11,3.097447e-11,1.963258e-11,4.523487e-11,8.968247e-09,1.330305e-11,1.578411e-13,7.786040e-13,7.558310e-12,3.122167e-12,2.302597e-13,1.426592e-13,4.095126e-12,2.882138e-12,1.191271e-12,6.211536e-12,4.391302e-12,4.308602e-12,2.982551e-12,1.549329e-12,2.555470e-12,1.398086e-13,1.449781e-12,5.586577e-13,8.085836e-13,5.092683e-14,2.467549e-13,1.441325e-13,6.534008e-13,1.731512e-13,2.370923e-11,1.217439e-12,1.191271e-12,2.611794e-11,1.213026e-11,1.418168e-12,2.882138e-12,1.643057e-11,2.302597e-13,2.302597e-13,2.555470e-12,5.644455e-12,1.398086e-13,8.339733e-12,1.060284e-11,4.308602e-12,1.346089e-11,2.837233e-11,1.426592e-13,1.426592e-13,5.409180e-10,1.963258e-11,4.523487e-11,3.097447e-11,8.968247e-09,9.605007e-09,,,,,,
2020-10-27,3.370000e+01,-1.177000e+02,7.613421e-08,2.775851e-09,4.225282e-09,2.629675e-09,6.114933e-09,1.238579e-06,1.820704e-09,2.179899e-11,1.071878e-10,1.040779e-09,4.214925e-10,3.187453e-11,1.783240e-11,5.815078e-10,3.936395e-10,1.643955e-10,8.758266e-10,6.154097e-10,5.982494e-10,4.001206e-10,2.191009e-10,3.436255e-10,1.857900e-11,1.994355e-10,7.630088e-11,1.109856e-10,7.060156e-12,3.195476e-11,1.868919e-11,8.967927e-11,2.415969e-11,3.283159e-09,1.644829e-10,1.643955e-10,3.612038e-09,1.661707e-09,1.943466e-10,3.936395e-10,2.249693e-09,3.187453e-11,3.187453e-11,3.436255e-10,8.006087e-10,1.857900e-11,1.162813e-09,1.491236e-09,5.982494e-10,1.842503e-09,3.931989e-09,1.783240e-11,1.783240e-11,7.613421e-08,2.629675e-09,6.114933e-09,4.225282e-09,1.238579e-06,1.387512e+03,4.124997e+02,9.750126e+02,1.376722e-12,1.376722e-12,4.124997e+02,9.750126e+02
2020-10-27,3.390000e+01,-1.177000e+02,4.641753e-08,1.692517e-09,2.574525e-09,1.604418e-09,3.729821e-09,7.555748e-07,1.110804e-09,1.329812e-11,6.531622e-11,6.348981e-10,2.571196e-10,1.944050e-11,1.091343e-11,3.543859e-10,2.401276e-10,1.003417e-10,5.348822e-10,3.754563e-10,3.647231e-10,2.441103e-10,1.337587e-10,2.095485e-10,1.132449e-11,1.216910e-10,4.654501e-11,6.771139e-11,4.305015e-12,1.949364e-11,1.143451e-11,5.470599e-11,1.472804e-11,2.001943e-09,1.003622e-10,1.003417e-10,2.202647e-09,1.013709e-09,1.185614e-10,2.401276e-10,1.372398e-09,1.944050e-11,1.944050e-11,2.095485e-10,4.881446e-10,1.132449e-11,7.090176e-10,9.103385e-10,3.647231e-10,1.124103e-09,2.399164e-09,1.091343e-11,1.091343e-11,4.641753e-08,1.604418e-09,3.729821e-09,2.574525e-09,7.555748e-07,1.118749e+03,3.937550e+02,7.249935e+02,8.572043e-13,8.572043e-13,3.937550e+02,7.249935e+02
2020-10-27,3.410000e+01,-9.650000e+01,1.859406e-09,6.751655e-11,1.038556e-10,6.435124e-11,1.480414e-10,3.042798e-08,4.474662e-11,5.355324e-13,2.595346e-12,2.532034e-11,1.028479e-11,7.894620e-13,4.279776e-13,1.417544e-11,9.708255e-12,4.031996e-12,2.139529e-11,1.505589e-11,1.464925e-11,9.865359e-12,5.422651e-12,8.347868e-12,4.504942e-13,4.893011e-12,1.852391e-12,2.725226e-12,1.731512e-13,7.813905e-13,4.564197e-13,2.188893e-12,5.907512e-13,7.997725e-11,4.017454e-12,4.031996e-12,8.802670e-11,4.049813e-11,4.750769e-12,9.708255e-12,5.495716e-11,7.894620e-13,7.894620e-13,8.347868e-12,1.959809e-11,4.504942e-13,2.839645e-11,3.645118e-11,1.464925e-11,4.528215e-11,9.638258e-11,4.279776e-13,4.279776e-13,1.859406e-09,6.435124e-11,1.480414e-10,1.038556e-10,3.042798e-08,3.260366e-08,,,2.597589e-14,2.597589e-14,,
2020-10-27,3.430000e+01,-1.179000e+02,2.400324e-09,8.746462e-11,1.330080e-10,8.289312e-11,1.932763e-10,3.907593e-08,5.744498e-11,6.877364e-13,3.373951e-12,3.287865e-11,1.322330e-11,1.019722e-12,5.706367e-13,1.827056e-11,1.243870e-11,5.223267e-12,2.760683e-11,1.944720e-11,1.895785e-11,1.261848e-11,6.971979e-12,1.090334e-11,5.903028e-13,6.252181e-12,2.411049e-12,3.503862e-12,2.223805e-13,1.028145e-12,6.005523e-13,2.825959e-12,7.639025e-13,1.034571e-10,5.218559e-12,5.223267e-12,1.138989e-10,5.235413e-11,6.137291e-12,1.243870e-11,7.093012e-11,1.019722e-12,1.019722e-12,1.090334e-11,2.524254e-11,5.903028e-13,3.673618e-11,4.705402e-11,1.895785e-11,5.813272e-11,1.241446e-10,5.706367e-13,5.706367e-13,2.400324e-09,8.289312e-11,1.932763e-10,1.330080e-10,3.907593e-08,4.188549e-08,,,5.195177e-14,5.195177e-14,,
2020-10-27,3.630000e+01,-1.053000e+02,1.791791e-09,8.132675e-11,9.656746e-11,5.780704e-11,2.179499e-10,1.697561e-08,3.204825e-11,2.987707e-13,4.585112e-12,2.002952e-11,9.733815e-12,1.743395e-12,3.780469e-12,1.669551e-11,8.039649e-12,4.856722e-12,3.657905e-11,1.662421e-11,1.141780e-11,1.215963e-11,6.842868e-12,9.029327e-12,8.233170e-13,4.802400e-12,1.558361e-12,1.587220e-12,8.997074e-14,2.179668e-12,1.273171e-12,8.657561e-13,5.398244e-13,9.807149e-11,4.858420e-12,4.856722e-12,1.077866e-10,3.456574e-11,3.235551e-12,8.039649e-12,4.584094e-11,1.743395e-12,1.743395e-12,9.029327e-12,2.353838e-11,8.233170e-13,3.339103e-11,5.320326e-11,1.141780e-11,3.234702e-11,9.696809e-11,3.780469e-12,3.780469e-12,1.791791e-09,5.780704e-11,2.179499e-10,9.656746e-11,1.697561e-08,2.272108e+03,1.675146e+03,5.969626e+02,1.376722e-12,1.376722e-12,1.675146e+03,5.969626e+02
2020-10-27,3.630000e+01,-1.185000e+02,7.437623e-10,3.375827e-11,4.008461e-11,2.399538e-11,9.046975e-11,7.046480e-09,1.330305e-11,1.240180e-13,1.903254e-12,8.314141e-12,4.040452e-12,7.236735e-13,1.569251e-12,6.930213e-12,3.337212e-12,2.015998e-12,1.518376e-11,6.900618e-12,4.739462e-12,5.047393e-12,2.840436e-12,3.748023e-12,3.417543e-13,1.993449e-12,6.468668e-13,6.588459e-13,3.734634e-14,9.047680e-13,5.284859e-13,3.593705e-13,2.240781e-13,4.070892e-11,2.016703e-12,2.015998e-12,4.474162e-11,1.434804e-11,1.343059e-12,3.337212e-12,1.902831e-11,7.236735e-13,7.236735e-13,3.748023e-12,9.770649e-12,3.417543e-13,1.386043e-11,2.208437e-11,4.739462e-12,1.342707e-11,4.025090e-11,1.569251e-12,1.569251e-12,7.437623e-10,2.399538e-11,9.046975e-11,4.008461e-11,7.046480e-09,7.428098e+02,5.599478e+02,1.828621e+02,5.714695e-13,5.714695e-13,5.599478e+02,1.828621e+02
2020-10-27,3.630000e+01,-1.195000e+02,7.775696e-10,2.915487e-11,4.372866e-11,2.726747e-11,6.168392e-11,1.281178e-08,1.874521e-11,2.254874e-13,1.124650e-12,1.058163e-11,4.407765e-12,3.289425e-13,2.139888e-13,5.985184e-12,4.095670e-12,1.741089e-12,8.972219e-12,6.273289e-12,6.247473e-12,4.129685e-12,2.323993e-12,3.577658e-12,1.864114e-13,2.084060e-12,7.938820e-13,1.138006e-12,7.299512e-14,3.290065e-13,1.921767e-13,9.310962e-13,2.444488e-13,3.440921e-11,1.696728e-12,1.741089e-12,3.784703e-11,1.707346e-11,2.004884e-12,4.095670e-12,2.317401e-11,3.289425e-13,3.289425e-13,3.577658e-12,8.309176e-12,1.864114e-13,1.207325e-11,1.524551e-11,6.247473e-12,1.897069e-11,4.046367e-11,2.139888e-13,2.139888e-13,7.775696e-10,2.726747e-11,6.168392e-11,4.372866e-11,1.281178e-08,1.372206e-08,,,2.597589e-14,2.597589e-14,,
2020-10-27,3.730000e+01,-1.191000e+02,1.676846e-08,6.229935e-10,9.274120e-10,5.758891e-10,1.406393e-09,2.629618e-07,3.918352e-10,4.628128e-12,2.517486e-11,2.256155e-10,9.256306e-11,7.795936e-12,6.562323e-12,1.304140e-10,8.570569e-11,3.692941e-11,2.056708e-10,1.370713e-10,1.294735e-10,9.039422e-11,4.957851e-11,7.632336e-11,4.396203e-12,4.394649e-11,1.661272e-11,2.359866e-11,1.493854e-12,8.142912e-12,4.780396e-12,1.875260e-11,5.296390e-12,7.385625e-10,3.697230e-11,3.692941e-11,8.124643e-10,3.621251e-10,4.170523e-11,8.570569e-11,4.895360e-10,7.795936e-12,7.795936e-12,7.632336e-11,1.799925e-10,4.396203e-12,2.607121e-10,3.427422e-10,1.294735e-10,3.964634e-10,8.686790e-10,6.562323e-12,6.562323e-12,1.676846e-08,5.758891e-10,1.406393e-09,9.274120e-10,2.629618e-07,2.021024e+03,1.213389e+03,8.076351e+02,1.376722e-12,1.376722e-12,1.213389e+03,8.076351e+02
2020-10-27,3.750000e+01,-1.191000e+02,1.298203e-07,5.763459e-09,7.020272e-09,4.222096e-09,1.519069e-08,1.328902e-06,2.409666e-09,2.338868e-11,3.155076e-10,1.487475e-09,7.067117e-10,1.182548e-10,2.466577e-10,1.185381e-09,5.925069e-10,3.439109e-10,2.521193e-09,1.187220e-09,8.487946e-10,8.587451e-10,4.820995e-10,6.465339e-10,5.652926e-11,3.470414e-10,1.148483e-10,1.233240e-10,7.138244e-12,1.463257e-10,8.549462e-11,7.283786e-11,3.934607e-11,6.937711e-09,3.440042e-10,3.439109e-10,7.625626e-09,2.541228e-09,2.453105e-10,5.925069e-10,3.379046e-09,1.182548e-10,1.182548e-10,6.465339e-10,1.667481e-09,5.652926e-11,2.370544e-09,3.708413e-09,8.487946e-10,2.433054e-09,6.990263e-09,2.466577e-10,2.466577e-10,1.298203e-07,4.222096e-09,1.519069e-08,7.020272e-09,1.328902e-06,2.458981e+03,1.230276e+03,1.228705e+03,8.883753e-11,8.883753e-11,1.230276e+03,1.228705e+03
