date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_combustion_rate,other_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-08-22,3.110000e+01,-1.003000e+02,1.650056e-09,6.028022e-11,9.326672e-11,5.712956e-11,1.321745e-10,2.689509e-08,3.953579e-11,4.733536e-13,2.368674e-12,2.294395e-11,9.182477e-12,6.976623e-13,4.245639e-13,1.274988e-11,8.667738e-12,3.599852e-12,1.889677e-11,1.344222e-11,1.307916e-11,8.739725e-12,3.092244e-14,4.764610e-12,7.503857e-12,4.068340e-13,4.314652e-12,1.680106e-12,2.409800e-12,1.533020e-13,6.854029e-13,4.003521e-13,1.947205e-12,5.334978e-13,7.138862e-11,3.566457e-12,3.599852e-12,7.855493e-11,3.644108e-11,4.243209e-12,8.667738e-12,4.935203e-11,6.976623e-13,6.976623e-13,7.503857e-12,1.751449e-11,4.068340e-13,2.542518e-11,3.233900e-11,1.307916e-11,4.000914e-11,8.542730e-11,4.245639e-13,4.245639e-13,1.650056e-09,5.712956e-11,1.321745e-10,9.326672e-11,3.092244e-14,2.689509e-08,2.882775e-08,,,,
2020-08-22,3.350000e+01,-1.009000e+02,4.829432e-10,1.826673e-11,2.819692e-11,1.687919e-11,3.916283e-11,8.275413e-09,1.216486e-11,1.456473e-13,7.209007e-13,6.748221e-12,2.842195e-12,1.902715e-13,8.491278e-14,3.749965e-12,2.528090e-12,1.090864e-12,5.751192e-12,4.107346e-12,3.846812e-12,2.731164e-12,,1.383274e-12,2.230877e-12,1.294472e-13,1.294396e-12,4.900310e-13,7.414770e-13,4.716986e-14,1.958294e-13,1.143863e-13,5.991399e-13,1.576243e-13,2.171880e-11,1.066980e-12,1.090864e-12,2.387664e-11,1.088481e-11,1.278678e-12,2.528090e-12,1.469158e-11,1.902715e-13,1.902715e-13,2.230877e-12,5.133238e-12,1.294472e-13,7.493561e-12,9.858538e-12,3.846812e-12,1.231051e-11,2.601585e-11,8.491278e-14,8.491278e-14,4.829432e-10,1.687919e-11,3.916283e-11,2.819692e-11,,8.275413e-09,8.842595e-09,,,,
2020-08-22,3.350000e+01,-9.490001e+01,1.247603e-09,4.566683e-11,6.940779e-11,4.284717e-11,9.790706e-11,2.017132e-08,2.965184e-11,3.550152e-13,1.750759e-12,1.709549e-11,6.777542e-12,5.073907e-13,2.547383e-13,9.374912e-12,6.500803e-12,2.727161e-12,1.396718e-11,1.008167e-11,9.745258e-12,6.554794e-12,3.092244e-14,3.535033e-12,5.678595e-12,2.958793e-13,3.235989e-12,1.225078e-12,1.807350e-12,1.149765e-13,5.385308e-13,3.145624e-13,1.460404e-12,3.879984e-13,5.397239e-11,2.701495e-12,2.727161e-12,5.940104e-11,2.710903e-11,3.147404e-12,6.500803e-12,3.675723e-11,5.073907e-13,5.073907e-13,5.678595e-12,1.290995e-11,2.958793e-13,1.888442e-11,2.404885e-11,9.745258e-12,3.000685e-11,6.380096e-11,2.547383e-13,2.547383e-13,1.247603e-09,4.284717e-11,9.790706e-11,6.940779e-11,3.092244e-14,2.017132e-08,2.162912e-08,,,,
2020-08-22,3.350000e+01,-1.115000e+02,1.006132e-09,3.653347e-11,5.639383e-11,3.505677e-11,7.832565e-11,1.655083e-08,2.432971e-11,2.912945e-13,1.441801e-12,1.394632e-11,5.465760e-12,4.439669e-13,2.547383e-13,7.499929e-12,5.236759e-12,2.181729e-12,1.150238e-11,8.214692e-12,7.950077e-12,5.189212e-12,3.092244e-14,2.920245e-12,4.461753e-12,2.404019e-13,2.588791e-12,1.015064e-12,1.482954e-12,9.433971e-14,4.406161e-13,2.573692e-13,1.198280e-12,3.152487e-13,4.316448e-11,2.211514e-12,2.181729e-12,4.755772e-11,2.200087e-11,2.592358e-12,5.236759e-12,2.982999e-11,4.439669e-13,4.439669e-13,4.461753e-12,1.042017e-11,2.404019e-13,1.512233e-11,1.971708e-11,7.950077e-12,2.462101e-11,5.228816e-11,2.547383e-13,2.547383e-13,1.006132e-09,3.505677e-11,7.832565e-11,5.639383e-11,3.092244e-14,1.655083e-08,4.083577e+02,2.333580e+02,1.749997e+02,2.333580e+02,1.749997e+02
2020-08-22,3.350000e+01,-1.113000e+02,4.829432e-10,1.644006e-11,2.602792e-11,1.558079e-11,3.916283e-11,7.758200e-09,1.140455e-11,1.365443e-13,6.179149e-13,6.298340e-12,2.623565e-12,1.902715e-13,8.491278e-14,3.374968e-12,2.347512e-12,9.817778e-13,5.751192e-12,3.733951e-12,3.590358e-12,2.458048e-12,,1.383274e-12,2.028070e-12,1.109547e-13,1.186529e-12,4.550288e-13,6.951347e-13,4.422174e-14,1.958294e-13,1.143863e-13,5.616936e-13,1.454994e-13,1.951602e-11,1.017409e-12,9.817778e-13,2.151521e-11,1.010843e-11,1.194385e-12,2.347512e-12,1.365033e-11,1.902715e-13,1.902715e-13,2.028070e-12,4.758242e-12,1.109547e-13,6.897267e-12,9.485143e-12,3.590358e-12,1.154110e-11,2.461660e-11,8.491278e-14,8.491278e-14,4.829432e-10,1.558079e-11,3.916283e-11,2.602792e-11,,7.758200e-09,8.321915e-09,,,,
2020-08-22,3.350000e+01,-1.109000e+02,9.014939e-09,3.269744e-10,4.988685e-10,3.116158e-10,7.196169e-10,1.463714e-07,2.151659e-10,2.576136e-12,1.266726e-11,1.228176e-10,4.962910e-11,3.742007e-12,2.037907e-12,6.899935e-11,4.640851e-11,1.941738e-11,1.035215e-10,7.243864e-11,7.052488e-11,4.697602e-11,1.855346e-13,2.582111e-11,4.056139e-11,2.182110e-12,2.351485e-11,8.995569e-12,1.311487e-11,8.343168e-13,3.769715e-12,2.201937e-12,1.059729e-11,2.849363e-12,3.866177e-10,1.941830e-11,1.941738e-11,4.254534e-10,1.959616e-10,2.294476e-11,4.640851e-11,2.653148e-10,3.742007e-12,3.742007e-12,4.056139e-11,9.482046e-11,2.182110e-12,1.375640e-10,1.759601e-10,7.052488e-11,2.177420e-10,4.642270e-10,2.037907e-12,2.037907e-12,9.014939e-09,3.116158e-10,7.196169e-10,4.988685e-10,1.855346e-13,1.463714e-07,3.615733e+03,1.245277e+03,2.370457e+03,1.245277e+03,2.370457e+03
2020-08-22,3.350000e+01,-1.107000e+02,8.684928e-08,3.167452e-09,4.817335e-09,3.000600e-09,6.975879e-09,1.412510e-06,2.076389e-09,2.486017e-11,1.221412e-10,1.187237e-09,4.807682e-10,3.627844e-11,2.029415e-11,6.629938e-10,4.490972e-10,1.875196e-10,9.990642e-10,7.019828e-10,6.824245e-10,4.566506e-10,1.577044e-12,2.499115e-10,3.920259e-10,2.119235e-11,2.274900e-10,8.701551e-11,1.265609e-10,8.051304e-12,3.642427e-11,2.133305e-11,1.022657e-10,2.754789e-11,3.746243e-09,1.875709e-10,1.875196e-10,4.121333e-09,1.895496e-09,2.216277e-10,4.490972e-10,2.566220e-09,3.627844e-11,3.627844e-11,3.920259e-10,9.129053e-10,2.119235e-11,1.326124e-09,1.701047e-09,6.824245e-10,2.101249e-09,4.484721e-09,2.029415e-11,2.029415e-11,8.684928e-08,3.000600e-09,6.975879e-09,4.817335e-09,1.577044e-12,1.412510e-06,1.227295e+03,7.272957e+02,4.999992e+02,7.272957e+02,4.999992e+02
2020-08-22,3.350000e+01,-1.105000e+02,5.002486e-08,2.215755e-09,2.704735e-09,1.628193e-09,5.830366e-09,5.161789e-07,9.321321e-10,9.084749e-12,1.209054e-10,5.744985e-10,2.724135e-10,4.522120e-11,9.391354e-11,4.556207e-10,2.286116e-10,1.322127e-10,9.662002e-10,4.566622e-10,3.280048e-10,3.299246e-10,3.379822e-11,1.852050e-10,2.488441e-10,2.165466e-11,1.336463e-10,4.431280e-11,4.787161e-11,2.777125e-12,5.590929e-11,3.265729e-11,2.849659e-11,1.516831e-11,2.666585e-09,1.322315e-10,1.322127e-10,2.931029e-09,9.805583e-10,9.496154e-11,2.286116e-10,1.304131e-09,4.522120e-11,4.522120e-11,2.488441e-10,6.408257e-10,2.165466e-11,9.113246e-10,1.422862e-09,3.280048e-10,9.412169e-10,2.692084e-09,9.391354e-11,9.391354e-11,5.002486e-08,1.628193e-09,5.830366e-09,2.704735e-09,3.379822e-11,5.161789e-07,1.349989e+03,7.999894e+02,5.499991e+02,7.999894e+02,5.499991e+02
2020-08-22,3.370000e+01,-1.107000e+02,4.426979e-09,1.607472e-10,2.450962e-10,1.532111e-10,3.573608e-10,7.189265e-08,1.056822e-10,1.265311e-12,6.179149e-12,6.028411e-11,2.448660e-11,1.839291e-12,1.018953e-12,3.374968e-11,2.293339e-11,9.490519e-12,5.093913e-11,3.584593e-11,3.462131e-11,2.321490e-11,9.276731e-14,1.275686e-11,1.987508e-11,1.072562e-12,1.154169e-11,4.445281e-12,6.441582e-12,4.097881e-13,1.860379e-12,1.086670e-12,5.205028e-12,1.406494e-12,1.901413e-10,9.558573e-12,9.490519e-12,2.091904e-10,9.631242e-11,1.129665e-11,2.293339e-11,1.305425e-10,1.839291e-12,1.839291e-12,1.987508e-11,4.650654e-11,1.072562e-12,6.745419e-11,8.678505e-11,3.462131e-11,1.069475e-10,2.283539e-10,1.018953e-12,1.018953e-12,4.426979e-09,1.532111e-10,3.573608e-10,2.450962e-10,9.276731e-14,7.189265e-08,7.707539e-08,,,,
2020-08-22,3.410000e+01,-1.117000e+02,7.646600e-10,2.740010e-11,4.337987e-11,2.596798e-11,6.363959e-11,1.241312e-08,1.824729e-11,2.184709e-13,1.029858e-12,1.034727e-11,4.153978e-12,3.171192e-13,1.698256e-13,5.999944e-12,3.972714e-12,1.636296e-12,9.037588e-12,6.347717e-12,5.898445e-12,4.096746e-12,,2.151759e-12,3.447718e-12,1.849246e-13,2.049460e-12,7.700487e-13,1.112216e-12,7.075478e-14,3.427014e-13,2.001761e-13,8.987099e-13,2.424990e-13,3.252670e-11,1.684086e-12,1.636296e-12,3.584709e-11,1.655071e-11,1.953019e-12,3.972714e-12,2.247644e-11,3.171192e-13,3.171192e-13,3.447718e-12,8.151703e-12,1.849246e-13,1.178435e-11,1.538531e-11,5.898445e-12,1.846576e-11,3.974951e-11,1.698256e-13,1.698256e-13,7.646600e-10,2.596798e-11,6.363959e-11,4.337987e-11,,1.241312e-08,2.750357e+02,2.000358e+02,7.499988e+01,2.000358e+02,7.499988e+01
2020-08-22,3.410000e+01,-1.125000e+02,7.727091e-09,2.813077e-10,4.294607e-10,2.674702e-10,6.217099e-10,1.256828e-07,1.847538e-10,2.212018e-12,1.091650e-11,1.057221e-10,4.285156e-11,3.234616e-12,1.783168e-12,5.887445e-11,3.990771e-11,1.669022e-11,8.873268e-11,6.235698e-11,6.077964e-11,4.069435e-11,1.236897e-13,2.228608e-11,3.488279e-11,1.886231e-12,2.027887e-11,7.735489e-12,1.126118e-11,7.163922e-13,3.231185e-12,1.887374e-12,9.099437e-12,2.449240e-12,3.329186e-10,1.666724e-11,1.669022e-11,3.662760e-10,1.688526e-10,1.971306e-11,3.990771e-11,2.284733e-10,3.234616e-12,3.234616e-12,3.488279e-11,8.116052e-11,1.886231e-12,1.179295e-10,1.510897e-10,6.077964e-11,1.869658e-10,3.988351e-10,1.783168e-12,1.783168e-12,7.727091e-09,2.674702e-10,6.217099e-10,4.294607e-10,1.236897e-13,1.256828e-07,1.924977e+03,1.449978e+03,4.749992e+02,1.449978e+03,4.749992e+02
2020-08-22,3.430000e+01,-1.063000e+02,2.656187e-09,9.681369e-11,1.474916e-10,9.218634e-11,2.153955e-10,4.344592e-08,6.386550e-11,7.646482e-13,3.707490e-12,3.644039e-11,1.464824e-11,1.141629e-12,5.943894e-13,2.024981e-11,1.372392e-11,5.781581e-12,3.039916e-11,2.165692e-11,2.102924e-11,1.392894e-11,6.184487e-14,7.684854e-12,1.196561e-11,6.472360e-13,7.011310e-12,2.660168e-12,3.892755e-12,2.476418e-13,1.126019e-12,6.577214e-13,3.145485e-12,8.487465e-13,1.144501e-10,5.777971e-12,5.781581e-12,1.260097e-10,5.809993e-11,6.800565e-12,1.372392e-11,7.862442e-11,1.141629e-12,1.141629e-12,1.196561e-11,2.793466e-11,6.472360e-13,4.054751e-11,5.205607e-11,2.102924e-11,6.463015e-11,1.377155e-10,5.943894e-13,5.943894e-13,2.656187e-09,9.218634e-11,2.153955e-10,1.474916e-10,6.184487e-14,4.344592e-08,4.655724e-08,,,,
2020-08-22,3.450000e+01,-9.850000e+01,1.931773e-09,7.124026e-11,1.084497e-10,6.751676e-11,1.566513e-10,3.155001e-08,4.637852e-11,5.552802e-13,2.780617e-12,2.654300e-11,1.071289e-11,8.245099e-13,4.245639e-13,1.499986e-11,1.011236e-11,4.145284e-12,2.218317e-11,1.568259e-11,1.513079e-11,1.010531e-11,3.092244e-14,5.533095e-12,8.720699e-12,4.808038e-13,5.069716e-12,1.960124e-12,2.826881e-12,1.798351e-13,8.322749e-13,4.861419e-13,2.284221e-12,6.183725e-13,8.412618e-11,4.221010e-12,4.145284e-12,9.249247e-11,4.232561e-11,4.966840e-12,1.011236e-11,5.740481e-11,8.245099e-13,8.245099e-13,8.720699e-12,2.053295e-11,4.808038e-13,2.973445e-11,3.786576e-11,1.513079e-11,4.693380e-11,9.993036e-11,4.245639e-13,4.245639e-13,1.931773e-09,6.751676e-11,1.566513e-10,1.084497e-10,3.092244e-14,3.155001e-08,3.381443e-08,,,,
2020-08-22,3.450000e+01,-9.830000e+01,3.219621e-09,1.169071e-10,1.778575e-10,1.116623e-10,2.594537e-10,5.223855e-08,7.679066e-11,9.193985e-13,4.531376e-12,4.408838e-11,1.792769e-11,1.331901e-12,7.642150e-13,2.474977e-11,1.661316e-11,6.981531e-12,3.697195e-11,2.613766e-11,2.538896e-11,1.693322e-11,6.184487e-14,9.221826e-12,1.460210e-11,7.951756e-13,8.413572e-12,3.220204e-12,4.680574e-12,2.977597e-13,1.370806e-12,8.007043e-13,3.782071e-12,1.018496e-12,1.383717e-10,6.972077e-12,6.981531e-12,1.523253e-10,7.042965e-11,8.198537e-12,1.661316e-11,9.524135e-11,1.331901e-12,1.331901e-12,1.460210e-11,3.397159e-11,7.951756e-13,4.936887e-11,6.310960e-11,2.538896e-11,7.771006e-11,1.662086e-10,7.642150e-13,7.642150e-13,3.219621e-09,1.116623e-10,2.594537e-10,1.778575e-10,6.184487e-14,5.223855e-08,5.600720e-08,,,,
2020-08-22,3.470000e+01,-1.187000e+02,1.843233e-08,6.703890e-10,1.021596e-09,6.349172e-10,1.478397e-09,2.989493e-07,4.394554e-10,5.261507e-12,2.595243e-11,2.514837e-10,1.018818e-10,7.737708e-12,4.330552e-12,1.402487e-10,9.498396e-11,3.970746e-11,2.119725e-10,1.486112e-10,1.446401e-10,9.668322e-11,3.401468e-13,5.287180e-11,8.294804e-11,4.493667e-12,4.821624e-11,1.841116e-11,2.678586e-11,1.704011e-12,7.735260e-12,4.518260e-12,2.164393e-11,5.844226e-12,7.930246e-10,3.974168e-11,3.970746e-11,8.724738e-10,4.015817e-10,4.690104e-11,9.498396e-11,5.434667e-10,7.737708e-12,7.737708e-12,8.294804e-11,1.931205e-10,4.493667e-12,2.805622e-10,3.605837e-10,1.446401e-10,4.447170e-10,9.499408e-10,4.330552e-12,4.330552e-12,1.843233e-08,6.349172e-10,1.478397e-09,1.021596e-09,3.401468e-13,2.989493e-07,1.180279e+03,6.287133e+02,5.515656e+02,6.287133e+02,5.515656e+02
2020-08-22,3.550000e+01,-1.019000e+02,3.622074e-10,1.278671e-11,1.952094e-11,1.298399e-11,2.937212e-11,5.689347e-09,8.363340e-12,1.001325e-13,5.149291e-13,4.948696e-12,1.967673e-12,1.268477e-13,8.491278e-14,2.624976e-12,1.805779e-12,7.636049e-13,4.107994e-12,2.987161e-12,2.820995e-12,1.911815e-12,,1.075880e-12,1.622456e-12,9.246228e-14,9.707967e-13,3.500221e-13,5.097655e-13,3.242928e-14,1.468720e-13,8.578974e-14,4.119087e-13,1.091245e-13,1.521346e-11,7.536951e-13,7.636049e-13,1.673076e-11,7.887166e-12,8.922169e-13,1.805779e-12,1.058516e-11,1.268477e-13,1.268477e-13,1.622456e-12,3.700855e-12,9.246228e-14,5.415773e-12,7.095155e-12,2.820995e-12,8.463472e-12,1.837962e-11,8.491278e-14,8.491278e-14,3.622074e-10,1.298399e-11,2.937212e-11,1.952094e-11,,5.689347e-09,6.113431e-09,,,,
2020-08-22,3.570000e+01,-1.059000e+02,2.293980e-09,1.041204e-10,1.236326e-10,7.400875e-11,2.790351e-10,2.172296e-08,4.105639e-11,3.823241e-13,5.870192e-12,2.564324e-11,1.246193e-11,2.219834e-12,4.840029e-12,2.137480e-11,1.029294e-11,6.217926e-12,4.683113e-11,2.128352e-11,1.461789e-11,1.556764e-11,1.762579e-12,8.760734e-12,1.156000e-11,1.054070e-12,6.148379e-12,1.995126e-12,2.039062e-12,1.149765e-13,2.790569e-12,1.630005e-12,1.085941e-12,6.911222e-13,1.255582e-10,6.197637e-12,6.217926e-12,1.379738e-10,4.425355e-11,4.149165e-12,1.029294e-11,5.869565e-11,2.219834e-12,2.219834e-12,1.156000e-11,3.013553e-11,1.054070e-12,4.274960e-11,6.811465e-11,1.461789e-11,4.143872e-11,1.241713e-10,4.840029e-12,4.840029e-12,2.293980e-09,7.400875e-11,2.790351e-10,1.236326e-10,1.762579e-12,2.172296e-08,2.449538e-08,,,,
2020-08-22,3.590000e+01,-1.059000e+02,5.191639e-09,2.356408e-10,2.798002e-10,1.674935e-10,6.315006e-10,4.913527e-08,9.275705e-11,8.647807e-13,1.328517e-11,5.803471e-11,2.820332e-11,5.073907e-12,1.095375e-11,4.837455e-11,2.329455e-11,1.407215e-11,1.059862e-10,4.816797e-11,3.308259e-11,3.523202e-11,3.988994e-12,1.982693e-11,2.616210e-11,2.385527e-12,1.391475e-11,4.515286e-12,4.587889e-12,2.623823e-13,6.315498e-12,3.688959e-12,2.508898e-12,1.564119e-12,2.841580e-10,1.407747e-11,1.407215e-11,3.123077e-10,1.001528e-10,9.365557e-12,2.329455e-11,1.328129e-10,5.073907e-12,5.073907e-12,2.616210e-11,6.820147e-11,2.385527e-12,9.674910e-11,1.541542e-10,3.308259e-11,9.362183e-11,2.808586e-10,1.095375e-11,1.095375e-11,5.191639e-09,1.674935e-10,6.315006e-10,2.798002e-10,3.988994e-12,4.913527e-08,3.749677e+02,2.499679e+02,1.249998e+02,2.499679e+02,1.249998e+02
2020-08-22,3.610000e+01,-1.185000e+02,7.163658e-09,3.251479e-10,3.860808e-10,2.311151e-10,8.713729e-10,6.827216e-08,1.284913e-10,1.201590e-12,1.833148e-11,8.007889e-11,3.891621e-11,6.976622e-12,1.511448e-11,6.674938e-11,3.214286e-11,1.941738e-11,1.462446e-10,6.646433e-11,4.564884e-11,4.861472e-11,5.504193e-12,2.735808e-11,3.609964e-11,3.291657e-12,1.920020e-11,6.230394e-12,6.348897e-12,3.596701e-13,8.714408e-12,5.090191e-12,3.482501e-12,2.158241e-12,3.920941e-10,1.944534e-11,1.941738e-11,4.309568e-10,1.381953e-10,1.293896e-11,3.214286e-11,1.832771e-10,6.976622e-12,6.976622e-12,3.609964e-11,9.410746e-11,3.291657e-12,1.334988e-10,2.127089e-10,4.564884e-11,1.296929e-10,3.880506e-10,1.511448e-11,1.511448e-11,7.163658e-09,2.311151e-10,8.713729e-10,3.860808e-10,5.504193e-12,6.827216e-08,2.849948e+03,2.149949e+03,6.999988e+02,2.149949e+03,6.999988e+02
