date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,c2h6sfire,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-08-05,3.230000e+01,-1.019000e+02,9.107178e-10,3.355725e-11,5.258847e-11,3.148042e-11,7.912707e-11,1.540756e-08,2.274794e-11,2.711731e-13,1.307137e-12,1.308915e-11,5.453053e-12,4.947542e-13,2.745011e-13,6.797494e-12,4.961974e-12,2.115889e-12,1.062407e-11,7.846084e-12,7.461450e-12,4.856031e-12,2.778511e-12,4.002849e-12,2.391253e-13,2.440927e-12,9.618015e-13,1.382983e-12,8.819287e-14,3.956661e-13,2.311134e-13,1.100100e-12,2.939762e-13,3.972042e-11,2.020856e-12,2.115889e-12,4.385716e-11,2.098313e-11,2.432977e-12,4.961974e-12,2.837808e-11,4.947542e-13,4.947542e-13,4.002849e-12,9.576005e-12,2.391253e-13,1.381798e-11,1.847015e-11,7.461450e-12,2.301911e-11,4.895072e-11,2.745011e-13,2.745011e-13,9.107178e-10,3.148042e-11,7.912707e-11,5.258847e-11,1.540756e-08,1.648147e-08,,,,,,
2018-08-05,3.750000e+01,-1.191000e+02,9.757690e-10,4.474299e-11,5.258847e-11,3.148042e-11,1.186906e-10,9.244536e-09,1.819835e-11,1.627038e-13,2.427540e-12,1.090763e-11,5.453052e-12,9.895084e-13,2.058758e-12,9.346554e-12,4.378212e-12,2.644862e-12,1.992012e-11,9.053172e-12,6.217874e-12,6.621861e-12,3.612064e-12,5.146519e-12,4.483600e-13,2.615279e-12,8.486484e-13,8.643641e-13,4.899604e-14,1.186998e-12,6.933402e-13,4.714713e-13,2.939762e-13,5.379239e-11,2.645786e-12,2.644862e-12,5.908304e-11,1.897596e-11,1.762009e-12,4.378212e-12,2.511618e-11,9.895084e-13,9.895084e-13,5.146519e-12,1.295862e-11,4.483600e-13,1.855350e-11,2.897330e-11,6.217874e-12,1.836105e-11,5.355222e-11,2.058758e-12,2.058758e-12,9.757690e-10,3.148042e-11,1.186906e-10,5.258847e-11,9.244536e-09,3.053184e+03,2.223787e+03,8.293962e+02,7.497319e-13,7.497319e-13,2.223787e+03,8.293962e+02
2018-08-05,3.750000e+01,-1.197000e+02,5.204102e-10,2.610008e-11,2.804718e-11,1.678955e-11,6.330165e-11,4.930419e-09,9.099176e-12,8.677537e-14,1.307137e-12,5.817402e-12,3.029474e-12,4.947542e-13,1.098004e-12,5.098120e-12,2.335046e-12,1.410593e-12,1.062407e-11,4.828360e-12,3.316200e-12,3.531659e-12,1.944958e-12,2.859178e-12,2.391253e-13,1.394816e-12,4.526125e-13,4.609942e-13,2.613122e-14,6.330658e-13,3.697814e-13,2.514514e-13,1.567873e-13,3.093888e-11,1.411086e-12,1.410593e-12,3.376056e-11,1.024169e-11,9.397379e-13,2.335046e-12,1.351648e-11,4.947542e-13,4.947542e-13,2.859178e-12,7.043078e-12,2.391253e-13,1.014138e-11,1.545243e-11,3.316200e-12,9.185951e-12,2.795458e-11,1.098004e-12,1.098004e-12,5.204102e-10,1.678955e-11,6.330165e-11,2.804718e-11,4.930419e-09,2.567649e+03,1.924387e+03,6.432623e+02,3.998570e-13,3.998570e-13,1.924387e+03,6.432623e+02
2018-08-05,3.770000e+01,-1.199000e+02,4.553589e-10,2.237150e-11,2.454129e-11,1.469086e-11,5.538895e-11,4.314117e-09,9.099176e-12,7.592845e-14,1.307137e-12,5.090227e-12,2.423579e-12,4.947542e-13,9.607538e-13,4.248434e-12,2.043166e-12,1.234269e-12,9.296060e-12,4.224815e-12,2.901675e-12,3.090202e-12,1.944958e-12,2.287342e-12,2.092347e-13,1.220464e-12,3.960359e-13,4.033699e-13,2.286482e-14,5.539326e-13,3.235588e-13,2.200200e-13,1.371889e-13,2.676884e-11,1.234700e-12,1.234269e-12,2.923781e-11,8.734269e-12,8.222706e-13,2.043166e-12,1.159971e-11,4.947542e-13,4.947542e-13,2.287342e-12,6.193391e-12,2.092347e-13,8.689968e-12,1.352087e-11,2.901675e-12,9.175105e-12,2.559765e-11,9.607538e-13,9.607538e-13,4.553589e-10,1.469086e-11,5.538895e-11,2.454129e-11,4.314117e-09,7.583173e+02,4.746975e+02,2.836198e+02,3.498749e-13,3.498749e-13,4.746975e+02,2.836198e+02
2018-08-05,3.770000e+01,-1.197000e+02,5.204102e-10,2.610008e-11,2.804718e-11,1.678956e-11,6.330165e-11,4.930419e-09,9.099176e-12,8.677537e-14,1.307137e-12,5.817402e-12,3.029474e-12,4.947542e-13,1.098004e-12,5.098120e-12,2.335046e-12,1.410593e-12,1.062407e-11,4.828360e-12,3.316200e-12,3.531660e-12,1.944958e-12,2.859178e-12,2.391253e-13,1.394816e-12,4.526125e-13,4.609942e-13,2.613122e-14,6.330658e-13,3.697814e-13,2.514514e-13,1.567873e-13,3.093888e-11,1.411086e-12,1.410593e-12,3.376056e-11,1.024169e-11,9.397379e-13,2.335046e-12,1.351648e-11,4.947542e-13,4.947542e-13,2.859178e-12,7.043078e-12,2.391253e-13,1.014138e-11,1.545243e-11,3.316200e-12,9.185951e-12,2.795458e-11,1.098004e-12,1.098004e-12,5.204102e-10,1.678956e-11,6.330165e-11,2.804718e-11,4.930419e-09,5.121031e+02,3.091053e+02,2.029978e+02,3.998570e-13,3.998570e-13,3.091053e+02,2.029978e+02
2018-08-05,3.850000e+01,-1.087000e+02,6.765333e-09,2.460865e-10,3.751311e-10,2.329551e-10,5.380640e-10,1.097018e-07,1.607521e-10,1.930752e-12,9.523429e-12,9.235126e-11,3.756548e-11,2.721148e-12,1.509756e-12,5.098120e-11,3.473382e-11,1.445858e-11,7.702449e-11,5.431905e-11,5.305920e-11,3.531659e-11,1.944958e-11,3.030728e-11,1.643987e-12,1.760955e-11,6.732611e-12,9.796127e-12,6.238829e-13,2.848796e-12,1.664016e-12,7.920719e-12,2.136227e-12,2.909265e-10,1.456976e-11,1.445858e-11,3.199548e-10,1.475263e-10,1.715262e-11,3.473382e-11,1.994127e-10,2.721148e-12,2.721148e-12,3.030728e-11,7.043078e-11,1.643987e-12,1.023820e-10,1.313435e-10,5.305920e-11,1.626829e-10,3.470856e-10,1.509756e-12,1.509756e-12,6.765333e-09,2.329551e-10,5.380640e-10,3.751311e-10,1.097018e-07,3.359491e+03,2.565041e+03,7.944510e+02,9.996425e-14,9.996425e-14,2.565041e+03,7.944510e+02
2018-08-05,3.910000e+01,-1.225000e+02,4.046189e-08,1.476519e-09,2.243774e-09,1.399829e-09,3.252122e-09,6.588273e-07,9.675458e-10,1.159536e-11,5.695383e-11,5.533803e-10,2.235752e-10,1.706902e-11,9.470287e-12,3.084363e-10,2.095704e-10,8.745676e-11,4.661310e-10,3.271214e-10,3.179407e-10,2.132239e-10,1.166975e-10,1.829874e-10,9.863920e-12,1.060060e-10,4.056539e-11,5.900726e-11,3.756363e-12,1.693451e-11,9.984099e-12,4.768147e-11,1.283696e-11,1.746697e-09,8.743704e-11,8.745676e-11,1.921590e-09,8.829615e-10,1.033290e-10,2.095704e-10,1.195861e-09,1.706902e-11,1.706902e-11,1.829874e-10,4.251338e-10,9.863920e-12,6.179851e-10,7.932524e-10,3.179407e-10,9.791412e-10,2.090334e-09,9.470287e-12,9.470287e-12,4.046189e-08,1.399829e-09,3.252122e-09,2.243774e-09,6.588273e-07,7.874669e+02,3.749782e+02,4.124886e+02,6.997497e-13,6.997497e-13,3.749782e+02,4.124886e+02
2018-08-05,3.910000e+01,-1.227000e+02,1.600262e-07,5.838960e-09,8.873427e-09,5.527962e-09,1.285023e-08,2.602645e-06,3.826204e-09,4.580655e-11,2.253878e-10,2.188070e-09,8.852121e-10,6.703921e-11,3.746940e-11,1.221850e-09,8.274822e-10,3.454190e-10,1.840620e-09,1.293397e-09,1.256840e-09,8.418592e-10,4.606771e-10,7.222283e-10,3.906710e-11,4.189677e-10,1.603380e-10,2.332055e-10,1.483927e-11,6.718411e-11,3.928928e-11,1.884628e-10,5.075990e-11,6.906207e-09,3.456961e-10,3.454190e-10,7.597322e-09,3.492250e-09,4.083827e-10,8.274822e-10,4.728115e-09,6.703921e-11,6.703921e-11,7.222283e-10,1.682527e-09,3.906710e-11,2.443822e-09,3.134017e-09,1.256840e-09,3.872010e-09,8.262866e-09,3.746940e-11,3.746940e-11,1.600262e-07,5.527962e-09,1.285023e-08,8.873427e-09,2.602645e-06,1.236715e+03,3.779201e+02,8.587952e+02,2.898963e-12,2.898963e-12,3.779201e+02,8.587952e+02
2018-08-05,3.910000e+01,-1.229000e+02,3.213533e-08,1.170775e-09,1.780996e-09,1.110209e-09,2.579542e-09,5.226244e-07,7.673640e-10,9.198190e-12,4.518960e-11,4.392138e-10,1.781330e-10,1.335836e-11,7.548780e-12,2.455595e-10,1.660802e-10,6.929538e-11,3.705143e-10,2.595243e-10,2.524457e-10,1.686367e-10,9.224658e-11,1.446744e-10,7.831354e-12,8.421199e-11,3.219206e-11,4.679091e-11,2.978959e-12,1.353178e-11,7.904078e-12,3.784343e-11,1.019118e-11,1.384601e-09,6.947046e-11,6.929538e-11,1.523367e-09,7.015588e-10,8.196193e-11,1.660802e-10,9.496010e-10,1.335836e-11,1.335836e-11,1.446744e-10,3.378060e-10,7.831354e-12,4.903118e-10,6.300386e-10,2.524457e-10,7.765621e-10,1.659046e-09,7.548780e-12,7.548780e-12,3.213533e-08,1.110209e-09,2.579542e-09,1.780996e-09,5.226244e-07,2.442658e+02,1.219801e+02,1.222857e+02,5.498034e-13,5.498034e-13,1.219801e+02,1.222857e+02
2018-08-05,3.910000e+01,-1.231000e+02,3.512769e-09,1.267718e-10,1.963303e-10,1.217243e-10,2.848574e-10,5.731612e-08,8.340911e-11,1.008764e-12,5.041815e-12,4.799356e-11,1.938863e-11,1.484263e-12,8.235033e-13,2.718997e-11,1.809661e-11,7.581937e-12,3.984025e-11,2.836661e-11,2.777317e-11,1.854121e-11,1.000264e-11,1.601140e-11,8.668293e-13,9.240653e-12,3.507747e-12,5.128560e-12,3.266403e-13,1.503531e-12,8.782309e-13,4.148948e-12,1.117110e-12,1.503549e-10,7.647820e-12,7.581937e-12,1.655846e-10,7.662285e-11,8.962948e-12,1.809661e-11,1.036824e-10,1.484263e-12,1.484263e-12,1.601140e-11,3.719262e-11,8.668293e-13,5.407084e-11,6.820686e-11,2.777317e-11,8.441788e-11,1.803979e-10,8.235033e-13,8.235033e-13,3.512769e-09,1.217243e-10,2.848574e-10,1.963303e-10,5.731612e-08,3.845582e+02,2.411701e+02,1.433880e+02,4.998213e-14,4.998213e-14,2.411701e+02,1.433880e+02
