date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c5h8fire,isoprene_isoprene,isoprene_total,c2h6sfire,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-09-17,3.510000e+01,-1.119000e+02,4.583320e-09,2.115073e-10,2.484640e-10,1.492744e-10,5.636526e-10,4.389868e-08,8.392832e-11,7.726167e-13,1.188444e-11,5.162931e-11,2.514873e-11,9.733519e-12,4.232130e-11,2.071087e-11,1.254798e-11,9.444415e-11,4.298350e-11,2.976181e-11,3.141402e-11,1.768348e-11,2.373505e-11,2.123009e-12,1.242615e-11,4.045474e-12,4.085702e-12,2.337295e-13,5.611961e-12,3.278015e-12,2.236786e-12,1.395904e-12,2.548057e-10,1.252267e-11,1.254798e-11,2.798764e-10,8.920419e-11,8.364906e-12,2.071087e-11,1.182800e-10,2.373505e-11,6.000478e-11,2.123009e-12,8.586283e-11,1.374277e-10,2.976181e-11,8.470094e-11,2.518904e-10,9.733519e-12,9.733519e-12,4.583320e-09,1.492744e-10,5.636526e-10,2.484640e-10,4.389868e-08,1.625018e+03,4.791652e-12,4.791652e-12,4.791652e-12,3.556016e-12,3.556016e-12,8.999985e+02,7.250195e+02,8.999985e+02,7.250195e+02
2018-09-17,3.570000e+01,-1.029000e+02,9.374972e-10,3.611100e-11,5.089022e-11,3.255985e-11,7.635136e-11,1.537694e-08,2.308029e-11,2.706341e-13,1.291787e-12,1.274798e-11,5.029747e-12,2.176825e-13,7.053550e-12,4.895298e-12,2.043645e-12,1.076386e-11,7.299085e-12,7.440454e-12,5.004003e-12,2.690964e-12,3.955841e-12,2.335310e-13,2.497413e-12,9.616290e-13,1.390274e-12,8.611085e-14,3.944510e-13,2.304036e-13,1.109855e-12,2.995775e-13,4.240679e-11,2.034287e-12,2.043645e-12,4.648472e-11,2.027514e-11,2.438013e-12,4.895298e-12,2.760845e-11,3.955841e-12,9.744514e-12,2.335310e-13,1.393389e-11,1.806294e-11,7.440454e-12,2.335092e-11,4.885432e-11,2.176825e-13,2.176825e-13,9.374972e-10,3.255985e-11,7.635136e-11,5.089022e-11,1.537694e-08,1.647424e-08,3.422609e-13,3.422609e-13,3.422609e-13,,,,,,
2018-09-17,3.590000e+01,-1.149000e+02,2.692700e-08,9.801556e-10,1.490784e-09,9.287071e-10,2.158049e-09,4.372507e-07,6.441498e-10,7.695612e-12,3.772017e-11,3.677791e-10,1.483775e-10,6.312793e-12,2.057285e-10,1.389511e-10,5.799864e-11,3.090268e-10,2.173505e-10,2.113089e-10,1.412241e-10,7.726911e-11,1.210487e-10,6.560099e-12,7.041487e-11,2.695877e-11,3.918302e-11,2.494139e-12,1.127771e-11,6.597921e-12,3.165649e-11,8.522022e-12,1.159100e-09,5.805414e-11,5.799864e-11,1.275153e-09,5.865716e-10,6.863592e-11,1.389511e-10,7.941586e-10,1.210487e-10,2.829977e-10,6.560099e-12,4.106065e-10,5.263774e-10,2.113089e-10,6.518454e-10,1.389532e-09,6.312793e-12,6.312793e-12,2.692700e-08,9.287071e-10,2.158049e-09,1.490784e-09,4.372507e-07,9.500190e+02,1.129461e-11,1.129461e-11,1.129461e-11,4.794629e-13,4.794629e-13,4.999992e+02,4.500198e+02,4.999992e+02,4.500198e+02
2018-09-17,3.610000e+01,-1.137000e+02,1.874994e-09,6.706329e-11,1.047740e-10,6.461878e-11,1.504571e-10,3.050586e-08,4.406236e-11,5.369031e-13,2.583574e-12,2.549595e-11,1.005949e-11,4.353651e-13,1.410710e-11,9.665075e-12,4.046416e-12,2.152771e-11,1.540918e-11,1.488091e-11,9.730005e-12,5.381928e-12,8.702851e-12,4.564470e-13,4.933914e-12,1.890098e-12,2.723801e-12,1.722217e-13,7.889019e-13,4.608072e-13,2.202636e-12,5.927809e-13,7.937687e-11,4.045126e-12,4.046416e-12,8.746841e-11,4.048936e-11,4.786121e-12,9.665075e-12,5.494056e-11,8.702851e-12,1.948903e-11,4.564470e-13,2.864833e-11,3.693689e-11,1.488091e-11,4.459927e-11,9.641707e-11,4.353651e-13,4.353651e-13,1.874994e-09,6.461878e-11,1.504571e-10,1.047740e-10,3.050586e-08,3.270074e-08,6.845217e-13,6.845217e-13,6.845217e-13,3.995524e-14,3.995524e-14,,,,
2018-09-17,3.650000e+01,-1.203000e+02,1.197913e-09,4.126972e-11,6.585794e-11,4.107550e-11,9.656201e-11,1.934518e-08,2.937491e-11,3.404752e-13,1.808501e-12,1.657237e-11,6.706329e-12,2.798775e-13,9.404733e-12,6.150502e-12,2.574992e-12,1.388885e-11,9.732114e-12,9.300567e-12,6.394003e-12,3.459811e-12,5.538178e-12,2.866063e-13,3.106538e-12,1.193746e-12,1.730749e-12,1.107139e-13,5.020285e-13,2.932410e-13,1.400125e-12,3.824393e-13,4.947222e-11,2.577834e-12,2.574992e-12,5.462505e-11,2.638524e-11,3.035209e-12,6.150502e-12,3.557095e-11,5.538178e-12,1.286454e-11,2.866063e-13,1.868933e-11,2.362096e-11,9.300567e-12,2.971539e-11,6.263691e-11,2.798775e-13,2.798775e-13,1.197913e-09,4.107550e-11,9.656201e-11,6.585794e-11,1.934518e-08,9.545206e+02,3.422609e-13,3.422609e-13,3.422609e-13,3.995523e-14,3.995523e-14,7.272374e+02,2.272832e+02,7.272374e+02,2.272832e+02
2018-09-17,3.650000e+01,-1.195000e+02,3.489573e-09,1.599201e-10,1.885932e-10,1.122062e-10,4.221781e-10,3.298601e-08,6.084803e-11,5.805538e-13,8.784150e-12,3.888133e-11,1.928070e-11,7.339011e-12,3.291657e-11,1.569006e-11,9.400765e-12,7.083312e-11,3.244038e-11,2.232136e-11,2.335201e-11,1.307040e-11,1.740570e-11,1.602872e-12,9.319615e-12,3.017525e-12,3.092649e-12,1.752971e-13,4.231383e-12,2.471602e-12,1.690395e-12,1.045334e-12,1.920563e-10,9.438715e-12,9.400765e-12,2.108958e-10,6.748164e-11,6.285472e-12,1.569006e-11,8.945716e-11,1.740570e-11,4.598696e-11,1.602872e-12,6.499554e-11,1.032735e-10,2.232136e-11,6.142859e-11,1.870235e-10,7.339011e-12,7.339011e-12,3.489573e-09,1.122062e-10,4.221781e-10,1.885932e-10,3.298601e-08,3.720124e-08,3.422609e-12,3.422609e-12,3.422609e-12,2.677001e-12,2.677001e-12,,,,
2018-09-17,3.670000e+01,-9.650000e+01,5.677066e-09,2.063486e-10,3.143220e-10,1.963609e-10,4.558625e-10,9.250964e-08,1.363835e-10,1.628170e-12,8.009078e-12,7.776266e-11,3.185506e-11,1.337193e-12,4.349689e-11,2.937179e-11,1.226187e-11,6.527759e-11,4.622754e-11,4.464272e-11,3.002402e-11,1.653021e-11,2.531739e-11,1.390571e-12,1.486265e-11,5.703455e-12,8.284895e-12,5.258912e-13,2.384635e-12,1.392894e-12,6.693282e-12,1.803839e-12,2.443817e-10,1.227465e-11,1.226187e-11,2.689182e-10,1.244804e-10,1.451424e-11,2.937179e-11,1.683664e-10,2.531739e-11,6.002709e-11,1.390571e-12,8.673505e-11,1.115051e-10,4.464272e-11,1.380117e-10,2.941595e-10,1.337193e-12,1.337193e-12,5.677066e-09,1.963609e-10,4.558625e-10,3.143220e-10,9.250964e-08,4.674966e+03,2.395826e-12,2.395826e-12,2.395826e-12,1.198657e-13,1.198657e-13,3.649963e+03,1.025003e+03,3.649963e+03,1.025003e+03
2018-09-17,3.670000e+01,-9.530000e+01,2.083327e-10,5.158715e-12,1.197417e-11,7.513811e-12,1.796503e-11,3.472212e-09,4.196416e-12,6.111093e-14,2.583574e-13,3.186994e-12,8.382911e-13,6.219501e-14,1.175592e-12,1.129684e-12,4.496018e-13,2.430548e-12,1.622019e-12,1.488091e-12,1.112001e-12,7.688468e-13,7.911682e-13,5.307524e-14,5.482126e-13,1.989577e-13,3.121022e-13,1.845232e-14,8.964795e-14,5.236445e-14,2.561205e-13,6.373989e-14,6.529072e-12,4.618728e-13,4.496018e-13,7.440547e-12,4.573498e-12,5.295123e-13,1.129684e-12,6.232694e-12,7.911682e-13,1.944439e-12,5.307524e-14,2.788682e-12,4.052567e-12,1.488091e-12,4.257527e-12,9.798185e-12,6.219501e-14,6.219501e-14,2.083327e-10,7.513811e-12,1.796503e-11,1.197417e-11,3.472212e-09,3.717997e-09,,,,,,,,,
2018-09-17,3.730000e+01,-1.075000e+02,1.562495e-10,5.158715e-12,5.987085e-12,4.007366e-12,1.571940e-11,1.240076e-09,2.098208e-12,2.182533e-14,2.583574e-13,1.274798e-12,8.382910e-13,2.798775e-13,1.175592e-12,6.276023e-13,3.678561e-13,2.777770e-12,1.622019e-12,7.440454e-13,8.340005e-13,3.844234e-13,7.911682e-13,6.369028e-14,3.654751e-13,9.947886e-14,1.134917e-13,6.150775e-15,1.613663e-13,9.425602e-14,6.829879e-14,3.824393e-14,6.251073e-12,3.621651e-13,3.678561e-13,6.981094e-12,2.478564e-12,2.191214e-13,6.276023e-13,3.325288e-12,7.911682e-13,1.560015e-12,6.369028e-14,2.414874e-12,4.399789e-12,7.440454e-13,2.120034e-12,7.263867e-12,2.798775e-13,2.798775e-13,1.562495e-10,4.007366e-12,1.571940e-11,5.987085e-12,1.240076e-09,2.987454e+03,,,,1.198657e-13,1.198657e-13,2.249965e+03,7.374888e+02,2.249965e+03,7.374888e+02
2018-09-17,3.750000e+01,-1.123000e+02,1.458329e-09,5.158714e-11,8.082564e-11,5.059299e-11,1.167727e-10,2.380945e-08,3.566953e-11,4.190463e-13,2.066859e-12,1.975936e-11,8.382911e-12,3.420726e-13,1.175592e-11,7.531227e-12,3.188085e-12,1.701384e-11,1.216514e-11,1.153270e-11,7.784004e-12,4.228658e-12,6.329346e-12,3.609116e-13,3.837488e-12,1.459023e-12,2.127970e-12,1.353171e-13,6.096061e-13,3.560783e-13,1.724545e-12,4.653011e-13,6.143801e-11,3.155530e-12,3.188085e-12,6.778163e-11,3.197976e-11,3.722310e-12,7.531227e-12,4.323330e-11,6.329346e-12,1.598457e-11,3.609116e-13,2.267483e-11,2.917898e-11,1.153270e-11,3.608858e-11,7.680026e-11,3.420726e-13,3.420726e-13,1.458329e-09,5.059299e-11,1.167727e-10,8.082564e-11,2.380945e-08,3.351160e+02,6.845217e-13,6.845217e-13,6.845217e-13,3.995523e-14,3.995523e-14,2.031305e+02,1.319854e+02,2.031305e+02,1.319854e+02
2018-09-17,3.770000e+01,-9.650000e+01,2.083327e-09,7.738072e-11,1.137546e-10,7.113075e-11,1.661765e-10,3.348204e-08,4.825878e-11,5.892839e-13,2.841931e-12,2.804555e-11,1.173608e-11,4.975601e-13,1.528269e-11,1.066924e-11,4.455145e-12,2.361104e-11,1.703120e-11,1.599697e-11,1.084201e-11,5.766351e-12,9.494018e-12,4.989072e-13,5.360301e-12,2.055896e-12,3.007531e-12,1.906740e-13,8.606203e-13,5.026988e-13,2.424607e-12,6.501468e-13,9.106466e-11,4.438073e-12,4.455145e-12,9.995788e-11,4.514193e-11,5.254101e-12,1.066924e-11,6.106526e-11,9.494018e-12,2.104904e-11,4.989072e-13,3.104197e-11,4.064224e-11,1.599697e-11,4.884807e-11,1.054873e-10,4.975601e-13,4.975601e-13,2.083327e-09,7.113075e-11,1.661765e-10,1.137546e-10,3.348204e-08,3.591647e-08,1.026783e-12,1.026783e-12,1.026783e-12,3.995524e-14,3.995524e-14,,,,
2018-09-17,3.850000e+01,-1.087000e+02,1.874994e-09,6.706329e-11,1.047740e-10,6.411786e-11,1.504571e-10,3.025784e-08,4.406237e-11,5.325380e-13,2.583574e-12,2.549595e-11,1.005949e-11,4.664626e-13,1.410710e-11,9.665075e-12,4.046416e-12,2.152771e-11,1.459817e-11,1.450888e-11,9.730005e-12,4.997504e-12,7.911682e-12,4.564470e-13,4.873001e-12,1.856939e-12,2.723801e-12,1.722217e-13,7.889019e-13,4.608072e-13,2.185562e-12,5.864070e-13,7.937687e-11,4.021678e-12,4.046416e-12,8.744496e-11,4.042845e-11,4.752962e-12,9.665075e-12,5.484648e-11,7.911682e-12,1.910460e-11,4.564470e-13,2.747273e-11,3.612588e-11,1.450888e-11,4.459491e-11,9.522967e-11,4.664626e-13,4.664626e-13,1.874994e-09,6.411786e-11,1.504571e-10,1.047740e-10,3.025784e-08,1.243821e+03,6.845217e-13,6.845217e-13,6.845217e-13,3.995524e-14,3.995524e-14,4.855346e+02,7.582859e+02,4.855346e+02,7.582859e+02
2018-09-17,3.870000e+01,-1.215000e+02,1.041664e-09,3.611100e-11,5.687731e-11,3.556537e-11,8.308824e-11,1.686503e-08,2.517849e-11,2.968245e-13,1.550144e-12,1.402278e-11,5.868038e-12,2.487800e-13,8.229141e-12,5.397380e-12,2.248009e-12,1.180552e-11,8.110094e-12,8.184499e-12,5.560003e-12,3.075387e-12,4.747009e-12,2.547611e-13,2.680151e-12,1.027948e-12,1.503765e-12,9.533701e-14,4.303101e-13,2.513494e-13,1.212304e-12,3.250734e-13,4.322115e-11,2.219037e-12,2.248009e-12,4.768819e-11,2.257096e-11,2.627050e-12,5.397380e-12,3.059539e-11,4.747009e-12,1.130453e-11,2.547611e-13,1.630630e-11,1.991561e-11,8.184499e-12,2.547532e-11,5.357543e-11,2.487800e-13,2.487800e-13,1.041664e-09,3.556537e-11,8.308824e-11,5.687731e-11,1.686503e-08,1.808222e-08,3.422609e-13,3.422609e-13,3.422609e-13,,,,,,
2018-09-17,3.970000e+01,-1.195000e+02,3.124991e-10,1.031743e-11,1.796126e-11,1.102026e-11,2.694754e-11,5.208317e-09,8.392832e-12,9.166639e-14,5.167147e-13,4.461792e-12,1.676582e-12,6.219501e-14,2.351183e-12,1.631766e-12,6.948392e-13,3.819433e-12,2.433028e-12,2.604159e-12,1.668001e-12,7.688468e-13,1.582336e-12,7.430533e-14,8.527752e-13,3.315962e-13,4.823398e-13,3.075388e-14,1.434367e-13,8.378313e-14,3.756434e-13,1.019838e-13,1.250215e-11,7.048470e-13,6.948392e-13,1.390183e-11,6.991149e-12,8.446899e-13,1.631766e-12,9.467606e-12,1.582336e-12,3.120030e-12,7.430533e-14,4.776672e-12,6.252461e-12,2.604159e-12,8.484498e-12,1.734112e-11,6.219501e-14,6.219501e-14,3.124991e-10,1.102026e-11,2.694754e-11,1.796126e-11,5.208317e-09,5.576745e-09,,,,,,,,,
2018-09-17,3.990000e+01,-1.115000e+02,4.921860e-08,1.795233e-09,2.730111e-09,1.699123e-09,3.952306e-09,7.998487e-07,1.174996e-09,1.407734e-11,6.923977e-11,6.730932e-10,2.724446e-10,1.153717e-11,3.750137e-10,2.543045e-10,1.061469e-10,5.659705e-10,3.973947e-10,3.861595e-10,2.585401e-10,1.414678e-10,2.223183e-10,1.200562e-11,1.287691e-10,4.927520e-11,7.167002e-11,4.557724e-12,2.063696e-11,1.206477e-11,5.791738e-11,1.559715e-11,2.123012e-09,1.062163e-10,1.061469e-10,2.335376e-09,1.074307e-09,1.255030e-10,2.543045e-10,1.454114e-09,2.223183e-10,5.164816e-10,1.200562e-11,7.508055e-10,9.633652e-10,3.861595e-10,1.189074e-09,2.538598e-09,1.153717e-11,1.153717e-11,4.921860e-08,1.699123e-09,3.952306e-09,2.730111e-09,7.998487e-07,2.571560e+03,2.019339e-11,2.019339e-11,2.019339e-11,8.790151e-13,8.790151e-13,9.221025e+02,1.649458e+03,9.221025e+02,1.649458e+03
2018-09-17,3.990000e+01,-1.113000e+02,6.249981e-10,2.063486e-11,3.292897e-11,2.103867e-11,4.940382e-11,9.920605e-09,1.468746e-11,1.746026e-13,7.750721e-13,8.286185e-12,3.353164e-12,1.554875e-13,4.702367e-12,3.138011e-12,1.307932e-12,6.944423e-12,4.866057e-12,4.836295e-12,3.058002e-12,1.922117e-12,2.373505e-12,1.486107e-13,1.583725e-12,5.968732e-13,8.795608e-13,5.535697e-14,2.510142e-13,1.466205e-13,7.171373e-13,1.912197e-13,2.446793e-11,1.305992e-12,1.307932e-12,2.708186e-11,1.322307e-11,1.531791e-12,3.138011e-12,1.789288e-11,2.373505e-12,6.624484e-12,1.486107e-13,9.146598e-12,1.181048e-11,4.836295e-12,1.486206e-11,3.150883e-11,1.554875e-13,1.554875e-13,6.249981e-10,2.103867e-11,4.940382e-11,3.292897e-11,9.920605e-09,1.064897e-08,3.422609e-13,3.422609e-13,3.422609e-13,,,,,,
2018-09-17,3.990000e+01,-1.117000e+02,4.046862e-08,1.475392e-09,2.245157e-09,1.397068e-09,3.247178e-09,6.577361e-07,9.651756e-10,1.157616e-11,5.683861e-11,5.526248e-10,2.238237e-10,9.484739e-12,3.080050e-10,2.091171e-10,8.734536e-11,4.649290e-10,3.268368e-10,3.177073e-10,2.126701e-10,1.164803e-10,1.819687e-10,9.871994e-12,1.059269e-10,4.055422e-11,5.893058e-11,3.748897e-12,1.696139e-11,9.928301e-12,4.762134e-11,1.283084e-11,1.744901e-09,8.734187e-11,8.734536e-11,1.919588e-09,8.823754e-10,1.032337e-10,2.091171e-10,1.194726e-09,1.819687e-10,4.244853e-10,9.871994e-12,6.163260e-10,7.917658e-10,3.177073e-10,9.767518e-10,2.086225e-09,9.484739e-12,9.484739e-12,4.046862e-08,1.397068e-09,3.247178e-09,2.245157e-09,6.577361e-07,3.057976e+03,1.711304e-11,1.711304e-11,1.711304e-11,7.191941e-13,7.191941e-13,9.588589e+02,2.099117e+03,9.588589e+02,2.099117e+03
2018-09-17,4.010000e+01,-1.115000e+02,1.274475e-07,4.648002e-09,7.067753e-09,4.403594e-09,1.023782e-08,2.073158e-06,3.046598e-09,3.648759e-11,1.793000e-10,1.742648e-09,7.058411e-10,2.985361e-11,9.722143e-10,6.589824e-10,2.751155e-10,1.466315e-09,1.029982e-09,1.001113e-09,6.702585e-10,3.667399e-10,5.751792e-10,3.109148e-11,3.338006e-10,1.277309e-10,1.857576e-10,1.181564e-11,5.348397e-11,3.130347e-11,1.501037e-10,4.043021e-11,5.497560e-09,2.753213e-10,2.751155e-10,6.047997e-09,2.782290e-09,3.253040e-10,6.589824e-10,3.766576e-09,5.751792e-10,1.338954e-09,3.109148e-11,1.945225e-09,2.496297e-09,1.001113e-09,3.083085e-09,6.580495e-09,2.985361e-11,2.985361e-11,1.274475e-07,4.403594e-09,1.023782e-08,7.067753e-09,2.073158e-06,4.026200e+03,5.339270e-11,5.339270e-11,5.339270e-11,2.277448e-12,2.277448e-12,2.345457e+03,1.680743e+03,2.345457e+03,1.680743e+03
2018-09-17,4.010000e+01,-1.147000e+02,4.687486e-10,1.547614e-11,2.694188e-11,1.602946e-11,3.817568e-11,7.688469e-09,1.049104e-11,1.353171e-13,7.750720e-13,6.373989e-12,2.514873e-12,1.243900e-13,3.526775e-12,2.384889e-12,1.021822e-12,5.555538e-12,4.055047e-12,3.720227e-12,2.502001e-12,1.537694e-12,2.373505e-12,1.167655e-13,1.218250e-12,4.642347e-13,6.809503e-13,4.305542e-14,1.972255e-13,1.152018e-13,5.463904e-13,1.466017e-13,1.875322e-11,1.005419e-12,1.021822e-12,2.078046e-11,1.010711e-11,1.188240e-12,2.384889e-12,1.368024e-11,2.373505e-12,5.064469e-12,1.167655e-13,7.554739e-12,9.610585e-12,3.720227e-12,1.062636e-11,2.395717e-11,1.243900e-13,1.243900e-13,4.687486e-10,1.602946e-11,3.817568e-11,2.694188e-11,7.688469e-09,1.500025e+03,3.422609e-13,3.422609e-13,3.422609e-13,,,1.045459e+03,4.545664e+02,1.045459e+03,4.545664e+02
2018-09-17,4.010000e+01,-1.149000e+02,1.562495e-10,5.158714e-12,8.980628e-12,6.011048e-12,1.347377e-11,2.976182e-09,4.196416e-12,5.238079e-14,2.583574e-13,2.549595e-12,8.382910e-13,3.109750e-14,1.175592e-12,8.786432e-13,3.678560e-13,2.083327e-12,1.622019e-12,1.488091e-12,8.340004e-13,3.844234e-13,7.911682e-13,4.246019e-14,4.873001e-13,1.657981e-13,2.553564e-13,1.537694e-14,7.171836e-14,4.189156e-14,2.048964e-13,5.736590e-14,6.251072e-12,3.758722e-13,3.678560e-13,6.994800e-12,3.875187e-12,4.365314e-13,8.786432e-13,5.190361e-12,7.911682e-13,1.560015e-12,4.246019e-14,2.393643e-12,3.705345e-12,1.488091e-12,4.248797e-12,9.442233e-12,3.109750e-14,3.109750e-14,1.562495e-10,6.011048e-12,1.347377e-11,8.980628e-12,2.976182e-09,1.500025e+03,,,,,,1.045459e+03,4.545664e+02,1.045459e+03,4.545664e+02
2018-09-17,4.030000e+01,-1.067000e+02,4.895819e-09,2.218247e-10,2.664253e-10,1.587919e-10,5.973371e-10,4.662684e-08,8.812473e-11,8.206324e-13,1.265951e-11,5.481630e-11,2.682531e-11,1.038657e-11,4.584808e-11,2.209160e-11,1.332456e-11,1.003469e-10,4.541653e-11,3.124991e-11,3.336001e-11,1.883674e-11,2.452621e-11,2.261005e-12,1.315710e-11,4.277591e-12,4.369431e-12,2.460310e-13,5.988483e-12,3.497946e-12,2.373383e-12,1.485139e-12,2.678442e-10,1.334495e-11,1.332456e-11,2.945138e-10,9.479872e-11,8.893053e-12,2.209160e-11,1.257834e-10,2.452621e-11,6.468482e-11,2.261005e-12,9.147204e-11,1.457635e-10,3.124991e-11,8.894536e-11,2.659587e-10,1.038657e-11,1.038657e-11,4.895819e-09,1.587919e-10,5.973371e-10,2.664253e-10,4.662684e-08,1.128633e+03,4.791651e-12,4.791651e-12,4.791651e-12,3.795747e-12,3.795747e-12,5.262358e+02,6.023973e+02,5.262358e+02,6.023973e+02
2018-09-17,4.030000e+01,-1.065000e+02,4.374987e-09,1.960311e-10,2.334963e-10,1.407587e-10,5.299682e-10,4.117051e-08,7.763370e-11,7.246010e-13,1.110937e-11,4.844232e-11,2.347215e-11,9.204862e-12,4.114571e-11,1.958119e-11,1.181227e-11,8.888862e-11,4.055047e-11,2.790170e-11,2.946801e-11,1.653021e-11,2.215271e-11,2.006244e-12,1.169520e-11,3.780197e-12,3.858718e-12,2.183525e-13,5.307158e-12,3.099976e-12,2.100188e-12,1.313042e-12,2.366085e-10,1.182036e-11,1.181227e-11,2.602412e-10,8.360967e-11,7.857268e-12,1.958119e-11,1.110481e-10,2.215271e-11,5.767592e-11,2.006244e-12,8.183487e-11,1.294391e-10,2.790170e-11,7.835830e-11,2.356991e-10,9.204862e-12,9.204862e-12,4.374987e-09,1.407587e-10,5.299682e-10,2.334963e-10,4.117051e-08,3.292241e+03,4.107131e-12,4.107131e-12,4.107131e-12,3.356240e-12,3.356240e-12,2.378832e+03,9.134093e+02,2.378832e+03,9.134093e+02
2018-09-17,4.070000e+01,-1.005000e+02,7.187478e-09,6.551568e-10,7.723340e-10,1.793296e-10,6.444952e-10,7.812476e-08,2.895527e-10,1.374996e-12,1.291787e-11,1.038960e-10,4.442943e-11,4.042675e-13,4.349689e-11,2.196608e-11,3.171736e-11,1.652773e-10,2.165395e-10,8.816937e-11,9.674405e-11,1.422367e-11,2.373505e-11,5.233218e-12,1.565452e-11,3.912835e-12,2.184716e-12,2.583326e-13,2.456354e-12,4.608072e-12,1.915781e-11,5.468882e-12,7.648188e-10,3.169112e-11,3.171736e-11,8.282272e-10,1.639800e-10,6.355883e-12,2.196608e-11,1.923019e-10,2.373505e-11,5.772056e-11,5.233218e-12,8.668882e-11,3.818168e-10,8.816937e-11,2.909276e-10,7.609138e-10,4.042675e-13,4.042675e-13,7.187478e-09,1.793296e-10,6.444952e-10,7.723340e-10,7.812476e-08,2.550038e+03,3.148800e-11,3.148800e-11,3.148800e-11,7.991047e-14,7.991047e-14,1.900060e+03,6.499786e+02,1.900060e+03,6.499786e+02
2018-09-17,4.090000e+01,-1.067000e+02,2.734367e-08,9.956319e-10,1.514732e-09,9.432337e-10,2.191733e-09,4.439470e-07,6.525426e-10,7.813469e-12,3.849524e-11,3.735157e-10,1.508924e-10,6.406086e-12,2.080797e-10,1.412105e-10,5.893870e-11,3.142352e-10,2.205946e-10,2.142850e-10,1.437261e-10,7.842238e-11,1.234222e-10,6.655634e-12,7.151129e-11,2.735669e-11,3.977885e-11,2.531044e-12,1.147494e-11,6.702651e-12,3.215166e-11,8.662251e-12,1.177853e-09,5.899150e-11,5.893870e-11,1.295783e-09,5.959194e-10,6.966658e-11,1.412105e-10,8.067964e-10,1.234222e-10,2.865021e-10,6.655634e-12,4.165799e-10,5.348297e-10,2.142850e-10,6.603560e-10,1.409471e-09,6.406086e-12,6.406086e-12,2.734367e-08,9.432337e-10,2.191733e-09,1.514732e-09,4.439470e-07,2.925051e+03,1.129461e-11,1.129461e-11,1.129461e-11,5.194181e-13,5.194181e-13,1.425045e+03,1.500006e+03,1.425045e+03,1.500006e+03
2018-09-17,4.090000e+01,-1.225000e+02,4.427070e-09,2.011899e-10,2.394834e-10,1.432633e-10,5.411964e-10,4.216257e-08,7.973189e-11,7.420613e-13,1.136772e-11,4.971711e-11,2.431044e-11,9.391446e-12,4.114571e-11,1.995775e-11,1.205750e-11,9.062472e-11,4.136148e-11,2.827372e-11,3.002401e-11,1.691463e-11,2.215271e-11,2.038089e-12,1.193885e-11,3.879676e-12,3.943837e-12,2.245033e-13,5.414736e-12,3.162813e-12,2.151412e-12,1.338538e-12,2.425816e-10,1.206750e-11,1.205750e-11,2.667066e-10,8.596641e-11,8.048016e-12,1.995775e-11,1.139722e-10,2.215271e-11,5.806034e-11,2.038089e-12,8.225114e-11,1.319862e-10,2.827372e-11,8.047395e-11,2.407339e-10,9.391446e-12,9.391446e-12,4.427070e-09,1.432633e-10,5.411964e-10,2.394834e-10,4.216257e-08,4.662797e+02,4.449392e-12,4.449392e-12,4.449392e-12,3.396195e-12,3.396195e-12,2.676264e+02,1.986534e+02,2.676264e+02,1.986534e+02
2018-09-17,4.110000e+01,-1.047000e+02,1.093747e-09,4.126971e-11,5.987085e-11,3.706813e-11,8.757949e-11,1.760907e-08,2.517849e-11,3.099197e-13,1.550144e-12,1.466017e-11,5.868037e-12,2.487800e-13,8.229141e-12,5.522900e-12,2.329755e-12,1.249996e-11,8.921103e-12,8.556522e-12,5.560003e-12,3.075387e-12,4.747009e-12,2.653762e-13,2.801976e-12,1.094267e-12,1.560511e-12,1.014878e-13,4.482397e-13,2.618223e-13,1.263528e-12,3.441954e-13,4.837986e-11,2.317785e-12,2.329755e-12,5.302740e-11,2.333019e-11,2.756267e-12,5.522900e-12,3.160935e-11,4.747009e-12,1.130453e-11,2.653762e-13,1.631691e-11,2.142106e-11,8.556522e-12,2.548842e-11,5.546600e-11,2.487800e-13,2.487800e-13,1.093747e-09,3.706813e-11,8.757949e-11,5.987085e-11,1.760907e-08,3.649978e+03,3.422609e-13,3.422609e-13,3.422609e-13,,,2.799996e+03,8.499824e+02,2.799996e+03,8.499824e+02
