date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c2h6sfire,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-09-09,3.110000e+01,-9.850000e+01,4.190225e-10,1.556085e-11,2.258296e-11,1.474753e-11,3.243486e-11,6.777134e-09,1.022005e-11,1.192776e-13,5.998852e-13,5.535684e-12,2.411365e-12,1.673098e-13,8.037166e-14,3.194476e-12,2.221968e-12,9.292725e-13,4.665959e-12,3.470585e-12,3.398346e-12,2.326592e-12,1.163819e-12,1.919609e-12,1.050209e-13,1.123074e-12,4.306939e-13,6.072312e-13,3.862966e-14,1.853565e-13,1.082690e-13,4.906645e-13,1.377181e-13,1.848733e-11,9.220080e-13,9.292725e-13,2.033861e-11,9.070123e-12,1.076555e-12,2.221968e-12,1.236865e-11,1.673098e-13,1.673098e-13,1.919609e-12,4.358295e-12,1.050209e-13,6.382925e-12,8.136544e-12,3.398346e-12,1.033933e-11,2.187422e-11,8.037166e-14,8.037166e-14,4.190225e-10,1.474753e-11,3.243486e-11,2.258296e-11,6.777134e-09,7.265922e-09,,,,,,
2020-09-09,3.110000e+01,-9.830000e+01,9.523239e-10,3.457967e-11,5.337790e-11,3.318195e-11,7.413681e-11,1.524855e-08,2.248411e-11,2.683745e-13,1.399732e-12,1.277466e-11,5.261161e-12,3.764471e-13,2.411150e-13,7.098835e-12,4.956698e-12,2.065050e-12,1.088724e-11,7.808815e-12,7.524910e-12,4.911694e-12,2.764071e-12,4.223139e-12,2.275453e-13,2.450343e-12,9.607788e-13,1.366270e-12,8.691674e-14,4.170521e-13,2.436052e-13,1.103995e-12,2.983893e-13,4.089109e-11,2.063042e-12,2.065050e-12,4.501918e-11,2.048616e-11,2.413966e-12,4.956698e-12,2.785682e-11,3.764471e-13,3.764471e-13,4.223139e-12,9.862906e-12,2.275453e-13,1.431359e-11,1.869605e-11,7.524910e-12,2.275248e-11,4.897344e-11,2.411150e-13,2.411150e-13,9.523239e-10,3.318195e-11,7.413681e-11,5.337790e-11,1.524855e-08,1.636160e-08,3.092429e-14,3.092429e-14,,,,
2020-09-09,3.170000e+01,-9.409999e+01,4.380690e-09,1.988331e-10,2.360946e-10,1.413305e-10,5.328584e-10,4.150995e-08,7.835371e-11,7.305751e-13,1.119786e-11,4.896951e-11,2.389444e-11,4.266401e-12,9.242741e-12,4.081830e-11,1.965587e-11,1.187404e-11,8.943089e-11,4.077937e-11,2.791499e-11,2.972867e-11,1.672990e-11,2.207550e-11,2.012900e-12,1.174123e-11,3.809985e-12,3.871099e-12,2.197062e-13,5.328999e-12,3.112733e-12,2.115991e-12,1.319799e-12,2.397596e-10,1.187752e-11,1.187404e-11,2.635112e-10,8.460518e-11,7.900789e-12,1.965587e-11,1.121618e-10,4.266401e-12,4.266401e-12,2.207550e-11,5.754820e-11,2.012900e-12,8.163661e-11,1.302103e-10,2.791499e-11,7.908429e-11,2.372095e-10,9.242741e-12,9.242741e-12,4.380690e-09,1.413305e-10,5.328584e-10,2.360946e-10,4.150995e-08,4.680429e-08,3.370748e-12,3.370748e-12,,,,
2020-09-09,3.210000e+01,-1.019000e+02,5.333014e-10,2.074780e-11,3.079494e-11,1.843442e-11,4.170196e-11,8.894989e-09,1.294540e-11,1.565518e-13,7.998470e-13,7.664793e-12,3.069011e-12,2.091373e-13,1.607433e-13,4.259301e-12,2.905650e-12,1.135778e-12,6.221279e-12,4.338231e-12,4.369302e-12,2.843612e-12,1.600251e-12,2.495491e-12,1.400279e-13,1.429367e-12,5.632152e-13,7.969909e-13,5.070143e-14,2.316956e-13,1.353362e-13,6.439972e-13,1.721477e-13,2.439126e-11,1.183177e-12,1.135778e-12,2.671021e-11,1.216317e-11,1.410908e-12,2.905650e-12,1.647973e-11,2.091373e-13,2.091373e-13,2.495491e-12,5.859552e-12,1.400279e-13,8.495072e-12,1.055951e-11,4.369302e-12,1.310195e-11,2.803076e-11,1.607433e-13,1.607433e-13,5.333014e-10,1.843442e-11,4.170196e-11,3.079494e-11,8.894989e-09,9.519222e-09,,,,,,
2020-09-09,3.270000e+01,-1.167000e+02,3.047437e-10,1.210288e-11,1.642397e-11,1.106065e-11,2.316775e-11,5.082851e-09,7.494703e-12,8.945817e-14,3.999234e-13,4.258218e-12,1.753720e-12,1.254824e-13,8.037166e-14,2.484592e-12,1.538285e-12,6.195150e-13,3.888299e-12,2.602939e-12,2.427390e-12,1.551061e-12,8.728644e-13,1.343726e-12,7.001393e-14,8.167811e-13,2.981727e-13,4.554234e-13,2.897225e-14,1.390174e-13,8.120172e-14,3.679984e-13,1.032886e-13,1.405387e-11,6.915060e-13,6.195150e-13,1.536489e-11,6.828719e-12,7.825684e-13,1.538285e-12,9.149573e-12,1.254824e-13,1.254824e-13,1.343726e-12,3.357457e-12,7.001393e-14,4.771197e-12,6.491238e-12,2.427390e-12,7.584161e-12,1.650279e-11,8.037166e-14,8.037166e-14,3.047437e-10,1.106065e-11,2.316775e-11,1.642397e-11,5.082851e-09,5.155062e+02,,,3.666896e+02,1.488166e+02,3.666896e+02,1.488166e+02
2020-09-09,3.290000e+01,-9.409999e+01,2.971251e-09,1.348607e-10,1.601337e-10,9.585896e-11,3.614170e-10,2.795568e-08,5.314425e-11,4.920199e-13,7.598546e-12,3.321411e-11,1.622191e-11,2.886094e-12,6.268990e-12,2.768546e-11,1.333181e-11,8.053696e-12,6.065747e-11,2.776468e-11,1.893364e-11,2.016379e-11,1.134724e-11,1.497295e-11,1.365272e-12,7.963616e-12,2.584164e-12,2.618685e-12,1.496900e-13,3.614451e-12,2.111245e-12,1.441327e-12,8.951678e-13,1.626230e-10,8.062191e-12,8.053696e-12,1.787389e-10,5.739963e-11,5.352539e-12,1.333181e-11,7.608398e-11,2.886094e-12,2.886094e-12,1.497295e-11,3.903269e-11,1.365272e-12,5.537091e-11,8.842215e-11,1.893364e-11,5.363627e-11,1.609921e-10,6.268990e-12,6.268990e-12,2.971251e-09,9.585896e-11,3.614170e-10,1.601337e-10,2.795568e-08,1.284097e+03,2.288397e-12,2.288397e-12,8.772824e+02,4.068149e+02,8.772824e+02,4.068149e+02
2020-09-09,3.350000e+01,-1.109000e+02,4.571155e-10,1.556085e-11,2.463595e-11,1.474753e-11,3.706841e-11,7.200705e-09,1.090139e-11,1.267324e-13,5.998852e-13,5.961506e-12,2.411366e-12,1.673098e-13,8.037166e-14,3.549418e-12,2.221968e-12,9.292725e-13,5.443619e-12,3.470585e-12,3.398346e-12,2.326592e-12,1.309297e-12,1.919609e-12,1.050209e-13,1.123074e-12,4.306939e-13,6.451832e-13,4.104402e-14,1.853565e-13,1.082690e-13,5.213310e-13,1.377181e-13,1.848733e-11,9.526746e-13,9.292725e-13,2.036927e-11,9.495945e-12,1.116921e-12,2.221968e-12,1.283483e-11,1.673098e-13,1.673098e-13,1.919609e-12,4.858714e-12,1.050209e-13,6.883344e-12,8.914204e-12,3.398346e-12,1.102812e-11,2.334067e-11,8.037166e-14,8.037166e-14,4.571155e-10,1.474753e-11,3.706841e-11,2.463595e-11,7.200705e-09,1.340922e+03,,,1.000000e+03,3.409214e+02,1.000000e+03,3.409214e+02
2020-09-09,3.350000e+01,-1.123000e+02,4.494969e-09,1.625244e-10,2.484125e-10,1.548491e-10,3.614170e-10,7.285419e-08,1.069698e-10,1.282234e-12,6.398776e-12,6.131835e-11,2.477130e-11,1.882235e-12,1.044832e-12,3.407441e-11,2.307428e-11,9.705735e-12,5.132555e-11,3.600732e-11,3.519716e-11,2.352443e-11,1.294749e-11,2.015589e-11,1.085216e-12,1.174123e-11,4.472591e-12,6.527735e-12,4.152689e-13,1.899904e-12,1.109757e-12,5.274644e-12,1.423087e-12,1.924476e-10,9.707391e-12,9.705735e-12,2.118608e-10,9.783087e-11,1.141560e-11,2.307428e-11,1.323208e-10,1.882235e-12,1.882235e-12,2.015589e-11,4.702190e-11,1.085216e-12,6.826301e-11,8.733286e-11,3.519716e-11,1.082521e-10,2.307821e-10,1.044832e-12,1.044832e-12,4.494969e-09,1.548491e-10,3.614170e-10,2.484125e-10,7.285419e-08,7.811393e-08,9.277288e-14,9.277288e-14,,,,
2020-09-09,3.410000e+01,-1.169000e+02,4.190225e-09,1.521505e-10,2.319886e-10,1.450174e-10,3.382492e-10,6.819491e-08,1.001565e-10,1.200230e-12,5.798890e-12,5.706013e-11,2.323679e-11,1.756753e-12,9.644600e-13,3.194476e-11,2.170692e-11,9.086220e-12,4.821491e-11,3.383820e-11,3.301251e-11,2.197337e-11,1.207462e-11,1.881217e-11,1.015202e-12,1.092445e-11,4.207548e-12,6.110264e-12,3.887110e-13,1.760886e-12,1.028555e-12,4.937311e-12,1.331275e-12,1.799228e-10,9.058029e-12,9.086220e-12,1.980670e-10,9.122137e-11,1.070652e-11,2.170692e-11,1.236348e-10,1.756753e-12,1.756753e-12,1.881217e-11,4.401938e-11,1.015202e-12,6.384675e-11,8.205311e-11,3.301251e-11,1.013567e-10,2.164223e-10,9.644600e-13,9.644600e-13,4.190225e-09,1.450174e-10,3.382492e-10,2.319886e-10,6.819491e-08,8.282477e+02,6.184858e-14,6.184858e-14,6.155426e+02,2.127050e+02,6.155426e+02,2.127050e+02
2020-09-09,3.430000e+01,-1.179000e+02,2.829926e-07,1.032030e-08,1.569721e-08,9.775156e-09,2.272293e-08,4.602945e-06,6.765672e-09,8.101182e-11,3.979239e-10,3.868166e-09,1.566291e-09,1.183299e-10,6.638699e-11,2.160531e-09,1.463251e-09,6.107385e-10,3.255284e-09,2.285814e-09,2.222519e-09,1.487985e-09,8.143825e-10,1.276732e-09,6.905124e-11,7.411268e-10,2.835291e-10,4.124238e-10,2.623679e-11,1.187208e-10,6.950868e-11,3.332532e-10,8.974631e-11,1.220621e-08,6.112290e-10,6.107385e-10,1.342818e-08,6.175584e-09,7.221898e-10,1.463251e-09,8.361025e-09,1.183299e-10,1.183299e-10,1.276732e-09,2.974913e-09,6.905124e-11,4.320696e-09,5.541098e-09,2.222519e-09,6.846684e-09,1.461030e-08,6.638699e-11,6.638699e-11,2.829926e-07,9.775156e-09,2.272293e-08,1.569721e-08,4.602945e-06,2.579276e+03,5.040660e-12,5.040660e-12,9.971448e+02,1.582131e+03,9.971448e+02,1.582131e+03
