date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total
2020-08-20,3.110000e+01,-9.490001e+01,6.364030e+02,4.545389e+02,1.086622e-09,4.932018e-11,5.856282e-11,3.505678e-11,1.321745e-10,1.034427e-08,1.900759e-11,1.820591e-13,2.780617e-12,1.214680e-11,5.903021e-12,1.078205e-12,2.292645e-12,1.012491e-11,4.875603e-12,2.945333e-12,2.218317e-11,1.008167e-11,6.924262e-12,7.374143e-12,8.349058e-13,4.149821e-12,5.475788e-12,4.992963e-13,2.912390e-12,9.450598e-13,9.731887e-13,5.306609e-14,1.321848e-12,7.721077e-13,5.242474e-13,3.273737e-13,5.947494e-11,2.945577e-12,2.945333e-12,6.536584e-11,2.096221e-11,1.971315e-12,4.875603e-12,2.780913e-11,1.078205e-12,1.078205e-12,5.475788e-12,1.427473e-11,4.992963e-13,2.024981e-11,3.226484e-11,6.924262e-12,1.918965e-11,5.837875e-11,2.292645e-12,2.292645e-12,1.086622e-09,3.505678e-11,1.321745e-10,5.856282e-11,8.349058e-13,6.364030e+02,4.545389e+02,1.034427e-08,1.090942e+03
2020-08-20,3.130000e+01,-9.770000e+01,1.817855e+02,9.092057e+01,3.219621e-10,1.278671e-11,1.952094e-11,1.168559e-11,2.937212e-11,5.689347e-09,8.363340e-12,1.001325e-13,5.149291e-13,4.498815e-12,1.967673e-12,1.268477e-13,8.491278e-14,2.624976e-12,1.805779e-12,7.636049e-13,4.107994e-12,2.613766e-12,2.564542e-12,1.638699e-12,,9.221826e-13,1.419649e-12,7.396982e-14,8.629304e-13,3.500221e-13,5.097655e-13,3.242928e-14,1.468720e-13,8.578974e-14,4.119087e-13,1.091245e-13,1.494034e-11,7.536951e-13,7.636049e-13,1.645764e-11,7.329418e-12,8.922169e-13,1.805779e-12,1.002741e-11,1.268477e-13,1.268477e-13,1.419649e-12,3.547158e-12,7.396982e-14,5.040777e-12,6.721760e-12,2.564542e-12,8.463472e-12,1.774977e-11,8.491278e-14,8.491278e-14,3.219621e-10,1.168559e-11,2.937212e-11,1.952094e-11,,1.817855e+02,9.092057e+01,5.689347e-09,2.727061e+02
2020-08-20,3.170000e+01,-1.017000e+02,,,2.817168e-10,9.133367e-12,1.518295e-11,9.088794e-12,1.958141e-11,4.654920e-09,6.842733e-12,8.192659e-14,4.119433e-13,3.599051e-12,1.530413e-12,1.268477e-13,8.491278e-14,2.249979e-12,1.444623e-12,5.454321e-13,3.286395e-12,2.240370e-12,2.051633e-12,1.365582e-12,,7.684854e-13,1.216842e-12,7.396982e-14,7.550641e-13,2.800177e-13,4.170808e-13,2.653304e-14,9.791469e-14,5.719316e-14,3.370162e-13,8.487465e-14,1.091089e-11,5.769987e-13,5.454321e-13,1.203332e-11,5.884528e-12,7.236315e-13,1.444623e-12,8.052782e-12,1.268477e-13,1.268477e-13,1.216842e-12,3.018464e-12,7.396982e-14,4.309276e-12,5.526766e-12,2.051633e-12,6.924659e-12,1.450306e-11,8.491278e-14,8.491278e-14,2.817168e-10,9.088794e-12,1.958141e-11,1.518295e-11,,,,4.654920e-09,4.980490e-09
2020-08-20,3.230000e+01,-1.019000e+02,,,1.931773e-09,6.941359e-11,1.062807e-10,6.621836e-11,1.517560e-10,3.103280e-08,4.561821e-11,5.461773e-13,2.677631e-12,2.609312e-11,1.071289e-11,8.245099e-13,4.245639e-13,1.462486e-11,9.931783e-12,4.145284e-12,2.218317e-11,1.568259e-11,1.513079e-11,1.010531e-11,3.092244e-14,5.533095e-12,8.720699e-12,4.623114e-13,5.069716e-12,1.925122e-12,2.780539e-12,1.768870e-13,7.833175e-13,4.575453e-13,2.246775e-12,6.062475e-13,8.219652e-11,4.093885e-12,4.145284e-12,9.043569e-11,4.187573e-11,4.882547e-12,9.931783e-12,5.669006e-11,8.245099e-13,8.245099e-13,8.720699e-12,2.015796e-11,4.623114e-13,2.934097e-11,3.786576e-11,1.513079e-11,4.616439e-11,9.916095e-11,4.245639e-13,4.245639e-13,1.931773e-09,6.621836e-11,1.517560e-10,1.062807e-10,3.092244e-14,,,3.103280e-08,3.328886e-08
2020-08-20,3.350000e+01,-1.109000e+02,1.029297e+03,2.915916e+03,4.761015e-08,1.735340e-09,2.641834e-09,1.646370e-09,3.823271e-09,7.747855e-07,1.138935e-09,1.363623e-11,6.694079e-11,6.509784e-10,2.636683e-10,1.991509e-11,1.112357e-11,3.633716e-10,2.463083e-10,1.028685e-10,5.480064e-10,3.845969e-10,3.739102e-10,2.504477e-10,8.349058e-13,1.370978e-10,2.149754e-10,1.163175e-11,1.246935e-10,4.774302e-11,6.942079e-11,4.416278e-12,1.997460e-11,1.169600e-11,5.609448e-11,1.509556e-11,2.052728e-09,1.028606e-10,1.028685e-10,2.258457e-09,1.039340e-09,1.215801e-10,2.463083e-10,1.407229e-09,1.991509e-11,1.991509e-11,2.149754e-10,5.004694e-10,1.163175e-11,7.270766e-10,9.326033e-10,3.739102e-10,1.152571e-09,2.459084e-09,1.112357e-11,1.112357e-11,4.761015e-08,1.646370e-09,3.823271e-09,2.641834e-09,8.349058e-13,1.029297e+03,2.915916e+03,7.747855e-07,3.945213e+03
2020-08-20,3.350000e+01,-1.107000e+02,,,6.077035e-09,2.210275e-10,3.383630e-10,2.103407e-10,4.895354e-10,9.878774e-08,1.452180e-10,1.738664e-12,8.547823e-12,8.322806e-11,3.366908e-11,2.536954e-12,1.443517e-12,4.649956e-11,3.142055e-11,1.309037e-11,6.983590e-11,4.928815e-11,4.770047e-11,3.195462e-11,1.236897e-13,1.752147e-11,2.737894e-11,1.479396e-12,1.596421e-11,6.090386e-12,8.851382e-12,5.630902e-13,2.545782e-12,1.487022e-12,7.152233e-12,1.927867e-12,2.615299e-10,1.311290e-11,1.309037e-11,2.877332e-10,1.328614e-10,1.550486e-11,3.142055e-11,1.797868e-10,2.536954e-12,2.536954e-12,2.737894e-11,6.402103e-11,1.479396e-12,9.287937e-11,1.191240e-10,4.770047e-11,1.469567e-10,3.137812e-10,1.443517e-12,1.443517e-12,6.077035e-09,2.103407e-10,4.895354e-10,3.383630e-10,1.236897e-13,,,9.878774e-08,1.059031e-07
2020-08-20,3.350000e+01,-1.101000e+02,3.500370e+02,2.499996e+02,1.851282e-09,8.402697e-11,9.977370e-11,5.972636e-11,2.251863e-10,1.758525e-08,3.345336e-11,3.095004e-13,4.737348e-12,2.069455e-11,1.005700e-11,1.775868e-12,3.905988e-12,1.724984e-11,8.306583e-12,5.017976e-12,3.779355e-11,1.717618e-11,1.179689e-11,1.256336e-11,1.422432e-12,7.070066e-12,9.329120e-12,8.506530e-13,4.961850e-12,1.610102e-12,1.621981e-12,9.433971e-14,2.252038e-12,1.315443e-12,8.987099e-13,5.577477e-13,1.013277e-10,5.023938e-12,5.017976e-12,1.113696e-10,3.571340e-11,3.326423e-12,8.306583e-12,4.734640e-11,1.775868e-12,1.775868e-12,9.329120e-12,2.431991e-11,8.506530e-13,3.449968e-11,5.496972e-11,1.179689e-11,3.376286e-11,1.005295e-10,3.905988e-12,3.905988e-12,1.851282e-09,5.972636e-11,2.251863e-10,9.977370e-11,1.422432e-12,3.500370e+02,2.499996e+02,1.758525e-08,6.000366e+02
2020-08-20,3.410000e+01,-1.125000e+02,1.449978e+03,4.749992e+02,5.996545e-09,2.173741e-10,3.318560e-10,2.064455e-10,4.797446e-10,9.723610e-08,1.429371e-10,1.711355e-12,8.444836e-12,8.187842e-11,3.301319e-11,2.473530e-12,1.358605e-12,4.574957e-11,3.087882e-11,1.287220e-11,6.901431e-11,4.816797e-11,4.693111e-11,3.140839e-11,9.276731e-14,1.721407e-11,2.697332e-11,1.460904e-12,1.564061e-11,5.985379e-12,8.712355e-12,5.542458e-13,2.496825e-12,1.458426e-12,7.039894e-12,1.891492e-12,2.572274e-10,1.288664e-11,1.287220e-11,2.829862e-10,1.305322e-10,1.525198e-11,3.087882e-11,1.766630e-10,2.473530e-12,2.473530e-12,2.697332e-11,6.296365e-11,1.460904e-12,9.139788e-11,1.171823e-10,4.693111e-11,1.446484e-10,3.087618e-10,1.358605e-12,1.358605e-12,5.996545e-09,2.064455e-10,4.797446e-10,3.318560e-10,9.276731e-14,1.449978e+03,4.749992e+02,9.723610e-08,1.924977e+03
2020-08-20,3.430000e+01,-1.179000e+02,3.413220e+02,1.456519e+02,3.219621e-10,1.096004e-11,1.735195e-11,1.168559e-11,2.447677e-11,5.172133e-09,7.603036e-12,9.102955e-14,4.119433e-13,4.498814e-12,1.749043e-12,1.268477e-13,8.491278e-14,2.624976e-12,1.625201e-12,6.545185e-13,3.286395e-12,2.613766e-12,2.564542e-12,1.638699e-12,,9.221826e-13,1.419649e-12,7.396982e-14,8.629304e-13,3.150199e-13,4.634231e-13,2.948116e-14,1.468720e-13,8.578974e-14,3.744625e-13,9.699960e-14,1.301068e-11,7.041239e-13,6.545185e-13,1.436933e-11,7.110788e-12,8.079242e-13,1.625201e-12,9.543913e-12,1.268477e-13,1.268477e-13,1.419649e-12,3.547158e-12,7.396982e-14,5.040777e-12,5.900161e-12,2.564542e-12,7.694066e-12,1.615877e-11,8.491278e-14,8.491278e-14,3.219621e-10,1.168559e-11,2.447677e-11,1.735195e-11,,3.413220e+02,1.456519e+02,5.172133e-09,4.869739e+02
2020-08-20,3.470000e+01,-1.185000e+02,6.919742e+02,2.514062e+02,7.042921e-09,2.557342e-10,3.904188e-10,2.428006e-10,5.629656e-10,1.143041e-07,1.680271e-10,2.011753e-12,9.886638e-12,9.627461e-11,3.891621e-11,2.917497e-12,1.613343e-12,5.362450e-11,3.629615e-11,1.516301e-11,8.133828e-11,5.675605e-11,5.513764e-11,3.687071e-11,1.236897e-13,2.028801e-11,3.184069e-11,1.719798e-12,1.844514e-11,7.035445e-12,1.024165e-11,6.515336e-13,2.937441e-12,1.715795e-12,8.275620e-12,2.230991e-12,3.024916e-10,1.515985e-11,1.516301e-11,3.328144e-10,1.536360e-10,1.792863e-11,3.629615e-11,2.078607e-10,2.917497e-12,2.917497e-12,3.184069e-11,7.391251e-11,1.719798e-12,1.074730e-10,1.380943e-10,5.513764e-11,1.700388e-10,3.632708e-10,1.613343e-12,1.613343e-12,7.042921e-09,2.428006e-10,5.629656e-10,3.904188e-10,1.236897e-13,6.919742e+02,2.514062e+02,1.143041e-07,9.433804e+02
