date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_combustion_rate,other_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-11-11,3.110000e+01,-9.450000e+01,8.251463e-10,3.731120e-11,4.487768e-11,2.664921e-11,1.008098e-10,7.841692e-09,1.468058e-11,1.380138e-13,2.108740e-12,9.212705e-12,4.527235e-12,7.904092e-13,1.749144e-12,7.710270e-12,3.713853e-12,2.241276e-12,1.681455e-11,7.624960e-12,5.301454e-12,5.578122e-12,6.386494e-13,3.160491e-12,4.165800e-12,3.790550e-13,2.216569e-12,7.217396e-13,7.350440e-13,4.183606e-14,1.006469e-12,5.873042e-13,4.017842e-13,2.493658e-13,4.499806e-11,2.244923e-12,2.241276e-12,4.948426e-11,1.595651e-11,1.498620e-12,3.713853e-12,2.116898e-11,7.904092e-13,7.904092e-13,4.165800e-12,1.087076e-11,3.790550e-13,1.541561e-11,2.443951e-11,5.301454e-12,1.481859e-11,4.455956e-11,1.749144e-12,1.749144e-12,8.251463e-10,2.664921e-11,1.008098e-10,4.487768e-11,6.386494e-13,7.841692e-09,8.839813e-09,,,,
2020-11-11,3.130000e+01,-9.690001e+01,4.168265e-10,1.559274e-11,2.361983e-11,1.460581e-11,3.360327e-11,6.876561e-09,9.952934e-12,1.210275e-13,6.150491e-13,5.726817e-12,2.311780e-12,1.896982e-13,9.995107e-14,3.257860e-12,2.177086e-12,9.125196e-13,4.857538e-12,3.431232e-12,3.320691e-12,2.174522e-12,1.358829e-14,1.207379e-12,1.900189e-12,1.010813e-13,1.097927e-12,4.172557e-13,6.161398e-13,3.869836e-14,1.778876e-13,1.037571e-13,4.978630e-13,1.340929e-13,1.838231e-11,9.136006e-13,9.125196e-13,2.020843e-11,9.136523e-12,1.072094e-12,2.177086e-12,1.238570e-11,1.896982e-13,1.896982e-13,1.900189e-12,4.465239e-12,1.010813e-13,6.466510e-12,8.288770e-12,3.320691e-12,1.007396e-11,2.168342e-11,9.995107e-14,9.995107e-14,4.168265e-10,1.460581e-11,3.360327e-11,2.361983e-11,1.358829e-14,6.876561e-09,6.499805e+02,4.999786e+02,1.500018e+02,4.999786e+02,1.500018e+02
2020-11-11,3.130000e+01,-9.570000e+01,3.657865e-10,3.341301e-11,3.956322e-11,9.224725e-12,3.283955e-11,3.981167e-09,1.492940e-11,7.006853e-14,6.150491e-13,5.353329e-12,2.311780e-12,1.612435e-12,1.999021e-14,2.171907e-12,1.109887e-12,1.616921e-12,8.407277e-12,1.105619e-11,4.544103e-12,4.916311e-12,,7.457339e-13,1.242432e-12,2.671435e-13,8.079083e-13,2.029893e-13,1.080947e-13,1.359672e-14,1.263938e-13,2.368794e-13,9.782571e-13,2.799484e-13,3.894437e-11,1.621479e-12,1.616921e-12,4.218277e-11,8.473017e-12,3.246807e-13,1.109887e-12,9.907585e-12,1.612435e-12,1.612435e-12,1.242432e-12,2.917641e-12,2.671435e-13,4.427216e-12,1.946347e-11,4.544103e-12,1.499947e-11,3.900704e-11,1.999021e-14,1.999021e-14,3.657865e-10,9.224725e-12,3.283955e-11,3.956322e-11,,3.981167e-09,4.428581e-09,,,,
2020-11-11,3.150000e+01,-9.590001e+01,2.466932e-10,2.227534e-11,2.598181e-11,6.149817e-12,2.214761e-11,2.654111e-09,9.952934e-12,4.671236e-14,4.393208e-13,3.485889e-12,1.541187e-12,1.074956e-12,9.995107e-15,1.520335e-12,7.256954e-13,1.072611e-12,5.604851e-12,7.434335e-12,2.971145e-12,3.309055e-12,,4.971559e-13,8.039263e-13,1.768923e-13,5.386056e-13,1.353262e-13,7.566629e-14,8.367213e-15,8.426255e-14,1.566145e-13,6.463484e-13,1.858481e-13,2.602372e-11,1.073073e-12,1.072611e-12,2.816940e-11,5.565681e-12,2.193597e-13,7.256954e-13,6.510736e-12,1.074956e-12,1.074956e-12,8.039263e-13,2.017491e-12,1.768923e-13,2.998309e-12,1.303919e-11,2.971145e-12,9.999647e-12,2.600998e-11,9.995107e-15,9.995107e-15,2.466932e-10,6.149817e-12,2.214761e-11,2.598181e-11,,2.654111e-09,2.955084e-09,,,,
2020-11-11,3.170000e+01,-9.490001e+01,5.699464e-10,2.561664e-11,3.070578e-11,1.819321e-11,6.873395e-11,5.428864e-09,1.020176e-11,9.554800e-14,1.493691e-12,6.349297e-12,3.082373e-12,5.374782e-13,1.199413e-12,5.321172e-12,2.561278e-12,1.536875e-12,1.158336e-11,5.337472e-12,3.611980e-12,3.876322e-12,4.348251e-13,2.166179e-12,2.850284e-12,2.599234e-13,1.512239e-12,4.961959e-13,4.972357e-13,2.823934e-14,6.881441e-13,4.032822e-13,2.707676e-13,1.717331e-13,3.098665e-11,1.533927e-12,1.536875e-12,3.405745e-11,1.094391e-11,1.021671e-12,2.561278e-12,1.452686e-11,5.374782e-13,5.374782e-13,2.850284e-12,7.487351e-12,2.599234e-13,1.059756e-11,1.692083e-11,3.611980e-12,1.029730e-11,3.083012e-11,1.199413e-12,1.199413e-12,5.699464e-10,1.819321e-11,6.873395e-11,3.070578e-11,4.348251e-13,5.428864e-09,6.116878e-09,,,,
2020-11-11,3.190000e+01,-1.019000e+02,2.041599e-10,7.796369e-12,1.121942e-11,7.174786e-12,1.680163e-11,3.377959e-09,4.976467e-12,5.945209e-14,2.635925e-13,2.863409e-12,1.155890e-12,9.484910e-14,4.997554e-14,1.628930e-12,1.067199e-12,4.482552e-13,2.428769e-12,1.715616e-12,1.631217e-12,1.134533e-12,,6.036893e-13,9.500947e-13,5.054066e-14,5.386056e-13,2.029893e-13,3.026652e-13,1.882623e-14,8.894381e-14,5.089969e-14,2.445643e-13,6.587021e-14,9.194495e-12,4.502780e-13,4.482552e-13,1.009303e-11,4.557904e-12,5.244807e-13,1.067199e-12,6.149584e-12,9.484910e-14,9.484910e-14,9.500947e-13,2.232619e-12,5.054066e-14,3.233255e-12,4.144385e-12,1.631217e-12,5.035919e-12,1.081152e-11,4.997554e-14,4.997554e-14,2.041599e-10,7.174786e-12,1.680163e-11,1.121942e-11,,3.377959e-09,3.617315e-09,,,,
2020-11-11,3.190000e+01,-9.490001e+01,3.657865e-10,1.670651e-11,2.007686e-11,1.178715e-11,4.505892e-11,3.498601e-09,6.718231e-12,6.157538e-14,9.665058e-13,4.108369e-12,2.022807e-12,3.477800e-13,7.796184e-13,3.475051e-12,1.664831e-12,9.925652e-13,7.473135e-12,3.431232e-12,2.330310e-12,2.458155e-12,2.853540e-13,1.420445e-12,1.827105e-12,1.696722e-13,9.943487e-13,3.157611e-13,3.242841e-13,1.882623e-14,4.494003e-13,2.623292e-13,1.746888e-13,1.105679e-13,2.013117e-11,9.969861e-13,9.925652e-13,2.212072e-11,7.125525e-12,6.588714e-13,1.664831e-12,9.449227e-12,3.477800e-13,3.477800e-13,1.827105e-12,4.895497e-12,1.696722e-13,6.892274e-12,1.090437e-11,2.330310e-12,6.779806e-12,2.001448e-11,7.796184e-13,7.796184e-13,3.657865e-10,1.178715e-11,4.505892e-11,2.007686e-11,2.853540e-13,3.498601e-09,3.941596e-09,,,,
2020-11-11,3.210000e+01,-9.750000e+01,7.826130e-10,2.840106e-11,4.310619e-11,2.690545e-11,6.262427e-11,1.266735e-08,1.866175e-11,2.229453e-13,1.142234e-12,1.070666e-11,4.334587e-12,3.161637e-13,1.799119e-13,5.972744e-12,4.055357e-12,1.680957e-12,8.967762e-12,6.290592e-12,6.117063e-12,4.065411e-12,1.358829e-14,2.237202e-12,3.508042e-12,1.913325e-13,2.050844e-12,7.781254e-13,1.134994e-12,7.216721e-14,3.276877e-13,1.918527e-13,9.171160e-13,2.470133e-13,3.360871e-11,1.683670e-12,1.680957e-12,3.697333e-11,1.709209e-11,1.985287e-12,4.055357e-12,2.313273e-11,3.161637e-13,3.161637e-13,3.508042e-12,8.209946e-12,1.913325e-13,1.190932e-11,1.525835e-11,6.117063e-12,1.888470e-11,4.026011e-11,1.799119e-13,1.799119e-13,7.826130e-10,2.690545e-11,6.262427e-11,4.310619e-11,1.358829e-14,1.266735e-08,1.358261e-08,,,,
2020-11-11,3.210000e+01,-9.470000e+01,1.386586e-09,5.067640e-11,7.676445e-11,4.791732e-11,1.115017e-10,2.255994e-08,3.309351e-11,3.970550e-13,1.933012e-12,1.904789e-11,7.705932e-12,5.690946e-13,3.298385e-13,1.064234e-11,7.171578e-12,2.993705e-12,1.606724e-11,1.124682e-11,1.089420e-11,7.279921e-12,2.717657e-14,4.012758e-12,6.285242e-12,3.393444e-13,3.645945e-12,1.387093e-12,2.021371e-12,1.286459e-13,5.851566e-13,3.406364e-13,1.633340e-12,4.399189e-13,5.988933e-11,2.999052e-12,2.993705e-12,6.588208e-11,3.039977e-11,3.537110e-12,7.171578e-12,4.110846e-11,5.690946e-13,5.690946e-13,6.285242e-12,1.465510e-11,3.393444e-13,2.127969e-11,2.731406e-11,1.089420e-11,3.349056e-11,7.169881e-11,3.298385e-13,3.298385e-13,1.386586e-09,4.791732e-11,1.115017e-10,7.676445e-11,2.717657e-14,2.255994e-08,2.418274e-08,,,,
2020-11-11,3.210000e+01,-9.409999e+01,7.741063e-10,3.508366e-11,4.133470e-11,2.485551e-11,9.393640e-11,7.359126e-09,1.368528e-11,1.295206e-13,1.933012e-12,8.590226e-12,4.238263e-12,7.587928e-13,1.629203e-12,7.167293e-12,3.457725e-12,2.097194e-12,1.569358e-11,7.243712e-12,4.893650e-12,5.199944e-12,5.978845e-13,2.947424e-12,3.873463e-12,3.537846e-13,2.071560e-12,6.766308e-13,6.809967e-13,3.869836e-14,9.362505e-13,5.481506e-13,3.755808e-13,2.328983e-13,4.221662e-11,2.092880e-12,2.097194e-12,4.640669e-11,1.490005e-11,1.396326e-12,3.457725e-12,1.975410e-11,7.587928e-13,7.587928e-13,3.873463e-12,1.011472e-11,3.537846e-13,1.434197e-11,2.293729e-11,4.893650e-12,1.381481e-11,4.164575e-11,1.629203e-12,1.629203e-12,7.741063e-10,2.485551e-11,9.393640e-11,4.133470e-11,5.978845e-13,7.359126e-09,8.293957e-09,,,,
