date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c2h6sfire,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-12-14,3.130000e+01,-1.007000e+02,1.625484e-10,5.927105e-12,9.016105e-12,5.615402e-12,1.297454e-11,2.643787e-09,3.886366e-12,4.653064e-14,2.400425e-13,2.221838e-12,8.996805e-13,7.935332e-14,4.091838e-14,1.240729e-12,8.404597e-13,3.508304e-13,1.781631e-12,1.313169e-12,1.276684e-12,8.547361e-13,4.676858e-13,7.337307e-13,4.010075e-14,4.256496e-13,1.628572e-13,2.368833e-13,1.506958e-14,7.077576e-14,4.134098e-14,1.914101e-13,5.155383e-14,7.021883e-12,3.550807e-13,3.508304e-13,7.727794e-12,3.547168e-12,4.148101e-13,8.404597e-13,4.802438e-12,7.935332e-14,7.935332e-14,7.337307e-13,1.708415e-12,4.010075e-14,2.482246e-12,3.094800e-12,1.276684e-12,3.932897e-12,8.304381e-12,4.091838e-14,4.091838e-14,1.625484e-10,5.615402e-12,1.297454e-11,9.016105e-12,2.643787e-09,2.833941e-09,,,,,,
2020-12-14,3.150000e+01,-9.809999e+01,2.844598e-10,1.037243e-11,1.577818e-11,9.826954e-12,2.241058e-11,4.626626e-09,6.801140e-12,8.142862e-14,4.115014e-13,3.888217e-12,1.574441e-12,1.058044e-13,6.137757e-14,2.171276e-12,1.470804e-12,6.139533e-13,3.167344e-12,2.298045e-12,2.234198e-12,1.495788e-12,8.184502e-13,1.284029e-12,6.683458e-14,7.448868e-13,2.850002e-13,4.145457e-13,2.637177e-14,1.179596e-13,6.890163e-14,3.349677e-13,9.021921e-14,1.227972e-11,6.120482e-13,6.139533e-13,1.350572e-11,6.207544e-12,7.259176e-13,1.470804e-12,8.404266e-12,1.058044e-13,1.058044e-13,1.284029e-12,2.989726e-12,6.683458e-14,4.340589e-12,5.465389e-12,2.234198e-12,6.882569e-12,1.458215e-11,6.137757e-14,6.137757e-14,2.844598e-10,9.826954e-12,2.241058e-11,1.577818e-11,4.626626e-09,4.959109e-09,7.450563e-15,7.450563e-15,,,,
2020-12-14,3.210000e+01,-9.750000e+01,2.573684e-10,9.384583e-12,1.427550e-11,8.891054e-12,2.123107e-11,4.185995e-09,6.153413e-12,7.367352e-14,3.772096e-13,3.517910e-12,1.424494e-12,1.058044e-13,6.137757e-14,1.964488e-12,1.330728e-12,5.554816e-13,2.969385e-12,2.079184e-12,2.021417e-12,1.353332e-12,7.405025e-13,1.161740e-12,6.237894e-14,6.739452e-13,2.578573e-13,3.750652e-13,2.386017e-14,1.061636e-13,6.201147e-14,3.030661e-13,8.162690e-14,1.111512e-11,5.528681e-13,5.554816e-13,1.222347e-11,5.616350e-12,6.567826e-13,1.330728e-12,7.603860e-12,1.058044e-13,1.058044e-13,1.161740e-12,2.704990e-12,6.237894e-14,3.929109e-12,5.048568e-12,2.021417e-12,6.227087e-12,1.329707e-11,6.137757e-14,6.137757e-14,2.573684e-10,8.891054e-12,2.123107e-11,1.427550e-11,4.185995e-09,4.487768e-09,7.450563e-15,7.450563e-15,,,,
2020-12-14,3.230000e+01,-9.790001e+01,1.164931e-09,4.247758e-11,6.461542e-11,4.024372e-11,9.436033e-11,1.894714e-08,2.785229e-11,3.334696e-13,1.646005e-12,1.592317e-11,6.447710e-12,4.761199e-13,2.659695e-13,8.891891e-12,6.023295e-12,2.514285e-12,1.346121e-11,9.411042e-12,9.149572e-12,6.125609e-12,3.351748e-12,5.258403e-12,2.851609e-13,3.050489e-12,1.167144e-12,1.697663e-12,1.079987e-13,4.954303e-13,2.893868e-13,1.371773e-12,3.694692e-13,5.024920e-11,2.526059e-12,2.514285e-12,5.528954e-11,2.542137e-11,2.972806e-12,6.023295e-12,3.441747e-11,4.761199e-13,4.761199e-13,5.258403e-12,1.224364e-11,2.851609e-13,1.778720e-11,2.287225e-11,9.149572e-12,2.818576e-11,6.020758e-11,2.659695e-13,2.659695e-13,1.164931e-09,4.024372e-11,9.436033e-11,6.461542e-11,1.894714e-08,2.031131e-08,2.235169e-14,2.235169e-14,,,,
2020-12-14,3.230000e+01,-9.770000e+01,2.980055e-10,1.086636e-11,1.652953e-11,1.029490e-11,2.476958e-11,4.846942e-09,7.125005e-12,8.530617e-14,4.115014e-13,4.073370e-12,1.649414e-12,1.322555e-13,6.137757e-14,2.274670e-12,1.540843e-12,6.431892e-13,3.563262e-12,2.407476e-12,2.340588e-12,1.567016e-12,8.574240e-13,1.345173e-12,7.574586e-14,7.803576e-13,2.985716e-13,4.342860e-13,2.762757e-14,1.297556e-13,7.579179e-14,3.509186e-13,9.451537e-14,1.284488e-11,6.509813e-13,6.431892e-13,1.413905e-11,6.503142e-12,7.604852e-13,1.540843e-12,8.804469e-12,1.322555e-13,1.322555e-13,1.345173e-12,3.132094e-12,7.574586e-14,4.553012e-12,5.970738e-12,2.340588e-12,7.210311e-12,1.552164e-11,6.137757e-14,6.137757e-14,2.980055e-10,1.029490e-11,2.476958e-11,1.652953e-11,4.846942e-09,5.196549e-09,7.450563e-15,7.450563e-15,,,,
2020-12-14,3.290000e+01,-9.970000e+01,7.585594e-10,2.765982e-11,4.207516e-11,2.620521e-11,6.015471e-11,1.233767e-08,1.813637e-11,2.171430e-13,1.063045e-12,1.036858e-11,4.198509e-12,3.174133e-13,1.841327e-13,5.790069e-12,3.922145e-12,1.637209e-12,8.710195e-12,6.128121e-12,5.957861e-12,3.988769e-12,2.182534e-12,3.424077e-12,1.826812e-13,1.986365e-12,7.600005e-13,1.105455e-12,7.032472e-14,3.184909e-13,1.860344e-13,8.932473e-13,2.405846e-13,3.271164e-11,1.638357e-12,1.637209e-12,3.598720e-11,1.655345e-11,1.935781e-12,3.922145e-12,2.241138e-11,3.174133e-13,3.174133e-13,3.424077e-12,7.972603e-12,1.826812e-13,1.157936e-11,1.483831e-11,5.957861e-12,1.835352e-11,3.914969e-11,1.841327e-13,1.841327e-13,7.585594e-10,2.620521e-11,6.015471e-11,4.207516e-11,1.233767e-08,1.322468e-08,1.490113e-14,1.490113e-14,,,,
2020-12-14,3.290000e+01,-9.950000e+01,2.980055e-10,1.086636e-11,1.652953e-11,1.029490e-11,2.359008e-11,4.846942e-09,7.125005e-12,8.530617e-14,4.115014e-13,4.073370e-12,1.649414e-12,1.322555e-13,6.137757e-14,2.274670e-12,1.540843e-12,6.431892e-13,3.365303e-12,2.407476e-12,2.340588e-12,1.567016e-12,8.574240e-13,1.345173e-12,7.129022e-14,7.803576e-13,2.985716e-13,4.342860e-13,2.762757e-14,1.179596e-13,6.890163e-14,3.509186e-13,9.451537e-14,1.284488e-11,6.322952e-13,6.431892e-13,1.412036e-11,6.503142e-12,7.604852e-13,1.540843e-12,8.804469e-12,1.322555e-13,1.322555e-13,1.345173e-12,3.132094e-12,7.129022e-14,4.548557e-12,5.772779e-12,2.340588e-12,7.210311e-12,1.532368e-11,6.137757e-14,6.137757e-14,2.980055e-10,1.029490e-11,2.359008e-11,1.652953e-11,4.846942e-09,5.195369e-09,7.450563e-15,7.450563e-15,,,,
2020-12-14,3.290000e+01,-9.830000e+01,5.689196e-10,2.074487e-11,3.155637e-11,1.965391e-11,4.482115e-11,9.253252e-09,1.360228e-11,1.628572e-13,7.887109e-13,7.776433e-12,3.148882e-12,2.380600e-13,1.227551e-13,4.342551e-12,2.941609e-12,1.227907e-12,6.532646e-12,4.596090e-12,4.468396e-12,2.991577e-12,1.636900e-12,2.568057e-12,1.381248e-13,1.489774e-12,5.700004e-13,8.290914e-13,5.274354e-14,2.359192e-13,1.378033e-13,6.699355e-13,1.804384e-13,2.452515e-11,1.224096e-12,1.227907e-12,2.697716e-11,1.241509e-11,1.451835e-12,2.941609e-12,1.680853e-11,2.380600e-13,2.380600e-13,2.568057e-12,5.979452e-12,1.381248e-13,8.685634e-12,1.112874e-11,4.468396e-12,1.376514e-11,2.936227e-11,1.227551e-13,1.227551e-13,5.689196e-10,1.965391e-11,4.482115e-11,3.155637e-11,9.253252e-09,9.918211e-09,7.450563e-15,7.450563e-15,,,,
2020-12-14,3.310000e+01,-9.970000e+01,2.980055e-10,1.086636e-11,1.652953e-11,1.029490e-11,2.359008e-11,4.846942e-09,7.125005e-12,8.530617e-14,4.115014e-13,4.073370e-12,1.649414e-12,1.322555e-13,6.137757e-14,2.274670e-12,1.540843e-12,6.431892e-13,3.365303e-12,2.407476e-12,2.340588e-12,1.567016e-12,8.574240e-13,1.345173e-12,7.129022e-14,7.803576e-13,2.985716e-13,4.342860e-13,2.762757e-14,1.179596e-13,6.890163e-14,3.509186e-13,9.451537e-14,1.284488e-11,6.322952e-13,6.431892e-13,1.412036e-11,6.503142e-12,7.604852e-13,1.540843e-12,8.804469e-12,1.322555e-13,1.322555e-13,1.345173e-12,3.132094e-12,7.129022e-14,4.548557e-12,5.772779e-12,2.340588e-12,7.210311e-12,1.532368e-11,6.137757e-14,6.137757e-14,2.980055e-10,1.029490e-11,2.359008e-11,1.652953e-11,4.846942e-09,5.195369e-09,7.450563e-15,7.450563e-15,,,,
2020-12-14,3.350000e+01,-1.109000e+02,3.616703e-09,1.318781e-10,2.006083e-10,1.249427e-10,2.901580e-10,5.882425e-08,8.647164e-11,1.035307e-12,5.075184e-12,4.943590e-11,2.001789e-11,1.507713e-12,8.388268e-13,2.760622e-11,1.870023e-11,7.805978e-12,4.157139e-11,2.921800e-11,2.840623e-11,1.901788e-11,1.040601e-11,1.626436e-11,8.822164e-13,9.470704e-12,3.623574e-12,5.270652e-12,3.352982e-13,1.509883e-12,8.888310e-13,4.258875e-12,1.147073e-12,1.559712e-10,7.804661e-12,7.805978e-12,1.715818e-10,7.892449e-11,9.229524e-12,1.870023e-11,1.068542e-10,1.507713e-12,1.507713e-12,1.626436e-11,3.801223e-11,8.822164e-13,5.515881e-11,7.078939e-11,2.840623e-11,8.750695e-11,1.867026e-10,8.388268e-13,8.388268e-13,3.616703e-09,1.249427e-10,2.901580e-10,2.006083e-10,5.882425e-08,6.305673e-08,6.705507e-14,6.705507e-14,,,,
