date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total
2017-12-17,3.190000e+01,-9.470000e+01,1.636336e+03,4.772573e+02,4.071450e-09,1.851050e-10,2.193999e-10,1.313052e-10,4.955992e-10,3.855879e-08,7.300813e-11,6.786347e-13,1.042090e-11,4.561328e-11,2.210697e-11,3.971134e-12,8.596583e-12,3.796150e-11,1.825352e-11,1.103995e-11,8.315188e-11,3.782795e-11,2.600734e-11,2.764212e-11,3.128803e-12,1.556979e-11,2.052044e-11,1.870311e-12,1.093142e-11,3.537014e-12,3.605079e-12,2.042568e-13,4.957864e-12,2.895367e-12,1.972366e-12,1.225918e-12,2.231680e-10,1.105151e-11,1.103995e-11,2.452595e-10,7.865167e-11,7.346350e-12,1.825352e-11,1.042515e-10,3.971134e-12,3.971134e-12,2.052044e-11,5.353129e-11,1.870311e-12,7.592204e-11,1.209798e-10,2.600734e-11,7.368677e-11,2.206740e-10,8.596583e-12,8.596583e-12,4.071450e-09,1.313052e-10,4.955992e-10,2.193999e-10,3.128803e-12,1.636336e+03,4.772573e+02,3.855879e-08,2.113594e+03
2017-12-17,3.370000e+01,-1.143000e+02,,,1.391508e-09,5.073942e-11,7.718304e-11,4.807107e-11,1.117426e-10,2.263233e-08,3.326953e-11,3.983290e-13,1.962094e-12,1.902021e-11,7.701782e-12,5.802570e-13,3.296473e-13,1.062135e-11,7.194819e-12,3.003310e-12,1.600785e-11,1.127323e-11,1.092915e-11,7.317032e-12,2.360088e-14,4.003659e-12,6.278209e-12,3.394850e-13,3.643806e-12,1.394152e-12,2.027857e-12,1.290043e-13,5.839142e-13,3.417482e-13,1.638581e-12,4.413305e-13,6.001855e-11,3.005574e-12,3.003310e-12,6.602744e-11,3.036580e-11,3.551013e-12,7.194819e-12,4.111163e-11,5.802570e-13,5.802570e-13,6.278209e-12,1.462501e-11,3.394850e-13,2.124271e-11,2.728108e-11,1.092915e-11,3.366786e-11,7.187809e-11,3.296473e-13,3.296473e-13,1.391508e-09,4.807107e-11,1.117426e-10,7.718304e-11,2.360088e-14,,,2.263233e-08,2.426086e-08
2017-12-17,3.450000e+01,-1.191000e+02,1.157675e+03,9.325538e+02,1.442015e-07,5.258108e-09,7.998450e-09,4.981588e-09,1.157985e-08,2.345380e-06,3.447709e-09,4.127869e-11,2.028805e-10,1.971057e-09,7.981328e-10,6.025606e-11,3.377339e-11,1.100687e-09,7.455964e-10,3.112320e-10,1.658887e-09,1.164900e-09,1.132584e-09,7.582615e-10,2.579239e-12,4.148978e-10,6.506085e-10,3.518070e-11,3.776062e-10,1.444754e-10,2.101461e-10,1.336867e-11,6.051081e-11,3.541524e-11,1.698055e-10,4.573491e-11,6.219250e-09,3.114665e-10,3.112320e-10,6.841948e-09,3.146796e-09,3.679901e-10,7.455964e-10,4.260383e-09,6.025606e-11,6.025606e-11,6.506085e-10,1.515585e-09,3.518070e-11,2.201374e-09,2.823788e-09,1.132584e-09,3.488988e-09,7.445359e-09,3.377339e-11,3.377339e-11,1.442015e-07,4.981588e-09,1.157985e-08,7.998450e-09,2.579239e-12,1.157675e+03,9.325538e+02,2.345380e-06,2.090229e+03
2017-12-17,3.450000e+01,-1.189000e+02,8.400944e+02,3.996601e+02,2.048610e-09,7.469970e-11,1.136306e-10,7.077129e-11,1.645100e-10,3.331982e-08,4.898014e-11,5.864289e-13,2.877738e-12,2.800198e-11,1.133874e-11,8.522524e-13,4.790187e-13,1.563699e-11,1.059237e-11,4.421540e-12,2.356711e-11,1.653407e-11,1.609014e-11,1.077230e-11,3.708710e-14,5.894276e-12,9.242919e-12,4.997973e-13,5.364491e-12,2.052501e-12,2.985456e-12,1.899230e-13,8.596514e-13,5.031293e-13,2.412355e-12,6.497365e-13,8.834974e-11,4.424872e-12,4.421540e-12,9.719615e-11,4.470520e-11,5.227880e-12,1.059237e-11,6.052545e-11,8.522524e-13,8.522524e-13,9.242919e-12,2.153127e-11,4.997973e-13,3.127399e-11,4.010118e-11,1.609014e-11,4.956657e-11,1.057579e-10,4.790187e-13,4.790187e-13,2.048610e-09,7.077129e-11,1.645100e-10,1.136306e-10,3.708710e-14,8.400944e+02,3.996601e+02,3.331982e-08,1.239755e+03
2017-12-17,3.450000e+01,-1.193000e+02,9.274763e+02,7.209066e+02,1.980322e-08,7.220973e-10,1.098429e-09,6.841226e-10,1.590263e-09,3.220916e-07,4.734746e-10,5.668813e-12,2.786174e-11,2.706858e-10,1.096078e-10,8.286794e-12,4.640816e-12,1.511576e-10,1.023929e-10,4.274156e-11,2.278154e-10,1.599546e-10,1.555380e-10,1.041322e-10,3.540133e-13,5.697801e-11,8.934822e-11,4.831374e-12,5.185675e-11,1.984084e-11,2.885941e-11,1.835922e-12,8.309964e-12,4.863583e-12,2.331943e-11,6.280787e-12,8.540912e-10,4.277377e-11,4.274156e-11,9.396065e-10,4.321503e-10,5.053618e-11,1.023929e-10,5.850794e-10,8.286794e-12,8.286794e-12,8.934822e-11,2.081356e-10,4.831374e-12,3.023152e-10,3.877700e-10,1.555380e-10,4.791434e-10,1.022451e-09,4.640816e-12,4.640816e-12,1.980322e-08,6.841226e-10,1.590263e-09,1.098429e-09,3.540133e-13,9.274763e+02,7.209066e+02,3.220916e-07,1.648383e+03
2017-12-17,3.450000e+01,-1.197000e+02,9.216580e+02,5.324447e+02,5.131830e-08,1.871251e-09,2.846482e-09,1.772843e-09,4.121026e-09,8.346720e-07,1.226968e-09,1.469023e-11,7.220506e-11,7.014584e-10,2.840388e-10,2.145138e-11,1.202182e-11,3.917116e-10,2.653422e-10,1.107610e-10,5.903635e-10,4.146043e-10,4.030631e-10,2.698495e-10,9.170629e-13,1.476535e-10,2.315380e-10,1.252008e-11,1.343822e-10,5.141580e-11,7.478661e-11,4.757630e-12,2.153454e-11,1.260355e-11,6.043025e-11,1.627610e-11,2.213306e-09,1.108444e-10,1.107610e-10,2.434911e-09,1.119879e-09,1.309600e-10,2.653422e-10,1.516182e-09,2.145138e-11,2.145138e-11,2.315380e-10,5.393651e-10,1.252008e-11,7.834232e-10,1.004968e-09,4.030631e-10,1.241658e-09,2.649689e-09,1.202182e-11,1.202182e-11,5.131830e-08,1.772843e-09,4.121026e-09,2.846482e-09,9.170629e-13,9.216580e+02,5.324447e+02,8.346720e-07,1.454103e+03
2017-12-17,3.450000e+01,-1.195000e+02,7.760934e+02,1.456263e+03,6.287556e-09,2.292670e-10,3.487530e-10,2.172100e-10,5.049111e-10,1.022646e-07,1.503290e-10,1.799857e-12,8.851224e-12,8.594318e-11,3.480064e-11,2.629289e-12,1.473111e-12,4.799278e-11,3.250991e-11,1.357051e-11,7.233177e-11,5.085478e-11,4.938359e-11,3.306215e-11,1.112613e-13,1.809061e-11,2.836821e-11,1.533969e-12,1.646460e-11,6.299500e-12,9.162909e-12,5.829083e-13,2.638427e-12,1.544196e-12,7.403958e-12,1.994160e-12,2.711804e-10,1.358074e-11,1.357051e-11,2.983317e-10,1.372084e-10,1.604532e-11,3.250991e-11,1.857637e-10,2.629289e-12,2.629289e-12,2.836821e-11,6.608340e-11,1.533969e-12,9.598557e-11,1.231865e-10,4.938359e-11,1.521288e-10,3.246989e-10,1.473111e-12,1.473111e-12,6.287556e-09,2.172100e-10,5.049111e-10,3.487530e-10,1.112613e-13,7.760934e+02,1.456263e+03,1.022646e-07,2.232357e+03
2017-12-17,3.470000e+01,-9.830000e+01,,,9.276721e-10,3.382628e-11,5.145536e-11,3.204738e-11,7.449508e-11,1.508822e-08,2.217969e-11,2.655527e-13,1.308063e-12,1.268014e-11,5.134522e-12,3.807936e-13,2.163310e-13,7.080902e-12,4.796546e-12,2.002207e-12,1.067190e-11,7.515486e-12,7.286102e-12,4.878022e-12,1.685777e-14,2.669106e-12,4.185473e-12,2.263233e-13,2.429204e-12,9.294345e-13,1.351905e-12,8.600286e-14,3.892761e-13,2.278321e-13,1.092387e-12,2.942203e-13,4.001236e-11,2.003716e-12,2.002207e-12,4.401829e-11,2.024387e-11,2.367342e-12,4.796546e-12,2.740775e-11,3.807936e-13,3.807936e-13,4.185473e-12,9.750008e-12,2.263233e-13,1.416180e-11,1.818739e-11,7.286102e-12,2.244524e-11,4.791872e-11,2.163310e-13,2.163310e-13,9.276721e-10,3.204738e-11,7.449508e-11,5.145536e-11,1.685777e-14,,,1.508822e-08,1.617391e-08
2017-12-17,3.570000e+01,-9.830000e+01,,,7.601758e-10,2.771876e-11,4.216481e-11,2.626105e-11,6.104457e-11,1.236396e-08,1.817502e-11,2.176057e-13,1.068251e-12,1.039067e-11,4.207455e-12,3.082615e-13,1.751251e-13,5.802406e-12,3.930503e-12,1.640697e-12,8.745028e-12,6.137647e-12,5.970556e-12,3.997268e-12,1.348622e-14,2.187184e-12,3.429762e-12,1.854594e-13,1.990597e-12,7.616199e-13,1.107811e-12,7.047456e-14,3.189901e-13,1.866958e-13,8.951507e-13,2.410972e-13,3.278428e-11,1.641934e-12,1.640697e-12,3.606691e-11,1.658872e-11,1.939905e-12,3.930503e-12,2.245913e-11,3.082615e-13,3.082615e-13,3.429762e-12,7.989590e-12,1.854594e-13,1.160481e-11,1.488267e-11,5.970556e-12,1.839263e-11,3.924586e-11,1.751251e-13,1.751251e-13,7.601758e-10,2.626105e-11,6.104457e-11,4.216481e-11,1.348622e-14,,,1.236396e-08,1.325362e-08
2017-12-17,3.570000e+01,-1.097000e+02,,,2.460908e-09,8.973361e-11,1.364996e-10,8.501459e-11,1.976189e-10,4.002570e-08,5.883777e-11,7.044523e-13,3.466366e-12,3.363760e-11,1.362075e-11,1.033583e-12,5.768827e-13,1.878406e-11,1.272417e-11,5.311410e-12,2.831018e-11,1.991604e-11,1.932841e-11,1.294031e-11,4.383021e-14,7.080546e-12,1.110313e-11,6.003855e-13,6.444137e-12,2.465583e-12,3.586302e-12,2.281465e-13,1.032663e-12,6.043881e-13,2.897861e-12,7.805011e-13,1.061403e-10,5.315413e-12,5.311410e-12,1.167671e-10,5.370248e-11,6.280032e-12,1.272417e-11,7.270668e-11,1.033583e-12,1.033583e-12,1.110313e-11,2.586461e-11,6.003855e-13,3.756812e-11,4.822621e-11,1.932841e-11,5.954223e-11,1.270969e-10,5.768827e-13,5.768827e-13,2.460908e-09,8.501459e-11,1.976189e-10,1.364996e-10,4.383021e-14,,,4.002570e-08,4.290578e-08
