date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c2h6sfire,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-12-22,3.130000e+01,-9.650000e+01,9.286839e-11,8.685104e-12,1.013025e-11,2.399403e-12,8.543884e-12,1.036632e-09,3.751272e-12,1.824473e-14,1.827095e-13,1.359140e-12,6.009051e-13,4.108509e-13,8.717570e-15,5.774852e-13,2.884949e-13,4.143762e-13,2.136756e-12,2.873856e-12,1.168043e-12,1.277906e-12,1.893517e-13,3.123176e-13,6.834700e-14,1.993337e-13,5.276336e-14,3.096075e-14,3.262357e-15,3.015723e-14,6.165322e-14,2.501739e-13,7.095405e-14,1.014572e-11,4.129385e-13,4.143762e-13,1.097303e-11,2.159379e-12,8.698647e-14,2.884949e-13,2.534860e-12,4.108509e-13,4.108509e-13,3.123176e-13,7.668370e-13,6.834700e-14,1.147502e-12,5.010612e-12,1.168043e-12,3.769516e-12,9.948171e-12,8.717570e-15,8.717570e-15,9.286839e-11,2.399403e-12,8.543884e-12,1.013025e-11,1.036632e-09,1.150574e-09,,,,,,
2020-12-22,3.170000e+01,-1.019000e+02,1.636253e-10,6.079573e-12,9.209317e-12,5.731906e-12,1.306712e-11,2.706762e-09,3.880626e-12,4.763902e-14,2.283869e-13,2.265233e-12,9.013576e-13,6.688270e-14,3.487028e-14,1.270467e-12,8.432929e-13,3.583794e-13,1.942505e-12,1.288280e-12,1.307095e-12,8.847038e-13,4.733793e-13,7.495623e-13,3.986909e-14,4.318896e-13,1.641527e-13,2.425259e-13,1.522433e-14,7.036688e-14,4.110215e-14,1.959696e-13,5.228193e-14,7.192664e-12,3.597205e-13,3.583794e-13,7.910763e-12,3.598480e-12,4.219029e-13,8.432929e-13,4.863676e-12,6.688270e-14,6.688270e-14,7.495623e-13,1.743847e-12,3.986909e-14,2.533278e-12,3.230785e-12,1.307095e-12,3.928265e-12,8.466146e-12,3.487028e-14,3.487028e-14,1.636253e-10,5.731906e-12,1.306712e-11,9.209317e-12,2.706762e-09,2.898396e-09,,,,,,
2020-12-22,3.170000e+01,-9.730000e+01,1.680476e-10,6.079573e-12,9.209317e-12,5.731906e-12,1.356970e-11,2.706762e-09,4.009980e-12,4.763902e-14,2.283869e-13,2.265233e-12,9.013576e-13,6.688270e-14,3.487028e-14,1.270467e-12,8.654849e-13,3.583794e-13,1.942505e-12,1.387379e-12,1.307095e-12,8.847038e-13,4.733793e-13,7.495623e-13,3.986909e-14,4.318896e-13,1.700153e-13,2.425259e-13,1.522433e-14,7.036688e-14,4.110215e-14,1.959696e-13,5.352674e-14,7.192664e-12,3.609653e-13,3.583794e-13,7.912008e-12,3.598480e-12,4.277655e-13,8.654849e-13,4.891731e-12,6.688270e-14,6.688270e-14,7.495623e-13,1.743847e-12,3.986909e-14,2.533278e-12,3.329884e-12,1.307095e-12,4.057619e-12,8.694599e-12,3.487028e-14,3.487028e-14,1.680476e-10,5.731906e-12,1.356970e-11,9.209317e-12,2.706762e-09,2.903321e-09,,,,,,
2020-12-22,3.170000e+01,-9.650000e+01,3.582067e-10,1.302766e-11,1.995352e-11,1.239691e-11,2.864714e-11,5.874250e-09,8.666731e-12,1.033868e-13,5.024512e-13,4.918792e-12,2.003017e-12,1.528747e-13,8.717570e-14,2.733430e-12,1.864121e-12,7.727556e-13,4.176387e-12,2.873856e-12,2.836675e-12,1.867708e-12,1.041435e-12,1.624052e-12,8.733228e-14,9.412979e-13,3.576183e-13,5.263328e-13,3.316730e-14,1.507862e-13,8.807603e-14,4.252957e-13,1.145223e-13,1.539781e-11,7.786802e-13,7.727556e-13,1.694925e-11,7.863108e-12,9.171185e-13,1.864121e-12,1.064435e-11,1.528747e-13,1.528747e-13,1.624052e-12,3.774865e-12,8.733228e-14,5.486249e-12,7.050242e-12,2.836675e-12,8.770118e-12,1.865704e-11,8.717570e-14,8.717570e-14,3.582067e-10,1.239691e-11,2.864714e-11,1.995352e-11,5.874250e-09,6.293461e-09,7.064055e-15,7.064055e-15,,,,
2020-12-22,3.230000e+01,-1.017000e+02,3.847405e-10,1.389617e-11,2.148841e-11,1.333001e-11,3.116005e-11,6.277385e-09,9.184148e-12,1.104820e-13,5.481285e-13,5.242397e-12,2.153243e-12,1.624294e-13,8.717570e-14,2.925925e-12,1.997273e-12,8.287524e-13,4.467763e-12,3.072053e-12,3.031349e-12,2.015159e-12,1.104552e-12,1.728157e-12,9.302787e-14,1.007743e-12,3.869313e-13,5.624537e-13,3.588593e-14,1.608386e-13,9.394777e-14,4.544827e-13,1.219912e-13,1.645946e-11,8.312602e-13,8.287524e-13,1.811947e-11,8.403382e-12,9.852709e-13,1.997273e-12,1.138593e-11,1.624294e-13,1.624294e-13,1.728157e-12,4.030476e-12,9.302787e-14,5.851662e-12,7.539815e-12,3.031349e-12,9.294630e-12,1.986579e-11,8.717570e-14,8.717570e-14,3.847405e-10,1.333001e-11,3.116005e-11,2.148841e-11,6.277385e-09,6.728111e-09,7.064055e-15,7.064055e-15,,,,
2020-12-22,3.270000e+01,-1.099000e+02,4.267524e-09,1.936778e-10,2.299260e-10,1.376990e-10,5.191666e-10,4.042866e-08,7.631898e-11,7.115444e-13,1.091689e-11,4.769934e-11,2.318492e-11,4.156282e-12,9.005250e-12,3.976948e-11,1.915163e-11,1.156894e-11,8.712137e-11,3.963939e-11,2.719871e-11,2.894947e-11,1.630003e-11,2.150827e-11,1.961179e-12,1.143954e-11,3.711023e-12,3.782372e-12,2.142281e-13,5.192070e-12,3.032751e-12,2.063935e-12,1.285887e-12,2.335442e-10,1.157464e-11,1.156894e-11,2.566878e-10,8.232380e-11,7.707623e-12,1.915163e-11,1.091831e-10,4.156282e-12,4.156282e-12,2.150827e-11,5.606951e-11,1.961179e-12,7.953896e-11,1.267608e-10,2.719871e-11,7.703052e-11,2.309900e-10,9.005250e-12,9.005250e-12,4.267524e-09,1.376990e-10,5.191666e-10,2.299260e-10,4.042866e-08,4.558625e-08,3.277721e-12,3.277721e-12,,,,
2020-12-22,3.410000e+01,-9.730000e+01,1.724699e-10,6.369076e-12,9.516295e-12,5.865206e-12,1.356970e-11,2.764353e-09,4.139334e-12,4.865261e-14,2.283869e-13,2.329954e-12,9.514331e-13,7.643737e-14,4.358785e-14,1.308966e-12,8.876768e-13,3.695788e-13,1.942505e-12,1.387379e-12,1.334906e-12,8.847038e-13,4.891586e-13,7.703834e-13,4.176761e-14,4.540378e-13,1.700153e-13,2.476860e-13,1.576806e-14,7.036688e-14,4.110215e-14,2.001392e-13,5.477155e-14,7.482167e-12,3.663797e-13,3.695788e-13,8.218125e-12,3.735425e-12,4.334694e-13,8.876768e-13,5.056571e-12,7.643737e-14,7.643737e-14,7.703834e-13,1.798125e-12,4.176761e-14,2.610276e-12,3.329884e-12,1.334906e-12,4.187987e-12,8.852777e-12,4.358785e-14,4.358785e-14,1.724699e-10,5.865206e-12,1.356970e-11,9.516295e-12,2.764353e-09,2.965774e-09,,,,,,
2020-12-22,3.430000e+01,-1.039000e+02,1.149799e-09,4.197800e-11,6.385127e-11,3.972344e-11,9.247498e-11,1.871697e-08,2.755244e-11,3.294187e-13,1.598708e-12,1.572719e-11,6.359579e-12,4.777336e-13,2.702447e-13,8.777775e-12,5.947434e-12,2.486257e-12,1.320904e-11,9.315257e-12,9.038426e-12,6.045476e-12,3.313655e-12,5.205294e-12,2.809821e-13,3.012153e-12,1.154931e-12,1.677041e-12,1.065703e-13,4.825157e-13,2.818433e-13,1.355109e-12,3.647287e-13,4.962219e-11,2.484196e-12,2.486257e-12,5.459264e-11,2.509892e-11,2.938542e-12,5.947434e-12,3.398490e-11,4.777336e-13,4.777336e-13,5.205294e-12,1.209143e-11,2.809821e-13,1.757770e-11,2.252429e-11,9.038426e-12,2.788186e-11,5.944459e-11,2.702447e-13,2.702447e-13,1.149799e-09,3.972344e-11,9.247498e-11,6.385127e-11,1.871697e-08,2.006284e-08,2.119216e-14,2.119216e-14,,,,
2020-12-22,3.430000e+01,-1.189000e+02,6.545011e-10,2.402879e-11,3.653029e-11,2.266102e-11,5.277105e-11,1.065428e-08,1.565186e-11,1.875153e-13,9.135477e-13,8.996212e-12,3.655506e-12,2.770855e-13,1.569163e-13,5.004872e-12,3.395364e-12,1.411119e-12,7.575772e-12,5.351317e-12,5.144950e-12,3.440515e-12,1.893517e-12,2.956607e-12,1.594763e-13,1.716484e-12,6.566107e-13,9.546232e-13,6.089733e-14,2.764413e-13,1.614727e-13,7.713697e-13,2.078829e-13,2.838285e-11,1.417167e-12,1.411119e-12,3.121113e-11,1.436820e-11,1.672131e-12,3.395364e-12,1.943570e-11,2.770855e-13,2.770855e-13,2.956607e-12,6.898389e-12,1.594763e-13,1.001447e-11,1.292709e-11,5.144950e-12,1.583937e-11,3.391142e-11,1.569163e-13,1.569163e-13,6.545011e-10,2.266102e-11,5.277105e-11,3.653029e-11,1.065428e-08,1.142076e-08,1.412811e-14,1.412811e-14,,,,
2020-12-22,3.490000e+01,-1.145000e+02,1.689320e-09,6.166424e-11,9.362806e-11,5.838546e-11,1.356970e-10,2.747076e-08,4.035851e-11,4.834853e-13,2.375224e-12,2.310538e-11,9.364104e-12,7.070457e-13,3.922907e-13,1.289717e-11,8.743616e-12,3.650991e-12,1.942506e-11,1.367559e-11,1.326563e-11,8.896188e-12,4.860028e-12,7.620550e-12,4.119805e-13,4.429637e-12,1.694290e-12,2.461380e-12,1.565931e-13,7.086950e-13,4.139574e-13,1.988883e-12,5.365122e-13,7.293566e-11,3.648047e-12,3.650991e-12,8.023469e-11,3.689912e-11,4.312263e-12,8.743616e-12,4.995500e-11,7.070457e-13,7.070457e-13,7.620550e-12,1.775720e-11,4.119805e-13,2.578973e-11,3.310064e-11,1.326563e-11,4.084200e-11,8.720827e-11,3.922907e-13,3.922907e-13,1.689320e-09,5.838546e-11,1.356970e-10,9.362806e-11,2.747076e-08,2.944782e-08,2.825622e-14,2.825622e-14,,,,
