date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_combustion_rate,other_total
2018-01-04,3.350000e+01,-1.147000e+02,5.075559e-10,1.850732e-11,2.815270e-11,1.753404e-11,4.075838e-11,8.255197e-09,1.213514e-11,1.452915e-13,7.140745e-13,6.937667e-12,2.809243e-12,2.129174e-13,1.183280e-13,3.874164e-12,2.624327e-12,1.095465e-12,5.838901e-12,4.100356e-12,3.986434e-12,2.668905e-12,8.041417e-15,1.460344e-12,2.289992e-12,1.238279e-13,1.329087e-12,5.085201e-13,7.396656e-13,4.705462e-14,2.129841e-13,1.246535e-13,5.976762e-13,1.609763e-13,2.189030e-11,1.096290e-12,1.095465e-12,2.408206e-11,1.107600e-11,1.295240e-12,2.624327e-12,1.499556e-11,2.129174e-13,2.129174e-13,2.289992e-12,5.334508e-12,1.238279e-13,7.748328e-12,9.939256e-12,3.986434e-12,1.228043e-11,2.620612e-11,1.183280e-13,1.183280e-13,5.075559e-10,1.753404e-11,4.075838e-11,2.815270e-11,8.041417e-15,8.255197e-09,8.849206e-09
2018-01-04,3.350000e+01,-1.145000e+02,3.863064e-09,1.408613e-10,2.142733e-10,1.334535e-10,3.102166e-10,6.283122e-08,9.236189e-11,1.105829e-12,5.434900e-12,5.280336e-11,2.138146e-11,1.610188e-12,9.054662e-13,2.948669e-11,1.997404e-11,8.337703e-12,4.444052e-11,3.120827e-11,3.034119e-11,2.031333e-11,6.969228e-14,1.111484e-11,1.742938e-11,9.424682e-13,1.011583e-11,3.870403e-12,5.629677e-12,3.581379e-13,1.621045e-12,9.487514e-13,4.548980e-12,1.225209e-12,1.666095e-10,8.343985e-12,8.337703e-12,1.832912e-10,8.430064e-11,9.858218e-12,1.997404e-11,1.141329e-10,1.610188e-12,1.610188e-12,1.742938e-11,4.060153e-11,9.424682e-13,5.897338e-11,7.564879e-11,3.034119e-11,9.346772e-11,1.994577e-10,9.054662e-13,9.054662e-13,3.863064e-09,1.334535e-10,3.102166e-10,2.142733e-10,6.969228e-14,6.283122e-08,6.735230e-08
2018-01-04,3.410000e+01,-9.470000e+01,2.114816e-10,9.767755e-12,1.173029e-11,6.818792e-12,2.604008e-11,2.063799e-09,3.707959e-12,3.632286e-14,5.355559e-13,2.312556e-12,1.170518e-12,2.129174e-13,4.475884e-13,1.937082e-12,9.476736e-13,5.781619e-13,4.379175e-12,1.936279e-12,1.328811e-12,1.408589e-12,1.635088e-13,8.113024e-13,1.081385e-12,9.631063e-14,5.537861e-13,1.836323e-13,1.849164e-13,1.045658e-14,2.603139e-13,1.523542e-13,9.961270e-14,6.260191e-14,1.171190e-11,5.748826e-13,5.781619e-13,1.286494e-11,4.036860e-12,3.790053e-13,9.476736e-13,5.363539e-12,2.129174e-13,2.129174e-13,1.081385e-12,2.748384e-12,9.631063e-14,3.926080e-12,6.315455e-12,1.328811e-12,3.744282e-12,1.138855e-11,4.475884e-13,4.475884e-13,2.114816e-10,6.818792e-12,2.604008e-11,1.173029e-11,1.635088e-13,2.063799e-09,2.320033e-09
2018-01-04,3.410000e+01,-9.450000e+01,9.305192e-10,4.215557e-11,5.004924e-11,3.019751e-11,1.132177e-10,8.713818e-09,1.651727e-11,1.533632e-13,2.380248e-12,1.040650e-11,5.072245e-12,9.048990e-13,1.960128e-12,8.609253e-12,4.155184e-12,2.525654e-12,1.897643e-11,8.656307e-12,5.868917e-12,6.301581e-12,7.130056e-13,3.529165e-12,4.707205e-12,4.265185e-13,2.473578e-12,8.051568e-13,8.218507e-13,4.705462e-14,1.129999e-12,6.613559e-13,4.482572e-13,2.817086e-13,5.083740e-11,2.521320e-12,2.525654e-12,5.588438e-11,1.795232e-11,1.674062e-12,4.155184e-12,2.378157e-11,9.048990e-13,9.048990e-13,4.707205e-12,1.213842e-11,4.265185e-13,1.727214e-11,2.763273e-11,5.868917e-12,1.667064e-11,5.017228e-11,1.960128e-12,1.960128e-12,9.305192e-10,3.019751e-11,1.132177e-10,5.004924e-11,7.130056e-13,8.713818e-09,9.838515e-09
2018-01-04,3.490000e+01,-1.185000e+02,1.170198e-09,4.266967e-11,6.490761e-11,4.042570e-11,9.397071e-11,1.903281e-08,2.797824e-11,3.349775e-13,1.646338e-12,1.599518e-11,6.476867e-12,4.923715e-13,2.726688e-13,8.932100e-12,6.050532e-12,2.525654e-12,1.346191e-11,9.453598e-12,9.190946e-12,6.153309e-12,2.144378e-14,3.366905e-12,5.279702e-12,2.854922e-13,3.064283e-12,1.172421e-12,1.705340e-12,1.084870e-13,4.910466e-13,2.873955e-13,1.377976e-12,3.711399e-13,5.046931e-11,2.527558e-12,2.525654e-12,5.552252e-11,2.553633e-11,2.986248e-12,6.050532e-12,3.457311e-11,4.923715e-13,4.923715e-13,5.279702e-12,1.229900e-11,2.854922e-13,1.786420e-11,2.291551e-11,9.190946e-12,2.831321e-11,6.041967e-11,2.726688e-13,2.726688e-13,1.170198e-09,4.042570e-11,9.397071e-11,6.490761e-11,2.144378e-14,1.903281e-08,2.040234e-08
2018-01-04,3.510000e+01,-9.490001e+01,1.508569e-09,5.500788e-11,8.367607e-11,5.211506e-11,1.211430e-10,2.453628e-08,3.606833e-11,4.318385e-13,2.122388e-12,2.062029e-11,8.349696e-12,6.254449e-13,3.549839e-13,1.151487e-11,7.800083e-12,3.255964e-12,1.735451e-11,1.218717e-11,1.184857e-11,7.932579e-12,2.680472e-14,4.340468e-12,6.806364e-12,3.680442e-13,3.950341e-12,1.511435e-12,2.198451e-12,1.398568e-13,6.330360e-13,3.704978e-13,1.776427e-12,4.784574e-13,6.506285e-11,3.258418e-12,3.255964e-12,7.157723e-11,3.292033e-11,3.849742e-12,7.800083e-12,4.457015e-11,6.254449e-13,6.254449e-13,6.806364e-12,1.585534e-11,3.680442e-13,2.302975e-11,2.954168e-11,1.184857e-11,3.650017e-11,7.789042e-11,3.549839e-13,3.549839e-13,1.508569e-09,5.211506e-11,1.211430e-10,8.367607e-11,2.680472e-14,2.453628e-08,2.630181e-08
2018-01-04,3.810000e+01,-1.123000e+02,1.381680e-09,6.220518e-11,7.429184e-11,4.432215e-11,1.675622e-10,1.307073e-08,2.460736e-11,2.300448e-13,3.510866e-12,1.541704e-11,7.491316e-12,1.344041e-12,2.901608e-12,1.280626e-11,6.196327e-12,3.712408e-12,2.805916e-11,1.275666e-11,8.748008e-12,9.341168e-12,1.056106e-12,5.232900e-12,6.933585e-12,6.328984e-13,3.691907e-12,1.200672e-12,1.212230e-12,6.927485e-14,1.674291e-12,9.764521e-13,6.640847e-13,4.158555e-13,7.505721e-11,3.730684e-12,3.712408e-12,8.250030e-11,2.660026e-11,2.482177e-12,6.196327e-12,3.527877e-11,1.344041e-12,1.344041e-12,6.933585e-12,1.803916e-11,6.328984e-13,2.560565e-11,4.081582e-11,8.748008e-12,2.483741e-11,7.440124e-11,2.901608e-12,2.901608e-12,1.381680e-09,4.432215e-11,1.675622e-10,7.429184e-11,1.056106e-12,1.307073e-08,1.473964e-08
2018-01-04,3.830000e+01,-1.205000e+02,1.085606e-09,4.935287e-11,5.865145e-11,3.506807e-11,1.313326e-10,1.031900e-08,1.955106e-11,1.816143e-13,2.776956e-12,1.214092e-11,5.852590e-12,1.051280e-12,2.289389e-12,1.011587e-11,4.884164e-12,2.951668e-12,2.205807e-11,1.002309e-11,6.865526e-12,7.339488e-12,8.336268e-13,4.137642e-12,5.470535e-12,4.987514e-13,2.916607e-12,9.464124e-13,9.656746e-13,5.489706e-14,1.319318e-12,7.686964e-13,5.312677e-13,3.264242e-13,5.946931e-11,2.945706e-12,2.951668e-12,6.536668e-11,2.091011e-11,1.966984e-12,4.884164e-12,2.776126e-11,1.051280e-12,1.051280e-12,5.470535e-12,1.425351e-11,4.987514e-13,2.022280e-11,3.208116e-11,6.865526e-12,1.973267e-11,5.867936e-11,2.289389e-12,2.289389e-12,1.085606e-09,3.506807e-11,1.313326e-10,5.865145e-11,8.336268e-13,1.031900e-08,1.163049e-08
2018-01-04,4.050000e+01,-1.219000e+02,6.062473e-10,2.776099e-11,3.284481e-11,1.948226e-11,7.359152e-11,5.732775e-09,1.078679e-11,1.008968e-13,1.566997e-12,6.744954e-12,3.277451e-12,5.988302e-13,1.286174e-12,5.703630e-12,2.770123e-12,1.643197e-12,1.248876e-11,5.694939e-12,3.875700e-12,4.151630e-12,4.690826e-13,2.312212e-12,3.053322e-12,2.786129e-13,1.624439e-12,5.367712e-13,5.342029e-13,3.006267e-14,7.395280e-13,4.328245e-13,2.988381e-13,1.833342e-13,3.347961e-11,1.654525e-12,1.643197e-12,3.677733e-11,1.164684e-11,1.101037e-12,2.770123e-12,1.551800e-11,5.988302e-13,5.988302e-13,3.053322e-12,8.015841e-12,2.786129e-13,1.134778e-11,1.818370e-11,3.875700e-12,1.088769e-11,3.294708e-11,1.286174e-12,1.286174e-12,6.062473e-10,1.948226e-11,7.359152e-11,3.284481e-11,4.690826e-13,5.732775e-09,6.465410e-09
2018-01-04,4.210000e+01,-1.209000e+02,1.213905e-08,5.511070e-10,6.545502e-10,3.915935e-10,1.476359e-09,1.151141e-07,2.170841e-10,2.026009e-12,3.106224e-11,1.356699e-10,6.593918e-11,1.181692e-11,2.561543e-11,1.131041e-10,5.445478e-11,3.289437e-11,2.478289e-10,1.126459e-10,7.740326e-11,8.236537e-11,9.328044e-12,4.636593e-11,6.119366e-11,5.579137e-12,3.252570e-11,1.056592e-11,1.074570e-11,6.090959e-13,1.476690e-11,8.625327e-12,5.860547e-12,3.657740e-12,6.645346e-10,3.291051e-11,3.289437e-11,7.303395e-10,2.341348e-10,2.192071e-11,5.445478e-11,3.105103e-10,1.181692e-11,1.181692e-11,6.119366e-11,1.594700e-10,5.579137e-12,2.262428e-10,3.604748e-10,7.740326e-11,2.191101e-10,6.569882e-10,2.561543e-11,2.561543e-11,1.213905e-08,3.915935e-10,1.476359e-09,6.545502e-10,9.328044e-12,1.151141e-07,1.297850e-07
2018-01-04,4.370000e+01,-1.189000e+02,1.184297e-09,4.318376e-11,6.568963e-11,4.091275e-11,9.510289e-11,1.926212e-08,2.831532e-11,3.390134e-13,1.666174e-12,1.618789e-11,6.554901e-12,4.923715e-13,2.778135e-13,9.039715e-12,6.123429e-12,2.556084e-12,1.362410e-11,9.567498e-12,9.301680e-12,6.227445e-12,2.144378e-14,3.407470e-12,5.343313e-12,2.889319e-13,3.101202e-12,1.186547e-12,1.725886e-12,1.097941e-13,4.969628e-13,2.908581e-13,1.394578e-12,3.756114e-13,5.107738e-11,2.558010e-12,2.556084e-12,5.619147e-11,2.584399e-11,3.022227e-12,6.123429e-12,3.498965e-11,4.923715e-13,4.923715e-13,5.343313e-12,1.244718e-11,2.889319e-13,1.807943e-11,2.319160e-11,9.301680e-12,2.865434e-11,6.114761e-11,2.778135e-13,2.778135e-13,1.184297e-09,4.091275e-11,9.510289e-11,6.568963e-11,2.144378e-14,1.926212e-08,2.064815e-08
2018-01-04,4.390000e+01,-1.041000e+02,4.300126e-09,1.567982e-10,2.385159e-10,1.485523e-10,3.453141e-10,6.993986e-08,1.028116e-10,1.230942e-12,6.049798e-12,5.877746e-11,2.380053e-11,1.796491e-12,1.003215e-12,3.282278e-11,2.223388e-11,9.281020e-12,4.946846e-11,3.473913e-11,3.377396e-11,2.261156e-11,7.773369e-14,1.237236e-11,1.940132e-11,1.049098e-12,1.126032e-11,4.308295e-12,6.266611e-12,3.986572e-13,1.804448e-12,1.056092e-12,5.063646e-12,1.363827e-12,1.854595e-10,9.288013e-12,9.281020e-12,2.040286e-10,9.383831e-11,1.097356e-11,2.223388e-11,1.270457e-10,1.796491e-12,1.796491e-12,1.940132e-11,4.519514e-11,1.049098e-12,6.564555e-11,8.420759e-11,3.377396e-11,1.040425e-10,2.220241e-10,1.003215e-12,1.003215e-12,4.300126e-09,1.485523e-10,3.453141e-10,2.385159e-10,7.773369e-14,6.993986e-08,7.497245e-08
2018-01-04,4.410000e+01,-1.197000e+02,2.749261e-09,1.249244e-10,1.485837e-10,8.864430e-11,3.351245e-10,2.614146e-08,4.921473e-11,4.600896e-13,7.041568e-12,3.083407e-11,1.498263e-11,2.674775e-12,5.808360e-12,2.561253e-11,1.231976e-11,7.455245e-12,5.628051e-11,2.551333e-11,1.749602e-11,1.868234e-11,2.114892e-12,1.050637e-11,1.386717e-11,1.265797e-12,7.383815e-12,2.401345e-12,2.445006e-12,1.385497e-13,3.348583e-12,1.956367e-12,1.328169e-12,8.317111e-13,1.506483e-10,7.464831e-12,7.455245e-12,1.655684e-10,5.320052e-11,4.984901e-12,1.231976e-11,7.050518e-11,2.674775e-12,2.674775e-12,1.386717e-11,3.611889e-11,1.265797e-12,5.125186e-11,8.179384e-11,1.749602e-11,4.967482e-11,1.489647e-10,5.808360e-12,5.808360e-12,2.749261e-09,8.864430e-11,3.351245e-10,1.485837e-10,2.114892e-12,2.614146e-08,2.946518e-08
2018-01-04,4.730000e+01,-1.095000e+02,2.448957e-08,1.111468e-09,1.320049e-09,7.900058e-10,2.978758e-09,2.320627e-07,4.382134e-10,4.084305e-12,6.267988e-11,2.738451e-10,1.330489e-10,2.383344e-11,5.167331e-11,2.282528e-10,1.099301e-10,6.639733e-11,5.000370e-10,2.272281e-10,1.560246e-10,1.662135e-10,1.881960e-11,9.354316e-11,1.234051e-10,1.125458e-11,6.564211e-11,2.130134e-11,2.169686e-11,1.229955e-12,2.979410e-11,1.740301e-11,1.183731e-11,7.378082e-12,1.340361e-09,6.641251e-11,6.639733e-11,1.473171e-09,4.725361e-10,4.422816e-11,1.099301e-10,6.266944e-10,2.383344e-11,2.383344e-11,1.234051e-10,3.217960e-10,1.125458e-11,4.564557e-10,7.272650e-10,1.560246e-10,4.422977e-10,1.325587e-09,5.167331e-11,5.167331e-11,2.448957e-08,7.900058e-10,2.978758e-09,1.320049e-09,1.881960e-11,2.320627e-07,2.616599e-07
