date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,c2h6sfire,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-11-24,3.110000e+01,-9.950000e+01,3.872623e-10,1.428153e-11,2.217571e-11,1.327479e-11,3.238524e-11,6.420684e-09,9.524121e-12,1.130040e-13,5.574300e-13,5.411260e-12,2.235269e-12,1.648511e-13,1.021347e-13,2.931845e-12,2.063424e-12,8.528732e-13,4.447057e-12,3.143888e-12,3.084680e-12,2.135313e-12,1.109219e-12,1.829551e-12,1.000939e-13,1.037949e-12,3.999627e-13,5.788934e-13,3.646031e-14,1.766605e-13,1.031896e-13,4.693424e-13,1.239651e-13,1.697427e-11,8.731576e-13,8.528732e-13,1.870030e-11,8.684478e-12,1.015316e-12,2.063424e-12,1.176322e-11,1.648511e-13,1.648511e-13,1.829551e-12,4.041063e-12,1.000939e-13,5.970708e-12,7.590945e-12,3.084680e-12,9.637125e-12,2.031275e-11,1.021347e-13,1.021347e-13,3.872623e-10,1.327479e-11,3.238524e-11,2.217571e-11,6.420684e-09,6.875782e-09,,,,,,
2018-11-24,3.130000e+01,-1.031000e+02,2.396185e-09,8.788630e-11,1.330543e-10,8.277219e-11,1.913673e-10,3.898272e-08,5.714473e-11,6.860959e-13,3.344580e-12,3.273812e-11,1.328013e-11,1.012656e-12,5.617410e-13,1.826765e-11,1.238055e-11,5.182845e-12,2.767058e-11,1.931245e-11,1.881655e-11,1.264762e-11,6.932618e-12,1.085533e-11,5.894417e-13,6.292568e-12,2.399776e-12,3.494801e-12,2.224079e-13,1.001076e-12,5.847409e-13,2.816055e-12,7.583745e-13,1.038785e-10,5.160246e-12,5.182845e-12,1.142216e-10,5.231082e-11,6.116985e-12,1.238055e-11,7.080835e-11,1.012656e-12,1.012656e-12,1.085533e-11,2.520027e-11,5.894417e-13,3.664504e-11,4.698304e-11,1.881655e-11,5.783082e-11,1.236304e-10,5.617410e-13,5.617410e-13,2.396185e-09,8.277219e-11,1.913673e-10,1.330543e-10,3.898272e-08,1.049939e+03,6.999458e+02,3.499935e+02,3.719410e-14,3.719410e-14,6.999458e+02,3.499935e+02
2018-11-24,3.450000e+01,-9.670000e+01,2.589816e-09,9.447779e-11,1.434899e-10,8.980003e-11,2.090320e-10,4.219307e-08,6.190679e-11,7.425979e-13,3.654264e-12,3.544376e-11,1.433202e-11,1.083307e-12,6.128084e-13,1.984633e-11,1.335796e-11,5.576479e-12,2.964705e-11,2.088440e-11,2.035889e-11,1.363315e-11,7.487228e-12,1.170913e-11,6.339279e-13,6.811543e-12,2.589232e-12,3.773527e-12,2.406380e-13,1.089407e-12,6.363356e-13,3.050726e-12,8.240030e-13,1.117652e-10,5.600471e-12,5.576479e-12,1.229422e-10,5.658732e-11,6.603398e-12,1.335796e-11,7.654867e-11,1.083307e-12,1.083307e-12,1.170913e-11,2.733356e-11,6.339279e-13,3.967661e-11,5.053145e-11,2.035889e-11,6.264939e-11,1.335397e-10,6.128084e-13,6.128084e-13,2.589816e-09,8.980003e-11,2.090320e-10,1.434899e-10,4.219307e-08,4.522524e-08,,,3.719410e-14,3.719410e-14,,
2018-11-24,3.530000e+01,-9.709999e+01,3.146506e-10,1.098579e-11,1.695790e-11,1.093218e-11,2.355290e-11,5.044823e-09,7.359548e-12,8.878889e-14,4.335567e-13,4.329009e-12,1.709324e-12,1.177508e-13,5.106737e-14,2.255265e-12,1.629019e-12,6.560563e-13,3.458822e-12,2.470198e-12,2.467744e-12,1.642549e-12,9.243491e-13,1.341671e-12,7.785079e-14,7.784620e-13,3.157601e-13,4.502505e-13,2.916825e-14,1.177737e-13,6.879304e-14,3.637404e-13,9.479681e-14,1.306189e-11,6.451039e-13,6.560563e-13,1.436305e-11,6.816794e-12,7.951788e-13,1.629019e-12,9.240992e-12,1.177508e-13,1.177508e-13,1.341671e-12,3.179614e-12,7.785079e-14,4.599136e-12,5.929020e-12,2.467744e-12,7.448337e-12,1.584510e-11,5.106737e-14,5.106737e-14,3.146506e-10,1.093218e-11,2.355290e-11,1.695790e-11,5.044823e-09,5.410916e-09,,,,,,
2018-11-24,3.530000e+01,-9.670000e+01,3.291729e-09,1.197451e-10,1.826235e-10,1.132261e-10,2.649702e-10,5.342926e-08,7.835754e-11,9.403550e-13,4.645250e-12,4.491346e-11,1.814513e-11,1.365909e-12,7.660105e-13,2.503344e-11,1.694180e-11,7.085408e-12,3.755293e-11,2.649848e-11,2.575708e-11,1.724676e-11,9.428362e-12,1.475838e-11,8.007510e-13,8.627954e-12,3.283905e-12,4.781231e-12,3.050513e-13,1.383841e-12,8.083182e-13,3.872075e-12,1.042765e-12,1.416371e-10,7.106999e-12,7.085408e-12,1.558295e-10,7.168654e-11,8.370186e-12,1.694180e-11,9.699853e-11,1.365909e-12,1.365909e-12,1.475838e-11,3.446180e-11,8.007510e-13,5.002094e-11,6.405141e-11,2.575708e-11,7.929789e-11,1.691064e-10,7.660105e-13,7.660105e-13,3.291729e-09,1.132261e-10,2.649702e-10,1.826235e-10,5.342926e-08,5.728187e-08,,,5.579116e-14,5.579116e-14,,
2018-11-24,3.530000e+01,-9.609999e+01,3.848418e-09,1.395195e-10,2.126259e-10,1.327479e-10,3.091319e-10,6.237236e-08,9.177790e-11,1.097754e-12,5.388490e-12,5.248923e-11,2.116931e-11,1.601410e-12,9.192126e-13,2.931845e-11,1.987403e-11,8.266310e-12,4.397645e-11,3.098975e-11,3.007563e-11,2.020335e-11,1.099975e-11,1.731975e-11,9.342095e-13,1.005513e-11,3.852273e-12,5.595970e-12,3.560957e-13,1.619388e-12,9.459043e-13,4.517421e-12,1.217774e-12,1.651114e-10,8.300488e-12,8.266310e-12,1.816782e-10,8.371368e-11,9.804338e-12,1.987403e-11,1.133921e-10,1.601410e-12,1.601410e-12,1.731975e-11,4.031820e-11,9.342095e-13,5.857216e-11,7.496621e-11,3.007563e-11,9.287565e-11,1.979175e-10,9.192126e-13,9.192126e-13,3.848418e-09,1.327479e-10,3.091319e-10,2.126259e-10,6.237236e-08,6.687536e-08,,,7.438821e-14,7.438821e-14,,
2018-11-24,3.570000e+01,-9.609999e+01,3.872623e-10,1.428153e-11,2.217571e-11,1.327479e-11,3.238524e-11,6.420684e-09,9.524121e-12,1.130040e-13,5.574300e-13,5.411260e-12,2.235269e-12,1.648511e-13,1.021347e-13,2.931845e-12,2.063424e-12,8.528732e-13,4.447057e-12,3.143888e-12,3.084680e-12,2.135313e-12,1.109219e-12,1.829551e-12,1.000939e-13,1.037949e-12,3.999627e-13,5.788934e-13,3.646031e-14,1.766605e-13,1.031896e-13,4.576089e-13,1.239651e-13,1.697427e-11,8.614241e-13,8.528732e-13,1.868857e-11,8.684478e-12,1.015316e-12,2.063424e-12,1.176322e-11,1.648511e-13,1.648511e-13,1.829551e-12,4.041063e-12,1.000939e-13,5.970708e-12,7.590945e-12,3.084680e-12,9.637125e-12,2.031275e-11,1.021347e-13,1.021347e-13,3.872623e-10,1.327479e-11,3.238524e-11,2.217571e-11,6.420684e-09,6.875782e-09,,,,,,
2018-11-24,3.650000e+01,-9.790001e+01,1.452233e-10,1.428153e-11,1.695790e-11,3.904349e-12,1.472056e-11,1.605171e-09,6.060805e-12,2.825101e-14,2.477467e-13,2.164504e-12,9.204050e-13,6.594042e-13,,9.021061e-13,4.344051e-13,6.560563e-13,3.458822e-12,4.491268e-12,1.850808e-12,1.971058e-12,2.773047e-13,4.878802e-13,1.112154e-13,3.243592e-13,8.420268e-14,4.288100e-14,4.861375e-15,5.888684e-14,1.031896e-13,3.989411e-13,1.166730e-13,1.650033e-11,6.776905e-13,6.560563e-13,1.783408e-11,3.409269e-12,1.319450e-13,4.344051e-13,3.975618e-12,6.594042e-13,6.594042e-13,4.878802e-13,1.179411e-12,1.112154e-13,1.778506e-12,7.950091e-12,1.850808e-12,6.089055e-12,1.588995e-11,,,1.452233e-10,3.904349e-12,1.472056e-11,1.695790e-11,1.605171e-09,1.785977e-09,,,,,,
2018-11-24,3.650000e+01,-1.203000e+02,5.566895e-10,5.163321e-11,6.000487e-11,1.405566e-11,5.004992e-11,5.962063e-09,2.251156e-11,1.049323e-13,9.909867e-13,8.116891e-12,3.418647e-12,2.425666e-12,5.106737e-14,3.382898e-12,1.737620e-12,2.493014e-12,1.284705e-11,1.684226e-11,6.786296e-12,7.555723e-12,1.109219e-12,1.829551e-12,4.114970e-13,1.232565e-12,2.947094e-13,1.715240e-13,1.944550e-14,1.766605e-13,3.611635e-13,1.490162e-12,4.229396e-13,6.017992e-11,2.450926e-12,2.493014e-12,6.512386e-11,1.276810e-11,4.856789e-13,1.737620e-12,1.499140e-11,2.425666e-12,2.425666e-12,1.829551e-12,4.492117e-12,4.114970e-13,6.733165e-12,2.968931e-11,6.786296e-12,2.261649e-11,5.909210e-11,5.106737e-14,5.106737e-14,5.566895e-10,1.405566e-11,5.004992e-11,6.000487e-11,5.962063e-09,6.642863e-09,,,,,,
2018-11-24,3.670000e+01,-9.670000e+01,4.598739e-10,1.757726e-11,2.608907e-11,1.639827e-11,3.827347e-11,7.567235e-09,1.125578e-11,1.331833e-13,6.813033e-13,6.493513e-12,2.629729e-12,1.884012e-13,1.021347e-13,3.608424e-12,2.389228e-12,9.840845e-13,5.435292e-12,3.817578e-12,3.701616e-12,2.463823e-12,1.386524e-12,2.073491e-12,1.112154e-13,1.232565e-12,4.631147e-13,6.860959e-13,4.375237e-14,2.061039e-13,1.203878e-13,5.514774e-13,1.458413e-13,2.072239e-11,1.023810e-12,9.840845e-13,2.273029e-11,1.035581e-11,1.192963e-12,2.389228e-12,1.393800e-11,1.884012e-13,1.884012e-13,2.073491e-12,4.994948e-12,1.112154e-13,7.179654e-12,9.252871e-12,3.701616e-12,1.138896e-11,2.434345e-11,1.021347e-13,1.021347e-13,4.598739e-10,1.639827e-11,3.827347e-11,2.608907e-11,7.567235e-09,8.107870e-09,,,,,,
2018-11-24,3.670000e+01,-1.201000e+02,4.356700e-10,4.064742e-11,4.826478e-11,1.093218e-11,4.121758e-11,4.815513e-09,1.774950e-11,8.475303e-14,8.051767e-13,6.493513e-12,2.761215e-12,1.931112e-12,,2.706318e-12,1.411817e-12,1.968169e-12,1.037647e-11,1.347380e-11,5.398190e-12,5.913174e-12,9.243491e-13,1.463641e-12,3.225247e-13,9.730775e-13,2.315574e-13,1.286430e-13,1.579947e-14,1.472171e-13,2.923704e-13,1.185090e-12,3.354349e-13,4.736577e-11,1.960112e-12,1.968169e-12,5.129405e-11,1.022781e-11,3.759998e-13,1.411817e-12,1.201562e-11,1.931112e-12,1.931112e-12,1.463641e-12,3.630667e-12,3.225247e-13,5.416833e-12,2.385027e-11,5.398190e-12,1.783425e-11,4.708271e-11,,,4.356700e-10,1.093218e-11,4.121758e-11,4.826478e-11,4.815513e-09,5.351597e-09,,,,,,
2018-11-24,3.670000e+01,-1.205000e+02,1.210195e-10,9.887211e-12,1.174008e-11,2.342609e-12,8.832339e-12,1.146551e-09,4.329146e-12,2.017929e-14,1.858100e-13,1.623378e-12,6.574322e-13,4.710030e-13,,6.765796e-13,3.258038e-13,4.592394e-13,2.470587e-12,3.368451e-12,1.388106e-12,1.478294e-12,1.848698e-13,3.659102e-13,7.785079e-14,2.594873e-13,6.315201e-14,4.288100e-14,3.646031e-15,2.944342e-14,6.879304e-14,2.933390e-13,8.021269e-14,1.155131e-11,4.717882e-13,4.592394e-13,1.248234e-11,2.540298e-12,1.096790e-13,3.258038e-13,2.975780e-12,4.710030e-13,4.710030e-13,3.659102e-13,8.614494e-13,7.785079e-14,1.305210e-12,5.839038e-12,1.388106e-12,4.349325e-12,1.157647e-11,,,1.210195e-10,2.342609e-12,8.832339e-12,1.174008e-11,1.146551e-09,1.290485e-09,,,,,,
