date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total
2020-09-10,3.290000e+01,-9.409999e+01,8.772824e+02,4.068149e+02,2.971251e-09,1.348607e-10,1.601337e-10,9.585897e-11,3.614170e-10,2.795568e-08,5.314426e-11,4.920199e-13,7.598546e-12,3.321411e-11,1.622191e-11,2.886095e-12,6.268990e-12,2.768546e-11,1.333181e-11,8.053696e-12,6.065748e-11,2.776468e-11,1.893364e-11,2.016380e-11,2.288398e-12,1.134724e-11,1.497295e-11,1.365272e-12,7.963616e-12,2.584164e-12,2.618685e-12,1.496900e-13,3.614451e-12,2.111245e-12,1.441327e-12,8.951678e-13,1.626231e-10,8.062191e-12,8.053696e-12,1.787389e-10,5.739964e-11,5.352539e-12,1.333181e-11,7.608399e-11,2.886095e-12,2.886095e-12,1.497295e-11,3.903269e-11,1.365272e-12,5.537091e-11,8.842216e-11,1.893364e-11,5.363628e-11,1.609921e-10,6.268990e-12,6.268990e-12,2.971251e-09,9.585897e-11,3.614170e-10,1.601337e-10,2.288398e-12,8.772824e+02,4.068149e+02,2.795568e-08,1.284097e+03
2020-09-10,3.350000e+01,-1.109000e+02,1.000000e+03,3.409214e+02,1.676090e-09,6.224340e-11,9.443783e-11,5.899013e-11,1.343730e-10,2.753211e-08,4.019886e-11,4.845651e-13,2.399541e-12,2.299438e-11,9.426246e-12,7.110668e-13,4.018583e-13,1.277790e-11,8.716951e-12,3.613838e-12,1.944150e-11,1.344852e-11,1.335065e-11,8.789348e-12,3.092430e-14,4.800754e-12,7.678435e-12,4.200836e-13,4.390198e-12,1.689645e-12,2.466877e-12,1.569330e-13,6.950868e-13,4.060086e-13,1.993325e-12,5.393960e-13,7.343229e-11,3.633816e-12,3.613838e-12,8.067994e-11,3.681083e-11,4.313455e-12,8.716951e-12,4.984123e-11,7.110668e-13,7.110668e-13,7.678435e-12,1.757866e-11,4.200836e-13,2.567718e-11,3.289001e-11,1.335065e-11,4.068342e-11,8.692408e-11,4.018583e-13,4.018583e-13,1.676090e-09,5.899013e-11,1.343730e-10,9.443783e-11,3.092430e-14,1.000000e+03,3.409214e+02,2.753211e-08,1.340922e+03
2020-09-10,3.350000e+01,-1.123000e+02,,,4.952084e-10,1.728983e-11,2.668895e-11,1.597649e-11,3.706841e-11,7.624275e-09,1.158272e-11,1.341873e-13,5.998852e-13,6.387328e-12,2.630580e-12,2.091373e-13,8.037166e-14,3.549418e-12,2.392888e-12,1.032525e-12,5.443619e-12,3.904408e-12,3.641085e-12,2.585102e-12,,1.309297e-12,2.111570e-12,1.225244e-13,1.225172e-12,4.638242e-13,6.831351e-13,4.345837e-14,1.853565e-13,1.082690e-13,5.519976e-13,1.491946e-13,2.047482e-11,9.948176e-13,1.032525e-12,2.250216e-11,1.024308e-11,1.190418e-12,2.392888e-12,1.382639e-11,2.091373e-13,2.091373e-13,2.111570e-12,4.858714e-12,1.225244e-13,7.092808e-12,9.348027e-12,3.641085e-12,1.171691e-11,2.470602e-11,8.037166e-14,8.037166e-14,4.952084e-10,1.597649e-11,3.706841e-11,2.668895e-11,,,,7.624275e-09,8.199217e-09
2020-09-10,3.410000e+01,-1.171000e+02,2.000391e+02,2.863718e+02,3.923574e-09,1.435056e-10,2.176176e-10,1.364147e-10,3.150815e-10,6.395920e-08,9.402445e-11,1.125682e-12,5.598929e-12,5.365355e-11,2.170229e-11,1.631271e-12,8.840883e-13,3.017005e-11,2.033955e-11,8.466706e-12,4.510427e-11,3.166908e-11,3.082785e-11,2.068082e-11,6.184859e-14,1.134724e-11,1.785236e-11,9.626915e-13,1.031186e-11,3.942506e-12,5.730744e-12,3.645675e-13,1.668208e-12,9.744207e-13,4.630646e-12,1.250940e-12,1.697853e-10,8.524214e-12,8.466706e-12,1.867762e-10,8.566770e-11,1.003782e-11,2.033955e-11,1.160451e-10,1.631271e-12,1.631271e-12,1.785236e-11,4.151729e-11,9.626915e-13,6.033234e-11,7.677336e-11,3.082785e-11,9.515013e-11,2.027513e-10,8.840883e-13,8.840883e-13,3.923574e-09,1.364147e-10,3.150815e-10,2.176176e-10,6.184859e-14,2.000391e+02,2.863718e+02,6.395920e-08,4.864109e+02
2020-09-10,3.410000e+01,-1.169000e+02,4.077909e+02,3.627028e+02,1.398012e-08,5.100501e-10,7.760326e-10,4.842107e-10,1.125953e-09,2.274576e-07,3.345363e-10,4.003253e-12,1.979621e-11,1.911940e-10,7.738291e-11,5.855844e-12,3.295238e-12,1.068375e-10,7.229942e-11,3.025298e-11,1.609756e-10,1.132278e-10,1.099608e-10,7.367540e-11,2.473944e-13,4.029724e-11,6.315513e-11,3.413179e-12,3.665305e-11,1.401412e-11,2.038020e-11,1.296508e-12,5.885068e-12,3.437540e-12,1.646793e-11,4.441409e-12,6.035217e-10,3.023195e-11,3.025298e-11,6.640066e-10,3.052300e-10,3.569082e-11,7.229942e-11,4.132202e-10,5.855844e-12,5.855844e-12,6.315513e-11,1.471347e-10,3.413179e-12,2.137030e-10,2.742034e-10,1.099608e-10,3.385395e-10,7.227037e-10,3.295238e-12,3.295238e-12,1.398012e-08,4.842107e-10,1.125953e-09,7.760326e-10,2.473944e-13,4.077909e+02,3.627028e+02,2.274576e-07,7.704937e+02
2020-09-10,3.410000e+01,-1.179000e+02,,,6.971011e-09,2.541605e-10,3.880163e-10,2.408764e-10,5.606596e-10,1.135170e-07,1.669275e-10,1.997899e-12,9.798125e-12,9.538409e-11,3.858185e-11,2.927922e-12,1.607433e-12,5.324127e-11,3.606425e-11,1.507486e-11,8.009897e-11,5.639700e-11,5.485902e-11,3.670845e-11,1.236972e-13,2.007588e-11,3.148158e-11,1.697838e-12,1.827548e-11,6.990494e-12,1.017112e-11,6.470469e-13,2.919364e-12,1.705236e-12,8.218631e-12,2.214966e-12,3.006671e-10,1.505820e-11,1.507486e-11,3.308002e-10,1.522414e-10,1.780866e-11,3.606425e-11,2.061143e-10,2.927922e-12,2.927922e-12,3.148158e-11,7.331714e-11,1.697838e-12,1.064966e-10,1.364960e-10,5.485902e-11,1.689254e-10,3.602804e-10,1.607433e-12,1.607433e-12,6.971011e-09,2.408764e-10,5.606596e-10,3.880163e-10,1.236972e-13,,,1.135170e-07,1.216777e-07
2020-09-10,3.430000e+01,-1.179000e+02,6.387535e+02,1.082752e+03,1.757228e-07,6.405883e-09,9.745572e-09,6.069838e-09,1.410453e-08,2.857409e-06,4.200440e-09,5.029040e-11,2.471527e-10,2.401635e-09,9.722187e-10,7.344902e-11,4.115029e-11,1.341325e-09,9.084430e-10,3.791432e-10,2.021138e-09,1.419469e-09,1.379971e-09,9.236570e-10,3.154278e-12,5.053885e-10,7.926064e-10,4.284853e-11,4.600519e-10,1.760213e-10,2.560239e-10,1.628723e-11,7.367920e-11,4.317225e-11,2.068764e-10,5.572994e-11,7.576693e-09,3.794578e-10,3.791432e-10,8.335294e-09,3.833906e-09,4.483324e-10,9.084430e-10,5.190681e-09,7.344902e-11,7.344902e-11,7.926064e-10,1.846713e-09,4.284853e-11,2.682168e-09,3.440607e-09,1.379971e-09,4.250730e-09,9.071309e-09,4.115029e-11,4.115029e-11,1.757228e-07,6.069838e-09,1.410453e-08,9.745572e-09,3.154278e-12,6.387535e+02,1.082752e+03,2.857409e-06,1.721506e+03
2020-09-10,3.590000e+01,-1.059000e+02,,,5.333014e-10,2.420576e-11,2.874195e-11,1.720545e-11,6.486971e-11,5.082851e-09,9.538713e-12,8.945817e-14,1.399732e-12,5.961506e-12,2.849795e-12,5.437569e-13,1.125203e-12,4.969185e-12,2.392888e-12,1.445535e-12,1.088724e-11,5.205877e-12,3.398346e-12,3.619143e-12,4.020158e-13,2.036684e-12,2.687452e-12,2.450488e-13,1.429367e-12,4.638242e-13,4.933754e-13,2.655789e-14,6.487477e-13,3.789414e-13,2.759988e-13,1.606711e-13,2.922464e-11,1.464359e-12,1.445535e-12,3.213453e-11,1.024067e-11,9.837575e-13,2.392888e-12,1.361731e-11,5.437569e-13,5.437569e-13,2.687452e-12,7.005868e-12,2.450488e-13,9.938370e-12,1.609311e-11,3.398346e-12,9.628171e-12,2.911963e-11,1.125203e-12,1.125203e-12,5.333014e-10,1.720545e-11,6.486971e-11,2.874195e-11,4.020158e-13,,,5.082851e-09,5.727371e-09
2020-09-10,3.590000e+01,-1.213000e+02,3.470664e+02,1.714770e+02,1.763704e-08,6.431817e-10,9.792791e-10,6.095647e-10,1.417867e-09,2.871811e-07,4.217474e-10,5.054387e-12,2.479525e-11,2.410152e-10,9.776990e-11,7.361632e-12,4.098955e-12,1.345229e-10,9.127159e-11,3.810017e-11,2.029692e-10,1.427278e-10,1.386040e-10,9.280515e-11,3.092429e-13,5.077161e-11,7.966376e-11,4.305857e-12,4.625023e-11,1.769158e-11,2.573142e-11,1.636932e-12,7.414258e-12,4.330759e-12,2.079191e-11,5.600537e-12,7.607822e-10,3.813746e-11,3.810017e-11,8.370198e-10,3.850353e-10,4.505994e-11,9.127159e-11,5.213668e-10,7.361632e-12,7.361632e-12,7.966376e-11,1.852945e-10,4.305857e-12,2.692641e-10,3.456970e-10,1.386040e-10,4.268018e-10,9.111027e-10,4.098955e-12,4.098955e-12,1.763704e-08,6.095647e-10,1.417867e-09,9.792791e-10,3.092429e-13,3.470664e+02,1.714770e+02,2.871811e-07,5.185434e+02
2020-09-10,3.610000e+01,-1.185000e+02,8.765015e+02,7.065906e+02,1.984643e-08,9.008002e-10,1.069611e-09,6.402887e-10,2.414080e-09,1.876419e-07,3.549764e-10,3.302497e-12,5.079029e-11,2.218532e-10,1.076346e-10,1.932428e-11,4.187364e-11,1.849247e-10,8.904964e-11,5.379455e-11,4.051608e-10,1.839410e-10,1.264670e-10,1.346838e-10,1.521475e-11,7.579372e-11,1.000116e-10,9.119315e-12,5.319287e-11,1.726089e-11,1.757175e-11,9.971282e-13,2.414268e-11,1.410203e-11,9.598625e-12,5.979262e-12,1.086274e-09,5.382260e-11,5.379455e-11,1.193891e-09,3.826806e-10,3.582977e-11,8.904964e-11,5.075600e-10,1.932428e-11,1.932428e-11,1.000116e-10,2.607184e-10,9.119315e-12,3.698493e-10,5.891018e-10,1.264670e-10,3.582789e-10,1.073848e-09,4.187364e-11,4.187364e-11,1.984643e-08,6.402887e-10,2.414080e-09,1.069611e-09,1.521475e-11,8.765015e+02,7.065906e+02,1.876419e-07,1.583092e+03
