date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,c2h6sfire,other_dms
2018-11-19,3.610000e+01,-9.770000e+01,1.936311e-10,1.757726e-11,2.087126e-11,4.685219e-12,1.766468e-11,2.063791e-09,7.792463e-12,3.632272e-14,3.716200e-13,2.976193e-12,1.183378e-12,8.713556e-13,,1.127633e-12,6.516077e-13,8.528732e-13,4.447057e-12,6.063212e-12,2.467744e-12,2.628078e-12,3.697397e-13,6.098503e-13,1.445800e-13,4.541028e-13,1.052534e-13,6.432149e-14,7.292063e-15,5.888684e-14,1.203878e-13,5.280103e-13,1.531333e-13,2.057696e-11,8.604182e-13,8.528732e-13,2.229025e-11,4.613674e-12,1.768669e-13,6.516077e-13,5.442148e-12,8.713556e-13,8.713556e-13,6.098503e-13,1.497372e-12,1.445800e-13,2.251803e-12,1.051027e-11,2.467744e-12,7.828785e-12,2.080680e-11,,,1.936311e-10,4.685219e-12,1.766468e-11,2.087126e-11,2.063791e-09,2.300643e-09,,,,,,
2018-11-19,3.630000e+01,-1.187000e+02,2.468797e-09,1.120551e-10,1.330543e-10,7.964873e-11,3.002995e-10,2.338963e-08,4.415729e-11,4.116576e-13,6.317541e-12,2.759743e-11,1.341162e-11,2.402115e-12,5.208872e-12,2.300370e-11,1.107733e-11,6.691775e-12,5.039999e-11,2.290547e-11,1.573187e-11,1.675400e-11,9.428363e-12,1.244095e-11,1.134397e-12,6.616927e-12,2.147168e-12,2.186931e-12,1.239651e-13,3.003229e-12,1.754223e-12,1.196823e-12,7.437903e-13,1.351266e-10,6.698065e-12,6.691775e-12,1.485164e-10,4.762598e-11,4.458064e-12,1.107733e-11,6.316138e-11,2.402115e-12,2.402115e-12,1.244095e-11,3.243207e-11,1.134397e-12,4.600741e-11,7.330546e-11,1.573187e-11,4.456895e-11,1.336063e-10,5.208872e-12,5.208872e-12,2.468797e-09,7.964873e-11,3.002995e-10,1.330543e-10,2.338963e-08,7.812850e+02,5.501793e+02,2.311057e+02,5.501793e+02,2.311057e+02,1.896900e-12,1.896900e-12
2018-11-19,3.650000e+01,-1.187000e+02,4.187273e-09,1.900542e-10,2.256705e-10,1.350905e-10,5.093315e-10,3.967065e-08,7.489423e-11,6.982035e-13,1.071504e-11,4.680741e-11,2.274715e-11,4.074176e-12,8.834654e-12,3.901609e-11,1.878802e-11,1.134977e-11,8.548232e-11,3.884947e-11,2.668248e-11,2.841609e-11,1.599124e-11,2.110082e-11,1.924027e-12,1.122283e-11,3.641766e-12,3.709206e-12,2.102545e-13,5.093712e-12,2.975299e-12,2.029906e-12,1.261527e-12,2.291853e-10,1.136044e-11,1.134977e-11,2.518955e-10,8.077738e-11,7.561227e-12,1.878802e-11,1.071266e-10,4.074176e-12,4.074176e-12,2.110082e-11,5.500733e-11,1.924027e-12,7.803217e-11,1.243318e-10,2.668248e-11,7.559244e-11,2.266067e-10,8.834654e-12,8.834654e-12,4.187273e-09,1.350905e-10,5.093315e-10,2.256705e-10,3.967065e-08,4.473124e-08,,,,,3.217290e-12,3.217290e-12
2018-11-19,3.710000e+01,-9.490001e+01,1.694272e-10,1.428153e-11,1.695790e-11,3.904349e-12,1.472056e-11,1.605171e-09,6.493719e-12,2.825101e-14,3.096833e-13,2.164504e-12,9.204050e-13,6.829544e-13,,9.021061e-13,4.344051e-13,7.216619e-13,3.458822e-12,4.715832e-12,2.005042e-12,2.135313e-12,2.773047e-13,4.878802e-13,1.112154e-13,3.243592e-13,8.420268e-14,4.288100e-14,6.076719e-15,5.888684e-14,1.031896e-13,4.224082e-13,1.166730e-13,1.672652e-11,7.011576e-13,7.216619e-13,1.814934e-11,3.409269e-12,1.331604e-13,4.344051e-13,3.976834e-12,6.829544e-13,6.829544e-13,4.878802e-13,1.179411e-12,1.112154e-13,1.778506e-12,8.174655e-12,2.005042e-12,6.521970e-12,1.670167e-11,,,1.694272e-10,3.904349e-12,1.472056e-11,1.695790e-11,1.605171e-09,1.810181e-09,,,,,,
2018-11-19,3.790000e+01,-1.195000e+02,8.955440e-10,4.064742e-11,4.826478e-11,2.889218e-11,1.089322e-10,8.484475e-09,1.601784e-11,1.493268e-13,2.291657e-12,1.001083e-11,4.864998e-12,8.713556e-13,1.889492e-12,8.344481e-12,4.018248e-12,2.427408e-12,1.828235e-11,8.308847e-12,5.706658e-12,6.077429e-12,3.420092e-12,4.512892e-12,4.114970e-13,2.400258e-12,7.788748e-13,7.932984e-13,4.496772e-14,1.089407e-12,6.363356e-13,4.341418e-13,2.698063e-13,4.901651e-11,2.429690e-12,2.427408e-12,5.387361e-11,1.727609e-11,1.617141e-12,4.018248e-12,2.291147e-11,8.713556e-13,8.713556e-13,4.512892e-12,1.176457e-11,4.114970e-13,1.668896e-11,2.659119e-11,5.706658e-12,1.616717e-11,4.846502e-11,1.889492e-12,1.889492e-12,8.955440e-10,2.889218e-11,1.089322e-10,4.826478e-11,8.484475e-09,9.566796e-09,,,,,6.880909e-13,6.880909e-13
2018-11-19,3.810000e+01,-1.219000e+02,3.388545e-10,3.185879e-11,3.782916e-11,8.589567e-12,3.238524e-11,3.668962e-09,1.385327e-11,6.457373e-14,6.193667e-13,5.140697e-12,2.103783e-12,1.507210e-12,,2.029739e-12,1.086013e-12,1.508929e-12,7.905880e-12,1.055448e-11,4.318552e-12,4.599136e-12,6.470444e-13,1.097731e-12,2.557955e-13,7.784620e-13,1.894560e-13,1.072025e-13,1.215344e-14,1.177737e-13,2.235774e-13,9.269513e-13,2.625142e-13,3.707729e-11,1.530817e-12,1.508929e-12,4.011704e-11,8.022943e-12,3.088120e-13,1.086013e-12,9.417767e-12,1.507210e-12,1.507210e-12,1.097731e-12,2.676783e-12,2.557955e-13,4.030309e-12,1.846036e-11,4.318552e-12,1.391784e-11,3.669676e-11,,,3.388545e-10,8.589567e-12,3.238524e-11,3.782916e-11,3.668962e-09,4.086621e-09,,,,,,
2018-11-19,3.970000e+01,-1.213000e+02,4.695555e-09,2.131243e-10,2.530640e-10,1.514887e-10,5.711579e-10,4.448617e-08,8.398544e-11,7.829565e-13,1.201571e-11,5.248923e-11,2.550837e-11,4.568730e-12,9.907069e-12,4.375214e-11,2.106865e-11,1.272749e-11,9.585879e-11,4.356530e-11,2.992140e-11,3.186544e-11,1.793238e-11,2.366219e-11,2.157579e-12,1.258514e-11,4.083830e-12,4.159457e-12,2.357767e-13,5.712024e-12,3.336462e-12,2.264577e-12,1.414660e-12,2.570055e-10,1.272772e-11,1.272749e-11,2.824607e-10,9.058274e-11,8.479063e-12,2.106865e-11,1.201304e-10,4.568730e-12,4.568730e-12,2.366219e-11,6.168452e-11,2.157579e-12,8.750430e-11,1.394241e-10,2.992140e-11,8.476839e-11,2.541139e-10,9.907069e-12,9.907069e-12,4.695555e-09,1.514887e-10,5.711579e-10,2.530640e-10,4.448617e-08,9.533148e+02,6.646987e+02,2.886160e+02,6.646987e+02,2.886160e+02,3.607828e-12,3.607828e-12
2018-11-19,3.970000e+01,-1.215000e+02,1.452233e-08,6.591473e-10,7.826721e-10,4.685218e-10,1.766468e-09,1.375861e-07,2.597488e-10,2.421515e-12,3.716200e-11,1.623378e-10,7.889187e-11,1.413009e-11,3.064042e-11,1.353159e-10,6.516076e-11,3.936337e-11,2.964705e-10,1.347380e-10,9.254039e-11,9.855291e-11,5.546095e-11,7.318203e-11,6.672924e-12,3.892310e-11,1.263040e-11,1.286430e-11,7.292062e-13,1.766605e-11,1.031896e-11,7.016669e-12,4.375238e-12,7.948622e-10,3.937691e-11,3.936337e-11,8.736025e-10,2.801528e-10,2.622391e-11,6.516076e-11,3.715375e-10,1.413009e-11,1.413009e-11,7.318203e-11,1.907769e-10,6.672924e-12,2.706318e-10,4.312085e-10,9.254039e-11,2.621703e-10,7.859192e-10,3.064042e-11,3.064042e-11,1.452233e-08,4.685218e-10,1.766468e-09,7.826721e-10,1.375861e-07,1.477736e+03,8.730079e+02,6.047278e+02,8.730079e+02,6.047278e+02,1.115823e-11,1.115823e-11
2018-11-19,3.970000e+01,-1.221000e+02,1.210195e-10,4.394316e-12,6.522268e-12,3.904349e-12,8.832339e-12,1.834481e-09,3.030402e-12,3.228687e-14,1.858100e-13,1.623378e-12,6.574322e-13,4.710030e-14,5.106737e-14,9.021061e-13,6.516077e-13,2.624225e-13,1.482352e-12,8.982536e-13,9.254040e-13,6.570194e-13,3.697397e-13,4.878802e-13,3.336462e-14,3.243592e-13,1.263040e-13,1.715240e-13,1.093809e-14,5.888684e-14,3.439652e-14,1.408027e-13,3.646031e-14,5.237146e-12,2.705464e-13,2.624225e-13,5.770115e-12,2.605170e-12,3.087661e-13,6.516077e-13,3.565543e-12,4.710030e-14,4.710030e-14,4.878802e-13,1.271846e-12,3.336462e-14,1.793091e-12,2.380606e-12,9.254040e-13,3.062689e-12,6.368699e-12,5.106737e-14,5.106737e-14,1.210195e-10,3.904349e-12,8.832339e-12,6.522268e-12,1.834481e-09,1.974759e-09,,,,,,
2018-11-19,3.990000e+01,-1.213000e+02,5.082816e-10,2.307016e-11,2.739353e-11,1.639826e-11,6.182637e-11,4.815513e-09,9.091206e-12,8.475303e-14,1.300670e-12,5.681824e-12,2.761215e-12,4.945531e-13,1.072415e-12,4.736057e-12,2.280627e-12,1.377718e-12,1.037647e-11,4.715832e-12,3.238914e-12,3.449352e-12,1.941133e-12,2.561371e-12,2.335524e-13,1.362309e-12,4.420641e-13,4.502505e-13,2.552222e-14,6.183118e-13,3.611635e-13,2.464048e-13,1.531333e-13,2.782018e-11,1.379013e-12,1.377718e-12,3.057691e-11,9.805347e-12,9.178368e-13,2.280627e-12,1.300381e-11,4.945531e-13,4.945531e-13,2.561371e-12,6.677190e-12,2.335524e-13,9.472114e-12,1.509230e-11,3.238914e-12,9.175959e-12,2.750717e-11,1.072415e-12,1.072415e-12,5.082816e-10,1.639826e-11,6.182637e-11,2.739353e-11,4.815513e-09,7.669231e+02,5.458578e+02,2.210653e+02,5.458578e+02,2.210653e+02,3.905381e-13,3.905381e-13
2018-11-19,3.990000e+01,-1.215000e+02,1.936311e-10,8.788632e-12,1.043563e-11,6.246958e-12,2.355290e-11,1.834481e-09,3.463317e-12,3.228687e-14,4.954933e-13,2.164504e-12,1.051891e-12,1.884012e-13,4.085389e-13,1.804212e-12,8.688102e-13,5.248450e-13,3.952940e-12,1.796507e-12,1.233872e-12,1.314039e-12,7.394793e-13,9.757604e-13,8.897233e-14,5.189747e-13,1.684054e-13,1.715240e-13,9.722750e-15,2.355474e-13,1.375861e-13,9.386849e-14,5.833650e-14,1.059816e-11,5.253385e-13,5.248450e-13,1.164835e-11,3.735370e-12,3.496521e-13,8.688102e-13,4.953832e-12,1.884012e-13,1.884012e-13,9.757604e-13,2.543691e-12,8.897233e-14,3.608424e-12,5.749447e-12,1.233872e-12,3.495604e-12,1.047892e-11,4.085389e-13,4.085389e-13,1.936311e-10,6.246958e-12,2.355290e-11,1.043563e-11,1.834481e-09,8.447419e+02,5.839409e+02,2.608011e+02,5.839409e+02,2.608011e+02,1.487764e-13,1.487764e-13
2018-11-19,4.250000e+01,-1.115000e+02,1.863700e-09,6.811190e-11,1.030518e-10,6.403132e-11,1.501498e-10,3.026894e-08,4.415729e-11,5.327333e-13,2.601340e-12,2.543292e-11,1.025594e-11,7.771550e-13,4.596063e-13,1.420817e-11,9.556913e-12,4.001943e-12,2.124705e-11,1.504575e-11,1.449800e-11,9.691036e-12,5.361225e-12,8.415934e-12,4.559832e-13,4.865388e-12,1.852459e-12,2.701503e-12,1.725788e-13,7.655290e-13,4.471548e-13,2.182442e-12,5.906570e-13,8.040427e-11,3.985783e-12,4.001943e-12,8.839200e-11,4.055425e-11,4.726540e-12,9.556913e-12,5.483770e-11,7.771550e-13,7.771550e-13,8.415934e-12,1.956939e-11,4.559832e-13,2.844131e-11,3.629280e-11,1.449800e-11,4.469002e-11,9.548082e-11,4.596063e-13,4.596063e-13,1.863700e-09,6.403132e-11,1.501498e-10,1.030518e-10,3.026894e-08,3.244991e-08,,,,,3.719410e-14,3.719410e-14
2018-11-19,4.250000e+01,-1.117000e+02,3.025486e-09,1.098579e-10,1.669701e-10,1.046366e-10,2.414172e-10,4.907237e-08,7.229674e-11,8.636737e-13,4.273630e-12,4.139614e-11,1.669878e-11,1.271708e-12,7.149431e-13,2.300370e-11,1.563858e-11,6.494957e-12,3.458822e-11,2.447741e-11,2.375204e-11,1.593272e-11,8.688882e-12,1.366065e-11,7.340217e-13,7.914364e-12,3.031297e-12,4.395302e-12,2.795291e-13,1.266067e-12,7.395252e-13,3.555269e-12,9.552602e-13,1.300643e-10,6.516122e-12,6.494957e-12,1.430753e-10,6.600928e-11,7.706127e-12,1.563858e-11,8.935400e-11,1.271708e-12,1.271708e-12,1.366065e-11,3.169259e-11,7.340217e-13,4.608725e-11,5.906563e-11,2.375204e-11,7.316041e-11,1.559781e-10,7.149431e-13,7.149431e-13,3.025486e-09,1.046366e-10,2.414172e-10,1.669701e-10,4.907237e-08,5.261094e-08,,,,,5.579116e-14,5.579116e-14
2018-11-19,4.270000e+01,-1.115000e+02,2.904467e-09,1.054636e-10,1.617523e-10,1.007322e-10,2.325849e-10,4.723789e-08,6.926634e-11,8.313868e-13,4.087820e-12,3.977276e-11,1.604135e-11,1.224608e-12,6.638757e-13,2.210160e-11,1.498698e-11,6.298141e-12,3.359999e-11,2.357916e-11,2.282663e-11,1.527570e-11,8.319141e-12,1.305080e-11,7.117787e-13,7.590005e-12,2.904992e-12,4.223778e-12,2.698063e-13,1.207180e-12,7.051287e-13,3.426200e-12,9.187999e-13,1.248271e-10,6.257308e-12,6.298141e-12,1.373825e-10,6.340412e-11,7.398577e-12,1.498698e-11,8.578967e-11,1.224608e-12,1.224608e-12,1.305080e-11,3.042074e-11,7.117787e-13,4.418331e-11,5.717914e-11,2.282663e-11,7.009773e-11,1.501035e-10,6.638757e-13,6.638757e-13,2.904467e-09,1.007322e-10,2.325849e-10,1.617523e-10,4.723789e-08,1.124775e+03,8.490371e+02,2.757374e+02,8.490371e+02,2.757374e+02,5.579116e-14,5.579116e-14
2018-11-19,4.290000e+01,-1.169000e+02,5.082817e-10,1.867584e-11,2.739353e-11,1.717913e-11,4.121758e-11,8.255165e-09,1.212161e-11,1.452909e-13,6.813033e-13,6.764076e-12,2.761215e-12,2.119514e-13,1.021347e-13,3.833951e-12,2.606431e-12,1.115296e-12,5.929410e-12,4.042142e-12,4.010084e-12,2.628078e-12,1.478959e-12,2.317431e-12,1.223370e-13,1.297437e-12,5.052161e-13,7.289769e-13,4.618306e-14,2.061039e-13,1.203878e-13,5.866781e-13,1.604254e-13,2.198522e-11,1.073595e-12,1.115296e-12,2.417411e-11,1.082273e-11,1.280376e-12,2.606431e-12,1.470954e-11,2.119514e-13,2.119514e-13,2.317431e-12,5.312910e-12,1.223370e-13,7.752678e-12,9.971551e-12,4.010084e-12,1.226690e-11,2.624853e-11,1.021347e-13,1.021347e-13,5.082817e-10,1.717913e-11,4.121758e-11,2.739353e-11,8.255165e-09,8.849237e-09,,,,,,
