date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,terpenesfire,c2h6sfire,terpenes_monoterpenes,terpenes_total,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-09-21,3.450000e+01,-1.177000e+02,5.611776e-10,2.037682e-11,3.024432e-11,1.931179e-11,4.550701e-11,8.861090e-09,1.338308e-11,1.559552e-13,7.658818e-13,7.527744e-12,3.048569e-12,2.184082e-13,4.183143e-12,2.853696e-12,1.216876e-12,6.110040e-12,4.512386e-12,4.291178e-12,2.792767e-12,1.571638e-12,2.450871e-12,1.375241e-13,1.403809e-12,5.531447e-13,7.953714e-13,5.114152e-14,2.275528e-13,1.329163e-13,6.495870e-13,1.803409e-13,2.393547e-11,1.190397e-12,1.216876e-12,2.634274e-11,1.198012e-11,1.399658e-12,2.853696e-12,1.623348e-11,2.184082e-13,2.184082e-13,2.450871e-12,5.754782e-12,1.375241e-13,8.343177e-12,1.062243e-11,4.291178e-12,1.353904e-11,2.845264e-11,5.611776e-10,1.931179e-11,4.550701e-11,3.024432e-11,8.861090e-09,5.750042e+02,1.578692e-13,,1.578692e-13,1.578692e-13,,3.750050e+02,1.999992e+02,3.750050e+02,1.999992e+02
2020-09-21,3.450000e+01,-1.179000e+02,6.808955e-09,2.479180e-10,3.770458e-10,2.353625e-10,5.460841e-10,1.105864e-07,1.626044e-10,1.946321e-12,9.573522e-12,9.326038e-11,3.759902e-11,2.839306e-12,5.194069e-11,3.525154e-11,1.470392e-11,7.866677e-11,5.518995e-11,5.340133e-11,3.579820e-11,1.957404e-11,3.073015e-11,1.650289e-12,1.774816e-11,6.832963e-12,9.909002e-12,6.307453e-13,2.867165e-12,1.674746e-12,8.011573e-12,2.152819e-12,2.932897e-10,1.470630e-11,1.470392e-11,3.226999e-10,1.486076e-10,1.737271e-11,3.525154e-11,2.012318e-10,2.839306e-12,2.839306e-12,3.073015e-11,7.151474e-11,1.650289e-12,1.038952e-10,1.338567e-10,5.340133e-11,1.645508e-10,3.518088e-10,6.808955e-09,2.353625e-10,5.460841e-10,3.770458e-10,1.105864e-07,1.145250e+03,1.657626e-12,1.149815e-13,1.657626e-12,1.657626e-12,1.149815e-13,6.237533e+02,5.214971e+02,6.237533e+02,5.214971e+02
2020-09-21,3.450000e+01,-1.181000e+02,1.084943e-08,3.956500e-10,6.028700e-10,3.753729e-10,8.737346e-10,1.768673e-07,2.596318e-10,3.112865e-12,1.531763e-11,1.484638e-10,6.015843e-11,4.550170e-12,8.296568e-11,5.623460e-11,2.342486e-11,1.252558e-10,8.781797e-11,8.534676e-11,5.712478e-11,3.128989e-11,4.901742e-11,2.647339e-12,2.847727e-11,1.090020e-11,1.584115e-11,1.007677e-12,4.551056e-12,2.658327e-12,1.279927e-11,3.449020e-12,4.680923e-10,2.345767e-11,2.342486e-11,5.149749e-10,2.370995e-10,2.774903e-11,5.623460e-11,3.210832e-10,4.550170e-12,4.550170e-12,4.901742e-11,1.142556e-10,2.647339e-12,1.659203e-10,2.130738e-10,8.534676e-11,2.627446e-10,5.611652e-10,1.084943e-08,3.753729e-10,8.737346e-10,6.028700e-10,1.768673e-07,5.404548e+02,2.525907e-12,2.012176e-13,2.525907e-12,2.525907e-12,2.012176e-13,4.086239e+02,1.318309e+02,4.086239e+02,1.318309e+02
2020-09-21,3.610000e+01,-1.185000e+02,5.836247e-08,2.648986e-09,3.145409e-09,1.882899e-09,7.099094e-09,5.529320e-07,1.043880e-09,9.731603e-12,1.493469e-10,6.524044e-10,3.170512e-10,5.678611e-11,5.438086e-10,2.618686e-10,1.581938e-10,1.191458e-09,5.414862e-10,3.719021e-10,3.960652e-10,2.228869e-10,2.941045e-10,2.681720e-11,1.564245e-10,5.075916e-11,5.169914e-11,2.930220e-12,7.099647e-11,4.146990e-11,2.819689e-11,1.758324e-11,3.194399e-09,1.582465e-10,1.581938e-10,3.510839e-09,1.125880e-09,1.053885e-10,2.618686e-10,1.493137e-09,5.678611e-11,5.678611e-11,2.941045e-10,7.666955e-10,2.681720e-11,1.087617e-09,1.732944e-09,3.719021e-10,1.053612e-09,3.158458e-09,5.836247e-08,1.882899e-09,7.099094e-09,3.145409e-09,5.529320e-07,2.712750e+03,1.231380e-10,4.484279e-11,1.231380e-10,1.231380e-10,4.484279e-11,1.035771e+03,1.676979e+03,1.035771e+03,1.676979e+03
2020-09-21,3.610000e+01,-1.187000e+02,3.314689e-08,1.504489e-09,1.786431e-09,1.069390e-09,4.031921e-09,3.140370e-07,5.928705e-10,5.527051e-12,8.482140e-11,3.705323e-10,1.800688e-10,3.225160e-11,3.088554e-10,1.487279e-10,8.984599e-11,6.766870e-10,3.075365e-10,2.112213e-10,2.249447e-10,1.265883e-10,1.670363e-10,1.523080e-11,8.884107e-11,2.882860e-11,2.936246e-11,1.664941e-12,4.032235e-11,2.355278e-11,1.602314e-11,9.986376e-12,1.814255e-09,8.988464e-11,8.984599e-11,1.993985e-09,6.394422e-10,5.985600e-11,1.487279e-10,8.480261e-10,3.225160e-11,3.225160e-11,1.670363e-10,4.354437e-10,1.523080e-11,6.177108e-10,9.842235e-10,2.112213e-10,5.983976e-10,1.793842e-09,3.314689e-08,1.069390e-09,4.031921e-09,1.786431e-09,3.140370e-07,3.540971e-07,6.993604e-11,2.546840e-11,6.993604e-11,6.993604e-11,2.546840e-11,,,,
2020-09-21,3.630000e+01,-1.185000e+02,1.908004e-09,8.660148e-11,1.028307e-10,6.155633e-11,2.320858e-10,1.807662e-08,3.412686e-11,3.181486e-13,4.882496e-12,2.132861e-11,1.036514e-11,1.856469e-12,1.777836e-11,8.561088e-12,5.171722e-12,3.895151e-11,1.770244e-11,1.215834e-11,1.294828e-11,7.286687e-12,9.614956e-12,8.767162e-13,5.113877e-12,1.659434e-12,1.690164e-12,9.470652e-14,2.321038e-12,1.355747e-12,9.142335e-13,5.748366e-13,1.044323e-10,5.165855e-12,5.171722e-12,1.147698e-10,3.680762e-11,3.444305e-12,8.561088e-12,4.881302e-11,1.856469e-12,1.856469e-12,9.614956e-12,2.506505e-11,8.767162e-13,3.555672e-11,5.665395e-11,1.215834e-11,3.444501e-11,1.032573e-10,1.908004e-09,6.155633e-11,2.320858e-10,1.028307e-10,1.807662e-08,1.022695e+03,4.025664e-12,1.466014e-12,4.025664e-12,4.025664e-12,1.466014e-12,7.727054e+02,2.499892e+02,7.727054e+02,2.499892e+02
2020-09-21,3.630000e+01,-1.183000e+02,7.482368e-10,3.396136e-11,4.032576e-11,2.413974e-11,9.101402e-11,7.088872e-09,1.338308e-11,1.247641e-13,1.914704e-12,8.364160e-12,4.064759e-12,7.280271e-13,6.971905e-12,3.357290e-12,2.028126e-12,1.527510e-11,6.942132e-12,4.767975e-12,5.077759e-12,2.857524e-12,3.770571e-12,3.438103e-13,2.005442e-12,6.507584e-13,6.628095e-13,3.788261e-14,9.102111e-13,5.316654e-13,3.608817e-13,2.254261e-13,4.095383e-11,2.028184e-12,2.028126e-12,4.501014e-11,1.443436e-11,1.351451e-12,3.357290e-12,1.914310e-11,7.280271e-13,7.280271e-13,3.770571e-12,9.829429e-12,3.438103e-13,1.394381e-11,2.221723e-11,4.767975e-12,1.350785e-11,4.049305e-11,7.482368e-10,2.413974e-11,9.101402e-11,4.032576e-11,7.088872e-09,7.993163e-09,1.578692e-12,5.749075e-13,1.578692e-12,1.578692e-12,5.749075e-13,,,,
2020-09-21,3.630000e+01,-1.187000e+02,3.958172e-08,1.796556e-09,2.133232e-09,1.276992e-09,4.814642e-09,3.750013e-07,7.079650e-10,6.600023e-12,1.012879e-10,4.424640e-10,2.150258e-10,3.851263e-11,3.688138e-10,1.776006e-10,1.072879e-10,8.080529e-10,3.672388e-10,2.522259e-10,2.686134e-10,1.511630e-10,1.994632e-10,1.818756e-11,1.060879e-10,3.442512e-11,3.506262e-11,1.988837e-12,4.815017e-11,2.812510e-11,1.912673e-11,1.192504e-11,2.166458e-09,1.073270e-10,1.072879e-10,2.381073e-09,7.635776e-10,7.147658e-11,1.776006e-10,1.012655e-09,3.851263e-11,3.851263e-11,1.994632e-10,5.199768e-10,1.818756e-11,7.376276e-10,1.175292e-09,2.522259e-10,7.145650e-10,2.142083e-09,3.958172e-08,1.276992e-09,4.814642e-09,2.133232e-09,3.750013e-07,1.814980e+03,8.351279e-11,3.041261e-11,8.351279e-11,8.351279e-11,3.041261e-11,5.620037e+02,1.252976e+03,5.620037e+02,1.252976e+03
2020-09-21,3.650000e+01,-9.950000e+01,6.509660e-09,2.377296e-10,3.609155e-10,2.257065e-10,5.233307e-10,1.059786e-07,1.559129e-10,1.865224e-12,9.190581e-12,8.907830e-11,3.617636e-11,2.730102e-12,4.984912e-11,3.374076e-11,1.409548e-11,7.484800e-11,5.276020e-11,5.125573e-11,3.427487e-11,1.871678e-11,2.941045e-11,1.598718e-12,1.704626e-11,6.540122e-12,9.511316e-12,6.042276e-13,2.730633e-12,1.594996e-12,7.674750e-12,2.073920e-12,2.811950e-10,1.407430e-11,1.409548e-11,3.093648e-10,1.423009e-10,1.665566e-11,3.374076e-11,1.926973e-10,2.730102e-12,2.730102e-12,2.941045e-11,6.856591e-11,1.598718e-12,9.957508e-11,1.276082e-10,5.125573e-11,1.577781e-10,3.366420e-10,6.509660e-09,2.257065e-10,5.233307e-10,3.609155e-10,1.059786e-07,1.135984e-07,1.499757e-12,1.149815e-13,1.499757e-12,1.499757e-12,1.149815e-13,,,,
2020-09-21,3.650000e+01,-1.185000e+02,4.264950e-09,1.935798e-10,2.298568e-10,1.375965e-10,5.187800e-10,4.040657e-08,7.628356e-11,7.111556e-13,1.091381e-11,4.767571e-11,2.316913e-11,4.149755e-12,3.973986e-11,1.913655e-11,1.156032e-11,8.706807e-11,3.957015e-11,2.717746e-11,2.894322e-11,1.628789e-11,2.149225e-11,1.959719e-12,1.143102e-11,3.709323e-12,3.778014e-12,2.140367e-13,5.188204e-12,3.030493e-12,2.069055e-12,1.284929e-12,2.334368e-10,1.157268e-11,1.156032e-11,2.565698e-10,8.227585e-11,7.701374e-12,1.913655e-11,1.091138e-10,4.149755e-12,4.149755e-12,2.149225e-11,5.602775e-11,1.959719e-12,7.947972e-11,1.266382e-10,2.717746e-11,7.699472e-11,2.308104e-10,4.264950e-09,1.375965e-10,5.187800e-10,2.298568e-10,4.040657e-08,4.556103e-08,8.998543e-12,3.276973e-12,8.998543e-12,8.998543e-12,3.276973e-12,,,,
2020-09-21,3.710000e+01,-1.191000e+02,2.544005e-09,1.154686e-10,1.371076e-10,8.207510e-11,3.094477e-10,2.410216e-08,4.550248e-11,4.241981e-13,6.509994e-12,2.843814e-11,1.382018e-11,2.475292e-12,2.370448e-11,1.141478e-11,6.895629e-12,5.193534e-11,2.360325e-11,1.621112e-11,1.726438e-11,9.715581e-12,1.281994e-11,1.168955e-12,6.818502e-12,2.212579e-12,2.253552e-12,1.269067e-13,3.094718e-12,1.807662e-12,1.226998e-12,7.664488e-13,1.392430e-10,6.895827e-12,6.895629e-12,1.530345e-10,4.907683e-11,4.593038e-12,1.141478e-11,6.508465e-11,2.475292e-12,2.475292e-12,1.281994e-11,3.342006e-11,1.168955e-12,4.740895e-11,7.553859e-11,1.621112e-11,4.592668e-11,1.376764e-10,2.544005e-09,8.207510e-11,3.094477e-10,1.371076e-10,2.410216e-08,1.759065e+03,5.367552e-12,1.954686e-12,5.367552e-12,5.367552e-12,1.954686e-12,1.295443e+03,4.636221e+02,1.295443e+03,4.636221e+02
2020-09-21,3.710000e+01,-1.193000e+02,2.319534e-09,1.052802e-10,1.250098e-10,7.483318e-11,2.821435e-10,2.197550e-08,4.148755e-11,3.867689e-13,5.935583e-12,2.592889e-11,1.260075e-11,2.256884e-12,2.161291e-11,1.040760e-11,6.287192e-12,4.735281e-11,2.152061e-11,1.478073e-11,1.574105e-11,8.858325e-12,1.168877e-11,1.065812e-12,6.216869e-12,2.017351e-12,2.054709e-12,1.155419e-13,2.821655e-12,1.648163e-12,1.106704e-12,6.988210e-13,1.269569e-10,6.275342e-12,6.287192e-12,1.395194e-10,4.474652e-11,4.187603e-12,1.040760e-11,5.934172e-11,2.256884e-12,2.256884e-12,1.168877e-11,3.047123e-11,1.065812e-12,4.322581e-11,6.887342e-11,1.478073e-11,4.187432e-11,1.255285e-10,2.319534e-09,7.483318e-11,2.821435e-10,1.250098e-10,2.197550e-08,1.659061e+03,4.893944e-12,1.782213e-12,4.893944e-12,4.893944e-12,1.782213e-12,1.227250e+03,4.318102e+02,1.227250e+03,4.318102e+02
2020-09-21,3.730000e+01,-1.191000e+02,1.708599e-07,7.736399e-09,9.212419e-09,5.517137e-09,2.069659e-08,1.632922e-06,3.068740e-09,2.873942e-11,4.348293e-10,1.915393e-09,9.283910e-10,1.650802e-10,1.588549e-09,7.681478e-10,4.620071e-10,3.469739e-09,1.582806e-09,1.091866e-09,1.156460e-09,6.505154e-10,8.598786e-10,7.806212e-11,4.578424e-10,1.488935e-10,1.525456e-10,8.671328e-12,2.061628e-10,1.204222e-10,8.401325e-11,5.150987e-11,9.327688e-09,4.621082e-10,4.620071e-10,1.025180e-08,3.301626e-09,3.101105e-10,7.681478e-10,4.379884e-09,1.650802e-10,1.650802e-10,8.598786e-10,2.239064e-09,7.806212e-11,3.177005e-09,5.052545e-09,1.091866e-09,3.097480e-09,9.241892e-09,1.708599e-07,5.517137e-09,2.069659e-08,9.212419e-09,1.632922e-06,1.134375e+03,3.565475e-10,1.296991e-10,3.565475e-10,3.565475e-10,1.296991e-10,5.208991e+02,6.134758e+02,5.208991e+02,6.134758e+02
2020-09-21,3.730000e+01,-1.193000e+02,3.789819e-08,1.720143e-09,2.042500e-09,1.222678e-09,4.609860e-09,3.590514e-07,6.778529e-10,6.319304e-12,9.697977e-11,4.236447e-10,2.058801e-10,3.687457e-11,3.531270e-10,1.700467e-10,1.027246e-10,7.736839e-10,3.516190e-10,2.414979e-10,2.571885e-10,1.447336e-10,1.909794e-10,1.741399e-11,1.015756e-10,3.296092e-11,3.357130e-11,1.905495e-12,4.610219e-11,2.692885e-11,1.830873e-11,1.141783e-11,2.074312e-09,1.027576e-10,1.027246e-10,2.279794e-09,7.311004e-10,6.843771e-11,1.700467e-10,9.695849e-10,3.687457e-11,3.687457e-11,1.909794e-10,4.978606e-10,1.741399e-11,7.062540e-10,1.125303e-09,2.414979e-10,6.841722e-10,2.050973e-09,3.789819e-08,1.222678e-09,4.609860e-09,2.042500e-09,3.590514e-07,1.306444e+03,7.996074e-11,2.911906e-11,7.996074e-11,7.996074e-11,2.911906e-11,7.346852e+02,5.717592e+02,7.346852e+02,5.717592e+02
2020-09-21,3.730000e+01,-1.195000e+02,5.686600e-08,2.581064e-09,3.064758e-09,1.834620e-09,6.917066e-09,5.387543e-07,1.017114e-09,9.482075e-12,1.455175e-10,6.356761e-10,3.089217e-10,5.533006e-11,5.298648e-10,2.551540e-10,1.541376e-10,1.160908e-09,5.276020e-10,3.623661e-10,3.859097e-10,2.171718e-10,2.865634e-10,2.612958e-11,1.524136e-10,4.945764e-11,5.037352e-11,2.856348e-12,6.917605e-11,4.040657e-11,2.747512e-11,1.713239e-11,3.112491e-09,1.541901e-10,1.541376e-10,3.420819e-09,1.097011e-09,1.026875e-10,2.551540e-10,1.454853e-09,5.533006e-11,5.533006e-11,2.865634e-10,7.470367e-10,2.612958e-11,1.059730e-09,1.688510e-09,3.623661e-10,1.026596e-09,3.077472e-09,5.686600e-08,1.834620e-09,6.917066e-09,3.064758e-09,5.387543e-07,1.300322e+03,1.199806e-10,4.369297e-11,1.199806e-10,1.199806e-10,4.369297e-11,7.164440e+02,5.838779e+02,7.164440e+02,5.838779e+02
2020-09-21,3.750000e+01,-1.193000e+02,4.650292e-08,2.110699e-09,2.506246e-09,1.500284e-09,5.656522e-09,4.405734e-07,8.317584e-10,7.754091e-12,1.189989e-10,5.198326e-10,2.526248e-10,4.524688e-11,4.333039e-10,2.086555e-10,1.260480e-10,9.493476e-10,4.314535e-10,2.963297e-10,3.155827e-10,1.775951e-10,2.343410e-10,2.136781e-11,1.246382e-10,4.044464e-11,4.119361e-11,2.337357e-12,5.656962e-11,3.304300e-11,2.247090e-11,1.401023e-11,2.545280e-09,1.260938e-10,1.260480e-10,2.797422e-09,8.970955e-10,8.397561e-11,2.086555e-10,1.189727e-09,4.524688e-11,4.524688e-11,2.343410e-10,6.108990e-10,2.136781e-11,8.666078e-10,1.380801e-09,2.963297e-10,8.395125e-10,2.516643e-09,4.650292e-08,1.500284e-09,5.656522e-09,2.506246e-09,4.405734e-07,2.495524e+03,9.811569e-11,3.573050e-11,9.811569e-11,9.811569e-11,3.573050e-11,8.251488e+02,1.670376e+03,8.251488e+02,1.670376e+03
2020-09-21,3.750000e+01,-1.195000e+02,1.604968e-08,7.284714e-10,8.649874e-10,5.177972e-10,1.952251e-09,1.520563e-07,2.870671e-10,2.676191e-12,4.107040e-11,1.794112e-10,8.718909e-11,1.561618e-11,1.495474e-10,7.201387e-11,4.350331e-11,3.276509e-10,1.489087e-10,1.022731e-10,1.089179e-10,6.129389e-11,8.087875e-11,7.374731e-12,4.301673e-11,1.395877e-11,1.421726e-11,8.050054e-13,1.952403e-11,1.140422e-11,7.746926e-12,4.835390e-12,8.784597e-10,4.351056e-11,4.350331e-11,9.654736e-10,3.096171e-10,2.898104e-11,7.201387e-11,4.106120e-10,1.561618e-11,1.561618e-11,8.087875e-11,2.108413e-10,7.374731e-12,2.990947e-10,4.765596e-10,1.022731e-10,2.897433e-10,8.685760e-10,1.604968e-08,5.177972e-10,1.952251e-09,8.649874e-10,1.520563e-07,2.505055e+03,3.386294e-11,1.233177e-11,3.386294e-11,3.386294e-11,1.233177e-11,1.337493e+03,1.167562e+03,1.337493e+03,1.167562e+03
2020-09-21,3.790000e+01,-1.197000e+02,7.108250e-10,3.226330e-11,3.830947e-11,2.293275e-11,8.646332e-11,6.734428e-09,1.271393e-11,1.185259e-13,1.818969e-12,7.945952e-12,3.861521e-12,6.916258e-13,6.623310e-12,3.189425e-12,1.926720e-12,1.451135e-11,6.595025e-12,4.529576e-12,4.823871e-12,2.714648e-12,3.582042e-12,3.266198e-13,1.905170e-12,6.182205e-13,6.296690e-13,3.598847e-14,8.647006e-13,5.050821e-13,3.368229e-13,2.141548e-13,3.890614e-11,1.920760e-12,1.926720e-12,4.275362e-11,1.371264e-11,1.283878e-12,3.189425e-12,1.818595e-11,6.916258e-13,6.916258e-13,3.582042e-12,9.337957e-12,3.266198e-13,1.324662e-11,2.110637e-11,4.529576e-12,1.283245e-11,3.846840e-11,7.108250e-10,2.293275e-11,8.646332e-11,3.830947e-11,6.734428e-09,7.593504e-09,1.499757e-12,5.461621e-13,1.499757e-12,1.499757e-12,5.461621e-13,,,,
2020-09-21,3.950000e+01,-1.213000e+02,2.087581e-08,9.475222e-10,1.125089e-09,6.734986e-10,2.539291e-09,1.977795e-07,3.733880e-10,3.480920e-12,5.342024e-11,2.333601e-10,1.134068e-10,2.031196e-11,1.945162e-10,9.366838e-11,5.658472e-11,4.261753e-10,1.936855e-10,1.330265e-10,1.416695e-10,7.972493e-11,1.051989e-10,9.592308e-12,5.595183e-11,1.815616e-11,1.849238e-11,1.047454e-12,2.539489e-11,1.483346e-11,1.008063e-11,6.289389e-12,1.142612e-09,5.659837e-11,5.658472e-11,1.255795e-09,4.027187e-10,3.769600e-11,9.366838e-11,5.340830e-10,2.031196e-11,2.031196e-11,1.051989e-10,2.742411e-10,9.592308e-12,3.890323e-10,6.198608e-10,1.330265e-10,3.768689e-10,1.129756e-09,2.087581e-08,6.734986e-10,2.539291e-09,1.125089e-09,1.977795e-07,2.326794e+03,4.404550e-11,1.603992e-11,4.404550e-11,4.404550e-11,1.603992e-11,1.716581e+03,6.102130e+02,1.716581e+03,6.102130e+02
2020-09-21,3.950000e+01,-1.229000e+02,2.637535e-08,9.780875e-10,1.459792e-09,9.064471e-10,2.197989e-09,4.161168e-07,6.189675e-10,7.323655e-12,3.934717e-11,3.558950e-10,1.457216e-10,1.208525e-11,2.046254e-10,1.351309e-10,5.800441e-11,3.207772e-10,2.152061e-10,2.043077e-10,1.416695e-10,7.772465e-11,1.200927e-10,6.841824e-12,6.918774e-11,2.616049e-11,3.734932e-11,2.363875e-12,1.260642e-11,7.363565e-12,2.973665e-11,8.329495e-12,1.159104e-09,5.803614e-11,5.800441e-11,1.275145e-09,5.708044e-10,6.587368e-11,1.351309e-10,7.718091e-10,1.208525e-11,1.208525e-11,1.200927e-10,2.823501e-10,6.841824e-12,4.092846e-10,5.359833e-10,2.043077e-10,6.262911e-10,1.366582e-09,2.637535e-08,9.064471e-10,2.197989e-09,1.459792e-09,4.161168e-07,5.281355e+02,9.787889e-12,1.897195e-12,9.787889e-12,9.787889e-12,1.897195e-12,2.374006e+02,2.907349e+02,2.374006e+02,2.907349e+02
2020-09-21,3.950000e+01,-1.231000e+02,1.245814e-08,5.213070e-10,6.794890e-10,4.139964e-10,1.310602e-09,1.517019e-07,2.522711e-10,2.669952e-12,2.623145e-11,1.513913e-10,6.828795e-11,9.391550e-12,1.080645e-10,5.925616e-11,3.103033e-11,2.100326e-10,1.093386e-10,8.677715e-11,7.692805e-11,4.286287e-11,6.014061e-11,4.658629e-12,3.308979e-11,1.148589e-11,1.385272e-11,8.353115e-13,1.119560e-11,6.539484e-12,9.431041e-12,3.832244e-12,6.244665e-10,3.099837e-11,3.103033e-11,6.864952e-10,2.527690e-10,2.617392e-11,5.925616e-11,3.381991e-10,9.391550e-12,9.391550e-12,6.014061e-11,1.509274e-10,4.658629e-12,2.157266e-10,3.193712e-10,8.677715e-11,2.549410e-10,6.610894e-10,1.245814e-08,4.139964e-10,1.310602e-09,6.794890e-10,1.517019e-07,2.614646e+03,1.704987e-11,5.864057e-12,1.704987e-11,1.704987e-11,5.864057e-12,1.302513e+03,1.312133e+03,1.302513e+03,1.312133e+03
2020-09-21,3.970000e+01,-1.209000e+02,9.165901e-09,4.160267e-10,4.939905e-10,2.957118e-10,1.114922e-09,8.683868e-08,1.639427e-10,1.528361e-12,2.345513e-11,1.024610e-10,4.979330e-11,8.918332e-12,8.540584e-11,4.112680e-11,2.484454e-11,1.871200e-10,8.504111e-11,5.840770e-11,6.220255e-11,3.500467e-11,4.618949e-11,4.211676e-12,2.456666e-11,7.971791e-12,8.119417e-12,4.602736e-13,1.115009e-11,6.512901e-12,4.426815e-12,2.761470e-12,5.016844e-10,2.485127e-11,2.484454e-11,5.513802e-10,1.768209e-10,1.655148e-11,4.112680e-11,2.344992e-10,8.918332e-12,8.918332e-12,4.618949e-11,1.204105e-10,4.211676e-12,1.708117e-10,2.721611e-10,5.840770e-11,1.654711e-10,4.960399e-10,9.165901e-09,2.957118e-10,1.114922e-09,4.939905e-10,8.683868e-08,1.117799e+03,1.933897e-11,7.042617e-12,1.933897e-11,1.933897e-11,7.042617e-12,6.386008e+02,4.791978e+02,6.386008e+02,4.791978e+02
2020-09-21,3.970000e+01,-1.213000e+02,7.856487e-10,3.565943e-11,4.234204e-11,2.534672e-11,9.556472e-11,7.443315e-09,1.405224e-11,1.310023e-13,2.010440e-12,8.782368e-12,4.267997e-12,7.644285e-13,7.320501e-12,3.525154e-12,2.129532e-12,1.603886e-11,7.289239e-12,5.006374e-12,5.331647e-12,3.000400e-12,3.959100e-12,3.610008e-13,2.105714e-12,6.832964e-13,6.959500e-13,3.788261e-14,9.557217e-13,5.582487e-13,3.608817e-13,2.366974e-13,4.300152e-11,2.111549e-12,2.129532e-12,4.724260e-11,1.515608e-11,1.417129e-12,3.525154e-12,2.009836e-11,7.644285e-13,7.644285e-13,3.959100e-12,1.032090e-11,3.610008e-13,1.464100e-11,2.332809e-11,5.006374e-12,1.418324e-11,4.251770e-11,7.856487e-10,2.534672e-11,9.556472e-11,4.234204e-11,7.443315e-09,8.392821e-09,1.657626e-12,6.036529e-13,1.657626e-12,1.657626e-12,6.036529e-13,,,,
2020-09-21,3.970000e+01,-1.231000e+02,4.040479e-09,1.681088e-10,2.217917e-10,1.351825e-10,4.186645e-10,5.068543e-08,8.297510e-11,8.920637e-13,8.328964e-12,4.976675e-11,2.215294e-11,2.948510e-12,3.485953e-11,1.947228e-11,9.937818e-12,6.644669e-11,3.540487e-11,2.836945e-11,2.462713e-11,1.371612e-11,1.941844e-11,1.478384e-12,1.072911e-11,3.774399e-12,4.606526e-12,2.803313e-13,3.504313e-12,2.046912e-12,3.223876e-12,1.251115e-12,2.010649e-10,1.002622e-11,9.937818e-12,2.210289e-10,8.264880e-11,8.661256e-12,1.947228e-11,1.107823e-10,2.948510e-12,2.948510e-12,1.941844e-11,4.857564e-11,1.478384e-12,6.947247e-11,1.018516e-10,2.836945e-11,8.386716e-11,2.140882e-10,4.040479e-09,1.351825e-10,4.186645e-10,2.217917e-10,5.068543e-08,7.983856e+02,5.130748e-12,1.753468e-12,5.130748e-12,5.130748e-12,1.753468e-12,3.868123e+02,4.115734e+02,3.868123e+02,4.115734e+02
2020-09-21,3.990000e+01,-1.209000e+02,8.230605e-09,3.735750e-10,4.435833e-10,2.655371e-10,1.001154e-09,7.797759e-08,1.472139e-10,1.372406e-12,2.106175e-11,9.200576e-11,4.471235e-11,8.008298e-12,7.669096e-11,3.693019e-11,2.230939e-11,1.680261e-10,7.636345e-11,5.244773e-11,5.585534e-11,3.143277e-11,4.147628e-11,3.781913e-12,2.205986e-11,7.158342e-12,7.290905e-12,4.129204e-13,1.001232e-11,5.848319e-12,3.969698e-12,2.479687e-12,4.504921e-10,2.231003e-11,2.230939e-11,4.951116e-10,1.587780e-10,1.486217e-11,3.693019e-11,2.105703e-10,8.008298e-12,8.008298e-12,4.147628e-11,1.081237e-10,3.781913e-12,1.533819e-10,2.443895e-10,5.244773e-11,1.485863e-10,4.454236e-10,8.230605e-09,2.655371e-10,1.001154e-09,4.435833e-10,7.797759e-08,2.091347e+03,1.736561e-11,6.323983e-12,1.736561e-11,1.736561e-11,6.323983e-12,1.211024e+03,8.803226e+02,1.211024e+03,8.803226e+02
